time(ms) energy(J) hostname
134893787 0.000000 box
134893887 1.224243 box
134893987 1.463623 box
134894087 1.439514 box
134894187 1.439758 box
134894287 1.420776 box
134894387 1.420776 box
134894487 1.420227 box
134894587 1.421753 box
134894687 1.420654 box
134894787 1.405884 box
134894887 1.403625 box
134894987 1.404114 box
134895087 1.403870 box
134895187 1.404846 box
134895287 1.403748 box
134895387 1.404846 box
134895487 1.402649 box
134895587 1.405273 box
134895687 1.403015 box
134895787 1.414917 box
134895887 1.420898 box
134895987 1.422607 box
134896087 1.422180 box
134896187 1.423584 box
134896287 1.422729 box
134896387 1.422791 box
134896487 1.422607 box
134896587 1.422607 box
134896687 1.422668 box
134896787 1.420837 box
134896887 1.403870 box
134896987 1.405457 box
134897087 1.492371 box
134897187 1.497253 box
134897287 1.495728 box
134897387 1.487793 box
134897487 1.142334 box
134897587 1.094482 box
134897687 1.466187 box
134897787 1.496399 box
134897887 1.496094 box
134897987 1.496216 box
134898087 1.496155 box
134898187 1.490112 box
134898287 1.489624 box
134898387 1.481262 box
134898487 1.495361 box
134898587 1.497498 box
134898687 1.495056 box
134898787 1.497620 box
134898887 1.495972 box
134898987 1.496216 box
134899087 1.495972 box
134899187 1.496460 box
134899287 1.496948 box
134899387 1.495422 box
134899487 1.496704 box
134899587 1.494019 box
134899687 1.490173 box
134899787 1.482422 box
134899887 1.495422 box
134899987 1.498108 box
134900087 1.494751 box
134900187 1.497009 box
134900287 1.497131 box
134900387 1.496277 box
134900487 1.496216 box
134900587 1.496094 box
134900687 1.495361 box
134900787 1.497925 box
134900887 1.495605 box
134900987 1.494629 box
134901087 1.495850 box
134901187 1.476929 box
134901287 1.495972 box
134901387 1.496094 box
134901487 1.498108 box
134901587 1.494995 box
134901687 1.497009 box
134901787 1.498840 box
134901887 1.495911 box
134901987 1.495789 box
134902087 1.495422 box
134902187 1.498535 box
134902287 1.494934 box
134902387 1.495850 box
134902487 1.491760 box
134902587 1.472595 box
134902687 1.487061 box
134902787 1.495605 box
134902887 1.498840 box
134902987 1.497437 box
134903087 1.496704 box
134903187 1.496460 box
134903287 1.494934 box
134903387 1.497437 box
134903487 1.495667 box
134903587 1.496582 box
134903687 1.496948 box
134903787 1.495789 box
134903887 1.492920 box
134903987 1.491333 box
134904087 1.476196 box
134904187 1.496094 box
134904287 1.497314 box
134904387 1.496643 box
134904487 1.496704 box
134904587 1.496338 box
134904687 1.496460 box
134904787 1.496216 box
134904887 1.495728 box
134904987 1.496826 box
134905087 1.497070 box
134905187 1.494507 box
134905287 1.495544 box
134905387 1.491089 box
134905487 1.460571 box
134905587 1.498413 box
134905687 1.496643 box
134905787 1.498352 box
134905887 1.495483 box
134905987 1.495605 box
134906087 1.496765 box
134906187 1.496460 box
134906287 1.495178 box
134906387 1.496948 box
134906487 1.497131 box
134906587 1.495911 box
134906687 1.496460 box
134906787 1.492004 box
134906887 1.492371 box
134906987 1.474487 box
134907087 1.495972 box
134907187 1.497681 box
134907287 1.496216 box
134907387 1.495911 box
134907487 1.496460 box
134907587 1.495239 box
134907687 1.497009 box
134907787 1.495728 box
134907887 1.496094 box
134907987 1.496643 box
134908087 1.496948 box
134908187 1.495667 box
134908287 1.490112 box
134908387 1.464905 box
134908487 1.496338 box
134908587 1.495605 box
134908687 1.498047 box
134908787 1.495850 box
134908887 1.496338 box
134908987 1.497253 box
134909087 1.495544 box
134909187 1.496643 box
134909287 1.495239 box
134909387 1.497498 box
134909487 1.495117 box
134909587 1.496094 box
134909687 1.491699 box
134909787 1.491821 box
134909887 1.469055 box
134909987 1.495667 box
134910087 1.497498 box
134910187 1.495544 box
134910287 1.497620 box
134910387 1.496887 box
134910487 1.496094 box
134910587 1.496704 box
134910687 1.495483 box
134910787 1.496765 box
134910887 1.496643 box
134910987 1.495789 box
134911087 1.493469 box
134911187 1.493042 box
134911287 1.470825 box
134911387 1.496948 box
134911487 1.496765 box
134911587 1.496399 box
134911687 1.496155 box
134911787 1.496887 box
134911887 1.496094 box
134911987 1.496887 box
134912087 1.495056 box
134912187 1.496460 box
134912287 1.496582 box
134912387 1.495239 box
134912487 1.496460 box
134912587 1.493774 box
134912687 1.469910 box
134912787 1.495422 box
134912887 1.497131 box
134912987 1.495605 box
134913087 1.497314 box
134913187 1.495483 box
134913287 1.497375 box
134913387 1.495728 box
134913487 1.494934 box
134913587 1.495911 box
134913687 1.495361 box
134913787 1.498901 box
134913887 1.494568 box
134913987 1.488953 box
134914087 1.494995 box
134914187 1.474243 box
134914287 1.496338 box
134914387 1.496582 box
134914487 1.497009 box
134914587 1.495605 box
134914687 1.496704 box
134914787 1.496277 box
134914887 1.495850 box
134914987 1.496948 box
134915087 1.495728 box
134915187 1.497681 box
134915287 1.496338 box
134915387 1.494812 box
134915487 1.489502 box
134915587 1.462219 box
134915687 1.496216 box
134915787 1.496460 box
134915887 1.497131 box
134915987 1.497437 box
134916087 1.495728 box
134916187 1.496460 box
134916287 1.495239 box
134916387 1.496338 box
134916487 1.496033 box
134916587 1.497314 box
134916687 1.495178 box
134916787 1.496582 box
134916887 1.490051 box
134916987 1.487244 box
134917087 1.476868 box
134917187 1.495544 box
134917287 1.497131 box
134917387 1.495789 box
134917487 1.497620 box
134917587 1.496521 box
134917687 1.496765 box
134917787 1.496826 box
134917887 1.494751 box
134917987 1.496704 box
134918087 1.496277 box
134918187 1.497192 box
134918287 1.492310 box
134918387 1.488586 box
134918487 1.473938 box
134918587 1.496643 box
134918687 1.497131 box
134918787 1.497253 box
134918887 1.495483 box
134918987 1.496765 box
134919087 1.495300 box
134919187 1.497131 box
134919287 1.499146 box
134919387 1.494568 box
134919487 1.496948 box
134919587 1.496826 box
134919687 1.495972 box
134919787 1.492981 box
134919887 1.472229 box
134919987 1.496399 box
134920087 1.496765 box
134920187 1.497681 box
134920287 1.496338 box
134920387 1.496155 box
134920487 1.495667 box
134920587 1.496826 box
134920687 1.496094 box
134920787 1.496094 box
134920887 1.497375 box
134920987 1.495789 box
134921087 1.496277 box
134921187 1.490234 box
134921287 1.489563 box
134921387 1.480957 box
134921487 1.496277 box
134921587 1.497375 box
134921687 1.495728 box
134921787 1.497620 box
134921887 1.496704 box
134921987 1.496216 box
134922087 1.494873 box
134922187 1.495911 box
134922287 1.496155 box
134922387 1.497253 box
134922487 1.495300 box
134922587 1.493286 box
134922687 1.493225 box
134922787 1.474792 box
134922887 1.496094 box
134922987 1.497559 box
134923087 1.496033 box
134923187 1.497498 box
134923287 1.496277 box
134923387 1.496399 box
134923487 1.495300 box
134923587 1.497070 box
134923687 1.495483 box
134923787 1.498108 box
134923887 1.496033 box
134923987 1.494568 box
134924087 1.489746 box
134924187 1.480225 box
134924287 1.496155 box
134924387 1.497009 box
134924487 1.495728 box
134924587 1.496948 box
134924687 1.496704 box
134924787 1.496826 box
134924887 1.496704 box
134924987 1.495544 box
134925087 1.495972 box
134925187 1.497131 box
134925287 1.495361 box
134925387 1.496399 box
134925487 1.494080 box
134925587 1.492432 box
134925687 1.480408 box
134925787 1.495972 box
134925887 1.496460 box
134925987 1.496399 box
134926087 1.496521 box
134926187 1.496094 box
134926287 1.496704 box
134926387 1.495361 box
134926487 1.496643 box
134926587 1.495361 box
134926687 1.496887 box
134926787 1.496460 box
134926887 1.494385 box
134926987 1.494324 box
134927087 1.477051 box
134927187 1.496033 box
134927287 1.496155 box
134927387 1.498474 box
134927487 1.496277 box
134927587 1.496460 box
134927687 1.495605 box
134927787 1.495972 box
134927887 1.496460 box
134927987 1.495728 box
134928087 1.496399 box
134928187 1.496277 box
134928287 1.495300 box
134928387 1.494934 box
134928487 1.471313 box
134928587 1.494995 box
134928687 1.496216 box
134928787 1.497314 box
134928887 1.496094 box
134928987 1.496765 box
134929087 1.496338 box
134929187 1.495361 box
134929287 1.497009 box
134929387 1.495361 box
134929487 1.498169 box
134929587 1.494812 box
134929687 1.496643 box
134929787 1.490479 box
134929887 1.493347 box
134929987 1.471619 box
134930087 1.495728 box
134930187 1.497375 box
134930287 1.496399 box
134930387 1.497131 box
134930487 1.496765 box
134930587 1.496155 box
134930687 1.496277 box
134930787 1.496155 box
134930887 1.496399 box
134930987 1.497498 box
134931087 1.495178 box
134931187 1.493774 box
134931287 1.493896 box
134931387 1.473206 box
134931487 1.496582 box
134931587 1.495728 box
134931687 1.498596 box
134931787 1.495972 box
134931887 1.496460 box
134931987 1.496887 box
134932087 1.495728 box
134932187 1.495789 box
134932287 1.496033 box
134932387 1.496521 box
134932487 1.496460 box
134932587 1.494568 box
134932687 1.492126 box
134932787 1.486389 box
134932887 1.480042 box
134932987 1.497009 box
134933087 1.496521 box
134933187 1.497559 box
134933287 1.494507 box
134933387 1.496643 box
134933487 1.495667 box
134933587 1.496155 box
134933687 1.496033 box
134933787 1.496399 box
134933887 1.497192 box
134933987 1.495911 box
134934087 1.491272 box
134934187 1.494690 box
134934287 1.471436 box
134934387 1.496765 box
134934487 1.496582 box
134934587 1.495911 box
134934687 1.497620 box
134934787 1.495422 box
134934887 1.495789 box
134934987 1.496887 box
134935087 1.495728 box
134935187 1.495789 box
134935287 1.497498 box
134935387 1.496216 box
134935487 1.494202 box
134935587 1.490845 box
134935687 1.477112 box
134935787 1.497375 box
134935887 1.495972 box
134935987 1.497559 box
134936087 1.496948 box
134936187 1.495911 box
134936287 1.496155 box
134936387 1.496155 box
134936487 1.496460 box
134936587 1.495300 box
134936687 1.496948 box
134936787 1.495789 box
134936887 1.496643 box
134936987 1.492432 box
134937087 1.486145 box
134937187 1.486816 box
134937287 1.496887 box
134937387 1.497131 box
134937487 1.496033 box
134937587 1.496826 box
134937687 1.496399 box
134937787 1.496460 box
134937887 1.495239 box
134937987 1.497192 box
134938087 1.494629 box
134938187 1.497437 box
134938287 1.496399 box
134938387 1.493835 box
134938487 1.494446 box
134938587 1.469177 box
134938687 1.496521 box
134938787 1.497986 box
134938887 1.496155 box
134938987 1.496277 box
134939087 1.496094 box
134939187 1.496643 box
134939287 1.496094 box
134939387 1.496155 box
134939487 1.495728 box
134939587 1.497131 box
134939687 1.495972 box
134939787 1.495972 box
134939887 1.490173 box
134939987 1.479248 box
134940087 1.497437 box
134940187 1.496460 box
134940287 1.496521 box
134940387 1.497192 box
134940487 1.496033 box
134940587 1.496643 box
134940687 1.496399 box
134940787 1.496887 box
134940887 1.496033 box
134940987 1.497131 box
134941087 1.495789 box
134941187 1.496277 box
134941287 1.489929 box
134941387 1.488037 box
134941487 1.474976 box
134941587 1.496094 box
134941687 1.497314 box
134941787 1.496582 box
134941887 1.496216 box
134941987 1.497559 box
134942087 1.495300 box
134942187 1.496338 box
134942287 1.495911 box
134942387 1.495483 box
134942487 1.496582 box
134942587 1.496765 box
134942687 1.494263 box
134942787 1.491760 box
134942887 1.480957 box
134942987 1.496704 box
134943087 1.496887 box
134943187 1.497192 box
134943287 1.496582 box
134943387 1.495789 box
134943487 1.496826 box
134943587 1.496460 box
134943687 1.496277 box
134943787 1.496338 box
134943887 1.497070 box
134943987 1.496033 box
134944087 1.496155 box
134944187 1.493225 box
134944287 1.471497 box
134944387 1.490540 box
134944487 1.497009 box
134944587 1.497131 box
134944687 1.496704 box
134944787 1.496643 box
134944887 1.495850 box
134944987 1.495667 box
134945087 1.496826 box
134945187 1.496277 box
134945287 1.497498 box
134945387 1.495300 box
134945487 1.496399 box
134945587 1.491211 box
134945687 1.496826 box
134945787 1.474487 box
134945887 1.497009 box
134945987 1.497131 box
134946087 1.494995 box
134946187 1.497009 box
134946287 1.496826 box
134946387 1.496155 box
134946487 1.495667 box
134946587 1.495972 box
134946687 1.496460 box
134946787 1.496155 box
134946887 1.496643 box
134946987 1.494507 box
134947087 1.493286 box
134947187 1.476685 box
134947287 1.496094 box
134947387 1.497009 box
134947487 1.497314 box
134947587 1.496033 box
134947687 1.496704 box
134947787 1.495972 box
134947887 1.496338 box
134947987 1.496643 box
134948087 1.495667 box
134948187 1.497681 box
134948287 1.496216 box
134948387 1.496094 box
134948487 1.491821 box
134948587 1.481628 box
134948687 1.481628 box
134948787 1.496155 box
134948887 1.496765 box
134948987 1.498108 box
134949087 1.495667 box
134949187 1.496033 box
134949287 1.496277 box
134949387 1.497375 box
134949487 1.494995 box
134949587 1.495605 box
134949687 1.497498 box
134949787 1.496033 box
134949887 1.491943 box
134949987 1.492737 box
134950087 1.474976 box
134950187 1.495972 box
134950287 1.497314 box
134950387 1.496155 box
134950487 1.496277 box
134950587 1.495605 box
134950687 1.496399 box
134950787 1.495972 box
134950887 1.496277 box
134950987 1.495911 box
134951087 1.497437 box
134951187 1.495972 box
134951287 1.495178 box
134951387 1.492188 box
134951487 1.473877 box
134951587 1.495972 box
134951687 1.497131 box
134951787 1.496460 box
134951887 1.496399 box
134951987 1.496765 box
134952087 1.497131 box
134952187 1.495911 box
134952287 1.496216 box
134952387 1.496155 box
134952487 1.496704 box
134952587 1.496582 box
134952687 1.494873 box
134952787 1.488098 box
134952887 1.489258 box
134952987 1.492432 box
134953087 1.496704 box
134953187 1.496521 box
134953287 1.497253 box
134953387 1.497070 box
134953487 1.495361 box
134953587 1.496704 box
134953687 1.496277 box
134953787 1.496826 box
134953887 1.495422 box
134953987 1.498047 box
134954087 1.495972 box
134954187 1.494019 box
134954287 1.489014 box
134954387 1.476318 box
134954487 1.497864 box
134954587 1.496643 box
134954687 1.495789 box
134954787 1.497925 box
134954887 1.495728 box
134954987 1.496582 box
134955087 1.496155 box
134955187 1.495544 box
134955287 1.496094 box
134955387 1.497681 box
134955487 1.495056 box
134955587 1.495239 box
134955687 1.490051 box
134955787 1.469238 box
134955887 1.497681 box
134955987 1.495117 box
134956087 1.497437 box
134956187 1.496094 box
134956287 1.497375 box
134956387 1.496399 box
134956487 1.496277 box
134956587 1.496033 box
134956687 1.496521 box
134956787 1.499878 box
134956887 1.494934 box
134956987 1.496704 box
134957087 1.489807 box
134957187 1.485168 box
134957287 1.475037 box
134957387 1.497131 box
134957487 1.496765 box
134957587 1.496765 box
134957687 1.496826 box
134957787 1.495728 box
134957887 1.496643 box
134957987 1.496521 box
134958087 1.495239 box
134958187 1.496338 box
134958287 1.497314 box
134958387 1.495300 box
134958487 1.495056 box
134958587 1.495850 box
134958687 1.475830 box
134958787 1.496948 box
134958887 1.497070 box
134958987 1.495544 box
134959087 1.496887 box
134959187 1.496704 box
134959287 1.496643 box
134959387 1.496277 box
134959487 1.494934 box
134959587 1.497070 box
134959687 1.496643 box
134959787 1.495972 box
134959887 1.495789 box
134959987 1.491150 box
134960087 1.471497 box
134960187 1.497437 box
134960287 1.495483 box
134960387 1.497498 box
134960487 1.497070 box
134960587 1.495972 box
134960687 1.496216 box
134960787 1.496582 box
134960887 1.496094 box
134960987 1.495667 box
134961087 1.497314 box
134961187 1.495972 box
134961287 1.496033 box
134961387 1.494507 box
134961487 1.488281 box
134961587 1.477478 box
134961687 1.495605 box
134961787 1.498108 box
134961887 1.495544 box
134961987 1.497437 box
134962087 1.495422 box
134962187 1.496460 box
134962287 1.495850 box
134962387 1.496521 box
134962487 1.495422 box
134962587 1.497437 box
134962687 1.495728 box
134962787 1.494141 box
134962887 1.489990 box
134962987 1.464478 box
134963087 1.496521 box
134963187 1.496460 box
134963287 1.496887 box
134963387 1.496033 box
134963487 1.497131 box
134963587 1.496094 box
134963687 1.496948 box
134963787 1.495605 box
134963887 1.495850 box
134963987 1.497620 box
134964087 1.495850 box
134964187 1.495361 box
134964287 1.494080 box
134964387 1.474304 box
134964487 1.492371 box
134964587 1.496460 box
134964687 1.497437 box
134964787 1.496704 box
134964887 1.496277 box
134964987 1.496948 box
134965087 1.495178 box
134965187 1.496277 box
134965287 1.496033 box
134965387 1.497864 box
134965487 1.494995 box
134965587 1.496399 box
134965687 1.491577 box
134965787 1.494568 box
134965887 1.473206 box
134965987 1.495483 box
134966087 1.497559 box
134966187 1.496033 box
134966287 1.496704 box
134966387 1.496887 box
134966487 1.496399 box
134966587 1.496277 box
134966687 1.495483 box
134966787 1.496094 box
134966887 1.497131 box
134966987 1.495300 box
134967087 1.495361 box
134967187 1.494690 box
134967287 1.474365 box
134967387 1.495972 box
134967487 1.496765 box
134967587 1.496887 box
134967687 1.496643 box
134967787 1.495605 box
134967887 1.496826 box
134967987 1.496582 box
134968087 1.494995 box
134968187 1.496460 box
134968287 1.497559 box
134968387 1.496155 box
134968487 1.495117 box
134968587 1.488953 box
134968687 1.487793 box
134968787 1.486511 box
134968887 1.496155 box
134968987 1.497498 box
134969087 1.496582 box
134969187 1.497253 box
134969287 1.495728 box
134969387 1.496399 box
134969487 1.496216 box
134969587 1.496460 box
134969687 1.495178 box
134969787 1.498047 box
134969887 1.496033 box
134969987 1.491577 box
134970087 1.494446 box
134970187 1.471313 box
134970287 1.497253 box
134970387 1.496277 box
134970487 1.496643 box
134970587 1.496826 box
134970687 1.495605 box
134970787 1.496826 box
134970887 1.496216 box
134970987 1.496460 box
134971087 1.495544 box
134971187 1.497986 box
134971287 1.495605 box
134971387 1.494385 box
134971487 1.490967 box
134971587 1.468872 box
134971687 1.496704 box
134971787 1.496704 box
134971887 1.496155 box
134971987 1.497925 box
134972087 1.495911 box
134972187 1.496765 box
134972287 1.496338 box
134972387 1.495789 box
134972487 1.495667 box
134972587 1.497620 box
134972687 1.495789 box
134972787 1.495605 box
134972887 1.490295 box
134972987 1.492065 box
134973087 1.491028 box
134973187 1.495483 box
134973287 1.496033 box
134973387 1.496460 box
134973487 1.497253 box
134973587 1.496399 box
134973687 1.496155 box
134973787 1.496948 box
134973887 1.495483 box
134973987 1.495605 box
134974087 1.497375 box
134974187 1.495728 box
134974287 1.494080 box
134974387 1.489075 box
134974487 1.482971 box
134974587 1.496216 box
134974687 1.496887 box
134974787 1.495911 box
134974887 1.497498 box
134974987 1.496277 box
134975087 1.495789 box
134975187 1.496704 box
134975287 1.496155 box
134975387 1.495544 box
134975487 1.500183 box
134975587 1.495422 box
