time(ms) energy(J) hostname
91603991 0.000000 box
91604091 1.009827 box
91604191 1.044861 box
91604291 1.047180 box
91604391 1.046387 box
91604491 1.045166 box
91604591 1.046448 box
91604691 1.046265 box
91604791 1.045654 box
91604891 1.047180 box
91604991 1.046082 box
91605091 1.046265 box
91605191 1.045776 box
91605291 1.047119 box
91605391 1.051086 box
91605491 1.046997 box
91605591 1.043518 box
91605691 1.048462 box
91605791 1.046692 box
91605891 1.046326 box
91605991 1.045837 box
91606091 1.046082 box
91606191 1.046265 box
91606291 1.043640 box
91606391 1.045898 box
91606491 1.045166 box
91606591 1.046997 box
91606691 1.047180 box
91606791 1.045837 box
91606891 1.050537 box
91606991 1.050049 box
91607091 1.042236 box
91607191 1.047058 box
91607291 1.045898 box
91607391 1.046631 box
91607491 1.045776 box
91607591 1.046875 box
91607691 1.046021 box
91607791 1.046875 box
91607891 1.045959 box
91607991 1.046082 box
91608091 1.046265 box
91608191 1.046265 box
91608291 1.049316 box
91608391 1.046997 box
91608491 1.046082 box
91608591 1.046265 box
91608691 1.046875 box
91608791 1.045898 box
91608891 1.046509 box
91608991 1.045593 box
91609091 1.046448 box
91609191 1.046997 box
91609291 1.045837 box
91609391 1.043396 box
91609491 1.049255 box
91609591 1.049133 box
91609691 1.046997 box
91609791 1.046082 box
91609891 1.046326 box
91609991 1.045593 box
91610091 1.046204 box
91610191 1.046814 box
91610291 1.045593 box
91610391 1.046326 box
91610491 1.047058 box
91610591 1.046021 box
91610691 1.046204 box
91610791 1.046448 box
91610891 1.046692 box
91610991 1.045593 box
91611091 1.046753 box
91611191 1.045227 box
91611291 1.046204 box
91611391 1.047119 box
91611491 1.046204 box
91611591 1.046631 box
91611691 1.046753 box
91611791 1.045288 box
91611891 1.047546 box
91611991 1.045288 box
91612091 1.046326 box
91612191 1.046631 box
91612291 1.045776 box
91612391 1.045959 box
91612491 1.046143 box
91612591 1.047485 box
91612691 1.045105 box
91612791 1.047119 box
91612891 1.045593 box
91612991 1.046692 box
91613091 1.045471 box
91613191 1.046509 box
91613291 1.045776 box
91613391 1.045837 box
91613491 1.045898 box
91613591 1.046387 box
91613691 1.045898 box
91613791 1.047729 box
91613891 1.045471 box
91613991 1.046753 box
91614091 1.045471 box
91614191 1.046631 box
91614291 1.046143 box
91614391 1.046265 box
91614491 1.046387 box
91614591 1.045654 box
91614691 1.046875 box
91614791 1.045837 box
91614891 1.045898 box
91614991 1.046875 box
91615091 1.046143 box
91615191 1.046265 box
91615291 1.046936 box
91615391 1.046082 box
91615491 1.046570 box
91615591 1.046326 box
91615691 1.046814 box
91615791 1.045410 box
91615891 1.046326 box
91615991 1.047485 box
91616091 1.045105 box
91616191 1.046021 box
91616291 1.046692 box
91616391 1.046021 box
91616491 1.045532 box
91616591 1.046753 box
91616691 1.046875 box
91616791 1.045532 box
91616891 1.045532 box
91616991 1.046753 box
91617091 1.045349 box
91617191 1.046753 box
91617291 1.046631 box
91617391 1.046570 box
91617491 1.047119 box
91617591 1.046143 box
91617691 1.046631 box
91617791 1.045837 box
91617891 1.046936 box
91617991 1.045410 box
91618091 1.045959 box
91618191 1.046875 box
91618291 1.045349 box
91618391 1.046631 box
91618491 1.046936 box
91618591 1.046814 box
91618691 1.045288 box
91618791 1.046448 box
91618891 1.045959 box
91618991 1.046021 box
91619091 1.046387 box
91619191 1.047180 box
91619291 1.044861 box
91619391 1.046753 box
91619491 1.046204 box
91619591 1.046692 box
91619691 1.046509 box
91619791 1.045105 box
91619891 1.047791 box
91619991 1.045166 box
91620091 1.046631 box
91620191 1.047180 box
91620291 1.045227 box
91620391 1.046021 box
91620491 1.045715 box
91620591 1.047974 box
91620691 1.045654 box
91620791 1.046082 box
91620891 1.046021 box
91620991 1.046143 box
91621091 1.046387 box
91621191 1.045959 box
91621291 1.045776 box
91621391 1.047546 box
91621491 1.045898 box
91621591 1.047729 box
91621691 1.045227 box
91621791 1.047363 box
91621891 1.045837 box
91621991 1.046997 box
91622091 1.045227 box
91622191 1.046936 box
91622291 1.046204 box
91622391 1.045532 box
91622491 1.046814 box
91622591 1.045959 box
91622691 1.046814 box
91622791 1.048401 box
91622891 1.045410 box
91622991 1.046448 box
91623091 1.046570 box
91623191 1.045898 box
91623291 1.045593 box
91623391 1.046631 box
91623491 1.046875 box
91623591 1.046143 box
91623691 1.046631 box
91623791 1.046387 box
91623891 1.046082 box
91623991 1.047180 box
91624091 1.046265 box
91624191 1.046570 box
91624291 1.046387 box
91624391 1.046936 box
91624491 1.046875 box
91624591 1.045227 box
91624691 1.046204 box
91624791 1.046143 box
91624891 1.046265 box
91624991 1.044983 box
91625091 1.046509 box
91625191 1.046021 box
91625291 1.047180 box
91625391 1.045227 box
91625491 1.046814 box
91625591 1.046265 box
91625691 1.046204 box
91625791 1.046204 box
91625891 1.046570 box
91625991 1.046204 box
91626091 1.046570 box
91626191 1.045471 box
91626291 1.046021 box
91626391 1.046509 box
91626491 1.047424 box
91626591 1.045654 box
91626691 1.045898 box
91626791 1.046936 box
91626891 1.045654 box
91626991 1.046204 box
91627091 1.046631 box
91627191 1.046631 box
91627291 1.045715 box
91627391 1.047058 box
91627491 1.045227 box
91627591 1.046204 box
91627691 1.045715 box
91627791 1.044739 box
91627891 1.044006 box
91627991 1.044922 box
91628091 1.045227 box
91628191 1.046265 box
91628291 1.046387 box
91628391 1.045776 box
91628491 1.047119 box
91628591 1.046204 box
91628691 1.045837 box
91628791 1.046143 box
91628891 1.046265 box
91628991 1.047119 box
91629091 1.046509 box
91629191 1.045715 box
91629291 1.046631 box
91629391 1.046326 box
91629491 1.045715 box
91629591 1.046082 box
91629691 1.046631 box
91629791 1.046631 box
91629891 1.046997 box
91629991 1.044922 box
91630091 1.046448 box
91630191 1.046509 box
91630291 1.045898 box
91630391 1.046082 box
91630491 1.045959 box
91630591 1.046753 box
91630691 1.047119 box
91630791 1.046204 box
91630891 1.046143 box
91630991 1.046509 box
91631091 1.046387 box
91631191 1.045105 box
91631291 1.047424 box
91631391 1.046936 box
91631491 1.045410 box
91631591 1.047668 box
91631691 1.046082 box
91631791 1.046570 box
91631891 1.046265 box
91631991 1.046570 box
91632091 1.046204 box
91632191 1.046265 box
91632291 1.046021 box
91632391 1.046814 box
91632491 1.045898 box
91632591 1.046570 box
91632691 1.045776 box
91632791 1.046570 box
91632891 1.047791 box
91632991 1.044861 box
91633091 1.045837 box
91633191 1.047058 box
91633291 1.046753 box
91633391 1.045654 box
91633491 1.047180 box
91633591 1.046509 box
91633691 1.048584 box
91633791 1.046326 box
91633891 1.045471 box
91633991 1.046204 box
91634091 1.046021 box
91634191 1.045898 box
91634291 1.046448 box
91634391 1.045715 box
91634491 1.047302 box
91634591 1.046082 box
91634691 1.046265 box
91634791 1.048096 box
91634891 1.045837 box
91634991 1.046570 box
91635091 1.046570 box
91635191 1.046265 box
91635291 1.045593 box
91635391 1.047363 box
91635491 1.044983 box
91635591 1.046326 box
91635691 1.047424 box
91635791 1.045898 box
91635891 1.045898 box
91635991 1.047363 box
91636091 1.045166 box
91636191 1.048035 box
91636291 1.045776 box
91636391 1.046814 box
