time(ms) energy(J) hostname
90950505 0.000000 box
90950605 0.991516 box
90950705 0.998657 box
90950805 0.996643 box
90950905 0.996643 box
90951005 1.004028 box
90951105 0.996643 box
90951205 0.996399 box
90951305 0.996277 box
90951405 0.994995 box
90951505 0.996277 box
90951605 0.993286 box
90951705 0.997131 box
90951805 0.996704 box
90951905 0.993835 box
90952005 0.995056 box
90952105 0.996948 box
90952205 0.986755 box
90952305 0.996399 box
90952405 1.001953 box
90952505 0.995911 box
90952605 1.000916 box
90952705 0.996887 box
90952805 0.995911 box
90952905 0.998413 box
90953005 0.999512 box
90953105 0.995911 box
90953205 0.996277 box
90953305 0.996338 box
90953405 0.995361 box
90953505 0.996643 box
90953605 0.995728 box
90953705 0.996338 box
90953805 0.996399 box
90953905 0.996643 box
90954005 0.996643 box
90954105 0.996216 box
90954205 0.996094 box
90954305 0.995972 box
90954405 0.996948 box
90954505 0.996460 box
90954605 0.996948 box
90954705 0.996521 box
90954805 0.996643 box
90954905 0.995850 box
90955005 0.996643 box
90955105 0.996033 box
90955205 0.995056 box
90955305 0.996155 box
90955405 0.986633 box
90955505 0.995605 box
90955605 1.003967 box
90955705 0.999146 box
90955805 0.998291 box
90955905 0.996277 box
90956005 0.995850 box
90956105 0.986328 box
90956205 1.005920 box
90956305 0.985779 box
90956405 0.996460 box
90956505 0.996521 box
90956605 1.005737 box
90956705 0.986877 box
90956805 1.005859 box
90956905 0.995789 box
90957005 0.986694 box
90957105 0.996643 box
90957205 1.006104 box
90957305 0.987122 box
90957405 0.995544 box
90957505 1.005981 box
90957605 0.996521 box
90957705 0.987183 box
90957805 1.005676 box
90957905 0.996094 box
90958005 0.986450 box
90958105 0.996094 box
90958205 0.997253 box
90958305 0.996094 box
90958405 0.996582 box
90958505 1.005432 box
90958605 0.996704 box
90958705 0.986572 box
90958805 0.995483 box
90958905 0.996582 box
90959005 0.996399 box
90959105 0.996155 box
90959205 0.995483 box
90959305 1.005310 box
90959405 0.997070 box
90959505 0.995728 box
90959605 0.986633 box
90959705 0.996582 box
90959805 0.995972 box
90959905 1.005249 box
90960005 0.987610 box
90960105 0.995605 box
90960205 1.005371 box
90960305 0.986938 box
90960405 0.996826 box
90960505 0.995850 box
90960605 0.996643 box
90960705 1.005615 box
90960805 0.986755 box
90960905 0.997009 box
90961005 0.995667 box
90961105 0.996826 box
90961205 1.006042 box
90961305 0.986206 box
90961405 0.996521 box
90961505 0.996338 box
90961605 0.996887 box
90961705 1.005249 box
90961805 0.987183 box
90961905 1.005798 box
90962005 0.986511 box
90962105 1.006409 box
90962205 0.986511 box
90962305 1.005737 box
90962405 0.996765 box
90962505 0.986633 box
90962605 0.995972 box
90962705 0.997375 box
90962805 0.997314 box
90962905 1.005432 box
90963005 0.986694 box
90963105 1.006470 box
90963205 0.986084 box
90963305 0.996826 box
90963405 1.005005 box
90963505 0.987366 box
90963605 0.996338 box
90963705 0.995911 box
90963805 1.006165 box
90963905 0.995544 box
90964005 0.986450 box
90964105 0.996521 box
90964205 0.997131 box
90964305 0.996094 box
90964405 1.005737 box
90964505 0.986755 box
90964605 1.005920 box
90964705 0.986877 box
90964805 1.005920 box
90964905 0.986633 box
90965005 1.006104 box
90965105 0.987671 box
90965205 0.995850 box
90965305 1.005188 box
90965405 0.987000 box
90965505 0.996704 box
90965605 1.008240 box
90965705 0.984436 box
90965805 1.007446 box
90965905 0.984680 box
90966005 1.007446 box
90966105 0.984680 box
90966205 0.995850 box
90966305 1.007996 box
90966405 0.997009 box
90966505 0.986450 box
90966605 1.006653 box
90966705 0.996155 box
90966805 0.986084 box
90966905 0.995972 box
90967005 0.996948 box
90967105 0.995239 box
90967205 1.007080 box
90967305 0.984985 box
90967405 0.997681 box
90967505 0.996643 box
90967605 0.996094 box
90967705 1.006592 box
90967805 0.995361 box
90967905 0.986450 box
90968005 0.996521 box
90968105 0.996155 box
90968205 1.005981 box
90968305 0.987000 box
90968405 0.996094 box
90968505 0.996582 box
90968605 0.996643 box
90968705 0.996033 box
90968805 0.996948 box
90968905 0.994934 box
90969005 0.996399 box
90969105 0.996521 box
90969205 1.006348 box
90969305 0.995605 box
90969405 0.996216 box
90969505 0.986389 box
90969605 1.006042 box
90969705 0.986633 box
90969805 0.996399 box
90969905 0.996521 box
90970005 0.995972 box
90970105 1.005920 box
90970205 0.987427 box
90970305 0.996033 box
90970405 0.996399 box
90970505 0.996643 box
90970605 0.996277 box
90970705 0.996399 box
90970805 0.995422 box
90970905 0.997009 box
90971005 1.005432 box
90971105 0.987244 box
90971205 0.996094 box
90971305 0.996216 box
90971405 0.996277 box
90971505 0.996826 box
90971605 0.996155 box
90971705 0.996521 box
90971805 0.996460 box
90971905 1.005554 box
90972005 0.986938 box
90972105 0.996338 box
90972205 1.005676 box
90972305 0.995605 box
90972405 0.987915 box
