time(ms) energy(J) hostname
7631520 0.000000 box
7631620 1.207886 box
7631720 1.326172 box
7631820 1.379944 box
7631920 1.317749 box
7632020 1.284729 box
7632120 1.284790 box
7632220 1.283447 box
7632320 1.291870 box
7632420 1.284790 box
7632520 1.287964 box
7632620 1.361633 box
7632720 1.395691 box
7632820 1.393555 box
7632920 1.397888 box
7633020 1.396118 box
7633120 1.398926 box
7633220 1.395874 box
7633320 1.396362 box
7633420 1.396545 box
7633520 1.395813 box
7633620 1.396057 box
7633720 1.395874 box
7633820 1.393555 box
7633920 1.397339 box
7634020 1.395813 box
7634120 1.396118 box
7634220 1.396667 box
7634320 1.399658 box
7634420 1.396729 box
7634520 1.396545 box
7634620 1.395569 box
7634720 1.396973 box
7634820 1.396423 box
7634920 1.395691 box
7635020 1.397217 box
7635120 1.395996 box
7635220 1.396423 box
7635320 1.396790 box
7635420 1.396057 box
7635520 1.396423 box
7635620 1.396301 box
7635720 1.396790 box
7635820 1.396606 box
7635920 1.396118 box
7636020 1.396301 box
7636120 1.396484 box
7636220 1.394531 box
7636320 1.396301 box
7636420 1.396851 box
7636520 1.396423 box
7636620 1.394043 box
7636720 1.400269 box
7636820 1.396118 box
7636920 1.398865 box
7637020 1.394592 box
7637120 1.395630 box
7637220 1.396240 box
7637320 1.396179 box
7637420 1.396545 box
7637520 1.396179 box
7637620 1.395264 box
7637720 1.396667 box
7637820 1.395813 box
7637920 1.396240 box
7638020 1.396362 box
7638120 1.396545 box
7638220 1.396545 box
7638320 1.396423 box
7638420 1.396301 box
7638520 1.395996 box
7638620 1.397766 box
7638720 1.395752 box
7638820 1.395874 box
7638920 1.395935 box
7639020 1.395264 box
7639120 1.395813 box
7639220 1.395935 box
7639320 1.395630 box
7639420 1.397034 box
7639520 1.395325 box
7639620 1.397949 box
7639720 1.395386 box
7639820 1.396912 box
7639920 1.395142 box
7640020 1.396423 box
7640120 1.396606 box
7640220 1.396851 box
7640320 1.394409 box
7640420 1.395935 box
7640520 1.396484 box
7640620 1.396362 box
7640720 1.396179 box
7640820 1.396606 box
7640920 1.395203 box
7641020 1.396423 box
7641120 1.396118 box
7641220 1.396484 box
7641320 1.395386 box
7641420 1.396423 box
7641520 1.396240 box
7641620 1.396729 box
7641720 1.395447 box
7641820 1.396790 box
7641920 1.396606 box
7642020 1.395630 box
7642120 1.396545 box
7642220 1.394409 box
7642320 1.398743 box
7642420 1.394958 box
7642520 1.396667 box
7642620 1.396545 box
7642720 1.395630 box
7642820 1.396362 box
7642920 1.394897 box
7643020 1.397339 box
7643120 1.395752 box
7643220 1.396912 box
7643320 1.395081 box
7643420 1.395813 box
7643520 1.397400 box
7643620 1.395996 box
7643720 1.395447 box
7643820 1.395203 box
7643920 1.396362 box
7644020 1.396240 box
7644120 1.395874 box
7644220 1.396912 box
7644320 1.396423 box
7644420 1.396606 box
7644520 1.395691 box
7644620 1.397278 box
7644720 1.394104 box
7644820 1.397522 box
7644920 1.395203 box
7645020 1.397034 box
7645120 1.395691 box
7645220 1.396484 box
7645320 1.395935 box
7645420 1.395630 box
7645520 1.396667 box
7645620 1.395752 box
7645720 1.395874 box
7645820 1.395935 box
7645920 1.395935 box
7646020 1.396790 box
7646120 1.395508 box
7646220 1.397156 box
7646320 1.394226 box
7646420 1.397156 box
7646520 1.395752 box
7646620 1.395203 box
7646720 1.395935 box
7646820 1.396118 box
7646920 1.395569 box
7647020 1.395813 box
7647120 1.397766 box
7647220 1.396851 box
7647320 1.394897 box
7647420 1.395752 box
7647520 1.395935 box
7647620 1.396606 box
7647720 1.396301 box
7647820 1.397339 box
7647920 1.395081 box
7648020 1.396851 box
7648120 1.396240 box
7648220 1.396606 box
7648320 1.396179 box
7648420 1.396545 box
7648520 1.395996 box
7648620 1.395996 box
7648720 1.396545 box
7648820 1.395630 box
7648920 1.397461 box
7649020 1.395508 box
7649120 1.396423 box
7649220 1.394409 box
7649320 1.398438 box
7649420 1.395386 box
7649520 1.395752 box
7649620 1.396118 box
7649720 1.396790 box
7649820 1.394470 box
7649920 1.396790 box
7650020 1.395874 box
7650120 1.396362 box
7650220 1.396179 box
7650320 1.397156 box
7650420 1.396606 box
7650520 1.394470 box
7650620 1.397644 box
7650720 1.396362 box
7650820 1.395752 box
7650920 1.396484 box
7651020 1.395508 box
7651120 1.396484 box
7651220 1.396667 box
7651320 1.395874 box
7651420 1.394470 box
7651520 1.398254 box
7651620 1.394104 box
7651720 1.397095 box
7651820 1.395020 box
7651920 1.397644 box
7652020 1.397583 box
7652120 1.397827 box
7652220 1.395386 box
7652320 1.396423 box
7652420 1.396851 box
7652520 1.390686 box
7652620 1.381592 box
7652720 1.373718 box
7652820 1.362549 box
7652920 1.364258 box
7653020 1.361023 box
7653120 1.366943 box
7653220 1.365601 box
7653320 1.363342 box
7653420 1.367249 box
7653520 1.367065 box
7653620 1.364075 box
7653720 1.365234 box
7653820 1.361816 box
7653920 1.360596 box
7654020 1.353882 box
7654120 1.350769 box
7654220 1.352661 box
7654320 1.351196 box
7654420 1.352234 box
7654520 1.347290 box
7654620 1.342651 box
7654720 1.342834 box
7654820 1.341370 box
7654920 1.334412 box
7655020 1.328674 box
7655120 1.330200 box
7655220 1.328979 box
7655320 1.329651 box
7655420 1.327209 box
7655520 1.327820 box
7655620 1.325684 box
7655720 1.325378 box
7655820 1.325134 box
7655920 1.326843 box
7656020 1.326599 box
7656120 1.327576 box
7656220 1.327087 box
7656320 1.325867 box
7656420 1.323181 box
7656520 1.322144 box
7656620 1.317200 box
7656720 1.307861 box
7656820 1.308777 box
7656920 1.307190 box
7657020 1.306946 box
7657120 1.308533 box
7657220 1.313293 box
7657320 1.313416 box
7657420 1.308716 box
7657520 1.310303 box
7657620 1.309387 box
7657720 1.309326 box
7657820 1.358032 box
7657920 1.393921 box
7658020 1.395569 box
7658120 1.389221 box
7658220 1.388855 box
7658320 1.393616 box
7658420 1.398193 box
7658520 1.394775 box
7658620 1.396362 box
7658720 1.396606 box
7658820 1.395569 box
7658920 1.396729 box
7659020 1.395874 box
7659120 1.396118 box
7659220 1.395142 box
7659320 1.396545 box
7659420 1.394653 box
7659520 1.397827 box
7659620 1.396179 box
7659720 1.395691 box
7659820 1.395203 box
7659920 1.395752 box
7660020 1.398621 box
7660120 1.395996 box
7660220 1.398010 box
7660320 1.393494 box
7660420 1.397888 box
7660520 1.396484 box
7660620 1.396118 box
7660720 1.392456 box
7660820 1.395691 box
7660920 1.397034 box
7661020 1.394958 box
7661120 1.354004 box
7661220 1.374756 box
7661320 1.374390 box
7661420 1.375427 box
7661520 1.376343 box
7661620 1.374634 box
7661720 1.307312 box
7661820 1.373047 box
7661920 1.378174 box
7662020 1.379395 box
7662120 1.378235 box
7662220 1.379333 box
