time(ms) function_name moment
179802445 MPI_Waitall 0
179802445 MPI_Waitall 1
179802445 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Wait 0
179802465 MPI_Wait 1
179802465 MPI_Barrier 0
179802488 MPI_Barrier 1
179802875 MPI_Waitall 0
179802875 MPI_Waitall 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179802875 MPI_Wait 0
179802875 MPI_Wait 1
179803035 MPI_Waitall 0
179803035 MPI_Waitall 1
179803035 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803062 MPI_Wait 1
179803062 MPI_Wait 0
179803088 MPI_Wait 1
179803195 MPI_Waitall 0
179803195 MPI_Waitall 1
179803195 MPI_Wait 0
179803195 MPI_Wait 1
179803195 MPI_Wait 0
179803195 MPI_Wait 1
179803195 MPI_Wait 0
179803195 MPI_Wait 1
179823025 MPI_Allreduce 0
179823025 MPI_Allreduce 1
179823388 MPI_Waitall 0
179823388 MPI_Waitall 1
179823388 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823415 MPI_Wait 0
179823415 MPI_Wait 1
179823548 MPI_Waitall 0
179823548 MPI_Waitall 1
179823548 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823602 MPI_Wait 0
179823602 MPI_Wait 1
179823708 MPI_Waitall 0
179823708 MPI_Waitall 1
179823708 MPI_Wait 0
179823708 MPI_Wait 1
179823708 MPI_Wait 0
179823708 MPI_Wait 1
179823708 MPI_Wait 0
179823735 MPI_Wait 1
179841922 MPI_Allreduce 0
179843732 MPI_Allreduce 1
179844045 MPI_Waitall 0
179844045 MPI_Waitall 1
179844045 MPI_Wait 0
179844092 MPI_Wait 1
179844092 MPI_Wait 0
179844092 MPI_Wait 1
179844092 MPI_Wait 0
179844115 MPI_Wait 1
179844115 MPI_Wait 0
179844115 MPI_Wait 1
179844115 MPI_Wait 0
179844115 MPI_Wait 1
179844115 MPI_Wait 0
179844138 MPI_Wait 1
179844138 MPI_Wait 0
179844138 MPI_Wait 1
179844272 MPI_Waitall 0
179844272 MPI_Waitall 1
179844272 MPI_Wait 0
179844298 MPI_Wait 1
179844298 MPI_Wait 0
179844298 MPI_Wait 1
179844298 MPI_Wait 0
179844298 MPI_Wait 1
179844298 MPI_Wait 0
179844325 MPI_Wait 1
179844325 MPI_Wait 0
179844325 MPI_Wait 1
179844325 MPI_Wait 0
179844325 MPI_Wait 1
179844325 MPI_Wait 0
179844325 MPI_Wait 1
179844432 MPI_Waitall 0
179844432 MPI_Waitall 1
179844432 MPI_Wait 0
179844432 MPI_Wait 1
179844432 MPI_Wait 0
179844432 MPI_Wait 1
179844432 MPI_Wait 0
179844432 MPI_Wait 1
179862985 MPI_Allreduce 0
179864275 MPI_Allreduce 1
179864568 MPI_Waitall 0
179864568 MPI_Waitall 1
179864568 MPI_Wait 0
179864568 MPI_Wait 1
179864568 MPI_Wait 0
179864652 MPI_Wait 1
179864652 MPI_Wait 0
179864652 MPI_Wait 1
179864652 MPI_Wait 0
179864652 MPI_Wait 1
179864652 MPI_Wait 0
179864652 MPI_Wait 1
179864652 MPI_Wait 0
179864652 MPI_Wait 1
179864652 MPI_Wait 0
179864652 MPI_Wait 1
179864792 MPI_Waitall 0
179864792 MPI_Waitall 1
179864792 MPI_Wait 0
179864792 MPI_Wait 1
179864792 MPI_Wait 0
179864815 MPI_Wait 1
179864815 MPI_Wait 0
179864842 MPI_Wait 1
179864842 MPI_Wait 0
179864842 MPI_Wait 1
179864842 MPI_Wait 0
179864842 MPI_Wait 1
179864842 MPI_Wait 0
179864842 MPI_Wait 1
179864842 MPI_Wait 0
179864842 MPI_Wait 1
179864948 MPI_Waitall 0
179864948 MPI_Waitall 1
179864948 MPI_Wait 0
179864975 MPI_Wait 1
179864975 MPI_Wait 0
179864975 MPI_Wait 1
179864975 MPI_Wait 0
179864975 MPI_Wait 1
179882582 MPI_Allreduce 0
179884425 MPI_Allreduce 1
