time(ms) function_name moment
8862004 MPI_Allreduce 0
8862004 MPI_Allreduce 1
8862004 MPI_Bcast 0
8862004 MPI_Bcast 1
8862004 MPI_Bcast 0
8862004 MPI_Bcast 1
8862004 MPI_Allreduce 0
8862004 MPI_Allreduce 1
8862008 MPI_Allreduce 0
8862008 MPI_Allreduce 1
8862008 MPI_Allgather 0
8862008 MPI_Allgather 1
8862069 MPI_Allgather 0
8862072 MPI_Allgather 1
8862072 MPI_Allgather 0
8862072 MPI_Allgather 1
8869997 MPI_Allreduce 0
8869997 MPI_Allreduce 1
8909123 MPI_Allreduce 0
8910159 MPI_Allreduce 1
8910626 MPI_Allreduce 0
8910630 MPI_Allreduce 1
8910630 MPI_Send 0
8910630 MPI_Send 1
8910630 MPI_Wait 0
8910630 MPI_Wait 1
8910631 MPI_Send 0
8910631 MPI_Send 1
8910631 MPI_Wait 0
8910631 MPI_Wait 1
8910631 MPI_Send 0
8910632 MPI_Send 1
8910632 MPI_Wait 0
8910632 MPI_Wait 1
8910635 MPI_Allreduce 0
8910635 MPI_Allreduce 1
8910635 MPI_Allreduce 0
8910635 MPI_Allreduce 1
8910635 MPI_Allreduce 0
8910635 MPI_Allreduce 1
8911340 MPI_Send 0
8911477 MPI_Send 1
8911477 MPI_Wait 0
8911477 MPI_Wait 1
8916572 MPI_Allreduce 0
8918853 MPI_Allreduce 1
8918916 MPI_Send 0
8918916 MPI_Send 1
8918916 MPI_Wait 0
8918916 MPI_Wait 1
8924568 MPI_Allreduce 0
8924568 MPI_Allreduce 1
8924680 MPI_Allreduce 0
8924683 MPI_Allreduce 1
8924756 MPI_Send 0
8924756 MPI_Send 1
8924756 MPI_Wait 0
8924756 MPI_Wait 1
8928319 MPI_Allreduce 0
8928319 MPI_Allreduce 1
8928420 MPI_Allreduce 0
8928420 MPI_Allreduce 1
8928500 MPI_Send 0
8928500 MPI_Send 1
8928500 MPI_Wait 0
8928500 MPI_Wait 1
8931519 MPI_Allreduce 0
8931519 MPI_Allreduce 1
8931638 MPI_Allreduce 0
8931639 MPI_Allreduce 1
8931704 MPI_Send 0
8931704 MPI_Send 1
8931704 MPI_Wait 0
8931704 MPI_Wait 1
8936475 MPI_Allreduce 0
8936807 MPI_Allreduce 1
8936919 MPI_Allreduce 0
8936936 MPI_Allreduce 1
8937008 MPI_Send 0
8937008 MPI_Send 1
8937008 MPI_Wait 0
8937008 MPI_Wait 1
8939872 MPI_Allreduce 0
8941103 MPI_Allreduce 1
8941184 MPI_Allreduce 0
8941190 MPI_Allreduce 1
8941217 MPI_Send 0
8941219 MPI_Send 1
8941219 MPI_Wait 0
8941219 MPI_Wait 1
8943200 MPI_Allreduce 0
8943200 MPI_Allreduce 1
8943298 MPI_Allreduce 0
8943316 MPI_Allreduce 1
8943396 MPI_Send 0
8943404 MPI_Send 1
8943404 MPI_Wait 0
8943404 MPI_Wait 1
8944027 MPI_Allreduce 0
8944027 MPI_Allreduce 1
8944146 MPI_Allreduce 0
8944146 MPI_Allreduce 1
8944186 MPI_Send 0
8944212 MPI_Send 1
8944212 MPI_Wait 0
8944212 MPI_Wait 1
8944808 MPI_Allreduce 0
8944824 MPI_Allreduce 1
8944934 MPI_Allreduce 0
8944947 MPI_Allreduce 1
8945000 MPI_Send 0
8945000 MPI_Send 1
8945000 MPI_Wait 0
8945000 MPI_Wait 1
8945646 MPI_Allreduce 0
8945646 MPI_Allreduce 1
8945768 MPI_Allreduce 0
8945768 MPI_Allreduce 1
8945824 MPI_Send 0
8945828 MPI_Send 1
8945828 MPI_Wait 0
8945828 MPI_Wait 1
8946435 MPI_Allreduce 0
8946435 MPI_Allreduce 1
8946534 MPI_Allreduce 0
8946534 MPI_Allreduce 1
8946604 MPI_Send 0
8946604 MPI_Send 1
8946604 MPI_Wait 0
8946604 MPI_Wait 1
8947228 MPI_Allreduce 0
8947228 MPI_Allreduce 1
8947313 MPI_Allreduce 0
8947336 MPI_Allreduce 1
8947366 MPI_Send 0
8947368 MPI_Send 1
8947368 MPI_Wait 0
8947368 MPI_Wait 1
8947991 MPI_Allreduce 0
8947991 MPI_Allreduce 1
8948098 MPI_Allreduce 0
8948098 MPI_Allreduce 1
8948147 MPI_Send 0
8948176 MPI_Send 1
8948176 MPI_Wait 0
8948176 MPI_Wait 1
8948792 MPI_Allreduce 0
8948808 MPI_Allreduce 1
8948908 MPI_Allreduce 0
8948908 MPI_Allreduce 1
8948984 MPI_Send 0
8948984 MPI_Send 1
8948984 MPI_Wait 0
8948984 MPI_Wait 1
8949603 MPI_Allreduce 0
8949603 MPI_Allreduce 1
8949722 MPI_Allreduce 0
8949740 MPI_Allreduce 1
8949784 MPI_Send 0
8949808 MPI_Send 1
8949808 MPI_Wait 0
8949808 MPI_Wait 1
8950436 MPI_Allreduce 0
8950436 MPI_Allreduce 1
8950556 MPI_Allreduce 0
8950556 MPI_Allreduce 1
8950620 MPI_Send 0
8950620 MPI_Send 1
8950620 MPI_Wait 0
8950620 MPI_Wait 1
8951201 MPI_Allreduce 0
8951264 MPI_Allreduce 1
8951368 MPI_Allreduce 0
8951368 MPI_Allreduce 1
8951440 MPI_Send 0
8951440 MPI_Send 1
8951440 MPI_Wait 0
8951440 MPI_Wait 1
8952048 MPI_Allreduce 0
8952064 MPI_Allreduce 1
8952168 MPI_Allreduce 0
8952168 MPI_Allreduce 1
8952244 MPI_Send 0
8952252 MPI_Send 1
8952252 MPI_Wait 0
8952252 MPI_Wait 1
8952838 MPI_Allreduce 0
8952899 MPI_Allreduce 1
8953008 MPI_Allreduce 0
8953008 MPI_Allreduce 1
8953080 MPI_Send 0
8953081 MPI_Send 1
8953081 MPI_Wait 0
8953081 MPI_Wait 1
8953671 MPI_Allreduce 0
