time(ms) energy(J) hostname
143579299 0.000000 box
143579399 1.045227 box
143579499 1.043335 box
143579599 1.046448 box
143579699 1.045898 box
143579799 1.046204 box
143579899 1.046448 box
143579999 1.046265 box
143580099 1.046448 box
143580199 1.047119 box
143580299 1.045654 box
143580399 1.046448 box
143580499 1.046387 box
143580599 1.045959 box
143580699 1.047241 box
143580799 1.046265 box
143580899 1.045166 box
143580999 1.046326 box
143581099 1.045837 box
143581199 1.046265 box
143581299 1.046448 box
143581399 1.046875 box
143581499 1.046143 box
143581599 1.045959 box
143581699 1.046204 box
143581799 1.046387 box
143581899 1.045837 box
143581999 1.045593 box
143582099 1.046265 box
143582199 1.046631 box
143582299 1.045532 box
143582399 1.046997 box
143582499 1.046204 box
143582599 1.045959 box
143582699 1.047058 box
143582799 1.046265 box
143582899 1.045715 box
143582999 1.048584 box
143583099 1.047119 box
143583199 1.046875 box
143583299 1.046326 box
143583399 1.048218 box
143583499 1.045715 box
143583599 1.046570 box
143583699 1.049927 box
143583799 1.046326 box
143583899 1.046326 box
143583999 1.044983 box
143584099 1.046692 box
143584199 1.045227 box
143584299 1.040161 box
143584399 1.047546 box
143584499 1.046997 box
143584599 1.046326 box
143584699 1.046570 box
143584799 1.047058 box
143584899 1.049988 box
143584999 1.046692 box
143585099 1.047852 box
143585199 1.047058 box
143585299 1.045898 box
143585399 1.046204 box
143585499 1.046265 box
143585599 1.046997 box
143585699 1.045959 box
143585799 1.046021 box
143585899 1.041504 box
143585999 1.047241 box
143586099 1.044922 box
143586199 1.046509 box
143586299 1.047058 box
143586399 1.046509 box
143586499 1.046265 box
143586599 1.049927 box
143586699 1.046997 box
143586799 1.048157 box
143586899 1.046448 box
143586999 1.046265 box
143587099 1.046082 box
143587199 1.046326 box
143587299 1.046753 box
143587399 1.046021 box
143587499 1.046875 box
143587599 1.041748 box
143587699 1.045471 box
143587799 1.046570 box
143587899 1.046265 box
143587999 1.045715 box
143588099 1.047791 box
143588199 1.045166 box
143588299 1.049866 box
143588399 1.046204 box
143588499 1.046448 box
143588599 1.047485 box
143588699 1.046570 box
143588799 1.045837 box
143588899 1.046875 box
143588999 1.045349 box
143589099 1.047729 box
143589199 1.046326 box
143589299 1.042725 box
143589399 1.045349 box
143589499 1.045532 box
143589599 1.047058 box
143589699 1.046997 box
143589799 1.045898 box
143589899 1.046753 box
143589999 1.049622 box
143590099 1.045898 box
143590199 1.046204 box
143590299 1.047913 box
143590399 1.046021 box
143590499 1.045837 box
143590599 1.046326 box
143590699 1.045593 box
143590799 1.047668 box
143590899 1.045959 box
143590999 1.042847 box
143591099 1.045715 box
143591199 1.045532 box
143591299 1.046631 box
143591399 1.048950 box
143591499 1.046265 box
143591599 1.046692 box
143591699 1.047913 box
143591799 1.047607 box
143591899 1.046326 box
143591999 1.047668 box
143592099 1.046082 box
143592199 1.046936 box
143592299 1.046204 box
143592399 1.046387 box
143592499 1.047729 box
143592599 1.046692 box
143592699 1.045715 box
143592799 1.043335 box
143592899 1.044861 box
143592999 1.046448 box
143593099 1.046631 box
143593199 1.046387 box
143593299 1.046692 box
143593399 1.045105 box
143593499 1.050476 box
143593599 1.046814 box
143593699 1.048767 box
143593799 1.046204 box
143593899 1.045898 box
143593999 1.046326 box
143594099 1.045898 box
143594199 1.046570 box
143594299 1.046814 box
143594399 1.045776 box
143594499 1.040955 box
143594599 1.047791 box
143594699 1.046021 box
143594799 1.047180 box
143594899 1.045898 box
143594999 1.046387 box
143595099 1.047058 box
143595199 1.049622 box
143595299 1.046509 box
143595399 1.048401 box
143595499 1.046570 box
143595599 1.045898 box
143595699 1.047119 box
143595799 1.045654 box
143595899 1.047180 box
143595999 1.046326 box
143596099 1.045959 box
143596199 1.040588 box
143596299 1.048279 box
143596399 1.046021 box
143596499 1.046021 box
143596599 1.046082 box
143596699 1.046204 box
143596799 1.046326 box
143596899 1.050476 box
143596999 1.047302 box
143597099 1.047913 box
143597199 1.046753 box
143597299 1.046265 box
143597399 1.046509 box
143597499 1.045715 box
143597599 1.047363 box
143597699 1.045410 box
143597799 1.046875 box
143597899 1.040344 box
143597999 1.048157 box
143598099 1.044739 box
143598199 1.046387 box
143598299 1.046448 box
143598399 1.046265 box
143598499 1.046997 box
143598599 1.049683 box
143598699 1.046265 box
143598799 1.048157 box
143598899 1.046692 box
143598999 1.046570 box
143599099 1.045593 box
143599199 1.046570 box
143599299 1.046997 box
143599399 1.045471 box
143599499 1.046204 box
143599599 1.041626 box
143599699 1.046753 box
143599799 1.045715 box
143599899 1.046570 box
143599999 1.046631 box
143600099 1.046265 box
143600199 1.046143 box
143600299 1.049622 box
143600399 1.046692 box
143600499 1.047546 box
143600599 1.046509 box
143600699 1.046814 box
143600799 1.046326 box
143600899 1.046021 box
143600999 1.046509 box
143601099 1.046570 box
143601199 1.046265 box
143601299 1.041687 box
143601399 1.047302 box
143601499 1.045410 box
143601599 1.046631 box
143601699 1.046326 box
143601799 1.046814 box
143601899 1.046570 box
143601999 1.049500 box
143602099 1.046448 box
143602199 1.047974 box
143602299 1.046631 box
143602399 1.046021 box
143602499 1.046082 box
143602599 1.046692 box
143602699 1.047058 box
143602799 1.046082 box
143602899 1.045532 box
143602999 1.041809 box
143603099 1.048340 box
143603199 1.045288 box
