time(ms) energy(J) hostname
144922839 0.000000 box
144922939 1.109863 box
144923039 1.245972 box
144923139 1.247559 box
144923239 1.245972 box
144923339 1.246216 box
144923439 1.246887 box
144923539 1.244812 box
144923639 1.246704 box
144923739 1.247314 box
144923839 1.245422 box
144923939 1.247559 box
144924039 1.245117 box
144924139 1.246704 box
144924239 1.245300 box
144924339 1.246460 box
144924439 1.246399 box
144924539 1.246460 box
144924639 1.246033 box
144924739 1.246582 box
144924839 1.244202 box
144924939 1.246216 box
144925039 1.246399 box
144925139 1.246887 box
144925239 1.245605 box
144925339 1.246094 box
144925439 1.247131 box
144925539 1.246399 box
144925639 1.245728 box
144925739 1.246582 box
144925839 1.246216 box
144925939 1.246277 box
144926039 1.246216 box
144926139 1.246277 box
144926239 1.247559 box
144926339 1.246704 box
144926439 1.246521 box
144926539 1.246704 box
144926639 1.234924 box
144926739 1.085449 box
144926839 1.106140 box
144926939 1.248779 box
144927039 1.245911 box
144927139 1.245667 box
144927139 0.000000 box
144927339 2.493774 box
144927439 1.243408 box
144927539 1.244995 box
144927639 1.245972 box
144927739 1.248291 box
144927839 1.246460 box
144927939 1.246826 box
144928039 1.247803 box
144928139 1.246033 box
144928239 1.246155 box
144928339 1.246338 box
144928439 1.246399 box
144928539 1.245789 box
144928639 1.247009 box
144928739 1.246216 box
144928839 1.248718 box
144928939 1.242920 box
144929039 1.245117 box
144929139 1.246033 box
144929239 1.249573 box
144929339 1.245728 box
144929439 1.247498 box
144929539 1.245972 box
144929639 1.247375 box
144929739 1.246033 box
144929839 1.246216 box
144929939 1.246704 box
144930039 1.246094 box
144930139 1.245544 box
144930239 1.247070 box
144930339 1.247131 box
144930439 1.245178 box
144930539 1.242615 box
144930639 1.245605 box
144930739 1.249390 box
144930839 1.246460 box
144930939 1.247375 box
144931039 1.246277 box
144931139 1.247314 box
144931239 1.246826 box
144931339 1.245850 box
144931439 1.246887 box
144931539 1.246216 box
144931639 1.246582 box
144931739 1.246338 box
144931839 1.246582 box
144931939 1.245300 box
144932039 1.243530 box
144932139 1.245300 box
144932239 1.248657 box
144932339 1.246277 box
144932439 1.246399 box
144932539 1.247742 box
144932639 1.247437 box
144932739 1.246582 box
144932839 1.246216 box
144932939 1.246033 box
144933039 1.245728 box
144933139 1.245605 box
144933239 1.246704 box
144933339 1.246948 box
144933439 1.246277 box
144933539 1.245361 box
144933639 1.242554 box
144933739 1.244690 box
144933839 1.249084 box
144933939 1.246216 box
144934039 1.247253 box
144934139 1.246216 box
144934239 1.246765 box
144934339 1.246338 box
144934439 1.246765 box
144934539 1.245422 box
144934639 1.246399 box
144934739 1.246216 box
144934839 1.246643 box
144934939 1.245850 box
144935039 1.245911 box
144935139 1.242737 box
144935239 1.246582 box
144935339 1.248718 box
144935439 1.246033 box
144935539 1.247375 box
144935639 1.247131 box
144935739 1.246155 box
144935839 1.246338 box
144935939 1.246643 box
144936039 1.246521 box
144936139 1.246155 box
144936239 1.246826 box
144936339 1.246338 box
144936439 1.246765 box
144936539 1.246094 box
144936639 1.240540 box
144936739 1.248169 box
144936839 1.246216 box
144936939 1.248962 box
144937039 1.246399 box
144937139 1.247070 box
144937239 1.247498 box
144937339 1.246338 box
144937439 1.246399 box
144937539 1.246887 box
144937639 1.246460 box
144937739 1.246216 box
144937839 1.246399 box
144937939 1.247070 box
144938039 1.246582 box
144938139 1.244751 box
144938239 1.244019 box
144938339 1.245544 box
144938439 1.249390 box
144938539 1.245911 box
144938639 1.247925 box
144938739 1.246277 box
144938839 1.247131 box
144938939 1.246399 box
144939039 1.246216 box
144939139 1.246155 box
144939239 1.245605 box
144939339 1.246948 box
144939439 1.247437 box
144939539 1.246582 box
144939639 1.245056 box
144939739 1.242981 box
144939839 1.246399 box
144939939 1.249023 box
144940039 1.246582 box
144940139 1.246643 box
144940239 1.247192 box
144940339 1.246704 box
144940439 1.246765 box
144940539 1.245850 box
144940639 1.246277 box
144940739 1.245911 box
144940839 1.246826 box
144940939 1.247253 box
144941039 1.246277 box
144941139 1.246094 box
144941239 1.238647 box
144941339 1.248413 box
144941439 1.246643 box
144941539 1.246399 box
144941639 1.248718 box
144941739 1.246582 box
144941839 1.247375 box
144941939 1.246765 box
144942039 1.246094 box
144942139 1.246155 box
144942239 1.246460 box
144942339 1.246216 box
144942439 1.247253 box
144942539 1.247253 box
144942639 1.245605 box
144942739 1.244873 box
144942839 1.240601 box
144942939 1.245850 box
144943039 1.248901 box
144943139 1.246216 box
144943239 1.249573 box
144943339 1.246033 box
144943439 1.247559 box
144943539 1.247070 box
144943639 1.246826 box
144943739 1.245972 box
144943839 1.246643 box
144943939 1.246338 box
144944039 1.246765 box
144944139 1.246277 box
144944239 1.245178 box
144944339 1.244019 box
144944439 1.245850 box
144944539 1.249207 box
144944639 1.245972 box
144944739 1.247375 box
144944839 1.247314 box
144944939 1.247375 box
144945039 1.246033 box
144945139 1.246826 box
144945239 1.245544 box
144945339 1.246582 box
144945439 1.245911 box
144945539 1.247559 box
144945639 1.244812 box
144945739 1.246948 box
144945839 1.240906 box
144945939 1.245728 box
144946039 1.248352 box
144946139 1.246155 box
144946239 1.247131 box
144946339 1.246460 box
144946439 1.247314 box
144946539 1.246338 box
144946639 1.246216 box
144946739 1.246338 box
144946839 1.246216 box
144946939 1.246155 box
144947039 1.245544 box
144947139 1.247314 box
144947239 1.246338 box
144947339 1.244385 box
144947439 1.243896 box
144947539 1.246277 box
144947639 1.248779 box
144947739 1.245850 box
144947839 1.247131 box
144947939 1.247070 box
144948039 1.246399 box
144948139 1.245667 box
144948239 1.247314 box
144948339 1.246643 box
144948439 1.245789 box
144948539 1.245728 box
144948639 1.247070 box
144948739 1.246033 box
144948839 1.245728 box
144948939 1.241516 box
144949039 1.246521 box
144949139 1.249329 box
144949239 1.246155 box
144949339 1.247009 box
144949439 1.246521 box
144949539 1.247009 box
144949639 1.247009 box
144949739 1.246155 box
144949839 1.246338 box
144949939 1.246460 box
144950039 1.245483 box
144950139 1.246460 box
144950239 1.245972 box
144950339 1.246094 box
144950439 1.242493 box
144950539 1.245667 box
144950639 1.249023 box
144950739 1.247131 box
144950839 1.246216 box
144950939 1.246643 box
144951039 1.247253 box
144951139 1.246155 box
144951239 1.246643 box
144951339 1.246826 box
144951439 1.246277 box
144951539 1.245850 box
144951639 1.246582 box
144951739 1.246704 box
144951839 1.245972 box
144951939 1.241577 box
144952039 1.248962 box
144952139 1.242737 box
144952239 1.248840 box
144952339 1.245972 box
144952439 1.247070 box
144952539 1.246704 box
144952639 1.246643 box
144952739 1.246338 box
144952839 1.246704 box
144952939 1.246094 box
144953039 1.245667 box
144953139 1.245972 box
144953239 1.247864 box
144953339 1.246399 box
144953439 1.245667 box
144953539 1.243408 box
144953639 1.246704 box
144953739 1.248291 box
144953839 1.246277 box
144953939 1.247314 box
144954039 1.245911 box
144954139 1.247375 box
144954239 1.245850 box
144954339 1.247192 box
144954439 1.246216 box
144954539 1.246033 box
144954639 1.246765 box
144954739 1.246338 box
144954839 1.246277 box
144954939 1.245911 box
144955039 1.242676 box
144955139 1.246216 box
144955239 1.248718 box
144955339 1.246704 box
144955439 1.245911 box
144955539 1.248169 box
144955639 1.247131 box
144955739 1.246460 box
144955839 1.246521 box
144955939 1.245728 box
144956039 1.246460 box
144956139 1.246094 box
144956239 1.246765 box
144956339 1.246216 box
144956439 1.246643 box
144956539 1.240295 box
144956639 1.247375 box
144956739 1.247620 box
144956839 1.248474 box
144956939 1.246521 box
144957039 1.246765 box
144957139 1.246338 box
144957239 1.247375 box
144957339 1.246216 box
144957439 1.246338 box
144957539 1.247742 box
144957639 1.246277 box
144957739 1.246033 box
144957839 1.247375 box
144957939 1.246277 box
144958039 1.244446 box
144958139 1.242371 box
144958239 1.245728 box
144958339 1.247925 box
144958439 1.245850 box
144958539 1.248413 box
144958639 1.246338 box
144958739 1.247009 box
144958839 1.246155 box
144958939 1.246521 box
144959039 1.246155 box
144959139 1.246643 box
144959239 1.245667 box
144959339 1.247253 box
144959439 1.246094 box
144959539 1.245361 box
144959639 1.242615 box
144959739 1.246582 box
144959839 1.248657 box
144959939 1.246826 box
144960039 1.246948 box
144960139 1.245728 box
144960239 1.247437 box
144960339 1.246216 box
144960439 1.245544 box
144960539 1.246704 box
144960639 1.246704 box
144960739 1.245544 box
144960839 1.247253 box
144960939 1.245972 box
144961039 1.247437 box
144961139 1.242310 box
144961239 1.245850 box
144961339 1.247070 box
144961439 1.247559 box
144961539 1.246765 box
144961639 1.247559 box
144961739 1.246582 box
144961839 1.246277 box
144961939 1.247070 box
144962039 1.245483 box
144962139 1.246643 box
144962239 1.246216 box
144962339 1.244995 box
144962439 1.247070 box
144962539 1.246460 box
144962639 1.244629 box
144962739 1.244812 box
144962839 1.244873 box
