FUNCTION, MPI_Waitall start, 1496039402 ms, 8323329
FUNCTION, MPI_Waitall end, 1496039402 ms, 8323329
FUNCTION, MPI_Wait start, 1496039402 ms, 8323329
FUNCTION, MPI_Wait end, 1496039405 ms, 8323329
FUNCTION, MPI_Wait start, 1496039406 ms, 8323329
FUNCTION, MPI_Wait end, 1496039406 ms, 8323329
FUNCTION, MPI_Wait start, 1496039406 ms, 8323329
FUNCTION, MPI_Wait end, 1496039406 ms, 8323329
FUNCTION, MPI_Wait start, 1496039407 ms, 8323329
FUNCTION, MPI_Wait end, 1496039407 ms, 8323329
FUNCTION, MPI_Wait start, 1496039407 ms, 8323329
FUNCTION, MPI_Wait end, 1496039408 ms, 8323329
FUNCTION, MPI_Wait start, 1496039408 ms, 8323329
FUNCTION, MPI_Wait end, 1496039408 ms, 8323329
FUNCTION, MPI_Wait start, 1496039409 ms, 8323329
FUNCTION, MPI_Wait end, 1496039409 ms, 8323329
FUNCTION, MPI_Barrier start, 1496039409 ms, 8323329
FUNCTION, MPI_Barrier end, 1496039410 ms, 8323329
FUNCTION, MPI_Waitall start, 1496039817 ms, 8323329
FUNCTION, MPI_Waitall end, 1496039818 ms, 8323329
FUNCTION, MPI_Wait start, 1496039818 ms, 8323329
FUNCTION, MPI_Wait end, 1496039819 ms, 8323329
FUNCTION, MPI_Wait start, 1496039819 ms, 8323329
FUNCTION, MPI_Wait end, 1496039819 ms, 8323329
FUNCTION, MPI_Wait start, 1496039820 ms, 8323329
FUNCTION, MPI_Wait end, 1496039820 ms, 8323329
FUNCTION, MPI_Wait start, 1496039820 ms, 8323329
FUNCTION, MPI_Wait end, 1496039821 ms, 8323329
FUNCTION, MPI_Wait start, 1496039821 ms, 8323329
FUNCTION, MPI_Wait end, 1496039821 ms, 8323329
FUNCTION, MPI_Wait start, 1496039821 ms, 8323329
FUNCTION, MPI_Wait end, 1496039826 ms, 8323329
FUNCTION, MPI_Wait start, 1496039826 ms, 8323329
FUNCTION, MPI_Wait end, 1496039830 ms, 8323329
FUNCTION, MPI_Waitall start, 1496040019 ms, 8323329
FUNCTION, MPI_Waitall end, 1496040020 ms, 8323329
FUNCTION, MPI_Wait start, 1496040026 ms, 8323329
FUNCTION, MPI_Wait end, 1496040029 ms, 8323329
FUNCTION, MPI_Wait start, 1496040029 ms, 8323329
FUNCTION, MPI_Wait end, 1496040041 ms, 8323329
FUNCTION, MPI_Wait start, 1496040043 ms, 8323329
FUNCTION, MPI_Wait end, 1496040043 ms, 8323329
FUNCTION, MPI_Waitall start, 1496040157 ms, 8323329
FUNCTION, MPI_Waitall end, 1496040157 ms, 8323329
FUNCTION, MPI_Wait start, 1496040157 ms, 8323329
FUNCTION, MPI_Wait end, 1496040159 ms, 8323329
FUNCTION, MPI_Wait start, 1496040161 ms, 8323329
FUNCTION, MPI_Wait end, 1496040162 ms, 8323329
FUNCTION, MPI_Wait start, 1496040171 ms, 8323329
FUNCTION, MPI_Wait end, 1496040175 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496055775 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496062423 ms, 8323329
FUNCTION, MPI_Waitall start, 1496062657 ms, 8323329
FUNCTION, MPI_Waitall end, 1496062657 ms, 8323329
