time(ms) energy(J) hostname
12113391 0.000000 power2018
12113491 1.446655 power2018
12113591 1.442810 power2018
12113691 1.449585 power2018
12113791 1.446167 power2018
12113891 1.446167 power2018
12113991 1.446472 power2018
12114091 1.446777 power2018
12114191 1.446777 power2018
12114291 1.444275 power2018
12114391 1.445068 power2018
12114491 1.446716 power2018
12114591 1.447205 power2018
12114691 1.449463 power2018
12114791 1.444702 power2018
12114891 1.445557 power2018
12114991 1.445801 power2018
12115091 1.443787 power2018
12115191 1.444031 power2018
12115291 1.445862 power2018
12115391 1.449280 power2018
12115491 1.445618 power2018
12115591 1.445557 power2018
12115691 1.446411 power2018
12115791 1.445679 power2018
12115891 1.444336 power2018
12115991 1.452209 power2018
12116091 1.446594 power2018
12116191 1.445129 power2018
12116291 1.443542 power2018
12116391 1.445374 power2018
12116491 1.445801 power2018
12116591 1.446472 power2018
12116691 1.449829 power2018
12116791 1.446228 power2018
12116891 1.446655 power2018
12116991 1.446411 power2018
12117091 1.446045 power2018
12117191 1.446777 power2018
12117291 1.446106 power2018
12117391 1.446533 power2018
12117491 1.446350 power2018
12117591 1.445740 power2018
12117691 1.445618 power2018
12117791 1.447021 power2018
12117891 1.445740 power2018
12117991 1.446289 power2018
12118091 1.445312 power2018
12118191 1.447144 power2018
12118291 1.445496 power2018
12118391 1.446350 power2018
12118491 1.446106 power2018
12118591 1.445679 power2018
12118691 1.446350 power2018
12118791 1.446106 power2018
12118891 1.445190 power2018
12118991 1.447083 power2018
12119091 1.446167 power2018
12119191 1.446655 power2018
12119291 1.445740 power2018
12119391 1.445740 power2018
12119491 1.446838 power2018
12119591 1.445862 power2018
12119691 1.445618 power2018
12119791 1.446411 power2018
12119891 1.446472 power2018
12119991 1.445496 power2018
12120091 1.445435 power2018
12120191 1.446716 power2018
12120291 1.446289 power2018
12120391 1.446472 power2018
12120491 1.446106 power2018
12120591 1.445496 power2018
12120691 1.446533 power2018
12120791 1.446411 power2018
12120891 1.445435 power2018
12120991 1.447632 power2018
12121091 1.444458 power2018
12121191 1.446411 power2018
12121291 1.447021 power2018
12121391 1.444336 power2018
12121491 1.446838 power2018
12121591 1.446838 power2018
12121691 1.444336 power2018
12121791 1.445496 power2018
12121891 1.447510 power2018
12121991 1.444031 power2018
12122091 1.446960 power2018
12122191 1.446838 power2018
12122291 1.445251 power2018
12122391 1.445190 power2018
12122491 1.447144 power2018
12122591 1.446106 power2018
12122691 1.445923 power2018
12122791 1.445129 power2018
12122891 1.447205 power2018
12122991 1.446350 power2018
12123091 1.445679 power2018
12123191 1.445312 power2018
12123291 1.446411 power2018
12123391 1.446533 power2018
12123491 1.445557 power2018
12123591 1.445862 power2018
12123691 1.446472 power2018
12123791 1.444458 power2018
12123891 1.448120 power2018
12123991 1.445068 power2018
12124091 1.447083 power2018
12124191 1.446472 power2018
12124291 1.445923 power2018
12124391 1.445251 power2018
12124491 1.447449 power2018
12124591 1.446350 power2018
12124691 1.445923 power2018
12124791 1.445312 power2018
12124891 1.447266 power2018
12124991 1.445435 power2018
12125091 1.445496 power2018
12125191 1.446655 power2018
12125291 1.444763 power2018
12125391 1.447815 power2018
12125491 1.444214 power2018
12125591 1.447876 power2018
12125691 1.443970 power2018
12125791 1.449768 power2018
12125891 1.446655 power2018
