time(ms) energy(J) hostname
39358530 0.000000 box
39358630 1.148682 box
39358730 1.147644 box
39358830 1.146912 box
39358930 1.146729 box
39359030 1.148193 box
39359130 1.146973 box
39359230 1.146057 box
39359330 1.146301 box
39359430 1.146484 box
39359530 1.146362 box
39359630 1.146179 box
39359730 1.146851 box
39359830 1.147705 box
39359930 1.146057 box
39360030 1.145630 box
39360130 1.146240 box
39360230 1.143494 box
39360330 1.148254 box
39360430 1.145264 box
39360530 1.145935 box
39360630 1.146179 box
39360730 1.148254 box
39360830 1.147583 box
39360930 1.146484 box
39361030 1.145996 box
39361130 1.149658 box
39361230 1.146667 box
39361330 1.146606 box
39361430 1.145935 box
39361530 1.147583 box
39361630 1.145996 box
39361730 1.146118 box
39361830 1.146729 box
39361930 1.145569 box
39362030 1.146851 box
39362130 1.146301 box
39362230 1.146179 box
39362330 1.146545 box
39362430 1.146423 box
39362530 1.145935 box
39362630 1.146606 box
39362730 1.146057 box
39362830 1.147034 box
39362930 1.145935 box
39363030 1.146667 box
39363130 1.146545 box
39363230 1.145935 box
39363330 1.144470 box
39363430 1.146301 box
39363530 1.145752 box
39363630 1.144470 box
39363730 1.146240 box
39363830 1.143127 box
39363930 1.150452 box
39364030 1.146606 box
39364130 1.146790 box
39364230 1.145874 box
39364330 1.146301 box
39364430 1.145691 box
39364530 1.146362 box
39364630 1.146545 box
39364730 1.145569 box
39364830 1.146851 box
39364930 1.146118 box
39365030 1.146912 box
39365130 1.146423 box
39365230 1.145142 box
39365330 1.147217 box
39365430 1.146484 box
39365530 1.147217 box
39365630 1.146667 box
39365730 1.145630 box
39365830 1.147095 box
39365930 1.146790 box
39366030 1.145874 box
39366130 1.145569 box
39366230 1.146057 box
39366330 1.146484 box
39366430 1.146179 box
39366530 1.145569 box
39366630 1.145447 box
39366730 1.146973 box
39366830 1.146851 box
39366930 1.146362 box
39367030 1.144653 box
39367130 1.146851 box
39367230 1.145325 box
39367330 1.147644 box
39367430 1.144531 box
39367530 1.146301 box
39367630 1.146667 box
39367730 1.144104 box
39367830 1.146729 box
39367930 1.146057 box
39368030 1.146362 box
39368130 1.146118 box
39368230 1.147095 box
39368330 1.145508 box
39368430 1.145691 box
39368530 1.146118 box
39368630 1.146729 box
39368730 1.145142 box
39368830 1.146606 box
39368930 1.145996 box
39369030 1.146851 box
39369130 1.146118 box
39369230 1.145630 box
39369330 1.145935 box
39369430 1.146973 box
39369530 1.145813 box
39369630 1.145386 box
39369730 1.145447 box
39369830 1.145813 box
39369930 1.147217 box
39370030 1.146240 box
39370130 1.145447 box
39370230 1.147461 box
39370330 1.145752 box
39370430 1.146301 box
39370530 1.147339 box
39370630 1.145081 box
39370730 1.146301 box
39370830 1.146179 box
39370930 1.146667 box
39371030 1.145752 box
39371130 1.146179 box
39371230 1.146362 box
39371330 1.146667 box
39371430 1.146729 box
39371530 1.144958 box
39371630 1.145874 box
39371730 1.147400 box
39371830 1.145325 box
39371930 1.146790 box
39372030 1.144897 box
39372130 1.146057 box
39372230 1.147156 box
39372330 1.145752 box
39372430 1.145325 box
39372530 1.146912 box
39372630 1.147400 box
39372730 1.146118 box
39372830 1.146118 box
39372930 1.146423 box
39373030 1.147034 box
39373130 1.146484 box
39373230 1.144592 box
39373330 1.147461 box
39373430 1.145996 box
39373530 1.145569 box
39373630 1.146667 box
39373730 1.147095 box
39373830 1.144897 box
39373930 1.146362 box
39374030 1.146179 box
39374130 1.146301 box
39374230 1.145813 box
39374330 1.145386 box
39374430 1.146179 box
39374530 1.145569 box
39374630 1.146301 box
39374730 1.146179 box
39374830 1.146179 box
39374930 1.147400 box
39375030 1.145447 box
39375130 1.146973 box
39375230 1.145752 box
39375330 1.146179 box
39375430 1.146729 box
39375530 1.145203 box
39375630 1.147034 box
39375730 1.145874 box
39375830 1.145508 box
39375930 1.147278 box
39376030 1.146057 box
39376130 1.146118 box
39376230 1.146423 box
39376330 1.145386 box
39376430 1.145935 box
39376530 1.146179 box
39376630 1.145569 box
39376730 1.145874 box
39376830 1.145813 box
39376930 1.147095 box
39377030 1.145935 box
39377130 1.146973 box
39377230 1.146851 box
39377330 1.145874 box
39377430 1.145935 box
39377530 1.146851 box
39377630 1.145569 box
39377730 1.146423 box
39377830 1.146545 box
39377930 1.146545 box
39378030 1.146057 box
39378130 1.145325 box
39378230 1.146606 box
39378330 1.145935 box
39378430 1.145935 box
39378530 1.146179 box
39378630 1.146118 box
39378730 1.146057 box
39378830 1.146301 box
39378930 1.145935 box
39379030 1.147339 box
39379130 1.145508 box
39379230 1.146973 box
39379330 1.144897 box
39379430 1.146912 box
39379530 1.146240 box
39379630 1.147095 box
39379730 1.146057 box
39379830 1.146545 box
39379930 1.146240 box
39380030 1.145813 box
39380130 1.146667 box
39380230 1.146057 box
39380330 1.146729 box
39380430 1.146301 box
39380530 1.146057 box
39380630 1.145691 box
39380730 1.145874 box
39380830 1.146912 box
39380930 1.145264 box
39381030 1.147766 box
39381130 1.144836 box
39381230 1.145447 box
39381330 1.143494 box
39381430 1.145142 box
39381530 1.144348 box
39381630 1.147583 box
39381730 1.145325 box
39381830 1.146484 box
39381930 1.146851 box
39382030 1.147461 box
39382130 1.145630 box
39382230 1.146423 box
39382330 1.146118 box
39382430 1.146790 box
39382530 1.145874 box
39382630 1.146606 box
39382730 1.146790 box
39382830 1.144836 box
39382930 1.146484 box
39383030 1.146484 box
39383130 1.146423 box
39383230 1.145813 box
39383330 1.148499 box
39383430 1.146484 box
39383530 1.145630 box
39383630 1.145874 box
39383730 1.146301 box
39383830 1.146240 box
39383930 1.145081 box
39384030 1.147522 box
39384130 1.146423 box
39384230 1.145325 box
39384330 1.148071 box
39384430 1.145569 box
39384530 1.145630 box
39384630 1.145569 box
39384730 1.146484 box
39384830 1.146606 box
39384930 1.146667 box
39385030 1.145508 box
39385130 1.146057 box
39385230 1.145325 box
39385330 1.147339 box
39385430 1.146729 box
39385530 1.146118 box
39385630 1.146423 box
39385730 1.146912 box
39385830 1.146179 box
39385930 1.146179 box
39386030 1.145752 box
39386130 1.145508 box
39386230 1.146545 box
39386330 1.146545 box
39386430 1.146118 box
39386530 1.145996 box
39386630 1.146851 box
39386730 1.145813 box
39386830 1.146667 box
39386930 1.147644 box
39387030 1.149414 box
39387130 1.145569 box
39387230 1.146179 box
39387330 1.147522 box
39387430 1.146179 box
39387530 1.144836 box
39387630 1.146667 box
39387730 1.146179 box
39387830 1.147095 box
39387930 1.145752 box
39388030 1.145691 box
39388130 1.147217 box
39388230 1.145691 box
39388330 1.146301 box
39388430 1.146301 box
39388530 1.144714 box
39388630 1.146851 box
39388730 1.146118 box
39388830 1.146790 box
39388930 1.145691 box
39389030 1.146484 box
39389130 1.145508 box
39389230 1.145325 box
39389330 1.145325 box
39389430 1.151428 box
39389530 1.146729 box
39389630 1.147705 box
39389730 1.145081 box
39389830 1.144653 box
39389930 1.146423 box
39390030 1.146667 box
39390130 1.141296 box
39390230 1.146301 box
39390330 1.146851 box
39390430 1.146851 box
39390530 1.145813 box
39390630 1.146118 box
39390730 1.146362 box
39390830 1.145691 box
39390930 1.146729 box
39391030 1.145691 box
39391130 1.146606 box
39391230 1.145874 box
39391330 1.144104 box
39391430 1.142578 box
39391530 1.146362 box
39391630 1.145813 box
39391730 1.146240 box
39391830 1.146484 box
39391930 1.145874 box
39392030 1.142883 box
39392130 1.148926 box
39392230 1.146240 box
39392330 1.146606 box
39392430 1.146057 box
39392530 1.145447 box
39392630 1.143982 box
39392730 1.148010 box
39392830 1.146729 box
39392930 1.145508 box
39393030 1.147156 box
39393130 1.150146 box
39393230 1.145508 box
39393330 1.146057 box
39393430 1.147949 box
39393530 1.146118 box
39393630 1.147278 box
39393730 1.142212 box
39393830 1.145691 box
39393930 1.146423 box
39394030 1.143677 box
39394130 1.145996 box
39394230 1.146484 box
39394330 1.146301 box
39394430 1.146301 box
39394530 1.143738 box
39394630 1.147766 box
39394730 1.146362 box
39394830 1.146057 box
39394930 1.146118 box
39395030 1.146606 box
39395130 1.145508 box
39395230 1.144287 box
39395330 1.148254 box
39395430 1.146729 box
39395530 1.145508 box
39395630 1.146301 box
39395730 1.146301 box
39395830 1.144165 box
39395930 1.143188 box
39396030 1.147034 box
39396130 1.146179 box
39396230 1.146729 box
39396330 1.146179 box
39396430 1.145752 box
39396530 1.144104 box
39396630 1.147766 box
39396730 1.150085 box
39396830 1.146606 box
39396930 1.147766 box
39397030 1.144958 box
39397130 1.148621 box
39397230 1.142517 box
39397330 1.146118 box
39397430 1.146729 box
39397530 1.145935 box
39397630 1.146545 box
39397730 1.143799 box
39397830 1.147949 box
39397930 1.146118 box
39398030 1.146179 box
39398130 1.146301 box
39398230 1.145813 box
39398330 1.147339 box
39398430 1.142639 box
39398530 1.149353 box
39398630 1.146179 box
39398730 1.146729 box
39398830 1.146362 box
39398930 1.146057 box
39399030 1.143616 box
39399130 1.147949 box
39399230 1.146362 box
39399330 1.146484 box
39399430 1.146423 box
39399530 1.146179 box
39399630 1.147705 box
39399730 1.136230 box
39399830 1.147156 box
39399930 1.146301 box
39400030 1.146423 box
39400130 1.146301 box
39400230 1.150208 box
39400330 1.144043 box
39400430 1.149048 box
39400530 1.148254 box
39400630 1.144470 box
39400730 1.146301 box
39400830 1.142517 box
39400930 1.142761 box
39401030 1.149048 box
39401130 1.146484 box
39401230 1.146484 box
39401330 1.145996 box
39401430 1.145996 box
39401530 1.146606 box
39401630 1.143311 box
39401730 1.149048 box
39401830 1.146362 box
39401930 1.145752 box
39402030 1.146301 box
39402130 1.145996 box
39402230 1.143005 box
39402330 1.149231 box
39402430 1.146912 box
39402530 1.145935 box
39402630 1.146057 box
39402730 1.146179 box
39402830 1.145081 box
39402930 1.147400 box
39403030 1.147034 box
39403130 1.146057 box
39403230 1.146240 box
39403330 1.146729 box
39403430 1.145386 box
39403530 1.147888 box
39403630 1.145203 box
39403730 1.145874 box
39403830 1.151428 box
39403930 1.145996 box
39404030 1.147766 box
39404130 1.143372 box
39404230 1.148071 box
39404330 1.146545 box
39404430 1.142212 box
39404530 1.146179 box
39404630 1.146240 box
39404730 1.145203 box
39404830 1.144287 box
39404930 1.148926 box
39405030 1.145996 box
39405130 1.146729 box
39405230 1.146545 box
39405330 1.145752 box
39405430 1.143738 box
39405530 1.148743 box
39405630 1.146545 box
39405730 1.146790 box
39405830 1.145996 box
39405930 1.145691 box
39406030 1.143860 box
39406130 1.148499 box
39406230 1.146545 box
39406330 1.146362 box
39406430 1.145874 box
39406530 1.146606 box
39406630 1.146240 box
39406730 1.144775 box
39406830 1.146973 box
39406930 1.146301 box
39407030 1.145874 box
