time(ms) energy(J) hostname
90097822 0.000000 box
90097922 1.146790 box
90098022 1.158508 box
90098122 1.146851 box
90098222 1.194946 box
90098322 1.175293 box
90098422 1.156189 box
90098522 1.149292 box
90098622 1.152405 box
90098722 1.159546 box
90098822 1.152100 box
90098922 1.174133 box
90099022 1.155518 box
90099122 1.183228 box
90099222 1.187561 box
90099322 1.156616 box
90099422 1.139160 box
90099522 1.167664 box
90099622 1.143433 box
90099722 1.166626 box
90099822 1.156189 box
90099922 1.163147 box
90100022 1.162720 box
90100122 1.184448 box
90100222 1.174500 box
90100322 1.142761 box
90100422 1.175537 box
90100522 1.163452 box
90100622 1.161438 box
90100722 1.167969 box
90100822 1.185974 box
90100922 1.175659 box
90101022 1.146179 box
90101122 1.168274 box
90101222 1.156006 box
90101322 1.157349 box
90101422 1.157532 box
90101522 1.149597 box
90101622 1.167603 box
90101722 1.168518 box
90101822 1.165283 box
90101922 1.147034 box
90102022 1.163635 box
90102122 1.154663 box
90102222 1.152893 box
90102322 1.156494 box
90102422 1.157349 box
90102522 1.144897 box
90102622 1.180420 box
90102722 1.173462 box
90102822 1.155518 box
90102922 1.138611 box
90103022 1.164124 box
90103122 1.155029 box
90103222 1.154053 box
90103322 1.158325 box
90103422 1.146851 box
90103522 1.204529 box
90103622 1.162476 box
90103722 1.171387 box
90103822 1.152161 box
90103922 1.174866 box
90104022 1.173279 box
90104122 1.161194 box
90104222 1.160522 box
90104322 1.154541 box
90104422 1.160828 box
90104522 1.165710 box
90104622 1.169800 box
90104722 1.140564 box
90104822 1.161072 box
90104922 1.154175 box
90105022 1.145569 box
90105122 1.168579 box
90105222 1.145630 box
90105322 1.174011 box
90105422 1.161438 box
90105522 1.182556 box
90105622 1.175415 box
90105722 1.134949 box
90105822 1.157349 box
90105922 1.174561 box
90106022 1.157532 box
90106122 1.165833 box
90106222 1.157593 box
90106322 1.167297 box
90106422 1.155151 box
90106522 1.158020 box
90106622 1.146118 box
90106722 1.145386 box
90106822 1.170471 box
90106922 1.151306 box
90107022 1.147217 box
90107122 1.182739 box
90107222 1.171936 box
90107322 1.166626 box
90107422 1.176270 box
90107522 1.164368 box
90107622 1.154663 box
90107722 1.164917 box
90107822 1.179932 box
90107922 1.181213 box
90108022 1.160583 box
90108122 1.168457 box
90108222 1.159668 box
90108322 1.159546 box
90108422 1.153992 box
90108522 1.156006 box
90108622 1.178223 box
90108722 1.185303 box
90108822 1.157227 box
90108922 1.163330 box
90109022 1.181580 box
90109122 1.158875 box
90109222 1.161072 box
90109322 1.149658 box
90109422 1.160889 box
90109522 1.157715 box
90109622 1.159119 box
90109722 1.191223 box
90109822 1.165649 box
90109922 1.166077 box
90110022 1.160217 box
90110122 1.145752 box
90110222 1.164185 box
90110322 1.141479 box
90110422 1.171692 box
90110522 1.156616 box
90110622 1.149475 box
90110722 1.175476 box
90110822 1.158936 box
90110922 1.162781 box
90111022 1.154053 box
90111122 1.153687 box
90111222 1.143127 box
90111322 1.157837 box
90111422 1.151794 box
90111522 1.169434 box
90111622 1.162537 box
90111722 1.167236 box
90111822 1.170288 box
90111922 1.172852 box
90112022 1.162659 box
90112122 1.153137 box
90112222 1.161011 box
90112322 1.153687 box
90112422 1.146301 box
90112522 1.162903 box
90112622 1.170044 box
90112722 1.149963 box
90112822 1.160461 box
90112922 1.161682 box
90113022 1.160767 box
90113122 1.159546 box
90113222 1.161377 box
90113322 1.151611 box
90113422 1.155823 box
90113522 1.156433 box
90113622 1.167114 box
90113722 1.167969 box
90113822 1.150208 box
90113922 1.160156 box
90114022 1.144958 box
90114122 1.163879 box
90114222 1.168762 box
90114322 1.166748 box
90114422 1.147949 box
90114522 1.181335 box
90114622 1.146423 box
90114722 1.171448 box
90114822 1.156006 box
90114922 1.159607 box
90115022 1.160339 box
90115122 1.160095 box
90115222 1.162109 box
90115322 1.188110 box
90115422 1.179932 box
90115522 1.145386 box
90115622 1.174194 box
90115722 1.153992 box
90115822 1.145691 box
90115922 1.172729 box
90116022 1.163391 box
90116122 1.151367 box
90116222 1.167297 box
90116322 1.163391 box
90116422 1.170959 box
90116522 1.143433 box
90116622 1.161499 box
90116722 1.169678 box
90116822 1.158386 box
90116922 1.151917 box
90117022 1.165710 box
90117122 1.187256 box
90117222 1.163269 box
90117322 1.151733 box
90117422 1.168152 box
90117522 1.161377 box
90117622 1.141663 box
90117722 1.169006 box
90117822 1.188538 box
90117922 1.148254 box
90118022 1.183533 box
90118122 1.162537 box
90118222 1.157715 box
90118322 1.183411 box
90118422 1.172485 box
90118522 1.154419 box
90118622 1.163879 box
90118722 1.170288 box
90118822 1.165466 box
90118922 1.177429 box
90119022 1.147522 box
90119122 1.175293 box
90119222 1.146423 box
90119322 1.171997 box
90119422 1.155212 box
90119522 1.156067 box
90119622 1.188843 box
90119722 1.150635 box
90119822 1.181274 box
90119922 1.164429 box
90120022 1.167480 box
90120122 1.160217 box
90120222 1.158752 box
90120322 1.138855 box
90120422 1.159241 box
90120522 1.160767 box
90120622 1.183533 box
90120722 1.193542 box
90120822 1.163513 box
90120922 1.153748 box
90121022 1.158264 box
90121122 1.152100 box
90121222 1.148621 box
90121322 1.154602 box
90121422 1.167664 box
90121522 1.153076 box
90121622 1.156555 box
90121722 1.164368 box
90121822 1.160156 box
90121922 1.157471 box
90122022 1.183777 box
90122122 1.172302 box
90122222 1.153503 box
90122322 1.153503 box
90122422 1.155823 box
90122522 1.156738 box
90122622 1.149841 box
90122722 1.166443 box
90122822 1.155090 box
90122922 1.163452 box
90123022 1.162231 box
90123122 1.152222 box
90123222 1.173645 box
90123322 1.179260 box
90123422 1.156189 box
90123522 1.180359 box
90123622 1.157471 box
90123722 1.171082 box
90123822 1.183289 box
90123922 1.148315 box
90124022 1.156311 box
90124122 1.145325 box
90124222 1.169312 box
90124322 1.161987 box
90124422 1.159302 box
90124522 1.188660 box
90124622 1.172974 box
90124722 1.159302 box
90124822 1.155884 box
90124922 1.153503 box
90125022 1.147827 box
90125122 1.173584 box
90125222 1.157959 box
90125322 1.160889 box
90125422 1.155090 box
90125522 1.195679 box
90125622 1.170227 box
90125722 1.152283 box
90125822 1.168457 box
90125922 1.174133 box
90126022 1.163513 box
90126122 1.142517 box
90126222 1.167236 box
90126322 1.176697 box
90126422 1.150635 box
90126522 1.172485 box
90126622 1.157837 box
90126722 1.155396 box
90126822 1.171448 box
90126922 1.158936 box
90127022 1.173645 box
90127122 1.150879 box
90127222 1.204834 box
90127322 1.173340 box
90127422 1.147034 box
90127522 1.168579 box
90127622 1.157471 box
90127722 1.157837 box
90127822 1.155884 box
90127922 1.166931 box
90128022 1.176941 box
90128122 1.165649 box
90128222 1.173706 box
90128322 1.164124 box
90128422 1.152039 box
90128522 1.172119 box
90128622 1.165894 box
90128722 1.155273 box
90128822 1.156921 box
90128922 1.153931 box
90129022 1.148743 box
90129122 1.175659 box
90129222 1.162415 box
90129322 1.155701 box
90129422 1.163696 box
90129522 1.150330 box
90129622 1.148804 box
90129722 1.148315 box
90129822 1.158569 box
90129922 1.156982 box
90130022 1.161072 box
90130122 1.207703 box
90130222 1.163513 box
90130322 1.169617 box
90130422 1.144653 box
90130522 1.165405 box
90130622 1.148010 box
90130722 1.158264 box
90130822 1.154846 box
90130922 1.156128 box
90131022 1.156860 box
90131122 1.153137 box
90131222 1.177795 box
90131322 1.173401 box
90131422 1.161194 box
90131522 1.160767 box
90131622 1.144287 box
90131722 1.158752 box
90131822 1.143127 box
90131922 1.158569 box
90132022 1.168274 box
90132122 1.168457 box
90132222 1.147705 box
90132322 1.168335 box
90132422 1.167053 box
90132522 1.138123 box
90132622 1.160828 box
90132722 1.154480 box
90132822 1.165771 box
90132922 1.177246 box
90133022 1.155762 box
90133122 1.164978 box
90133222 1.187073 box
90133322 1.177368 box
90133422 1.158508 box
90133522 1.160095 box
90133622 1.151917 box
90133722 1.145813 box
90133822 1.169312 box
90133922 1.142883 box
90134022 1.167908 box
90134122 1.151245 box
90134222 1.170593 box
90134322 1.167358 box
90134422 1.162476 box
90134522 1.156494 box
90134622 1.149902 box
90134722 1.156921 box
90134822 1.144348 box
90134922 1.154358 box
90135022 1.156128 box
90135122 1.177246 box
90135222 1.153809 box
90135322 1.183960 box
90135422 1.173279 box
90135522 1.157593 box
90135622 1.151794 box
90135722 1.158447 box
90135822 1.158020 box
90135922 1.168518 box
90136022 1.159851 box
90136122 1.195557 box
90136222 1.146667 box
90136322 1.184570 box
90136422 1.159180 box
90136522 1.174622 box
90136622 1.167236 box
90136722 1.164856 box
90136822 1.179321 box
90136922 1.162659 box
90137022 1.166138 box
90137122 1.149719 box
90137222 1.166809 box
90137322 1.154419 box
90137422 1.151550 box
90137522 1.158936 box
90137622 1.154114 box
