time(ms) function_name moment
177134237 MPI_Waitall 0
177134237 MPI_Waitall 1
177134237 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Wait 0
177134276 MPI_Wait 1
177134276 MPI_Barrier 0
177134302 MPI_Barrier 1
177134672 MPI_Waitall 0
177134672 MPI_Waitall 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134672 MPI_Wait 0
177134672 MPI_Wait 1
177134832 MPI_Waitall 0
177134832 MPI_Waitall 1
177134832 MPI_Wait 0
177134832 MPI_Wait 1
177134832 MPI_Wait 0
177134832 MPI_Wait 1
177134832 MPI_Wait 0
177134858 MPI_Wait 1
177134858 MPI_Wait 0
177134858 MPI_Wait 1
177134858 MPI_Wait 0
177134858 MPI_Wait 1
177134858 MPI_Wait 0
177134858 MPI_Wait 1
177134858 MPI_Wait 0
177134858 MPI_Wait 1
177134965 MPI_Waitall 0
177134965 MPI_Waitall 1
177134965 MPI_Wait 0
177134992 MPI_Wait 1
177134992 MPI_Wait 0
177134992 MPI_Wait 1
177134992 MPI_Wait 0
177134992 MPI_Wait 1
177154168 MPI_Allreduce 0
177154432 MPI_Allreduce 1
177154705 MPI_Waitall 0
177154705 MPI_Waitall 1
177154705 MPI_Wait 0
177154785 MPI_Wait 1
177154785 MPI_Wait 0
177154812 MPI_Wait 1
177154812 MPI_Wait 0
177154812 MPI_Wait 1
177154812 MPI_Wait 0
177154812 MPI_Wait 1
177154812 MPI_Wait 0
177154812 MPI_Wait 1
177154812 MPI_Wait 0
177154812 MPI_Wait 1
177154812 MPI_Wait 0
177154812 MPI_Wait 1
177154982 MPI_Waitall 0
177154982 MPI_Waitall 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177154982 MPI_Wait 0
177154982 MPI_Wait 1
177155088 MPI_Waitall 0
177155088 MPI_Waitall 1
177155088 MPI_Wait 0
177155115 MPI_Wait 1
177155115 MPI_Wait 0
177155115 MPI_Wait 1
177155115 MPI_Wait 0
177155115 MPI_Wait 1
177174682 MPI_Allreduce 0
177174748 MPI_Allreduce 1
177175115 MPI_Waitall 0
177175115 MPI_Waitall 1
177175115 MPI_Wait 0
177175115 MPI_Wait 1
177175115 MPI_Wait 0
177175115 MPI_Wait 1
177175115 MPI_Wait 0
177175165 MPI_Wait 1
177175165 MPI_Wait 0
177175165 MPI_Wait 1
177175165 MPI_Wait 0
177175165 MPI_Wait 1
177175165 MPI_Wait 0
177175165 MPI_Wait 1
177175165 MPI_Wait 0
177175165 MPI_Wait 1
177175305 MPI_Waitall 0
177175305 MPI_Waitall 1
177175305 MPI_Wait 0
177175305 MPI_Wait 1
177175305 MPI_Wait 0
177175332 MPI_Wait 1
177175332 MPI_Wait 0
177175332 MPI_Wait 1
177175332 MPI_Wait 0
177175332 MPI_Wait 1
177175332 MPI_Wait 0
177175332 MPI_Wait 1
177175332 MPI_Wait 0
177175332 MPI_Wait 1
177175332 MPI_Wait 0
177175332 MPI_Wait 1
177175438 MPI_Waitall 0
177175438 MPI_Waitall 1
177175438 MPI_Wait 0
177175438 MPI_Wait 1
177175438 MPI_Wait 0
177175462 MPI_Wait 1
177175462 MPI_Wait 0
177175462 MPI_Wait 1
177194948 MPI_Allreduce 0
177195448 MPI_Allreduce 1
177195792 MPI_Waitall 0
177195792 MPI_Waitall 1
177195792 MPI_Wait 0
177195792 MPI_Wait 1
177195792 MPI_Wait 0
177195792 MPI_Wait 1
177195792 MPI_Wait 0
177195792 MPI_Wait 1
177195792 MPI_Wait 0
177195815 MPI_Wait 1
177195815 MPI_Wait 0
177195815 MPI_Wait 1
177195815 MPI_Wait 0
177195815 MPI_Wait 1
177195815 MPI_Wait 0
177195828 MPI_Wait 1
177195958 MPI_Waitall 0
177195958 MPI_Waitall 1
177195958 MPI_Wait 0
177195985 MPI_Wait 1
177195985 MPI_Wait 0
177195985 MPI_Wait 1
