time(ms) energy(J) hostname
11642810 0.000000 power2018
11642910 1.396118 power2018
11643010 1.389282 power2018
11643111 1.385803 power2018
11643210 1.403076 power2018
11643310 1.396118 power2018
11643410 1.394104 power2018
11643510 1.396362 power2018
11643610 1.398132 power2018
11643710 1.396301 power2018
11643810 1.395996 power2018
11643910 1.395874 power2018
11644010 1.395325 power2018
11644110 1.398010 power2018
11644210 1.394409 power2018
11644310 1.396118 power2018
11644410 1.393982 power2018
11644510 1.397095 power2018
11644610 1.396484 power2018
11644710 1.395203 power2018
11644810 1.395752 power2018
11644910 1.396729 power2018
11645010 1.395325 power2018
11645110 1.396973 power2018
11645210 1.396851 power2018
11645310 1.394958 power2018
11645410 1.394836 power2018
11645510 1.396423 power2018
11645610 1.396912 power2018
11645710 1.396118 power2018
11645810 1.395874 power2018
11645910 1.396545 power2018
11646010 1.395630 power2018
11646110 1.396545 power2018
11646210 1.396484 power2018
11646310 1.399048 power2018
11646410 1.396423 power2018
11646510 1.397034 power2018
11646610 1.395264 power2018
11646710 1.396179 power2018
11646810 1.396362 power2018
11646910 1.396179 power2018
11647010 1.395752 power2018
11647110 1.395996 power2018
11647210 1.396545 power2018
11647310 1.396484 power2018
11647410 1.396545 power2018
11647510 1.396729 power2018
11647610 1.395752 power2018
11647710 1.396790 power2018
11647810 1.395752 power2018
11647910 1.397095 power2018
11648010 1.396240 power2018
11648110 1.396423 power2018
11648210 1.395874 power2018
11648310 1.395569 power2018
11648410 1.396606 power2018
11648510 1.395752 power2018
11648610 1.395996 power2018
11648710 1.396729 power2018
11648810 1.396423 power2018
11648910 1.396301 power2018
11649010 1.396240 power2018
11649110 1.395935 power2018
11649210 1.395508 power2018
11649310 1.396851 power2018
11649410 1.395752 power2018
11649510 1.396423 power2018
11649610 1.396301 power2018
11649710 1.396057 power2018
11649810 1.397156 power2018
11649910 1.396118 power2018
11650010 1.396301 power2018
11650110 1.395874 power2018
11650210 1.396240 power2018
11650310 1.393127 power2018
11650410 1.396790 power2018
11650510 1.395630 power2018
11650610 1.397217 power2018
11650710 1.395996 power2018
11650810 1.396057 power2018
11650910 1.395447 power2018
11651010 1.396118 power2018
11651110 1.396301 power2018
11651210 1.396851 power2018
11651311 1.390625 power2018
11651410 1.401428 power2018
11651510 1.397766 power2018
11651610 1.394165 power2018
11651710 1.395691 power2018
11651810 1.395386 power2018
11651910 1.396240 power2018
11652010 1.394470 power2018
11652110 1.396545 power2018
11652210 1.395447 power2018
11652310 1.396057 power2018
11652410 1.400330 power2018
11652510 1.393494 power2018
11652610 1.396423 power2018
11652710 1.396973 power2018
11652810 1.395325 power2018
11652910 1.397583 power2018
11653010 1.394592 power2018
11653110 1.396729 power2018
11653210 1.396484 power2018
