time(ms) energy(J) hostname
53125995 0.000000 box
53126095 1.393799 box
53126195 1.322571 box
53126295 1.292786 box
53126395 1.288757 box
53126495 1.287781 box
53126595 1.292664 box
53126695 1.299316 box
53126795 1.290466 box
53126895 1.285950 box
53126995 1.287720 box
53127095 1.337708 box
53127195 1.394287 box
53127295 1.389465 box
53127395 1.397827 box
53127495 1.397461 box
53127595 1.397949 box
53127695 1.396667 box
53127795 1.396423 box
53127895 1.396606 box
53127995 1.395935 box
53128095 1.396057 box
53128195 1.396057 box
53128295 1.395142 box
53128395 1.397522 box
53128495 1.397156 box
53128595 1.396118 box
53128695 1.395508 box
53128795 1.400024 box
53128895 1.396423 box
53128995 1.395325 box
53129095 1.397644 box
53129195 1.395508 box
53129295 1.395630 box
53129395 1.395874 box
53129495 1.397705 box
53129595 1.395386 box
53129695 1.396851 box
53129795 1.395630 box
53129895 1.396484 box
53129995 1.397034 box
53130095 1.395691 box
53130195 1.396423 box
53130295 1.396423 box
53130395 1.396484 box
53130495 1.396545 box
53130595 1.396484 box
53130695 1.394836 box
53130795 1.395935 box
53130895 1.396729 box
53130995 1.396057 box
53131095 1.394653 box
53131195 1.399048 box
53131295 1.396545 box
53131395 1.396851 box
53131495 1.393555 box
53131595 1.397217 box
53131695 1.396179 box
53131795 1.395630 box
53131895 1.397095 box
53131995 1.395569 box
53132095 1.396973 box
53132195 1.394836 box
53132295 1.396606 box
53132395 1.396606 box
53132495 1.394958 box
53132595 1.397766 box
53132695 1.395081 box
53132795 1.396240 box
53132895 1.396667 box
53132995 1.394897 box
53133095 1.398010 box
53133195 1.395569 box
53133295 1.395996 box
53133395 1.396240 box
53133495 1.395630 box
53133595 1.395203 box
53133695 1.397095 box
53133795 1.395691 box
53133895 1.395813 box
53133995 1.396423 box
53134095 1.396301 box
53134195 1.396240 box
53134295 1.396423 box
53134395 1.396423 box
53134495 1.396912 box
53134595 1.395813 box
53134695 1.395752 box
53134795 1.396240 box
53134895 1.396606 box
53134995 1.396057 box
53135095 1.395874 box
53135195 1.396057 box
53135295 1.395630 box
53135395 1.396790 box
53135495 1.396057 box
53135595 1.396118 box
53135695 1.396179 box
53135795 1.395325 box
53135895 1.396912 box
53135995 1.396057 box
53136095 1.397278 box
53136195 1.395081 box
53136295 1.397095 box
53136395 1.397522 box
53136495 1.395020 box
53136595 1.395996 box
53136695 1.396240 box
53136795 1.395691 box
53136895 1.396362 box
53136995 1.395874 box
53137095 1.396484 box
53137195 1.395569 box
53137295 1.396851 box
53137395 1.396667 box
53137495 1.394958 box
53137595 1.395325 box
53137695 1.395203 box
53137795 1.396912 box
53137895 1.396606 box
53137995 1.396851 box
53138095 1.394714 box
53138195 1.396667 box
53138295 1.396118 box
53138395 1.396667 box
53138495 1.395752 box
53138595 1.396790 box
53138695 1.396362 box
53138795 1.395874 box
53138895 1.395874 box
53138995 1.396729 box
53139095 1.393799 box
53139195 1.397034 box
53139295 1.396301 box
53139395 1.396729 box
53139495 1.395020 box
53139595 1.396057 box
53139695 1.396851 box
53139795 1.395752 box
53139895 1.396118 box
53139995 1.395630 box
53140095 1.396484 box
53140195 1.396851 box
53140295 1.394409 box
53140395 1.397156 box
53140495 1.396362 box
53140595 1.395813 box
53140695 1.396729 box
53140795 1.395569 box
53140895 1.397339 box
53140995 1.395996 box
53141095 1.395386 box
53141195 1.397095 box
53141295 1.396545 box
53141395 1.396973 box
53141495 1.394409 box
53141595 1.396118 box
53141695 1.397095 box
53141795 1.396240 box
53141895 1.396240 box
53141995 1.394958 box
53142095 1.397034 box
53142195 1.396423 box
53142295 1.396179 box
53142395 1.395935 box
53142495 1.396790 box
53142595 1.395020 box
53142695 1.396118 box
53142795 1.396118 box
53142895 1.396057 box
53142995 1.395630 box
53143095 1.399292 box
53143195 1.394714 box
53143295 1.396362 box
53143395 1.396484 box
53143495 1.396484 box
53143595 1.397522 box
53143695 1.394897 box
53143795 1.396667 box
53143895 1.395630 box
53143995 1.395386 box
53144095 1.395752 box
53144195 1.397095 box
53144295 1.394775 box
53144395 1.395813 box
53144495 1.396545 box
53144595 1.395569 box
53144695 1.395935 box
53144795 1.396484 box
53144895 1.396729 box
53144995 1.396179 box
53145095 1.395935 box
53145195 1.396851 box
53145295 1.394897 box
53145395 1.396118 box
53145495 1.395874 box
53145595 1.395691 box
53145695 1.396301 box
53145795 1.396423 box
53145895 1.396545 box
53145995 1.396729 box
53146095 1.395691 box
53146195 1.396667 box
53146295 1.396484 box
53146395 1.395752 box
53146495 1.396240 box
53146595 1.395935 box
53146695 1.397400 box
53146795 1.394775 box
53146895 1.397461 box
53146995 1.395813 box
53147095 1.391785 box
53147195 1.386536 box
53147295 1.377441 box
53147395 1.371521 box
53147495 1.371643 box
53147595 1.372009 box
53147695 1.373291 box
53147795 1.374817 box
53147895 1.376099 box
53147995 1.375671 box
53148095 1.374512 box
53148195 1.374512 box
53148295 1.375488 box
53148395 1.371948 box
53148495 1.369446 box
53148595 1.369812 box
53148695 1.363220 box
53148795 1.356567 box
53148895 1.356995 box
53148995 1.353088 box
53149095 1.350708 box
53149195 1.346191 box
53149295 1.345093 box
53149395 1.344360 box
53149495 1.339966 box
53149595 1.332336 box
53149695 1.332031 box
53149795 1.338623 box
53149895 1.340027 box
53149995 1.343811 box
53150095 1.340759 box
53150195 1.338745 box
53150295 1.340515 box
53150395 1.339844 box
53150495 1.338440 box
53150595 1.337341 box
53150695 1.338745 box
53150795 1.343018 box
53150895 1.337769 box
53150995 1.340698 box
53151095 1.340820 box
53151195 1.340576 box
53151295 1.330627 box
53151395 1.330811 box
53151495 1.332703 box
53151595 1.330078 box
53151695 1.325500 box
