time(ms) energy(J) hostname
7214989 0.000000 power2018
7215089 1.097412 power2018
7215189 1.095886 power2018
7215289 1.095276 power2018
7215389 1.095215 power2018
7215489 1.105835 power2018
7215589 1.096619 power2018
7215689 1.096069 power2018
7215789 1.095825 power2018
7215889 1.096375 power2018
7215989 1.097107 power2018
7216089 1.095276 power2018
7216189 1.094055 power2018
7216289 1.095520 power2018
7216389 1.081299 power2018
7216489 1.096313 power2018
7216589 1.096558 power2018
7216689 1.096130 power2018
7216789 1.097778 power2018
7216889 1.095276 power2018
7216989 1.096191 power2018
7217089 1.096924 power2018
7217189 1.095642 power2018
7217289 1.093628 power2018
7217389 1.098206 power2018
7217489 1.111450 power2018
7217589 1.096130 power2018
7217689 1.078491 power2018
7217789 1.100708 power2018
7217889 1.107056 power2018
7217989 1.096191 power2018
7218089 1.096130 power2018
7218189 1.089783 power2018
7218289 1.096252 power2018
7218389 1.096619 power2018
7218489 1.102539 power2018
7218589 1.086731 power2018
7218689 1.107056 power2018
7218789 1.096680 power2018
7218889 1.095764 power2018
7218989 1.085693 power2018
7219089 1.096619 power2018
7219189 1.096863 power2018
7219289 1.096680 power2018
7219389 1.096191 power2018
7219489 1.095886 power2018
7219589 1.096741 power2018
7219689 1.096436 power2018
7219789 1.096558 power2018
7219889 1.096375 power2018
7219989 1.098206 power2018
7220089 1.095825 power2018
7220189 1.096558 power2018
7220289 1.096008 power2018
7220389 1.096558 power2018
7220489 1.095947 power2018
7220589 1.096069 power2018
7220689 1.096252 power2018
7220789 1.095703 power2018
7220889 1.096863 power2018
7220989 1.096191 power2018
7221089 1.096375 power2018
7221189 1.095947 power2018
7221289 1.096436 power2018
7221389 1.096863 power2018
7221489 1.095825 power2018
7221589 1.096802 power2018
7221689 1.096375 power2018
7221789 1.095764 power2018
7221889 1.096680 power2018
7221989 1.095520 power2018
7222089 1.096558 power2018
7222189 1.096069 power2018
7222289 1.096558 power2018
7222389 1.095825 power2018
7222489 1.096497 power2018
7222589 1.095642 power2018
7222689 1.097046 power2018
7222789 1.095093 power2018
7222889 1.096130 power2018
7222989 1.096863 power2018
7223089 1.095459 power2018
7223189 1.096313 power2018
7223289 1.097046 power2018
7223389 1.095581 power2018
7223489 1.095398 power2018
7223589 1.096252 power2018
7223689 1.096436 power2018
7223789 1.093140 power2018
7223889 1.099487 power2018
7223989 1.096741 power2018
7224089 1.096436 power2018
7224189 1.096130 power2018
7224289 1.096375 power2018
7224389 1.095581 power2018
7224489 1.096558 power2018
7224589 1.096252 power2018
7224689 1.096008 power2018
7224789 1.096008 power2018
7224889 1.095703 power2018
