time(ms) energy(J) hostname
50409669 0.000000 box
50409769 1.112793 box
50409869 1.090820 box
50409969 1.097473 box
50410069 1.096130 box
50410169 1.096313 box
50410269 1.096008 box
50410369 1.095581 box
50410469 1.096008 box
50410569 1.097046 box
50410669 1.095276 box
50410769 1.096924 box
50410869 1.095825 box
50410969 1.097046 box
50411069 1.095337 box
50411169 1.096741 box
50411269 1.096741 box
50411369 1.099243 box
50411469 1.098999 box
50411569 1.096191 box
50411669 1.085876 box
50411769 1.096497 box
50411869 1.095947 box
50411969 1.096558 box
50412069 1.096069 box
50412169 1.104553 box
50412269 1.095947 box
50412369 1.096313 box
50412469 1.097168 box
50412569 1.095215 box
50412669 1.101074 box
50412769 1.085266 box
50412869 1.106567 box
50412969 1.097046 box
50413069 1.096619 box
50413169 1.095947 box
50413269 1.096924 box
50413369 1.096130 box
50413469 1.086365 box
50413569 1.106323 box
50413669 1.096924 box
50413769 1.096252 box
50413869 1.096252 box
50413969 1.085999 box
50414069 1.106750 box
50414169 1.096436 box
50414269 1.096313 box
50414369 1.096436 box
50414469 1.096252 box
50414569 1.096741 box
50414669 1.094971 box
50414769 1.097229 box
50414869 1.085693 box
50414969 1.095947 box
50415069 1.107605 box
50415169 1.095154 box
50415269 1.088257 box
50415369 1.097595 box
50415469 1.095764 box
50415569 1.096069 box
50415669 1.106445 box
50415769 1.096436 box
50415869 1.095703 box
50415969 1.085999 box
50416069 1.096008 box
50416169 1.096436 box
50416269 1.096191 box
50416369 1.105957 box
50416469 1.086914 box
50416569 1.095215 box
50416669 1.096436 box
50416769 1.095886 box
50416869 1.096741 box
50416969 1.096130 box
50417069 1.107422 box
50417169 1.085876 box
50417269 1.095703 box
50417369 1.097290 box
50417469 1.095215 box
50417569 1.096985 box
50417669 1.106262 box
50417769 1.097046 box
50417869 1.086487 box
50417969 1.096375 box
50418069 1.096252 box
50418169 1.094849 box
50418269 1.097107 box
50418369 1.096680 box
50418469 1.096008 box
50418569 1.096252 box
50418669 1.096619 box
50418769 1.106262 box
50418869 1.085449 box
50418969 1.096497 box
50419069 1.095947 box
50419169 1.097351 box
50419269 1.096008 box
50419369 1.096558 box
50419469 1.096619 box
50419569 1.095886 box
50419669 1.095642 box
50419769 1.108887 box
50419869 1.083435 box
50419969 1.096497 box
50420069 1.108826 box
50420169 1.082825 box
50420269 1.097107 box
50420369 1.096069 box
50420469 1.096619 box
50420569 1.095398 box
50420669 1.096497 box
50420769 1.098206 box
50420869 1.097412 box
50420969 1.095093 box
50421069 1.096802 box
50421169 1.095947 box
50421269 1.096680 box
50421369 1.096130 box
50421469 1.106995 box
50421569 1.084961 box
50421669 1.097534 box
50421769 1.106689 box
50421869 1.085571 box
50421969 1.096741 box
50422069 1.096375 box
50422169 1.096069 box
50422269 1.096008 box
50422369 1.096497 box
50422469 1.097534 box
50422569 1.095215 box
50422669 1.095947 box
50422769 1.106750 box
50422869 1.096497 box
50422969 1.086243 box
50423069 1.095947 box
50423169 1.096375 box
50423269 1.095825 box
50423369 1.095520 box
50423469 1.095825 box
50423569 1.096130 box
50423669 1.096558 box
50423769 1.096741 box
50423869 1.096436 box
50423969 1.095947 box
50424069 1.095947 box
50424169 1.106262 box
50424269 1.087036 box
50424369 1.094666 box
50424469 1.096252 box
50424569 1.096802 box
50424669 1.096558 box
50424769 1.096436 box
50424869 1.106140 box
50424969 1.085876 box
