time(ms) energy(J) hostname
41747977 0.000000 box
41748077 1.206909 box
41748177 1.316772 box
41748277 1.375916 box
41748377 1.287109 box
41748477 1.296814 box
41748577 1.306946 box
41748677 1.305176 box
41748777 1.305664 box
41748877 1.307800 box
41748977 1.304626 box
41749077 1.305969 box
41749177 1.395264 box
41749277 1.394897 box
41749377 1.398193 box
41749477 1.397949 box
41749577 1.398621 box
41749677 1.395874 box
41749777 1.396057 box
41749877 1.396545 box
41749977 1.395752 box
41750077 1.396973 box
41750177 1.395752 box
41750277 1.394470 box
41750377 1.395203 box
41750477 1.397217 box
41750577 1.396057 box
41750677 1.395996 box
41750777 1.399658 box
41750877 1.397217 box
41750977 1.396179 box
41751077 1.395386 box
41751177 1.396301 box
41751277 1.395752 box
41751377 1.396484 box
41751477 1.396240 box
41751577 1.396606 box
41751677 1.395264 box
41751777 1.397400 box
41751877 1.395752 box
41751977 1.396973 box
41752077 1.395569 box
41752177 1.396545 box
41752277 1.396484 box
41752377 1.396179 box
41752477 1.395935 box
41752577 1.396606 box
41752677 1.394958 box
41752777 1.396545 box
41752877 1.398499 box
41752977 1.396790 box
41753077 1.394287 box
41753177 1.399902 box
41753277 1.396484 box
41753377 1.396362 box
41753477 1.392822 box
41753577 1.396667 box
41753677 1.396790 box
41753777 1.381165 box
41753877 1.411438 box
41753977 1.395142 box
41754077 1.383728 box
41754177 1.409424 box
41754277 1.395996 box
41754377 1.395935 box
41754477 1.396545 box
41754577 1.382935 box
41754677 1.409424 box
41754777 1.382324 box
41754877 1.410400 box
41754977 1.395996 box
41755077 1.396729 box
41755177 1.395752 box
41755277 1.396484 box
41755377 1.382568 box
41755477 1.395630 box
41755577 1.396179 box
41755677 1.409424 box
41755777 1.396057 box
41755877 1.396362 box
41755977 1.382996 box
41756077 1.395996 box
41756177 1.409363 box
41756277 1.396240 box
41756377 1.397156 box
41756477 1.395386 box
41756577 1.396240 box
41756677 1.382996 box
41756777 1.409546 box
41756877 1.396606 box
41756977 1.396423 box
41757077 1.396545 box
41757177 1.396301 box
41757277 1.395447 box
41757377 1.382324 box
41757477 1.409973 box
41757577 1.396912 box
41757677 1.396118 box
41757777 1.395508 box
41757877 1.396729 box
41757977 1.382324 box
41758077 1.409668 box
41758177 1.396729 box
41758277 1.382385 box
41758377 1.409119 box
