time(ms) energy(J) hostname
9574211 0.000000 power2018
9574311 1.246460 power2018
9574411 1.238647 power2018
9574511 1.242798 power2018
9574611 1.248779 power2018
9574711 1.246277 power2018
9574811 1.241516 power2018
9574911 1.251160 power2018
9575011 1.246216 power2018
9575111 1.244324 power2018
9575211 1.250793 power2018
9575311 1.244995 power2018
9575411 1.247437 power2018
9575511 1.248230 power2018
9575611 1.246216 power2018
9575711 1.245605 power2018
9575811 1.245850 power2018
9575911 1.246460 power2018
9576011 1.243591 power2018
9576111 1.244690 power2018
9576211 1.249084 power2018
9576311 1.246826 power2018
9576411 1.245850 power2018
9576511 1.246399 power2018
9576611 1.244202 power2018
9576711 1.247437 power2018
9576811 1.246338 power2018
9576911 1.245789 power2018
9577011 1.245605 power2018
9577111 1.248840 power2018
9577211 1.244751 power2018
9577311 1.246704 power2018
9577411 1.245972 power2018
9577511 1.245972 power2018
9577611 1.246155 power2018
9577711 1.246582 power2018
9577811 1.245911 power2018
9577911 1.246643 power2018
9578011 1.248901 power2018
9578111 1.246155 power2018
9578211 1.244812 power2018
9578311 1.246155 power2018
9578411 1.249146 power2018
9578511 1.245605 power2018
9578611 1.245544 power2018
9578711 1.247314 power2018
9578811 1.245544 power2018
9578911 1.247375 power2018
9579011 1.246033 power2018
9579111 1.246277 power2018
9579211 1.246460 power2018
9579311 1.245728 power2018
9579411 1.247314 power2018
9579511 1.246155 power2018
9579611 1.245789 power2018
9579711 1.246033 power2018
9579811 1.246155 power2018
9579911 1.246948 power2018
9580011 1.246399 power2018
9580111 1.246704 power2018
9580211 1.245605 power2018
9580311 1.246033 power2018
9580411 1.246460 power2018
9580511 1.247070 power2018
9580611 1.245178 power2018
9580711 1.246582 power2018
9580811 1.246094 power2018
9580911 1.246094 power2018
9581011 1.246582 power2018
9581111 1.245422 power2018
9581211 1.245972 power2018
9581311 1.247192 power2018
9581411 1.245911 power2018
9581511 1.246033 power2018
9581611 1.246338 power2018
9581711 1.246704 power2018
9581811 1.246033 power2018
9581911 1.246643 power2018
9582011 1.246460 power2018
9582111 1.245911 power2018
9582211 1.246460 power2018
9582311 1.246460 power2018
9582411 1.245789 power2018
9582511 1.246277 power2018
9582611 1.246277 power2018
9582711 1.246643 power2018
9582811 1.242432 power2018
9582911 1.248779 power2018
9583011 1.246338 power2018
9583111 1.247192 power2018
9583211 1.245483 power2018
9583311 1.245850 power2018
9583411 1.245911 power2018
9583511 1.246277 power2018
9583611 1.246094 power2018
9583711 1.245972 power2018
9583811 1.245544 power2018
9583911 1.247498 power2018
9584011 1.245605 power2018
9584111 1.246216 power2018
9584211 1.246643 power2018
9584311 1.245483 power2018
9584411 1.245117 power2018
9584511 1.246887 power2018
9584611 1.244507 power2018
9584711 1.246887 power2018
9584811 1.247986 power2018
9584911 1.245178 power2018
9585011 1.246826 power2018
9585111 1.245728 power2018
9585211 1.246826 power2018
9585311 1.246521 power2018
9585411 1.246155 power2018
9585511 1.246094 power2018
9585611 1.246094 power2018
9585711 1.244934 power2018
9585811 1.246277 power2018
9585911 1.246338 power2018
9586011 1.247253 power2018
9586111 1.245056 power2018
9586211 1.245667 power2018
9586311 1.246094 power2018
9586411 1.246460 power2018
9586511 1.245422 power2018
9586611 1.246399 power2018
9586711 1.246399 power2018
9586811 1.246887 power2018
9586911 1.245972 power2018
9587011 1.247131 power2018
9587111 1.245422 power2018
9587211 1.245605 power2018
9587311 1.246033 power2018
9587411 1.245911 power2018
9587511 1.245789 power2018
9587611 1.247803 power2018
9587711 1.245605 power2018
9587811 1.246765 power2018
9587911 1.245178 power2018
9588011 1.246338 power2018
9588111 1.246094 power2018
9588211 1.246399 power2018
9588311 1.247375 power2018
9588411 1.245544 power2018
9588511 1.246094 power2018
9588611 1.246704 power2018
9588711 1.245972 power2018
9588811 1.244995 power2018
9588911 1.245544 power2018
9589011 1.246460 power2018
9589111 1.246094 power2018
9589211 1.246033 power2018
9589311 1.246826 power2018
9589411 1.246765 power2018
9589511 1.244934 power2018
9589611 1.245605 power2018
9589711 1.246399 power2018
9589811 1.246704 power2018
9589911 1.245789 power2018
9590011 1.245728 power2018
9590111 1.246826 power2018
9590211 1.245422 power2018
9590311 1.247437 power2018
9590411 1.246521 power2018
9590511 1.245728 power2018
9590611 1.245605 power2018
9590711 1.247314 power2018
9590811 1.244629 power2018
9590911 1.246277 power2018
9591011 1.246643 power2018
9591111 1.247375 power2018
9591211 1.244202 power2018
9591311 1.247070 power2018
9591411 1.248047 power2018
9591511 1.245605 power2018
9591611 1.245728 power2018
9591711 1.245422 power2018
9591811 1.246460 power2018
9591911 1.246704 power2018
9592011 1.246033 power2018
