time(ms) energy(J) hostname
140050803 0.000000 box
140050903 1.074158 box
140051003 1.093750 box
140051103 1.095825 box
140051203 1.096924 box
140051303 1.095520 box
140051403 1.096985 box
140051503 1.096863 box
140051603 1.096436 box
140051703 1.095703 box
140051803 1.096863 box
140051903 1.097290 box
140052003 1.094971 box
140052103 1.096497 box
140052203 1.096130 box
140052303 1.095886 box
140052403 1.096863 box
140052503 1.095886 box
140052603 1.096252 box
140052703 1.096558 box
140052803 1.095398 box
140052903 1.097107 box
140053003 1.096558 box
140053103 1.095093 box
140053203 1.096619 box
140053303 1.096436 box
140053403 1.095703 box
140053503 1.097290 box
140053603 1.095642 box
140053703 1.096497 box
140053803 1.095520 box
140053903 1.096191 box
140054003 1.097778 box
140054103 1.095642 box
140054203 1.095642 box
140054303 1.096680 box
140054403 1.098694 box
140054503 1.096985 box
140054603 1.096924 box
140054703 1.096313 box
140054803 1.097046 box
140054903 1.090210 box
140055003 1.084534 box
140055103 1.091614 box
140055203 1.096497 box
140055303 1.096436 box
140055403 1.094238 box
140055503 1.096558 box
140055603 1.096252 box
140055703 1.092407 box
140055803 1.095642 box
140055903 1.096863 box
140056003 1.098755 box
140056103 1.096191 box
140056203 1.099731 box
140056303 1.095703 box
140056403 1.096558 box
140056503 1.109070 box
140056603 1.084656 box
140056703 1.096191 box
140056803 1.096313 box
140056903 1.095581 box
140057003 1.097595 box
140057103 1.097473 box
140057203 1.095825 box
140057303 1.092285 box
140057403 1.096802 box
140057503 1.096313 box
140057603 1.096008 box
140057703 1.096985 box
140057803 1.095947 box
140057903 1.099609 box
140058003 1.095825 box
140058103 1.098450 box
140058203 1.096497 box
140058303 1.095764 box
140058403 1.096252 box
140058503 1.096069 box
140058603 1.096802 box
140058703 1.096069 box
140058803 1.096008 box
140058903 1.091248 box
140059003 1.097961 box
140059103 1.095276 box
140059203 1.095764 box
140059303 1.096436 box
140059403 1.097107 box
140059503 1.095581 box
140059603 1.110718 box
140059703 1.085876 box
140059803 1.097351 box
140059903 1.096558 box
140060003 1.096191 box
140060103 1.096802 box
140060203 1.096130 box
140060303 1.096436 box
140060403 1.096008 box
140060503 1.096375 box
140060603 1.092163 box
140060703 1.095825 box
140060803 1.096497 box
140060903 1.095825 box
140061003 1.096802 box
140061103 1.096619 box
140061203 1.099365 box
140061303 1.096313 box
140061403 1.096558 box
140061503 1.098633 box
140061603 1.096252 box
140061703 1.096252 box
140061803 1.095825 box
140061903 1.097778 box
140062003 1.095337 box
140062103 1.096130 box
140062203 1.092285 box
140062303 1.096497 box
140062403 1.095886 box
140062503 1.096191 box
140062603 1.096863 box
140062703 1.096375 box
140062803 1.096497 box
140062903 1.100037 box
140063003 1.097046 box
140063103 1.097717 box
140063203 1.096130 box
140063303 1.096252 box
140063403 1.096069 box
140063503 1.096375 box
140063603 1.096313 box
140063703 1.096130 box
140063803 1.096741 box
140063903 1.092712 box
140064003 1.094849 box
140064103 1.097290 box
140064203 1.095886 box
140064303 1.096497 box
140064403 1.096436 box
140064503 1.099670 box
140064603 1.095825 box
140064703 1.097046 box
140064803 1.097351 box
140064903 1.096436 box
140065003 1.096619 box
140065103 1.096497 box
140065203 1.096436 box
140065303 1.096741 box
140065403 1.096008 box
140065503 1.092712 box
140065603 1.095825 box
140065703 1.096802 box
140065803 1.095825 box
140065903 1.096436 box
140066003 1.096619 box
140066103 1.095398 box
140066203 1.100830 box
140066303 1.096375 box
140066403 1.097534 box
140066503 1.096558 box
140066603 1.095764 box
140066703 1.096252 box
140066803 1.096252 box
140066903 1.097412 box
140067003 1.096558 box
140067103 1.095642 box
140067203 1.090942 box
140067303 1.097473 box
140067403 1.095703 box
140067503 1.097046 box
140067603 1.095764 box
140067703 1.096802 box
140067803 1.099121 box
140067903 1.096680 box
140068003 1.096069 box
140068103 1.097595 box
140068203 1.096497 box
140068303 1.096741 box
140068403 1.096558 box
140068503 1.095520 box
