time(ms) energy(J) hostname
39679047 0.000000 box
39679147 1.195862 box
39679247 1.196960 box
39679347 1.195923 box
39679447 1.196106 box
39679547 1.196594 box
39679647 1.196838 box
39679747 1.196411 box
39679847 1.195862 box
39679947 1.196228 box
39680047 1.196289 box
39680147 1.196350 box
39680247 1.196899 box
39680347 1.198242 box
39680447 1.196960 box
39680547 1.195251 box
39680647 1.196838 box
39680747 1.196838 box
39680847 1.194092 box
39680947 1.195923 box
39681047 1.193176 box
39681147 1.198730 box
39681247 1.195801 box
39681347 1.199402 box
39681447 1.196655 box
39681547 1.195862 box
39681647 1.200867 box
39681747 1.196899 box
39681847 1.196594 box
39681947 1.196350 box
39682047 1.196411 box
39682147 1.196350 box
39682247 1.195862 box
39682347 1.196594 box
39682447 1.196838 box
39682547 1.196472 box
39682647 1.196350 box
39682747 1.196167 box
39682847 1.196411 box
39682947 1.196838 box
39683047 1.195923 box
39683147 1.195557 box
39683247 1.197144 box
39683347 1.196350 box
39683447 1.196350 box
39683547 1.196777 box
39683647 1.196106 box
39683747 1.195068 box
39683847 1.195984 box
39683947 1.195862 box
39684047 1.196594 box
39684147 1.195862 box
39684247 1.194275 box
39684347 1.200378 box
39684447 1.192688 box
39684547 1.196716 box
39684647 1.196289 box
39684747 1.197327 box
39684847 1.195374 box
39684947 1.195862 box
39685047 1.196838 box
39685147 1.197144 box
39685247 1.195190 box
39685347 1.196533 box
39685447 1.195007 box
39685547 1.196533 box
39685647 1.196228 box
39685747 1.196228 box
39685847 1.195190 box
39685947 1.196289 box
39686047 1.195923 box
39686147 1.196594 box
39686247 1.196106 box
39686347 1.195923 box
39686447 1.195801 box
39686547 1.196350 box
39686647 1.196716 box
39686747 1.195862 box
39686847 1.195984 box
39686947 1.195801 box
39687047 1.195496 box
39687147 1.196594 box
39687247 1.196716 box
39687347 1.195068 box
39687447 1.197021 box
39687547 1.195862 box
39687647 1.196594 box
39687747 1.195496 box
39687847 1.196289 box
39687947 1.195618 box
39688047 1.196533 box
39688147 1.196411 box
39688247 1.195496 box
39688347 1.198364 box
39688447 1.195312 box
39688547 1.195923 box
39688647 1.196411 box
39688747 1.196899 box
39688847 1.195923 box
39688947 1.195862 box
39689047 1.195801 box
39689147 1.195740 box
39689247 1.197021 box
39689347 1.196045 box
39689447 1.196411 box
39689547 1.195862 box
39689647 1.196472 box
39689747 1.195496 box
39689847 1.196045 box
39689947 1.196960 box
39690047 1.195435 box
39690147 1.196106 box
39690247 1.197205 box
39690347 1.195557 box
39690447 1.196106 box
39690547 1.197876 box
39690647 1.195496 box
39690747 1.195374 box
39690847 1.196350 box
39690947 1.196594 box
39691047 1.196289 box
39691147 1.195740 box
39691247 1.196289 box
39691347 1.196045 box
39691447 1.197876 box
39691547 1.194397 box
39691647 1.196899 box
39691747 1.196594 box
39691847 1.195007 box
39691947 1.197021 box
39692047 1.196472 box
39692147 1.196472 box
39692247 1.195557 box
39692347 1.196716 box
39692447 1.195862 box
39692547 1.196655 box
39692647 1.195496 box
39692747 1.196838 box
39692847 1.196228 box
39692947 1.196289 box
39693047 1.195618 box
39693147 1.196655 box
39693247 1.196899 box
39693347 1.195251 box
39693447 1.196472 box
39693547 1.195740 box
39693647 1.196655 box
39693747 1.196411 box
39693847 1.196594 box
39693947 1.195923 box
39694047 1.196838 box
39694147 1.195374 box
39694247 1.196594 box
39694347 1.196533 box
39694447 1.196045 box
39694547 1.195679 box
39694647 1.196228 box
39694747 1.195557 box
39694847 1.197327 box
39694947 1.195435 box
39695047 1.197083 box
39695147 1.195374 box
39695247 1.195923 box
39695347 1.197449 box
39695447 1.195679 box
39695547 1.195923 box
39695647 1.195557 box
39695747 1.198914 box
39695847 1.196228 box
39695947 1.194885 box
39696047 1.195618 box
39696147 1.195862 box
39696247 1.197083 box
39696347 1.195923 box
39696447 1.195984 box
39696547 1.197388 box
39696647 1.196045 box
39696747 1.196228 box
39696847 1.196045 box
39696947 1.196960 box
39697047 1.194824 box
39697147 1.196472 box
39697247 1.196594 box
39697347 1.194946 box
39697447 1.196594 box
39697547 1.197693 box
39697647 1.194519 box
39697747 1.197632 box
39697847 1.195862 box
39697947 1.195251 box
39698047 1.195984 box
39698147 1.196411 box
39698247 1.196533 box
39698347 1.196045 box
39698447 1.196106 box
39698547 1.195496 box
39698647 1.196411 box
39698747 1.196228 box
39698847 1.196289 box
39698947 1.196594 box
39699047 1.195679 box
39699147 1.196594 box
39699247 1.195618 box
39699347 1.195984 box
39699447 1.196777 box
39699547 1.195862 box
39699647 1.197144 box
39699747 1.196106 box
39699847 1.195496 box
39699947 1.197327 box
39700047 1.194580 box
39700147 1.196228 box
39700247 1.196289 box
39700347 1.196960 box
39700447 1.196289 box
39700547 1.196777 box
39700647 1.194580 box
39700747 1.195740 box
39700847 1.196838 box
39700947 1.196411 box
39701047 1.195679 box
39701147 1.195435 box
39701247 1.196838 box
39701347 1.193970 box
39701447 1.191711 box
39701547 1.197693 box
39701647 1.196045 box
39701747 1.196533 box
39701847 1.195618 box
39701947 1.196655 box
39702047 1.197083 box
39702147 1.195862 box
39702247 1.195862 box
39702347 1.195740 box
39702447 1.196350 box
39702547 1.196777 box
39702647 1.196533 box
39702747 1.196655 box
39702847 1.195374 box
39702947 1.197327 box
39703047 1.195007 box
39703147 1.198120 box
39703247 1.195129 box
39703347 1.196228 box
39703447 1.195618 box
39703547 1.196045 box
