time(ms) function_name moment
8144076 MPI_Allreduce 0
8144084 MPI_Allreduce 1
8144084 MPI_Bcast 0
8144084 MPI_Bcast 1
8144084 MPI_Bcast 0
8144084 MPI_Bcast 1
8144084 MPI_Allreduce 0
8144084 MPI_Allreduce 1
8144088 MPI_Allreduce 0
8144088 MPI_Allreduce 1
8144088 MPI_Allgather 0
8144088 MPI_Allgather 1
8144160 MPI_Allgather 0
8144160 MPI_Allgather 1
8144160 MPI_Allgather 0
8144160 MPI_Allgather 1
8152530 MPI_Allreduce 0
8152530 MPI_Allreduce 1
8190797 MPI_Allreduce 0
8192708 MPI_Allreduce 1
8193184 MPI_Allreduce 0
8193186 MPI_Allreduce 1
8193187 MPI_Send 0
8193187 MPI_Send 1
8193187 MPI_Wait 0
8193187 MPI_Wait 1
8193188 MPI_Send 0
8193188 MPI_Send 1
8193188 MPI_Wait 0
8193188 MPI_Wait 1
8193188 MPI_Send 0
8193188 MPI_Send 1
8193188 MPI_Wait 0
8193188 MPI_Wait 1
8193192 MPI_Allreduce 0
8193192 MPI_Allreduce 1
8193192 MPI_Allreduce 0
8193192 MPI_Allreduce 1
8193192 MPI_Allreduce 0
8193192 MPI_Allreduce 1
8193984 MPI_Send 0
8194047 MPI_Send 1
8194047 MPI_Wait 0
8194047 MPI_Wait 1
8195576 MPI_Allreduce 0
8200186 MPI_Allreduce 1
8200244 MPI_Send 0
8200269 MPI_Send 1
8200269 MPI_Wait 0
8200269 MPI_Wait 1
8205343 MPI_Allreduce 0
8205343 MPI_Allreduce 1
8205435 MPI_Allreduce 0
8205435 MPI_Allreduce 1
8205500 MPI_Send 0
8205500 MPI_Send 1
8205500 MPI_Wait 0
8205500 MPI_Wait 1
8206059 MPI_Allreduce 0
8209800 MPI_Allreduce 1
8209911 MPI_Allreduce 0
8209928 MPI_Allreduce 1
8209976 MPI_Send 0
8209984 MPI_Send 1
8209984 MPI_Wait 0
8209984 MPI_Wait 1
8215319 MPI_Allreduce 0
8215319 MPI_Allreduce 1
8215411 MPI_Allreduce 0
8215411 MPI_Allreduce 1
8215476 MPI_Send 0
8215476 MPI_Send 1
8215476 MPI_Wait 0
8215476 MPI_Wait 1
8216018 MPI_Allreduce 0
8218724 MPI_Allreduce 1
8218796 MPI_Allreduce 0
8218828 MPI_Allreduce 1
8218900 MPI_Send 0
8218900 MPI_Send 1
8218900 MPI_Wait 0
8218900 MPI_Wait 1
8221536 MPI_Allreduce 0
8221536 MPI_Allreduce 1
8221632 MPI_Allreduce 0
8221632 MPI_Allreduce 1
8221700 MPI_Send 0
8221708 MPI_Send 1
8221708 MPI_Wait 0
8221708 MPI_Wait 1
8222284 MPI_Allreduce 0
8225472 MPI_Allreduce 1
8225552 MPI_Allreduce 0
8225568 MPI_Allreduce 1
8225636 MPI_Send 0
8225653 MPI_Send 1
8225653 MPI_Wait 0
8225653 MPI_Wait 1
8227789 MPI_Allreduce 0
8227789 MPI_Allreduce 1
8227878 MPI_Allreduce 0
8227902 MPI_Allreduce 1
8227930 MPI_Send 0
8227968 MPI_Send 1
8227968 MPI_Wait 0
8227968 MPI_Wait 1
8228549 MPI_Allreduce 0
8228573 MPI_Allreduce 1
8228666 MPI_Allreduce 0
8228684 MPI_Allreduce 1
8228718 MPI_Send 0
8228748 MPI_Send 1
8228748 MPI_Wait 0
8228748 MPI_Wait 1
8229334 MPI_Allreduce 0
8229334 MPI_Allreduce 1
8229407 MPI_Allreduce 0
8229431 MPI_Allreduce 1
8229460 MPI_Send 0
8229496 MPI_Send 1
8229496 MPI_Wait 0
8229496 MPI_Wait 1
8230085 MPI_Allreduce 0
8230128 MPI_Allreduce 1
8230222 MPI_Allreduce 0
8230238 MPI_Allreduce 1
8230272 MPI_Send 0
8230272 MPI_Send 1
8230272 MPI_Wait 0
8230272 MPI_Wait 1
8230879 MPI_Allreduce 0
8230879 MPI_Allreduce 1
8230968 MPI_Allreduce 0
8230968 MPI_Allreduce 1
8231040 MPI_Send 0
8231040 MPI_Send 1
8231040 MPI_Wait 0
8231040 MPI_Wait 1
8231672 MPI_Allreduce 0
8231672 MPI_Allreduce 1
8231768 MPI_Allreduce 0
8231795 MPI_Allreduce 1
8231860 MPI_Send 0
8231860 MPI_Send 1
8231860 MPI_Wait 0
8231860 MPI_Wait 1
8232492 MPI_Allreduce 0
8232492 MPI_Allreduce 1
8232594 MPI_Allreduce 0
8232594 MPI_Allreduce 1
8232640 MPI_Send 0
8232664 MPI_Send 1
8232664 MPI_Wait 0
8232664 MPI_Wait 1
8233260 MPI_Allreduce 0
8233291 MPI_Allreduce 1
8233402 MPI_Allreduce 0
8233402 MPI_Allreduce 1
8233464 MPI_Send 0
8233468 MPI_Send 1
8233468 MPI_Wait 0
8233468 MPI_Wait 1
8234072 MPI_Allreduce 0
8234096 MPI_Allreduce 1
8234203 MPI_Allreduce 0
8234203 MPI_Allreduce 1
8234252 MPI_Send 0
8234252 MPI_Send 1
8234252 MPI_Wait 0
8234252 MPI_Wait 1
8234855 MPI_Allreduce 0
8234871 MPI_Allreduce 1
8234939 MPI_Allreduce 0
8234960 MPI_Allreduce 1
8234983 MPI_Send 0
8235032 MPI_Send 1
8235032 MPI_Wait 0
8235032 MPI_Wait 1
8235638 MPI_Allreduce 0
8235664 MPI_Allreduce 1
8235784 MPI_Allreduce 0
8235788 MPI_Allreduce 1
8235840 MPI_Send 0
8235840 MPI_Send 1
8235840 MPI_Wait 0
8235840 MPI_Wait 1
8236460 MPI_Allreduce 0
8236460 MPI_Allreduce 1
8236535 MPI_Allreduce 0
8236568 MPI_Allreduce 1
8236604 MPI_Send 0
8236640 MPI_Send 1
8236640 MPI_Wait 0
8236640 MPI_Wait 1
8237267 MPI_Allreduce 0
8237267 MPI_Allreduce 1
8237360 MPI_Allreduce 0
8237363 MPI_Allreduce 1
8237428 MPI_Send 0
8237428 MPI_Send 1
8237428 MPI_Wait 0
8237428 MPI_Wait 1
8238060 MPI_Allreduce 0
8238060 MPI_Allreduce 1
8238163 MPI_Allreduce 0
8238163 MPI_Allreduce 1
8238188 MPI_Send 0
8238201 MPI_Send 1
8238201 MPI_Wait 0
8238201 MPI_Wait 1
8238811 MPI_Allreduce 0
8238811 MPI_Allreduce 1
8238908 MPI_Allreduce 0
8238910 MPI_Allreduce 1
8238980 MPI_Send 0
8238980 MPI_Send 1
8238980 MPI_Wait 0
8238980 MPI_Wait 1
8239570 MPI_Allreduce 0
8239608 MPI_Allreduce 1
8239719 MPI_Allreduce 0
8239719 MPI_Allreduce 1
8239776 MPI_Send 0
8239776 MPI_Send 1
8239776 MPI_Wait 0
8239776 MPI_Wait 1
8240388 MPI_Allreduce 0
8240403 MPI_Allreduce 1
8240485 MPI_Allreduce 0
8240485 MPI_Allreduce 1
8240560 MPI_Send 0
8240560 MPI_Send 1
8240560 MPI_Wait 0
8240560 MPI_Wait 1
8241187 MPI_Allreduce 0
8241187 MPI_Allreduce 1
8241280 MPI_Allreduce 0
8241280 MPI_Allreduce 1
8241352 MPI_Send 0
8241352 MPI_Send 1
8241352 MPI_Wait 0
8241352 MPI_Wait 1
8241971 MPI_Allreduce 0
8241971 MPI_Allreduce 1
8242090 MPI_Allreduce 0
8242108 MPI_Allreduce 1
8242140 MPI_Send 0
8242172 MPI_Send 1
