time(ms) energy(J) hostname
8144103 0.000000 power2018
8144203 1.148499 power2018
8144303 1.145020 power2018
8144403 1.153137 power2018
8144503 1.146423 power2018
8144603 1.142456 power2018
8144703 1.145874 power2018
8144803 1.148804 power2018
8144903 1.145996 power2018
8145003 1.145203 power2018
8145103 1.147827 power2018
8145203 1.148865 power2018
8145303 1.144470 power2018
8145403 1.145142 power2018
8145503 1.145752 power2018
8145603 1.142944 power2018
8145703 1.147034 power2018
8145803 1.145508 power2018
8145903 1.147156 power2018
8146003 1.146240 power2018
8146103 1.145142 power2018
8146203 1.147888 power2018
8146303 1.145691 power2018
8146403 1.147095 power2018
8146503 1.144104 power2018
8146603 1.146729 power2018
8146703 1.149170 power2018
8146803 1.147949 power2018
8146903 1.143311 power2018
8147003 1.145935 power2018
8147103 1.145935 power2018
8147203 1.146118 power2018
8147303 1.146973 power2018
8147403 1.149658 power2018
8147503 1.148743 power2018
8147603 1.145630 power2018
8147703 1.144043 power2018
8147803 1.145996 power2018
8147903 1.146057 power2018
8148003 1.146484 power2018
8148103 1.146362 power2018
8148203 1.146606 power2018
8148303 1.146179 power2018
8148403 1.147156 power2018
8148503 1.146057 power2018
8148603 1.146057 power2018
8148703 1.146606 power2018
8148803 1.146301 power2018
8148903 1.145386 power2018
8149003 1.146912 power2018
8149103 1.145325 power2018
8149203 1.147034 power2018
8149303 1.146057 power2018
8149403 1.145508 power2018
8149503 1.145874 power2018
8149603 1.146606 power2018
8149703 1.146179 power2018
8149803 1.146301 power2018
8149903 1.146240 power2018
8150003 1.145752 power2018
8150103 1.146912 power2018
8150203 1.145447 power2018
8150303 1.146667 power2018
8150403 1.146240 power2018
8150503 1.146667 power2018
8150603 1.146179 power2018
8150703 1.146484 power2018
8150803 1.145386 power2018
8150903 1.146545 power2018
8151003 1.146057 power2018
8151103 1.146118 power2018
8151203 1.145996 power2018
8151303 1.147217 power2018
8151403 1.145813 power2018
8151503 1.145935 power2018
8151603 1.146484 power2018
8151703 1.146790 power2018
8151803 1.145935 power2018
8151903 1.145203 power2018
8152003 1.146362 power2018
8152103 1.146851 power2018
8152203 1.134766 power2018
8152303 1.147095 power2018
8152403 1.145752 power2018
8152503 1.145569 power2018
8152603 1.153809 power2018
8152703 1.149231 power2018
8152803 1.146606 power2018
8152903 1.135315 power2018
8153003 1.156982 power2018
8153103 1.134949 power2018
8153203 1.146973 power2018
8153303 1.145447 power2018
8153403 1.158203 power2018
8153503 1.145813 power2018
8153603 1.134705 power2018
8153703 1.145813 power2018
8153803 1.147034 power2018
8153903 1.146606 power2018
8154003 1.155884 power2018
8154103 1.135132 power2018
8154203 1.145813 power2018
8154303 1.157166 power2018
8154403 1.135864 power2018
8154503 1.156433 power2018
8154603 1.134949 power2018
8154703 1.157593 power2018
8154803 1.135986 power2018
8154903 1.145752 power2018
8155003 1.146179 power2018
8155103 1.146301 power2018
8155203 1.145203 power2018
8155303 1.146179 power2018
8155403 1.146423 power2018
8155503 1.145752 power2018
8155603 1.146362 power2018
8155703 1.145813 power2018
8155803 1.146667 power2018
8155903 1.147034 power2018
8156003 1.145142 power2018
8156103 1.145935 power2018
8156203 1.146667 power2018
8156303 1.146179 power2018
8156403 1.146729 power2018
8156503 1.145142 power2018
8156603 1.147095 power2018
8156703 1.145813 power2018
8156803 1.146301 power2018
8156903 1.146179 power2018
8157003 1.145874 power2018
8157103 1.146423 power2018
8157203 1.145935 power2018
8157303 1.149231 power2018
8157403 1.145508 power2018
8157503 1.144287 power2018
8157603 1.147278 power2018
8157703 1.146667 power2018
8157803 1.145630 power2018
8157903 1.146484 power2018
8158003 1.146362 power2018
8158103 1.145325 power2018
8158203 1.146301 power2018
8158303 1.145996 power2018
8158403 1.146118 power2018
8158503 1.146423 power2018
8158603 1.146179 power2018
8158703 1.145935 power2018
8158803 1.145996 power2018
8158903 1.147156 power2018
8159003 1.146179 power2018
8159103 1.146179 power2018
8159203 1.145691 power2018
8159303 1.145691 power2018
8159403 1.145996 power2018
8159503 1.146851 power2018
8159603 1.145203 power2018
8159703 1.145935 power2018
8159803 1.146545 power2018
8159903 1.146118 power2018
8160003 1.145691 power2018
8160103 1.145813 power2018
8160203 1.146667 power2018
8160303 1.145447 power2018
8160403 1.146729 power2018
8160503 1.145508 power2018
8160603 1.146362 power2018
8160703 1.145752 power2018
8160803 1.146912 power2018
8160903 1.147400 power2018
8161003 1.145508 power2018
8161103 1.146179 power2018
8161203 1.145386 power2018
8161303 1.146851 power2018
8161403 1.146179 power2018
8161503 1.145996 power2018
8161603 1.145813 power2018
8161703 1.145691 power2018
8161803 1.146729 power2018
8161903 1.145935 power2018
8162003 1.146606 power2018
8162103 1.145020 power2018
8162203 1.147644 power2018
8162303 1.144958 power2018
8162403 1.146545 power2018
8162503 1.145264 power2018
8162603 1.146667 power2018
8162703 1.147827 power2018
8162803 1.146118 power2018
8162903 1.146545 power2018
8163003 1.145691 power2018
8163103 1.145325 power2018
8163203 1.145874 power2018
8163303 1.146851 power2018
8163403 1.146240 power2018
8163503 1.145142 power2018
8163603 1.146362 power2018
8163703 1.146301 power2018
8163803 1.146423 power2018
8163903 1.146423 power2018
8164003 1.145569 power2018
8164103 1.146423 power2018
8164203 1.146057 power2018
8164303 1.145386 power2018
8164403 1.146667 power2018
8164503 1.145935 power2018
8164603 1.145386 power2018
8164703 1.148132 power2018
8164803 1.145874 power2018
8164903 1.145325 power2018
8165003 1.146301 power2018
8165103 1.145508 power2018
8165203 1.145813 power2018
8165303 1.146423 power2018
8165403 1.146667 power2018
8165503 1.145996 power2018
8165603 1.145996 power2018
8165703 1.145325 power2018
8165803 1.146484 power2018
8165903 1.148193 power2018
8166003 1.145874 power2018
8166103 1.145142 power2018
8166203 1.146545 power2018
8166303 1.145935 power2018
8166403 1.146240 power2018
8166503 1.148743 power2018
8166603 1.146667 power2018
8166703 1.145447 power2018
8166803 1.146667 power2018
8166903 1.146118 power2018
8167003 1.146606 power2018
8167103 1.145569 power2018
8167203 1.147278 power2018
8167303 1.144897 power2018
8167403 1.146423 power2018
8167503 1.146667 power2018
8167603 1.146484 power2018
8167703 1.146423 power2018
8167803 1.145081 power2018
8167903 1.145142 power2018
8168003 1.146667 power2018
8168103 1.146118 power2018
8168203 1.145569 power2018
8168303 1.147400 power2018
8168403 1.145447 power2018
8168503 1.146606 power2018
8168603 1.146667 power2018
8168703 1.145325 power2018
8168803 1.145630 power2018
8168903 1.145020 power2018
8169003 1.147156 power2018
8169103 1.146851 power2018
8169203 1.145752 power2018
8169303 1.145081 power2018
8169403 1.146545 power2018
8169503 1.147156 power2018
8169603 1.145020 power2018
8169703 1.145752 power2018
8169803 1.146118 power2018
8169903 1.145081 power2018
8170003 1.146484 power2018
8170103 1.145874 power2018
8170203 1.145996 power2018
8170303 1.145691 power2018
8170403 1.146729 power2018
8170503 1.145508 power2018
8170603 1.146729 power2018
8170703 1.145874 power2018
8170803 1.145569 power2018
8170903 1.146729 power2018
8171003 1.146667 power2018
8171103 1.145386 power2018
8171203 1.146301 power2018
8171303 1.145813 power2018
8171403 1.144897 power2018
8171503 1.146057 power2018
8171603 1.146667 power2018
8171703 1.145325 power2018
8171803 1.147034 power2018
8171903 1.146606 power2018
8172003 1.145691 power2018
8172103 1.145813 power2018
8172203 1.146362 power2018
8172303 1.145569 power2018
8172403 1.146362 power2018
8172503 1.146118 power2018
8172603 1.146912 power2018
8172703 1.146362 power2018
8172803 1.145447 power2018
8172903 1.145752 power2018
8173003 1.146301 power2018
8173103 1.146179 power2018
8173203 1.147278 power2018
8173303 1.144836 power2018
8173403 1.147461 power2018
8173503 1.145081 power2018
8173603 1.145813 power2018
8173703 1.146729 power2018
8173803 1.145508 power2018
8173903 1.146179 power2018
8174003 1.146423 power2018
8174103 1.146362 power2018
8174203 1.145630 power2018
8174303 1.146545 power2018
8174403 1.145874 power2018
8174503 1.146423 power2018
8174603 1.145935 power2018
8174703 1.146851 power2018
8174803 1.145020 power2018
8174903 1.145569 power2018
8175003 1.146912 power2018
8175103 1.146973 power2018
8175203 1.145325 power2018
8175303 1.146973 power2018
