time(ms) energy(J) hostname
61297978 0.000000 box
61298078 1.043335 box
61298178 1.044495 box
61298278 1.047119 box
61298378 1.046143 box
61298478 1.046387 box
61298578 1.046143 box
61298678 1.046265 box
61298778 1.045959 box
61298878 1.047485 box
61298978 1.046265 box
61299078 1.045532 box
61299178 1.047241 box
61299278 1.046387 box
61299378 1.046448 box
61299478 1.046021 box
61299578 1.047607 box
61299678 1.047974 box
61299778 1.049133 box
61299878 1.046509 box
61299978 1.046204 box
61300078 1.045776 box
61300178 1.046875 box
61300278 1.046326 box
61300378 1.045593 box
61300478 1.043762 box
61300578 1.046814 box
61300678 1.050110 box
61300778 1.046082 box
61300878 1.047424 box
61300978 1.050842 box
61301078 1.046204 box
61301178 1.045349 box
61301278 1.046387 box
61301378 1.046021 box
61301478 1.042603 box
61301578 1.045959 box
61301678 1.046753 box
61301778 1.046631 box
61301878 1.046204 box
61301978 1.046082 box
61302078 1.046326 box
61302178 1.046265 box
61302278 1.045898 box
61302378 1.046570 box
61302478 1.046387 box
61302578 1.046936 box
61302678 1.046814 box
61302778 1.046692 box
61302878 1.046143 box
61302978 1.046875 box
61303078 1.044678 box
61303178 1.046448 box
61303278 1.045898 box
61303378 1.046936 box
61303478 1.045959 box
61303578 1.042542 box
61303678 1.052124 box
61303778 1.046204 box
61303878 1.046265 box
61303978 1.045959 box
61304078 1.045227 box
61304178 1.046143 box
61304278 1.046082 box
61304378 1.046936 box
61304478 1.046204 box
61304578 1.046814 box
61304678 1.046021 box
61304778 1.045776 box
61304878 1.046936 box
61304978 1.045532 box
61305078 1.047180 box
61305178 1.046387 box
61305278 1.045593 box
61305378 1.046875 box
61305478 1.046509 box
61305578 1.045471 box
61305678 1.046875 box
61305778 1.047119 box
61305878 1.046021 box
61305978 1.045288 box
61306078 1.046753 box
61306178 1.046082 box
61306278 1.047058 box
61306378 1.045654 box
61306478 1.047058 box
61306578 1.045715 box
61306678 1.045288 box
61306778 1.047607 box
61306878 1.046448 box
61306978 1.045532 box
61307078 1.046875 box
61307178 1.046204 box
61307278 1.045898 box
61307378 1.046814 box
61307478 1.045715 box
61307578 1.045654 box
61307678 1.047180 box
61307778 1.045837 box
61307878 1.049683 box
61307978 1.046753 box
61308078 1.045410 box
61308178 1.046875 box
61308278 1.045654 box
61308378 1.046387 box
61308478 1.046143 box
61308578 1.047119 box
61308678 1.045715 box
61308778 1.046936 box
61308878 1.046448 box
61308978 1.045166 box
61309078 1.046692 box
61309178 1.045837 box
61309278 1.046570 box
61309378 1.045959 box
61309478 1.047424 box
61309578 1.045532 box
61309678 1.045776 box
61309778 1.047119 box
61309878 1.045959 box
61309978 1.046204 box
61310078 1.047607 box
61310178 1.044495 box
61310278 1.046631 box
61310378 1.046326 box
61310478 1.045837 box
61310578 1.046570 box
61310678 1.046204 box
61310778 1.046570 box
61310878 1.046509 box
61310978 1.046265 box
61311078 1.046570 box
61311178 1.045715 box
61311278 1.047302 box
61311378 1.046143 box
61311478 1.046021 box
61311578 1.046387 box
61311678 1.045898 box
61311778 1.045654 box
61311878 1.046204 box
61311978 1.046265 box
61312078 1.046204 box
61312178 1.046509 box
61312278 1.045349 box
61312378 1.046265 box
61312478 1.046326 box
61312578 1.045959 box
61312678 1.046448 box
61312778 1.045837 box
61312878 1.046021 box
61312978 1.047668 box
61313078 1.044983 box
61313178 1.046082 box
61313278 1.046265 box
61313378 1.045898 box
61313478 1.047363 box
61313578 1.046509 box
61313678 1.045349 box
61313778 1.046509 box
61313878 1.046082 box
61313978 1.046204 box
61314078 1.045715 box
61314178 1.047241 box
61314278 1.046021 box
61314378 1.045776 box
61314478 1.046692 box
61314578 1.046814 box
61314678 1.045410 box
61314778 1.046631 box
61314878 1.045715 box
61314978 1.047058 box
61315078 1.045898 box
61315178 1.046997 box
61315278 1.045471 box
61315378 1.046936 box
61315478 1.047180 box
61315578 1.045776 box
61315678 1.045105 box
61315778 1.046143 box
61315878 1.046631 box
61315978 1.046936 box
61316078 1.045837 box
61316178 1.046326 box
61316278 1.047241 box
61316378 1.045471 box
61316478 1.046936 box
61316578 1.046936 box
61316678 1.045654 box
61316778 1.046265 box
61316878 1.045227 box
61316978 1.047119 box
61317078 1.046509 box
61317178 1.047668 box
61317278 1.045166 box
61317378 1.046509 box
61317478 1.046753 box
61317578 1.045593 box
61317678 1.046509 box
61317778 1.046387 box
61317878 1.045654 box
61317978 1.046509 box
61318078 1.046570 box
61318178 1.047180 box
61318278 1.045837 box
61318378 1.045654 box
61318478 1.046021 box
61318578 1.045959 box
61318678 1.046631 box
61318778 1.046143 box
61318878 1.045532 box
61318978 1.046326 box
61319078 1.048523 box
61319178 1.046509 box
61319278 1.045288 box
61319378 1.046326 box
61319478 1.046570 box
61319578 1.046265 box
61319678 1.046753 box
61319778 1.046082 box
61319878 1.046692 box
61319978 1.046082 box
61320078 1.047363 box
61320178 1.046265 box
61320278 1.046387 box
61320378 1.045593 box
61320478 1.046997 box
61320578 1.045532 box
61320678 1.047058 box
61320778 1.046509 box
61320878 1.046387 box
61320978 1.045532 box
61321078 1.047180 box
61321178 1.045837 box
61321278 1.046814 box
61321378 1.046143 box
61321478 1.046753 box
61321578 1.046143 box
61321678 1.045959 box
61321778 1.046204 box
61321878 1.046021 box
