time(ms) energy(J) hostname
8735503 0.000000 box
8735603 1.382935 box
8735703 1.331055 box
8735803 1.317322 box
8735903 1.313904 box
8736003 1.315674 box
8736103 1.316284 box
8736203 1.319336 box
8736303 1.324829 box
8736403 1.320801 box
8736503 1.322937 box
8736603 1.321960 box
8736703 1.320618 box
8736803 1.317627 box
8736903 1.317627 box
8737003 1.313965 box
8737103 1.305115 box
8737203 1.352661 box
8737303 1.494934 box
8737403 1.495728 box
8737503 1.497437 box
8737603 1.495300 box
8737703 1.496765 box
8737803 1.485840 box
8737903 1.418945 box
8738003 1.420837 box
8738103 1.459229 box
8738203 1.470520 box
8738303 1.472107 box
8738403 1.482605 box
8738503 1.495911 box
8738603 1.498352 box
8738703 1.496338 box
8738803 1.496582 box
8738903 1.496277 box
8739003 1.496033 box
8739103 1.496216 box
8739203 1.495911 box
8739303 1.496460 box
8739403 1.495728 box
8739503 1.497070 box
8739603 1.498169 box
8739703 1.497375 box
8739803 1.495056 box
8739903 1.496887 box
8740003 1.495911 box
8740103 1.495483 box
8740203 1.495178 box
8740303 1.496643 box
8740403 1.495789 box
8740503 1.495422 box
8740603 1.495117 box
8740703 1.499023 box
8740803 1.496460 box
8740903 1.496704 box
8741003 1.495728 box
8741103 1.493652 box
8741203 1.496643 box
8741303 1.495911 box
8741403 1.496277 box
8741503 1.496399 box
8741603 1.495972 box
8741703 1.496033 box
8741803 1.496094 box
8741903 1.495667 box
8742003 1.497498 box
8742103 1.495728 box
8742203 1.495911 box
8742303 1.495850 box
8742403 1.494690 box
8742503 1.496338 box
8742603 1.497742 box
8742703 1.495728 box
8742803 1.495422 box
8742903 1.495544 box
8743003 1.496704 box
8743103 1.494568 box
8743203 1.496826 box
8743303 1.494873 box
8743403 1.497009 box
8743503 1.496399 box
8743603 1.495544 box
8743703 1.496643 box
8743803 1.495850 box
8743903 1.495300 box
8744003 1.496094 box
8744103 1.496948 box
8744203 1.495422 box
8744303 1.495972 box
8744403 1.495728 box
8744503 1.497070 box
8744603 1.496643 box
8744703 1.495728 box
8744803 1.496582 box
8744903 1.494568 box
8745003 1.495911 box
8745103 1.496094 box
8745203 1.495361 box
8745303 1.496704 box
8745403 1.495728 box
8745503 1.497253 box
8745603 1.495361 box
8745703 1.497314 box
8745803 1.495789 box
8745903 1.494751 box
8746003 1.497498 box
