time(ms) energy(J) hostname
93380774 0.000000 box
93380875 1.093323 box
93380975 1.238708 box
93381075 1.248230 box
93381175 1.246582 box
93381275 1.245239 box
93381375 1.247437 box
93381475 1.246521 box
93381575 1.245728 box
93381675 1.246460 box
93381775 1.248352 box
93381875 1.247253 box
93381975 1.247620 box
93382075 1.246765 box
93382174 1.249268 box
93382274 1.242859 box
93382374 1.247681 box
93382474 1.246765 box
93382574 1.245483 box
93382674 1.246460 box
93382774 1.244629 box
93382874 1.246277 box
93382974 1.246521 box
93383075 1.242065 box
93383175 1.246765 box
93383275 1.248474 box
93383375 1.245239 box
93383475 1.247559 box
93383575 1.247131 box
93383674 1.250671 box
93383774 1.246277 box
93383874 1.246399 box
93383974 1.246094 box
93384074 1.246155 box
93384174 1.246582 box
93384274 1.246094 box
93384374 1.246643 box
93384474 1.246582 box
93384574 1.245117 box
93384674 1.246460 box
93384774 1.246704 box
93384874 1.247070 box
93384974 1.246094 box
93385074 1.245789 box
93385174 1.246765 box
93385274 1.246460 box
93385374 1.246033 box
93385474 1.246765 box
93385574 1.246338 box
93385674 1.244995 box
93385774 1.245667 box
93385874 1.247314 box
93385974 1.245239 box
93386074 1.246521 box
93386175 1.245728 box
93386274 1.248474 box
93386374 1.246704 box
93386474 1.245789 box
93386574 1.243713 box
93386674 1.246338 box
93386774 1.245972 box
93386874 1.245972 box
93386974 1.247009 box
93387074 1.245850 box
93387174 1.246399 box
93387274 1.246033 box
93387374 1.245605 box
93387474 1.247314 box
93387574 1.245728 box
93387674 1.246643 box
93387774 1.246094 box
93387874 1.245789 box
93387974 1.246338 box
93388074 1.246765 box
93388174 1.246582 box
93388274 1.244629 box
93388374 1.247681 box
93388474 1.245667 box
93388574 1.247925 box
93388674 1.246643 box
93388774 1.246277 box
93388874 1.244995 box
93388974 1.246826 box
93389074 1.246582 box
93389174 1.245361 box
93389274 1.245300 box
93389374 1.246765 box
93389474 1.246033 box
93389574 1.246277 box
93389674 1.246277 box
93389774 1.247009 box
93389874 1.246216 box
93389974 1.247131 box
93390074 1.246094 box
93390174 1.245300 box
93390274 1.247803 box
93390374 1.246216 box
93390474 1.244629 box
93390574 1.246094 box
93390674 1.247559 box
93390774 1.245178 box
93390874 1.246155 box
93390974 1.246765 box
93391074 1.244873 box
93391174 1.247009 box
93391274 1.246582 box
93391374 1.245605 box
93391474 1.246887 box
93391574 1.245728 box
93391674 1.246948 box
93391774 1.246460 box
93391874 1.246582 box
93391974 1.246033 box
93392074 1.245728 box
