time(ms) function_name moment
20425431 MPI_Allreduce 0
20425431 MPI_Allreduce 1
20425431 MPI_Bcast 0
20425431 MPI_Bcast 1
20425431 MPI_Bcast 0
20425431 MPI_Bcast 1
20425431 MPI_Allreduce 0
20425431 MPI_Allreduce 1
20425431 MPI_Allreduce 0
20425431 MPI_Allreduce 1
20425431 MPI_Allgather 0
20425431 MPI_Allgather 1
20425463 MPI_Allgather 0
20425463 MPI_Allgather 1
20425463 MPI_Allgather 0
20425463 MPI_Allgather 1
20430532 MPI_Allreduce 0
20430532 MPI_Allreduce 1
20454207 MPI_Allreduce 0
20454207 MPI_Allreduce 1
20454479 MPI_Allreduce 0
20454479 MPI_Allreduce 1
20454479 MPI_Send 0
20454479 MPI_Send 1
20454479 MPI_Wait 0
20454479 MPI_Wait 1
20454480 MPI_Send 0
20454480 MPI_Send 1
20454480 MPI_Wait 0
20454480 MPI_Wait 1
20454480 MPI_Send 0
20454480 MPI_Send 1
20454480 MPI_Wait 0
20454480 MPI_Wait 1
20454483 MPI_Allreduce 0
20454483 MPI_Allreduce 1
20454483 MPI_Allreduce 0
20454483 MPI_Allreduce 1
20454483 MPI_Allreduce 0
20454483 MPI_Allreduce 1
20454587 MPI_Send 0
20454588 MPI_Send 1
20454588 MPI_Wait 0
20454588 MPI_Wait 1
20455157 MPI_Allreduce 0
20455157 MPI_Allreduce 1
20455187 MPI_Send 0
20455187 MPI_Send 1
20455187 MPI_Wait 0
20455187 MPI_Wait 1
20455726 MPI_Allreduce 0
20455728 MPI_Allreduce 1
20455795 MPI_Allreduce 0
20455795 MPI_Allreduce 1
20455825 MPI_Send 0
20455825 MPI_Send 1
20455825 MPI_Wait 0
20455825 MPI_Wait 1
20456364 MPI_Allreduce 0
20456366 MPI_Allreduce 1
20456433 MPI_Allreduce 0
20456433 MPI_Allreduce 1
20456463 MPI_Send 0
20456463 MPI_Send 1
20456463 MPI_Wait 0
20456463 MPI_Wait 1
20457003 MPI_Allreduce 0
20457004 MPI_Allreduce 1
20457071 MPI_Allreduce 0
20457071 MPI_Allreduce 1
20457101 MPI_Send 0
20457101 MPI_Send 1
20457101 MPI_Wait 0
20457101 MPI_Wait 1
20457641 MPI_Allreduce 0
20457642 MPI_Allreduce 1
20457709 MPI_Allreduce 0
20457710 MPI_Allreduce 1
20457736 MPI_Send 0
20457736 MPI_Send 1
20457736 MPI_Wait 0
20457736 MPI_Wait 1
20458277 MPI_Allreduce 0
20458277 MPI_Allreduce 1
20458344 MPI_Allreduce 0
20458344 MPI_Allreduce 1
20458373 MPI_Send 0
20458374 MPI_Send 1
20458374 MPI_Wait 0
20458374 MPI_Wait 1
20458914 MPI_Allreduce 0
20458915 MPI_Allreduce 1
20458982 MPI_Allreduce 0
20458983 MPI_Allreduce 1
20459012 MPI_Send 0
20459012 MPI_Send 1
20459012 MPI_Wait 0
20459012 MPI_Wait 1
20459553 MPI_Allreduce 0
20459554 MPI_Allreduce 1
20459621 MPI_Allreduce 0
20459621 MPI_Allreduce 1
20459651 MPI_Send 0
20459651 MPI_Send 1
20459651 MPI_Wait 0
20459651 MPI_Wait 1
20460190 MPI_Allreduce 0
20460191 MPI_Allreduce 1
20460259 MPI_Allreduce 0
20460259 MPI_Allreduce 1
20460289 MPI_Send 0
20460289 MPI_Send 1
20460289 MPI_Wait 0
20460289 MPI_Wait 1
20460828 MPI_Allreduce 0
20460829 MPI_Allreduce 1
20460896 MPI_Allreduce 0
20460896 MPI_Allreduce 1
20460926 MPI_Send 0
20460926 MPI_Send 1
20460926 MPI_Wait 0
20460926 MPI_Wait 1
20461466 MPI_Allreduce 0
20461466 MPI_Allreduce 1
20461533 MPI_Allreduce 0
20461533 MPI_Allreduce 1
20461560 MPI_Send 0
20461560 MPI_Send 1
20461560 MPI_Wait 0
20461560 MPI_Wait 1
20462101 MPI_Allreduce 0
20462101 MPI_Allreduce 1
20462168 MPI_Allreduce 0
20462168 MPI_Allreduce 1
20462198 MPI_Send 0
20462198 MPI_Send 1
20462198 MPI_Wait 0
20462198 MPI_Wait 1
20462739 MPI_Allreduce 0
20462739 MPI_Allreduce 1
20462807 MPI_Allreduce 0
20462807 MPI_Allreduce 1
20462836 MPI_Send 0
20462837 MPI_Send 1
20462837 MPI_Wait 0
20462837 MPI_Wait 1
20463376 MPI_Allreduce 0
20463377 MPI_Allreduce 1
20463445 MPI_Allreduce 0
20463445 MPI_Allreduce 1
20463474 MPI_Send 0
20463475 MPI_Send 1
20463475 MPI_Wait 0
20463475 MPI_Wait 1
20464014 MPI_Allreduce 0
20464015 MPI_Allreduce 1
20464082 MPI_Allreduce 0
20464082 MPI_Allreduce 1
20464112 MPI_Send 0
20464112 MPI_Send 1
20464112 MPI_Wait 0
20464112 MPI_Wait 1
20464652 MPI_Allreduce 0
20464653 MPI_Allreduce 1
20464720 MPI_Allreduce 0
20464720 MPI_Allreduce 1
20464749 MPI_Send 0
20464750 MPI_Send 1
20464750 MPI_Wait 0
20464750 MPI_Wait 1
20465287 MPI_Allreduce 0
20465287 MPI_Allreduce 1
20465353 MPI_Allreduce 0
20465353 MPI_Allreduce 1
20465383 MPI_Send 0
20465383 MPI_Send 1
20465383 MPI_Wait 0
20465383 MPI_Wait 1
20465922 MPI_Allreduce 0
20465922 MPI_Allreduce 1
20465989 MPI_Allreduce 0
20465989 MPI_Allreduce 1
20466019 MPI_Send 0
20466019 MPI_Send 1
20466019 MPI_Wait 0
20466019 MPI_Wait 1
20466560 MPI_Allreduce 0
20466561 MPI_Allreduce 1
20466628 MPI_Allreduce 0
20466628 MPI_Allreduce 1
20466658 MPI_Send 0
20466658 MPI_Send 1
20466658 MPI_Wait 0
20466658 MPI_Wait 1
20467197 MPI_Allreduce 0
20467198 MPI_Allreduce 1
20467265 MPI_Allreduce 0
20467266 MPI_Allreduce 1
20467295 MPI_Send 0
20467295 MPI_Send 1
20467295 MPI_Wait 0
20467295 MPI_Wait 1
20467835 MPI_Allreduce 0
20467836 MPI_Allreduce 1
20467904 MPI_Allreduce 0
20467904 MPI_Allreduce 1
20467933 MPI_Send 0
20467933 MPI_Send 1
20467933 MPI_Wait 0
20467933 MPI_Wait 1
20468473 MPI_Allreduce 0
20468474 MPI_Allreduce 1
20468541 MPI_Allreduce 0
20468542 MPI_Allreduce 1
20468571 MPI_Send 0
20468571 MPI_Send 1
20468571 MPI_Wait 0
20468571 MPI_Wait 1
20469109 MPI_Allreduce 0
20469109 MPI_Allreduce 1
20469176 MPI_Allreduce 0
20469176 MPI_Allreduce 1
20469206 MPI_Send 0
20469206 MPI_Send 1
20469206 MPI_Wait 0
20469206 MPI_Wait 1
20469746 MPI_Allreduce 0
20469747 MPI_Allreduce 1
20469814 MPI_Allreduce 0
20469815 MPI_Allreduce 1
20469844 MPI_Send 0
20469844 MPI_Send 1
20469844 MPI_Wait 0
20469844 MPI_Wait 1
20470384 MPI_Allreduce 0
20470385 MPI_Allreduce 1
20470452 MPI_Allreduce 0
20470452 MPI_Allreduce 1
20470482 MPI_Send 0
20470482 MPI_Send 1
20470482 MPI_Wait 0
20470482 MPI_Wait 1
20471021 MPI_Allreduce 0
20471022 MPI_Allreduce 1
20471089 MPI_Allreduce 0
20471089 MPI_Allreduce 1
20471119 MPI_Send 0
20471119 MPI_Send 1
20471119 MPI_Wait 0
20471119 MPI_Wait 1
20471659 MPI_Allreduce 0
20471660 MPI_Allreduce 1
20471727 MPI_Allreduce 0
20471727 MPI_Allreduce 1
20471757 MPI_Send 0
20471757 MPI_Send 1
20471757 MPI_Wait 0
20471757 MPI_Wait 1
20472297 MPI_Allreduce 0
20472298 MPI_Allreduce 1
20472365 MPI_Allreduce 0
20472366 MPI_Allreduce 1
20472392 MPI_Send 0
20472392 MPI_Send 1
20472392 MPI_Wait 0
20472392 MPI_Wait 1
20472933 MPI_Allreduce 0
20472933 MPI_Allreduce 1
20473000 MPI_Allreduce 0
20473000 MPI_Allreduce 1
20473030 MPI_Send 0
20473030 MPI_Send 1
20473030 MPI_Wait 0
20473030 MPI_Wait 1
20473570 MPI_Allreduce 0
20473571 MPI_Allreduce 1
20473639 MPI_Allreduce 0
20473639 MPI_Allreduce 1
20473668 MPI_Send 0
20473668 MPI_Send 1
20473668 MPI_Wait 0
20473668 MPI_Wait 1
20474208 MPI_Allreduce 0
20474209 MPI_Allreduce 1
20474276 MPI_Allreduce 0
20474276 MPI_Allreduce 1
20474306 MPI_Send 0
20474306 MPI_Send 1
20474306 MPI_Wait 0
20474306 MPI_Wait 1
20474846 MPI_Allreduce 0
20474847 MPI_Allreduce 1
20474914 MPI_Allreduce 0
20474915 MPI_Allreduce 1
20474944 MPI_Send 0
20474944 MPI_Send 1
20474944 MPI_Wait 0
20474944 MPI_Wait 1
20475485 MPI_Allreduce 0
20475485 MPI_Allreduce 1
20475552 MPI_Allreduce 0
20475553 MPI_Allreduce 1
20475582 MPI_Send 0
20475582 MPI_Send 1
20475582 MPI_Wait 0
20475582 MPI_Wait 1
20476122 MPI_Allreduce 0
20476122 MPI_Allreduce 1
20476190 MPI_Allreduce 0
20476190 MPI_Allreduce 1
20476216 MPI_Send 0
20476216 MPI_Send 1
20476216 MPI_Wait 0
20476216 MPI_Wait 1
20476758 MPI_Allreduce 0
20476758 MPI_Allreduce 1
20476826 MPI_Allreduce 0
20476826 MPI_Allreduce 1
20476855 MPI_Send 0
20476855 MPI_Send 1
20476855 MPI_Wait 0
20476855 MPI_Wait 1
20477395 MPI_Allreduce 0
20477397 MPI_Allreduce 1
20477464 MPI_Allreduce 0
20477464 MPI_Allreduce 1
20477494 MPI_Send 0
20477494 MPI_Send 1
20477494 MPI_Wait 0
20477494 MPI_Wait 1
20478034 MPI_Allreduce 0
20478035 MPI_Allreduce 1
20478102 MPI_Allreduce 0
20478102 MPI_Allreduce 1
20478132 MPI_Send 0
20478132 MPI_Send 1
20478132 MPI_Wait 0
20478132 MPI_Wait 1
20478671 MPI_Allreduce 0
20478672 MPI_Allreduce 1
20478740 MPI_Allreduce 0
20478740 MPI_Allreduce 1
20478769 MPI_Send 0
20478769 MPI_Send 1
20478769 MPI_Wait 0
20478769 MPI_Wait 1
20479309 MPI_Allreduce 0
20479310 MPI_Allreduce 1
20479377 MPI_Allreduce 0
20479377 MPI_Allreduce 1
20479407 MPI_Send 0
20479407 MPI_Send 1
20479407 MPI_Wait 0
20479407 MPI_Wait 1
20479945 MPI_Allreduce 0
20479946 MPI_Allreduce 1
20480012 MPI_Allreduce 0
20480012 MPI_Allreduce 1
20480041 MPI_Send 0
20480042 MPI_Send 1
20480042 MPI_Wait 0
20480042 MPI_Wait 1
20480581 MPI_Allreduce 0
20480581 MPI_Allreduce 1
20480649 MPI_Allreduce 0
20480649 MPI_Allreduce 1
20480678 MPI_Send 0
20480678 MPI_Send 1
20480678 MPI_Wait 0
20480678 MPI_Wait 1
20481218 MPI_Allreduce 0
20481219 MPI_Allreduce 1
20481286 MPI_Allreduce 0
20481286 MPI_Allreduce 1
20481316 MPI_Send 0
20481316 MPI_Send 1
20481316 MPI_Wait 0
20481316 MPI_Wait 1
20481856 MPI_Allreduce 0
20481857 MPI_Allreduce 1
20481924 MPI_Allreduce 0
20481925 MPI_Allreduce 1
20481954 MPI_Send 0
20481954 MPI_Send 1
20481954 MPI_Wait 0
20481954 MPI_Wait 1
20482494 MPI_Allreduce 0
20482495 MPI_Allreduce 1
20482562 MPI_Allreduce 0
20482562 MPI_Allreduce 1
20482592 MPI_Send 0
20482592 MPI_Send 1
20482592 MPI_Wait 0
20482592 MPI_Wait 1
20483132 MPI_Allreduce 0
20483133 MPI_Allreduce 1
20483200 MPI_Allreduce 0
20483200 MPI_Allreduce 1
20483230 MPI_Send 0
20483230 MPI_Send 1
20483230 MPI_Wait 0
20483230 MPI_Wait 1
20483767 MPI_Allreduce 0
20483767 MPI_Allreduce 1
20483834 MPI_Allreduce 0
20483835 MPI_Allreduce 1
20483864 MPI_Send 0
20483864 MPI_Send 1
20483864 MPI_Wait 0
20483864 MPI_Wait 1
20484404 MPI_Allreduce 0
20484405 MPI_Allreduce 1
20484473 MPI_Allreduce 0
20484473 MPI_Allreduce 1
20484502 MPI_Send 0
20484503 MPI_Send 1
20484503 MPI_Wait 0
20484503 MPI_Wait 1
20485042 MPI_Allreduce 0
20485044 MPI_Allreduce 1
20485111 MPI_Allreduce 0
20485111 MPI_Allreduce 1
20485141 MPI_Send 0
20485141 MPI_Send 1
20485141 MPI_Wait 0
20485141 MPI_Wait 1
20485680 MPI_Allreduce 0
20485682 MPI_Allreduce 1
20485749 MPI_Allreduce 0
20485749 MPI_Allreduce 1
20485779 MPI_Send 0
20485779 MPI_Send 1
20485779 MPI_Wait 0
20485779 MPI_Wait 1
20486319 MPI_Allreduce 0
20486319 MPI_Allreduce 1
20486387 MPI_Allreduce 0
20486387 MPI_Allreduce 1
20486416 MPI_Send 0
20486417 MPI_Send 1
20486417 MPI_Wait 0
20486417 MPI_Wait 1
20486956 MPI_Allreduce 0
20486958 MPI_Allreduce 1
20487025 MPI_Allreduce 0
20487025 MPI_Allreduce 1
20487051 MPI_Send 0
20487052 MPI_Send 1
20487052 MPI_Wait 0
20487052 MPI_Wait 1
20487593 MPI_Allreduce 0
20487593 MPI_Allreduce 1
20487660 MPI_Allreduce 0
20487660 MPI_Allreduce 1
20487690 MPI_Send 0
20487690 MPI_Send 1
20487690 MPI_Wait 0
20487690 MPI_Wait 1
20488231 MPI_Allreduce 0
20488231 MPI_Allreduce 1
20488299 MPI_Allreduce 0
20488299 MPI_Allreduce 1
20488328 MPI_Send 0
20488328 MPI_Send 1
20488328 MPI_Wait 0
20488328 MPI_Wait 1
20488869 MPI_Allreduce 0
20488870 MPI_Allreduce 1
20488937 MPI_Allreduce 0
20488937 MPI_Allreduce 1
20488967 MPI_Send 0
20488967 MPI_Send 1
20488967 MPI_Wait 0
20488967 MPI_Wait 1
20489507 MPI_Allreduce 0
20489508 MPI_Allreduce 1
20489575 MPI_Allreduce 0
20489575 MPI_Allreduce 1
20489605 MPI_Send 0
20489605 MPI_Send 1
20489605 MPI_Wait 0
20489605 MPI_Wait 1
20490145 MPI_Allreduce 0
20490146 MPI_Allreduce 1
20490213 MPI_Allreduce 0
20490214 MPI_Allreduce 1
20490243 MPI_Send 0
20490243 MPI_Send 1
20490243 MPI_Wait 0
20490243 MPI_Wait 1
20490784 MPI_Allreduce 0
20490784 MPI_Allreduce 1
20490851 MPI_Allreduce 0
20490851 MPI_Allreduce 1
20490878 MPI_Send 0
20490878 MPI_Send 1
20490878 MPI_Wait 0
20490878 MPI_Wait 1
20491419 MPI_Allreduce 0
20491419 MPI_Allreduce 1
20491486 MPI_Allreduce 0
20491487 MPI_Allreduce 1
20491516 MPI_Send 0
20491516 MPI_Send 1
20491516 MPI_Wait 0
20491516 MPI_Wait 1
20492056 MPI_Allreduce 0
20492057 MPI_Allreduce 1
20492125 MPI_Allreduce 0
20492125 MPI_Allreduce 1
20492154 MPI_Send 0
20492155 MPI_Send 1
20492155 MPI_Wait 0
20492155 MPI_Wait 1
20492695 MPI_Allreduce 0
20492696 MPI_Allreduce 1
20492763 MPI_Allreduce 0
20492763 MPI_Allreduce 1
20492793 MPI_Send 0
20492793 MPI_Send 1
20492793 MPI_Wait 0
20492793 MPI_Wait 1
20493333 MPI_Allreduce 0
20493334 MPI_Allreduce 1
20493401 MPI_Allreduce 0
20493401 MPI_Allreduce 1
20493431 MPI_Send 0
20493431 MPI_Send 1
20493431 MPI_Wait 0
20493431 MPI_Wait 1
20493971 MPI_Allreduce 0
20493972 MPI_Allreduce 1
20494039 MPI_Allreduce 0
20494039 MPI_Allreduce 1
20494069 MPI_Send 0
20494069 MPI_Send 1
20494069 MPI_Wait 0
20494069 MPI_Wait 1
20494608 MPI_Allreduce 0
20494608 MPI_Allreduce 1
20494674 MPI_Allreduce 0
20494674 MPI_Allreduce 1
20494703 MPI_Send 0
20494704 MPI_Send 1
20494704 MPI_Wait 0
20494704 MPI_Wait 1
20495244 MPI_Allreduce 0
20495244 MPI_Allreduce 1
20495311 MPI_Allreduce 0
20495311 MPI_Allreduce 1
20495341 MPI_Send 0
20495341 MPI_Send 1
20495341 MPI_Wait 0
20495341 MPI_Wait 1
20495881 MPI_Allreduce 0
20495882 MPI_Allreduce 1
20495949 MPI_Allreduce 0
20495950 MPI_Allreduce 1
20495979 MPI_Send 0
20495979 MPI_Send 1
20495979 MPI_Wait 0
20495979 MPI_Wait 1
20496520 MPI_Allreduce 0
20496520 MPI_Allreduce 1
20496588 MPI_Allreduce 0
20496588 MPI_Allreduce 1
20496617 MPI_Send 0
20496618 MPI_Send 1
20496618 MPI_Wait 0
20496618 MPI_Wait 1
20497157 MPI_Allreduce 0
20497158 MPI_Allreduce 1
20497225 MPI_Allreduce 0
20497226 MPI_Allreduce 1
20497255 MPI_Send 0
20497255 MPI_Send 1
20497255 MPI_Wait 0
20497255 MPI_Wait 1
20497795 MPI_Allreduce 0
20497796 MPI_Allreduce 1
20497863 MPI_Allreduce 0
20497864 MPI_Allreduce 1
20497893 MPI_Send 0
20497893 MPI_Send 1
20497893 MPI_Wait 0
20497893 MPI_Wait 1
