time(ms) energy(J) hostname
20425449 0.000000 box
20425549 1.442932 box
20425649 1.337341 box
20425749 1.438843 box
20425849 1.432922 box
20425949 1.413147 box
20426049 1.309448 box
20426149 1.310791 box
20426249 1.306763 box
20426349 1.313354 box
20426449 1.304443 box
20426549 1.311829 box
20426649 1.308472 box
20426749 1.309204 box
20426849 1.309998 box
20426949 1.308411 box
20427049 1.308960 box
20427149 1.351685 box
20427249 1.494446 box
20427349 1.496643 box
20427449 1.496216 box
20427549 1.495544 box
20427649 1.496948 box
20427749 1.482971 box
20427849 1.419128 box
20427949 1.420044 box
20428049 1.457764 box
20428149 1.472107 box
20428249 1.471191 box
20428349 1.484741 box
20428449 1.496399 box
20428549 1.497986 box
20428649 1.496155 box
20428749 1.496460 box
20428849 1.496521 box
20428949 1.496826 box
20429049 1.496948 box
20429149 1.494446 box
20429249 1.496765 box
20429349 1.497131 box
20429449 1.495483 box
20429549 1.495483 box
20429649 1.495544 box
20429749 1.496887 box
20429849 1.495728 box
20429949 1.497070 box
20430049 1.495850 box
20430149 1.494934 box
20430249 1.495178 box
20430349 1.496948 box
20430449 1.495544 box
20430549 1.494263 box
20430649 1.500244 box
20430749 1.496277 box
20430849 1.494751 box
20430949 1.496887 box
20431049 1.494507 box
20431149 1.496094 box
20431249 1.496704 box
20431349 1.496338 box
20431449 1.496399 box
20431549 1.494507 box
20431649 1.497070 box
20431749 1.494873 box
20431849 1.495422 box
20431949 1.495972 box
20432049 1.496277 box
20432149 1.496948 box
20432249 1.496826 box
20432349 1.495056 box
20432449 1.497192 box
20432549 1.496155 box
20432649 1.495605 box
20432749 1.496033 box
20432849 1.494690 box
20432949 1.496338 box
20433049 1.495483 box
20433149 1.495605 box
20433249 1.496521 box
20433349 1.497009 box
20433449 1.496033 box
20433549 1.495605 box
20433649 1.496643 box
20433749 1.495667 box
20433849 1.495483 box
20433949 1.496033 box
20434049 1.496277 box
20434149 1.497009 box
20434249 1.494507 box
20434349 1.496582 box
20434449 1.495056 box
20434549 1.497620 box
20434649 1.495178 box
20434749 1.495972 box
20434849 1.496277 box
20434949 1.494690 box
20435049 1.497253 box
20435149 1.495972 box
20435249 1.496338 box
20435349 1.495667 box
20435449 1.495422 box
20435549 1.496338 box
20435649 1.495850 box
20435749 1.496643 box
20435849 1.496216 box
20435949 1.496094 box
20436049 1.496765 box
20436149 1.496216 box
20436249 1.495483 box
20436349 1.496094 box
20436449 1.495789 box
20436549 1.496216 box
20436649 1.496155 box
20436749 1.497375 box
20436849 1.495300 box
20436949 1.496765 box
20437049 1.494873 box
20437149 1.497253 box
20437249 1.495117 box
20437349 1.498047 box
20437449 1.495117 box
20437549 1.495422 box
20437649 1.495056 box
20437749 1.496948 box
20437849 1.494873 box
20437949 1.497925 box
20438049 1.494751 box
20438149 1.496216 box
20438249 1.496521 box
20438349 1.496277 box
20438449 1.496704 box
20438549 1.494507 box
20438649 1.497009 box
20438749 1.496277 box
20438849 1.494568 box
20438949 1.497742 box
20439049 1.495239 box
20439149 1.494812 box
20439249 1.497375 box
20439349 1.497192 box
20439449 1.494629 box
20439549 1.496277 box
20439649 1.496216 box
20439749 1.496521 box
20439849 1.498840 box
20439949 1.495544 box
20440049 1.496643 box
20440149 1.497498 box
20440249 1.494568 box
20440349 1.495850 box
20440449 1.496948 box
20440549 1.495300 box
20440649 1.495605 box
20440749 1.496765 box
20440849 1.494995 box
20440949 1.495483 box
20441049 1.496704 box
20441149 1.496277 box
20441249 1.495850 box
20441349 1.496460 box
20441449 1.496643 box
20441549 1.495178 box
20441649 1.495789 box
20441749 1.496887 box
20441849 1.497009 box
20441949 1.494324 box
20442049 1.496887 box
20442149 1.496399 box
20442249 1.495850 box
20442349 1.496460 box
20442449 1.494080 box
20442549 1.495728 box
20442649 1.497375 box
20442749 1.495972 box
20442849 1.495972 box
20442949 1.495544 box
20443049 1.496765 box
20443149 1.494751 box
20443249 1.498047 box
20443349 1.495605 box
20443449 1.496277 box
20443549 1.494324 box
20443649 1.497925 box
20443749 1.495361 box
20443849 1.495972 box
20443949 1.495728 box
20444049 1.495728 box
20444149 1.496582 box
20444249 1.495972 box
20444349 1.495239 box
20444449 1.496338 box
20444549 1.496094 box
20444649 1.497131 box
20444749 1.496765 box
20444849 1.494812 box
20444949 1.496094 box
20445049 1.496521 box
20445149 1.495911 box
20445249 1.496399 box
20445349 1.495239 box
20445449 1.496277 box
20445549 1.496033 box
20445649 1.496216 box
20445749 1.495789 box
20445849 1.496582 box
20445949 1.496643 box
20446049 1.493408 box
20446149 1.470154 box
20446249 1.438232 box
20446349 1.406433 box
20446449 1.403137 box
20446549 1.406860 box
20446649 1.404297 box
20446749 1.407349 box
20446849 1.409119 box
20446949 1.411804 box
20447049 1.406555 box
20447149 1.410767 box
20447249 1.408203 box
20447349 1.405090 box
20447449 1.399536 box
20447549 1.395508 box
20447649 1.391846 box
20447749 1.388855 box
20447849 1.388916 box
20447949 1.386108 box
20448049 1.384644 box
20448149 1.375977 box
20448249 1.368835 box
20448349 1.371338 box
20448449 1.368774 box
20448549 1.359375 box
20448649 1.351562 box
20448749 1.354675 box
20448849 1.355713 box
20448949 1.353088 box
20449049 1.351257 box
20449149 1.350586 box
20449249 1.349121 box
20449349 1.350159 box
20449449 1.350403 box
20449549 1.350281 box
20449649 1.348755 box
20449749 1.349976 box
20449849 1.349670 box
20449949 1.346313 box
20450049 1.331360 box
20450149 1.326233 box
20450249 1.319458 box
20450349 1.320190 box
20450449 1.319397 box
20450549 1.319214 box
20450649 1.317383 box
20450749 1.321106 box
20450849 1.324219 box
20450949 1.318848 box
20451049 1.319824 box
20451149 1.321655 box
20451249 1.317871 box
20451349 1.380310 box
20451449 1.458313 box
20451549 1.456116 box
20451649 1.449585 box
20451749 1.449585 box
20451849 1.460205 box
20451949 1.495056 box
20452049 1.495605 box
20452149 1.495422 box
20452249 1.496399 box
20452349 1.495483 box
20452449 1.496948 box
20452549 1.497070 box
20452649 1.497009 box
20452749 1.495911 box
20452849 1.495483 box
20452949 1.496399 box
20453049 1.494385 box
20453149 1.497742 box
20453249 1.496155 box
20453349 1.485840 box
20453449 1.486084 box
20453549 1.498230 box
20453649 1.496643 box
20453749 1.493286 box
20453849 1.498840 box
20453949 1.495667 box
20454049 1.496277 box
20454149 1.494202 box
20454249 1.496155 box
20454349 1.494263 box
20454449 1.497498 box
20454549 1.476013 box
20454649 1.364685 box
20454749 1.402222 box
20454849 1.404297 box
20454949 1.405640 box
20455049 1.404724 box
20455149 1.367981 box
20455249 1.359131 box
20455349 1.411377 box
20455449 1.415466 box
20455549 1.413025 box
20455649 1.412903 box
20455749 1.367371 box
20455849 1.291626 box
20455949 1.412415 box
20456049 1.411194 box
20456149 1.413574 box
20456249 1.413391 box
20456349 1.415039 box
20456449 1.278381 box
20456549 1.382141 box
20456649 1.411011 box
20456749 1.411438 box
20456849 1.411316 box
20456949 1.412048 box
20457049 1.325378 box
20457149 1.339783 box
20457249 1.409668 box
20457349 1.411987 box
20457449 1.411804 box
20457549 1.489014 box
20457649 1.488220 box
20457749 1.447327 box
20457849 1.496948 box
20457949 1.494568 box
20458049 1.496338 box
20458149 1.453247 box
20458249 1.412415 box
20458349 1.299194 box
20458449 1.360352 box
20458549 1.410522 box
20458649 1.409485 box
20458749 1.411194 box
20458849 1.413086 box
20458949 1.345520 box
20459049 1.316956 box
20459149 1.410706 box
20459249 1.409546 box
20459349 1.421936 box
20459449 1.430420 box
20459549 1.422607 box
20459649 1.278198 box
20459749 1.422241 box
20459849 1.429443 box
20459949 1.429138 box
20460049 1.428284 box
20460149 1.428223 box
20460249 1.320068 box
20460349 1.369629 box
20460449 1.409668 box
20460549 1.411377 box
20460649 1.412598 box
20460749 1.411743 box
20460849 1.370789 box
20460949 1.290466 box
20461049 1.408569 box
20461149 1.452332 box
20461249 1.496338 box
20461349 1.496887 box
20461449 1.496826 box
20461549 1.475220 box
20461649 1.490540 box
20461749 1.496399 box
20461849 1.496399 box
20461949 1.423645 box
20462049 1.412048 box
20462149 1.321472 box
20462249 1.339966 box
20462349 1.409119 box
20462449 1.411133 box
20462549 1.409973 box
20462649 1.409851 box
20462749 1.387878 box
20462849 1.274536 box
20462949 1.408691 box
20463049 1.410400 box
20463149 1.411133 box
20463249 1.410645 box
20463349 1.410645 box
20463449 1.297607 box
20463549 1.361084 box
20463649 1.408630 box
20463749 1.410767 box
20463849 1.412598 box
20463949 1.412170 box
20464049 1.343994 box
20464149 1.315247 box
20464249 1.410767 box
20464349 1.410889 box
20464449 1.412109 box
20464549 1.413025 box
20464649 1.403992 box
20464749 1.261475 box
20464849 1.405396 box
20464949 1.484558 box
20465049 1.496094 box
20465149 1.497620 box
20465249 1.494873 box
20465349 1.451111 box
20465449 1.472290 box
20465549 1.431580 box
20465649 1.411194 box
20465749 1.412292 box
20465849 1.409790 box
20465949 1.354614 box
20466049 1.302795 box
20466149 1.407532 box
20466249 1.409790 box
20466349 1.411621 box
20466449 1.410461 box
20466549 1.407715 box
20466649 1.272217 box
20466749 1.389954 box
20466849 1.409851 box
20466949 1.410828 box
20467049 1.413147 box
20467149 1.411987 box
20467249 1.317261 box
20467349 1.344482 box
20467449 1.410095 box
20467549 1.409119 box
20467649 1.411865 box
20467749 1.414307 box
20467849 1.382629 box
20467949 1.278137 box
20468049 1.410583 box
20468149 1.410706 box
20468249 1.410706 box
20468349 1.413147 box
20468449 1.412354 box
20468549 1.396729 box
20468649 1.476807 box
20468749 1.497925 box
20468849 1.496521 box
20468949 1.495178 box
20469049 1.495850 box
20469149 1.393066 box
20469249 1.342407 box
20469349 1.425110 box
20469449 1.427795 box
20469549 1.428833 box
20469649 1.428772 box
20469749 1.408630 box
20469849 1.260681 box
20469949 1.411011 box
20470049 1.410034 box
20470149 1.412354 box
20470249 1.412720 box
20470349 1.411133 box
20470449 1.302979 box
20470549 1.358704 box
20470649 1.411011 box
20470749 1.409973 box
20470849 1.430359 box
20470949 1.432434 box
20471049 1.374817 box
20471149 1.320435 box
20471249 1.428101 box
20471349 1.427734 box
20471449 1.429382 box
20471549 1.429504 box
20471649 1.426941 box
20471749 1.287598 box
20471849 1.411133 box
20471949 1.428772 box
20472049 1.429688 box
20472149 1.466125 box
20472249 1.495728 box
20472349 1.465515 box
20472449 1.492371 box
20472549 1.495239 box
20472649 1.496887 box
20472749 1.495422 box
20472849 1.429077 box
20472949 1.395020 box
20473049 1.306213 box
20473149 1.426575 box
20473249 1.428528 box
20473349 1.430420 box
20473449 1.430176 box
20473549 1.428345 box
20473649 1.306396 box
20473749 1.390137 box
20473849 1.427795 box
20473949 1.415344 box
20474049 1.410828 box
20474149 1.409790 box
20474249 1.335632 box
20474349 1.329041 box
20474449 1.408325 box
20474549 1.411682 box
20474649 1.411255 box
20474749 1.411499 box
20474849 1.402527 box
20474949 1.267395 box
20475049 1.408936 box
20475149 1.410828 box
20475249 1.410950 box
20475349 1.413391 box
20475449 1.411316 box
20475549 1.305786 box
20475649 1.359741 box
20475749 1.409729 box
20475849 1.494263 box
20475949 1.496033 box
20476049 1.497192 box
20476149 1.491272 box
20476249 1.484253 box
20476349 1.495056 box
20476449 1.496094 box
20476549 1.475647 box
20476649 1.431763 box
20476749 1.425110 box
20476849 1.294556 box
20476949 1.412109 box
20477049 1.428345 box
20477149 1.429260 box
20477249 1.429565 box
20477349 1.429688 box
20477449 1.333374 box
20477549 1.369934 box
20477649 1.428040 box
20477749 1.428162 box
20477849 1.431274 box
20477949 1.429504 box
20478049 1.401794 box
20478149 1.304688 box
20478249 1.427002 box
20478349 1.428040 box
20478449 1.429932 box
20478549 1.431702 box
20478649 1.427795 box
20478749 1.313477 box
20478849 1.389160 box
20478949 1.428223 box
20479049 1.430054 box
20479149 1.430237 box
20479249 1.430847 box
20479349 1.358459 box
20479449 1.345215 box
20479549 1.450317 box
20479649 1.496277 box
20479749 1.496399 box
20479849 1.497803 box
20479949 1.491455 box
20480049 1.449280 box
20480149 1.484985 box
20480249 1.428162 box
20480349 1.426147 box
20480449 1.429810 box
20480549 1.431091 box
20480649 1.325623 box
20480749 1.372375 box
20480849 1.425842 box
20480949 1.427246 box
20481049 1.429810 box
20481149 1.428101 box
20481249 1.371216 box
20481349 1.330872 box
20481449 1.427185 box
20481549 1.429199 box
20481649 1.431030 box
20481749 1.429260 box
20481849 1.422607 box
20481949 1.290710 box
20482049 1.414978 box
20482149 1.427368 box
20482249 1.429199 box
20482349 1.429749 box
20482449 1.429871 box
20482549 1.331421 box
20482649 1.369995 box
20482749 1.428223 box
20482849 1.429077 box
20482949 1.429993 box
20483049 1.431091 box
20483149 1.405884 box
20483249 1.453186 box
20483349 1.496094 box
20483449 1.497131 box
20483549 1.494019 box
20483649 1.497009 box
20483749 1.496338 box
20483849 1.318054 box
20483949 1.397278 box
20484049 1.427246 box
20484149 1.429688 box
20484249 1.430176 box
20484349 1.428406 box
20484449 1.352600 box
20484549 1.353027 box
20484649 1.427917 box
20484749 1.427734 box
20484849 1.431458 box
20484949 1.429321 box
20485049 1.416382 box
20485149 1.287292 box
20485249 1.425537 box
20485349 1.431885 box
20485449 1.430237 box
20485549 1.430176 box
20485649 1.429993 box
20485749 1.326050 box
20485849 1.375061 box
20485949 1.428650 box
20486049 1.428650 box
20486149 1.431091 box
20486249 1.430603 box
20486349 1.372986 box
20486449 1.326050 box
20486549 1.428833 box
20486649 1.427856 box
20486749 1.429810 box
20486849 1.491211 box
20486949 1.495483 box
20487049 1.464905 box
20487149 1.496826 box
20487249 1.494873 box
20487349 1.496582 box
20487449 1.470520 box
20487549 1.428406 box
20487649 1.326904 box
20487749 1.372620 box
20487849 1.426697 box
20487949 1.428650 box
20488049 1.430176 box
20488149 1.429443 box
20488249 1.390869 box
20488349 1.310608 box
20488449 1.427673 box
20488549 1.430115 box
20488649 1.429932 box
20488749 1.429443 box
20488849 1.428345 box
20488949 1.310120 box
20489049 1.392700 box
20489149 1.429932 box
20489249 1.427734 box
20489349 1.430542 box
20489449 1.429016 box
20489549 1.355347 box
20489649 1.354065 box
20489749 1.428162 box
20489849 1.428955 box
20489949 1.428162 box
20490049 1.429382 box
20490149 1.420837 box
20490249 1.290283 box
20490349 1.427124 box
20490449 1.452881 box
20490549 1.497009 box
20490649 1.496033 box
20490749 1.496399 box
20490849 1.485046 box
20490949 1.488037 box
20491049 1.496155 box
20491149 1.496826 box
20491249 1.447876 box
20491349 1.429565 box
20491449 1.373596 box
20491549 1.336182 box
20491649 1.426208 box
20491749 1.427917 box
20491849 1.428162 box
20491949 1.429077 box
20492049 1.423462 box
20492149 1.295593 box
20492249 1.416565 box
20492349 1.425476 box
20492449 1.427551 box
20492549 1.429260 box
20492649 1.427429 box
20492749 1.333740 box
20492849 1.367981 box
20492949 1.427002 box
20493049 1.427917 box
20493149 1.431885 box
20493249 1.429321 box
20493349 1.400757 box
20493449 1.302917 box
20493549 1.426147 box
20493649 1.428101 box
20493749 1.428467 box
20493849 1.430054 box
20493949 1.429626 box
20494049 1.309143 box
20494149 1.390320 box
20494249 1.475647 box
20494349 1.496765 box
20494449 1.497742 box
20494549 1.496033 box
20494649 1.467163 box
20494749 1.474365 box
20494849 1.459717 box
20494949 1.427734 box
20495049 1.431091 box
20495149 1.429810 box
20495249 1.414490 box
20495349 1.290100 box
20495449 1.425659 box
20495549 1.428406 box
20495649 1.430298 box
20495749 1.430603 box
20495849 1.429077 box
20495949 1.325562 box
20496049 1.376526 box
20496149 1.427429 box
20496249 1.429443 box
20496349 1.431702 box
20496449 1.429626 box
20496549 1.374390 box
20496649 1.327698 box
20496749 1.428772 box
20496849 1.427979 box
20496949 1.430176 box
20497049 1.430664 box
20497149 1.426331 box
20497249 1.291565 box
20497349 1.413391 box
20497449 1.428406 box
20497549 1.431274 box
20497649 1.430237 box
20497749 1.430176 box
20497849 1.414185 box
20497949 1.472839 box
20498049 1.496826 box
20498149 1.495728 box
20498249 1.496277 box
20498349 1.495422 box
20498449 1.440613 box
20498549 1.310425 box
20498649 1.425476 box
20498749 1.426819 box
20498849 1.429626 box
20498949 1.430847 box
20499049 1.428650 box
20499149 1.307617 box
20499249 1.395325 box
20499349 1.427612 box
20499449 1.428589 box
20499549 1.430847 box
20499649 1.430420 box
20499749 1.352966 box
20499849 1.353882 box
20499949 1.414429 box
20500049 1.411316 box
20500149 1.412231 box
20500249 1.411621 box
20500349 1.396667 box
20500449 1.276733 box
20500549 1.409058 box
20500649 1.412109 box
20500749 1.410522 box
20500849 1.411987 box
20500949 1.417236 box
20501049 1.328796 box
20501149 1.379272 box
20501249 1.429993 box
20501349 1.429565 box
20501449 1.453918 box
20501549 1.495483 box
20501649 1.477356 box
20501749 1.484680 box
20501849 1.494873 box
20501949 1.496826 box
20502049 1.495544 box
20502149 1.431152 box
20502249 1.404297 box
20502349 1.279236 box
20502449 1.399658 box
20502549 1.410034 box
20502649 1.411621 box
20502749 1.411072 box
20502849 1.412292 box
20502949 1.313293 box
20503049 1.368530 box
20503149 1.425659 box
20503249 1.426758 box
20503349 1.427734 box
20503449 1.429993 box
20503549 1.394104 box
20503649 1.315186 box
20503749 1.428345 box
20503849 1.428955 box
20503949 1.431274 box
20504049 1.425415 box
20504149 1.411377 box
20504249 1.295288 box
20504349 1.377502 box
20504449 1.409546 box
20504549 1.411072 box
20504649 1.412598 box
20504749 1.412231 box
20504849 1.340454 box
20504949 1.331421 box
20505049 1.411499 box
20505149 1.478638 box
20505249 1.495911 box
20505349 1.497803 box
20505449 1.495605 box
20505549 1.477905 box
20505649 1.495361 box
20505749 1.497131 box
20505849 1.487732 box
20505949 1.427979 box
20506049 1.428772 box
20506149 1.332214 box
20506249 1.376404 box
20506349 1.426636 box
20506449 1.429260 box
20506549 1.431580 box
20506649 1.429688 box
20506749 1.373535 box
20506849 1.334839 box
20506949 1.427795 box
20507049 1.430786 box
20507149 1.428772 box
20507249 1.430176 box
20507349 1.423767 box
20507449 1.291382 box
20507549 1.416626 box
20507649 1.428345 box
20507749 1.432251 box
20507849 1.431335 box
20507949 1.430359 box
20508049 1.333252 box
20508149 1.370789 box
20508249 1.428284 box
20508349 1.429321 box
20508449 1.432861 box
20508549 1.430481 box
20508649 1.397461 box
20508749 1.308960 box
20508849 1.433167 box
20508949 1.495667 box
20509049 1.497070 box
20509149 1.496948 box
20509249 1.495117 box
20509349 1.444153 box
20509449 1.485840 box
20509549 1.415649 box
20509649 1.410828 box
20509749 1.412170 box
20509849 1.411499 box
20509949 1.330078 box
20510049 1.339417 box
20510149 1.409790 box
20510249 1.409424 box
20510349 1.425171 box
20510449 1.429810 box
20510549 1.413147 box
20510649 1.294128 box
20510749 1.427063 box
20510849 1.428711 box
20510949 1.429749 box
20511049 1.430908 box
20511149 1.429138 box
20511249 1.328674 box
20511349 1.377441 box
20511449 1.429199 box
20511549 1.429321 box
20511649 1.431030 box
20511749 1.429810 box
20511849 1.374878 box
20511949 1.334106 box
20512049 1.429260 box
20512149 1.430298 box
20512249 1.431458 box
20512349 1.432434 box
20512449 1.425659 box
20512549 1.426514 box
20512649 1.492615 box
20512749 1.497070 box
20512849 1.496887 box
20512949 1.495605 box
20513049 1.495178 box
20513149 1.354675 box
20513249 1.380188 box
20513349 1.427490 box
20513449 1.428833 box
20513549 1.431519 box
20513649 1.429932 box
20513749 1.387939 box
20513849 1.318665 box
20513949 1.424438 box
20514049 1.427734 box
20514149 1.429199 box
20514249 1.430786 box
20514349 1.429443 box
20514449 1.305054 box
20514549 1.401428 box
20514649 1.427734 box
20514749 1.429749 box
20514849 1.431213 box
20514949 1.428711 box
20515049 1.349976 box
20515149 1.359192 box
20515249 1.428650 box
20515349 1.428955 box
20515449 1.431335 box
20515549 1.429932 box
20515649 1.413086 box
20515749 1.300232 box
20515849 1.424988 box
20515949 1.430481 box
20516049 1.428955 box
20516149 1.474731 box
20516249 1.496399 box
20516349 1.476196 box
20516449 1.489746 box
20516549 1.494507 box
20516649 1.496643 box
20516749 1.483459 box
20516849 1.429688 box
20516949 1.367615 box
20517049 1.343750 box
20517149 1.427185 box
20517249 1.428101 box
20517349 1.431580 box
20517449 1.430664 box
20517549 1.422363 box
20517649 1.296631 box
20517749 1.423157 box
20517849 1.430298 box
20517949 1.428406 box
20518049 1.431335 box
20518149 1.432007 box
20518249 1.328552 box
20518349 1.384644 box
20518449 1.428650 box
20518549 1.428467 box
20518649 1.430359 box
20518749 1.429138 box
20518849 1.392517 box
20518949 1.321655 box
20519049 1.431580 box
20519149 1.430359 box
20519249 1.430237 box
20519349 1.432678 box
20519449 1.430420 box
20519549 1.308838 box
20519649 1.400696 box
20519749 1.439514 box
20519849 1.495483 box
20519949 1.495483 box
20520049 1.498047 box
20520149 1.486938 box
20520249 1.489380 box
20520349 1.495117 box
20520449 1.495056 box
20520549 1.461243 box
20520649 1.429810 box
20520749 1.410950 box
20520849 1.300720 box
20520949 1.428894 box
20521049 1.428406 box
20521149 1.430359 box
20521249 1.430786 box
20521349 1.429932 box
20521449 1.328003 box
20521549 1.380066 box
20521649 1.430176 box
20521749 1.428955 box
20521849 1.430847 box
20521949 1.431396 box
20522049 1.368713 box
20522149 1.335449 box
20522249 1.428467 box
20522349 1.428284 box
20522449 1.429871 box
20522549 1.430420 box
20522649 1.425293 box
20522749 1.290466 box
20522849 1.421143 box
20522949 1.429565 box
20523049 1.430847 box
20523149 1.431030 box
20523249 1.430359 box
20523349 1.329468 box
20523449 1.378052 box
20523549 1.463562 box
20523649 1.496887 box
20523749 1.496399 box
20523849 1.496460 box
20523949 1.483276 box
20524049 1.460999 box
20524149 1.470154 box
20524249 1.428589 box
20524349 1.429688 box
20524449 1.430298 box
20524549 1.429382 box
20524649 1.302246 box
20524749 1.403748 box
20524849 1.428467 box
20524949 1.429016 box
20525049 1.430054 box
20525149 1.429321 box
20525249 1.346497 box
20525349 1.361511 box
20525449 1.429138 box
20525549 1.429199 box
20525649 1.432068 box
20525749 1.430725 box
20525849 1.409363 box
20525949 1.289917 box
20526049 1.408997 box
20526149 1.410339 box
20526249 1.412415 box
20526349 1.413208 box
20526449 1.411987 box
20526549 1.313416 box
20526649 1.362915 box
20526749 1.413452 box
20526849 1.411865 box
20526949 1.414978 box
20527049 1.428101 box
20527149 1.416321 box
20527249 1.469604 box
20527349 1.496277 box
20527449 1.496399 box
20527549 1.496521 box
20527649 1.495483 box
20527749 1.481750 box
20527849 1.292053 box
20527949 1.426514 box
20528049 1.427673 box
20528149 1.429138 box
20528249 1.429749 box
20528349 1.430237 box
20528449 1.327087 box
20528549 1.388184 box
20528649 1.428101 box
20528749 1.427673 box
20528849 1.429443 box
20528949 1.429077 box
20529049 1.389587 box
20529149 1.326660 box
20529249 1.426575 box
20529349 1.430786 box
20529449 1.429993 box
20529549 1.430969 box
20529649 1.429749 box
20529749 1.310974 box
20529849 1.402649 box
20529949 1.429504 box
20530049 1.429199 box
20530149 1.432434 box
20530249 1.431580 box
20530349 1.350952 box
20530449 1.363403 box
20530549 1.429688 box
20530649 1.429626 box
20530749 1.440002 box
20530849 1.495361 box
20530949 1.494080 box
20531049 1.477051 box
20531149 1.497009 box
20531249 1.494202 box
20531349 1.496338 box
20531449 1.458252 box
20531549 1.429077 box
20531649 1.331909 box
20531749 1.382324 box
20531849 1.428650 box
20531949 1.431274 box
20532049 1.432678 box
20532149 1.430908 box
20532249 1.370239 box
20532349 1.338867 box
20532449 1.428345 box
20532549 1.429871 box
20532649 1.430969 box
20532749 1.431580 box
20532849 1.423523 box
20532949 1.294861 box
20533049 1.423218 box
20533149 1.427063 box
20533249 1.431091 box
20533349 1.432617 box
20533449 1.431213 box
20533549 1.327576 box
20533649 1.377441 box
20533749 1.428162 box
20533849 1.429993 box
20533949 1.433777 box
20534049 1.431580 box
20534149 1.392090 box
20534249 1.316223 box
20534349 1.427185 box
20534449 1.467651 box
20534549 1.495728 box
20534649 1.496948 box
20534749 1.497131 box
20534849 1.486206 box
20534949 1.493774 box
20535049 1.497253 box
20535149 1.495422 box
20535249 1.441101 box
20535349 1.429688 box
20535449 1.348145 box
20535549 1.361633 box
20535649 1.427551 box
20535749 1.429932 box
20535849 1.431885 box
20535949 1.429565 box
20536049 1.412231 box
20536149 1.296265 box
20536249 1.428345 box
20536349 1.428467 box
20536449 1.429565 box
20536549 1.431885 box
20536649 1.429810 box
20536749 1.324890 box
20536849 1.381226 box
20536949 1.429077 box
20537049 1.431030 box
20537149 1.430115 box
20537249 1.430298 box
20537349 1.373230 box
