time(ms) energy(J) hostname
6501499 0.000000 power2018
6501599 1.046997 power2018
6501699 1.045471 power2018
6501799 1.042969 power2018
6501899 1.046387 power2018
6501999 1.048035 power2018
6502099 1.044922 power2018
6502199 1.047546 power2018
6502299 1.047119 power2018
6502399 1.046387 power2018
6502499 1.045898 power2018
6502599 1.044678 power2018
6502699 1.044678 power2018
6502799 1.048462 power2018
6502899 1.055969 power2018
6502999 1.043396 power2018
6503099 1.050171 power2018
6503199 1.045715 power2018
6503299 1.046875 power2018
6503399 1.044250 power2018
6503499 1.044067 power2018
6503599 1.046265 power2018
6503699 1.045898 power2018
6503799 1.045410 power2018
6503899 1.047913 power2018
6503999 1.046021 power2018
6504099 1.046204 power2018
6504199 1.046021 power2018
6504299 1.045715 power2018
6504399 1.046753 power2018
6504499 1.046936 power2018
6504599 1.046692 power2018
6504699 1.051514 power2018
6504799 1.043518 power2018
6504899 1.046814 power2018
6504999 1.045959 power2018
6505099 1.046448 power2018
6505199 1.047302 power2018
6505299 1.046326 power2018
6505399 1.046875 power2018
6505499 1.046753 power2018
6505599 1.043945 power2018
6505699 1.051453 power2018
6505799 1.041687 power2018
6505899 1.046509 power2018
6505999 1.046814 power2018
6506099 1.045959 power2018
6506199 1.045898 power2018
6506299 1.046631 power2018
6506399 1.046265 power2018
6506499 1.046692 power2018
6506599 1.046021 power2018
6506699 1.046753 power2018
6506799 1.046570 power2018
6506899 1.046021 power2018
6506999 1.046997 power2018
6507099 1.046509 power2018
6507199 1.046387 power2018
6507299 1.046875 power2018
6507399 1.046509 power2018
6507499 1.046204 power2018
6507599 1.046204 power2018
6507699 1.046387 power2018
6507799 1.046143 power2018
6507899 1.046631 power2018
6507999 1.047180 power2018
6508099 1.045837 power2018
6508199 1.046265 power2018
6508299 1.046875 power2018
6508399 1.046387 power2018
6508499 1.046021 power2018
6508599 1.046448 power2018
6508699 1.046082 power2018
6508799 1.046875 power2018
6508899 1.046509 power2018
6508999 1.045776 power2018
6509099 1.046143 power2018
6509199 1.047058 power2018
6509299 1.046448 power2018
6509399 1.046570 power2018
6509499 1.046082 power2018
6509599 1.046631 power2018
6509699 1.046265 power2018
6509799 1.046875 power2018
6509899 1.045471 power2018
6509999 1.046875 power2018
6510099 1.046021 power2018
6510199 1.047302 power2018
6510299 1.046570 power2018
6510399 1.046082 power2018
6510499 1.045532 power2018
6510599 1.046570 power2018
6510699 1.046631 power2018
6510799 1.045044 power2018
6510899 1.045654 power2018
6510999 1.046997 power2018
6511099 1.043030 power2018
6511199 1.052246 power2018
6511299 1.044250 power2018
6511399 1.045044 power2018
6511499 1.046570 power2018
6511599 1.046936 power2018
6511699 1.046814 power2018
6511799 1.045349 power2018
6511899 1.045532 power2018
6511999 1.046570 power2018
6512099 1.046265 power2018
6512199 1.046204 power2018
6512299 1.046692 power2018
6512399 1.045654 power2018
6512499 1.046631 power2018
6512599 1.048401 power2018
6512699 1.046204 power2018
6512799 1.045654 power2018
6512899 1.045593 power2018
6512999 1.047546 power2018
6513099 1.045837 power2018
6513199 1.045349 power2018
6513299 1.046448 power2018
6513399 1.047241 power2018
6513499 1.046143 power2018
6513599 1.045776 power2018
6513699 1.047180 power2018
6513799 1.045959 power2018
6513899 1.046265 power2018
6513999 1.046387 power2018
6514099 1.045898 power2018
6514199 1.046387 power2018
6514299 1.046326 power2018
6514399 1.046143 power2018
6514499 1.045532 power2018
6514599 1.046692 power2018
6514699 1.046143 power2018
6514799 1.046753 power2018
6514899 1.045166 power2018
6514999 1.046265 power2018
6515099 1.045959 power2018
6515199 1.045898 power2018
6515299 1.047668 power2018
6515399 1.045044 power2018
6515499 1.046143 power2018
6515599 1.046936 power2018
6515699 1.045715 power2018
6515799 1.046021 power2018
6515899 1.046387 power2018
