time(ms) energy(J) hostname
130135574 0.000000 box
130135674 1.193848 box
130135774 1.345520 box
130135874 1.345764 box
130135974 1.345520 box
130136074 1.342407 box
130136174 1.342041 box
130136274 1.341431 box
130136374 1.339172 box
130136474 1.341797 box
130136574 1.341919 box
130136674 1.341736 box
130136774 1.342407 box
130136874 1.342346 box
130136974 1.340759 box
130137074 1.343689 box
130137174 1.343262 box
130137274 1.342529 box
130137374 1.342346 box
130137474 1.340698 box
130137574 1.342407 box
130137674 1.341431 box
130137774 1.342834 box
130137874 1.339783 box
130137974 1.344055 box
130138074 1.342529 box
130138174 1.341919 box
130138274 1.343567 box
130138374 1.341980 box
130138474 1.345093 box
130138574 1.342102 box
130138674 1.340820 box
130138774 1.339905 box
130138874 1.343506 box
130138974 1.346558 box
130139074 1.346375 box
130139174 1.345703 box
130139274 1.293274 box
130139374 1.088257 box
130139474 1.181396 box
130139574 1.346741 box
130139674 1.346619 box
130139774 1.346619 box
130139874 1.348145 box
130139974 1.345764 box
130140074 1.345520 box
130140174 1.342041 box
130140274 1.347229 box
130140374 1.345093 box
130140474 1.347961 box
130140574 1.346863 box
130140674 1.345520 box
130140774 1.346375 box
130140874 1.346436 box
130140974 1.346436 box
130141074 1.346924 box
130141174 1.347229 box
130141274 1.345947 box
130141374 1.345703 box
130141474 1.346313 box
130141574 1.342834 box
130141674 1.347778 box
130141774 1.345886 box
130141874 1.346619 box
130141974 1.346619 box
130142074 1.347168 box
130142174 1.345886 box
130142274 1.346802 box
130142374 1.345703 box
130142474 1.346436 box
130142574 1.346619 box
130142674 1.347351 box
130142774 1.345703 box
130142874 1.345215 box
130142974 1.342896 box
130143074 1.346252 box
130143174 1.346985 box
130143274 1.346497 box
130143374 1.346436 box
130143474 1.347290 box
130143574 1.345947 box
130143674 1.346252 box
130143774 1.346497 box
130143874 1.346558 box
130143974 1.346558 box
130144074 1.345642 box
130144174 1.347595 box
130144274 1.345703 box
130144374 1.345642 box
130144474 1.342346 box
130144574 1.346558 box
130144674 1.347107 box
130144774 1.345276 box
130144874 1.347778 box
130144974 1.346924 box
130145074 1.346680 box
130145174 1.346191 box
130145274 1.346313 box
130145374 1.346191 box
130145474 1.346130 box
130145574 1.345886 box
130145674 1.346191 box
130145774 1.346802 box
130145874 1.345154 box
130145974 1.343689 box
130146074 1.346436 box
130146174 1.346252 box
130146274 1.346130 box
130146374 1.347656 box
130146474 1.346375 box
130146574 1.346375 box
130146674 1.346680 box
130146774 1.346375 box
130146874 1.346924 box
130146974 1.345764 box
130147074 1.345520 box
130147174 1.347046 box
130147274 1.345642 box
130147374 1.345093 box
130147474 1.345215 box
130147574 1.346008 box
130147674 1.345764 box
130147774 1.346313 box
130147874 1.346741 box
130147974 1.347107 box
130148074 1.346680 box
130148174 1.346069 box
130148274 1.346130 box
130148374 1.346558 box
130148474 1.346191 box
130148574 1.345398 box
130148674 1.347595 box
130148774 1.345947 box
130148874 1.344055 box
130148974 1.348511 box
130149074 1.343750 box
130149174 1.345825 box
130149274 1.345459 box
130149374 1.347656 box
130149474 1.347046 box
130149574 1.346558 box
130149674 1.346375 box
130149774 1.345398 box
130149874 1.346680 box
130149974 1.346069 box
130150074 1.348083 box
130150174 1.344971 box
130150274 1.346558 box
130150374 1.343750 box
130150474 1.344604 box
130150574 1.348511 box
130150674 1.345459 box
130150774 1.347351 box
130150874 1.346191 box
130150974 1.346619 box
130151074 1.347046 box
130151174 1.346008 box
130151274 1.346069 box
130151374 1.347046 box
130151474 1.345642 box
