time(ms) energy(J) hostname
9215130 0.000000 box
9215230 0.949890 box
9215330 0.945190 box
9215430 0.946838 box
9215530 0.954468 box
9215630 0.937561 box
9215730 0.945862 box
9215830 0.946960 box
9215930 0.946472 box
9216030 0.946045 box
9216130 0.946350 box
9216230 0.946045 box
9216330 0.946655 box
9216430 0.945862 box
9216530 0.946655 box
9216630 0.946899 box
9216730 0.945435 box
9216830 0.947815 box
9216930 0.949829 box
9217030 0.946228 box
9217130 0.946106 box
9217230 0.946228 box
9217330 0.946472 box
9217430 0.946045 box
9217530 0.946533 box
9217630 0.942749 box
9217730 0.946594 box
9217830 0.946411 box
9217930 0.951477 box
9218030 0.946289 box
9218130 0.948303 box
9218230 0.949280 box
9218330 0.946106 box
9218430 0.946228 box
9218530 0.946228 box
9218630 0.942200 box
9218730 0.946228 box
9218830 0.946350 box
9218930 0.946533 box
9219030 0.946716 box
9219130 0.946960 box
9219230 0.946289 box
9219330 0.946594 box
9219430 0.946411 box
9219530 0.946228 box
9219630 0.945801 box
9219730 0.946716 box
9219830 0.946289 box
9219930 0.946655 box
9220030 0.945801 box
9220130 0.946777 box
9220230 0.946411 box
9220330 0.946228 box
9220430 0.945984 box
9220530 0.945251 box
9220630 0.945740 box
9220730 0.946716 box
9220830 0.946533 box
9220930 0.946228 box
9221030 0.944275 box
9221130 0.950134 box
9221230 0.947144 box
9221330 0.946472 box
9221430 0.945984 box
9221530 0.946960 box
9221630 0.945923 box
9221730 0.946411 box
9221830 0.945923 box
9221930 0.946899 box
9222030 0.946289 box
9222130 0.946350 box
9222230 0.946045 box
9222330 0.946350 box
9222430 0.946777 box
9222530 0.945618 box
9222630 0.946777 box
9222730 0.945679 box
9222830 0.945618 box
9222930 0.947327 box
9223030 0.945679 box
9223130 0.945801 box
9223230 0.946655 box
9223330 0.945862 box
9223430 0.947083 box
9223530 0.945312 box
9223630 0.949890 box
9223730 0.946411 box
9223830 0.945435 box
9223930 0.946167 box
9224030 0.947327 box
9224130 0.945557 box
9224230 0.946289 box
9224330 0.946716 box
9224430 0.946716 box
9224530 0.946472 box
9224630 0.946289 box
9224730 0.945984 box
9224830 0.946167 box
9224930 0.946655 box
9225030 0.946350 box
9225130 0.946350 box
9225230 0.945862 box
9225330 0.946960 box
9225430 0.946350 box
9225530 0.946167 box
9225630 0.946228 box
9225730 0.946655 box
9225830 0.946289 box
9225930 0.945679 box
9226030 0.946350 box
9226130 0.946411 box
9226230 0.946838 box
9226330 0.946045 box
9226430 0.946167 box
9226530 0.946167 box
9226630 0.946106 box
9226730 0.946838 box
9226830 0.946350 box
9226930 0.946350 box
9227030 0.946899 box
9227130 0.946411 box
9227230 0.944397 box
9227330 0.946289 box
9227430 0.946655 box
9227530 0.946594 box
9227630 0.945251 box
9227730 0.947205 box
9227830 0.945923 box
9227930 0.946228 box
9228030 0.946777 box
9228130 0.946533 box
9228230 0.945801 box
9228330 0.946228 box
9228430 0.946472 box
9228530 0.946350 box
9228630 0.946899 box
9228730 0.946045 box
9228830 0.946533 box
9228930 0.946838 box
9229030 0.945374 box
9229130 0.946289 box
9229230 0.947205 box
9229330 0.945679 box
9229430 0.945984 box
9229530 0.947083 box
9229630 0.947205 box
9229730 0.945679 box
9229830 0.946228 box
9229930 0.946899 box
9230030 0.946533 box
9230130 0.945984 box
9230230 0.946289 box
9230330 0.945984 box
9230430 0.946899 box
9230530 0.945923 box
9230630 0.946228 box
9230730 0.946411 box
9230830 0.946228 box
9230930 0.946411 box
9231030 0.946045 box
9231130 0.945862 box
9231230 0.947327 box
9231330 0.946533 box
9231430 0.945984 box
9231530 0.945801 box
9231630 0.946594 box
9231730 0.946594 box
9231830 0.945496 box
9231930 0.946716 box
9232030 0.945190 box
9232130 0.946228 box
9232230 0.947144 box
9232330 0.946167 box
9232430 0.946411 box
9232530 0.946838 box
9232630 0.946472 box
9232730 0.946350 box
9232830 0.945618 box
9232930 0.946838 box
9233030 0.947144 box
9233130 0.945557 box
9233230 0.946411 box
9233330 0.946167 box
9233430 0.947266 box
9233530 0.945740 box
9233630 0.946472 box
9233730 0.945618 box
9233830 0.946655 box
9233930 0.946655 box
9234030 0.946289 box
9234130 0.946045 box
9234230 0.947021 box
9234330 0.946289 box
9234430 0.945740 box
9234530 0.946899 box
9234630 0.946838 box
9234730 0.945862 box
9234830 0.945923 box
9234930 0.946838 box
9235030 0.945984 box
9235130 0.946411 box
9235230 0.947144 box
9235330 0.946045 box
9235430 0.946411 box
9235530 0.945923 box
9235630 0.947266 box
9235730 0.945190 box
9235830 0.946960 box
9235930 0.945923 box
9236030 0.945862 box
9236130 0.946533 box
9236230 0.946289 box
9236330 0.946106 box
9236430 0.946228 box
9236530 0.946960 box
9236630 0.945679 box
9236730 0.945862 box
9236830 0.946411 box
9236930 0.946472 box
9237030 0.946655 box
9237130 0.945984 box
9237230 0.946838 box
9237330 0.945068 box
9237430 0.946350 box
9237530 0.946716 box
9237630 0.946716 box
9237730 0.946289 box
9237830 0.947083 box
9237930 0.945679 box
9238030 0.946777 box
9238130 0.946045 box
9238230 0.947021 box
9238330 0.945679 box
9238430 0.948853 box
9238530 0.946655 box
9238630 0.946045 box
9238730 0.946655 box
9238830 0.946655 box
9238930 0.946289 box
9239030 0.946228 box
9239130 0.946716 box
9239230 0.946533 box
9239330 0.946716 box
9239430 0.945740 box
9239530 0.947693 box
9239630 0.946228 box
9239730 0.946045 box
9239830 0.946106 box
9239930 0.945984 box
9240030 0.945984 box
9240130 0.946960 box
9240230 0.945618 box
9240330 0.946594 box
9240430 0.946350 box
9240530 0.946350 box
9240630 0.946655 box
9240730 0.944397 box
9240830 0.944458 box
9240930 0.946045 box
9241030 0.945557 box
9241130 0.947327 box
9241230 0.945496 box
9241330 0.946838 box
9241430 0.946167 box
9241530 0.947388 box
9241630 0.945984 box
9241730 0.945740 box
9241830 0.945923 box
9241930 0.945984 box
9242030 0.946716 box
9242130 0.946899 box
9242230 0.945984 box
9242330 0.946899 box
9242430 0.945679 box
9242530 0.947083 box
9242630 0.945435 box
9242730 0.945923 box
9242830 0.947937 box
9242930 0.945190 box
9243030 0.946960 box
9243130 0.946045 box
9243230 0.946350 box
9243330 0.946655 box
9243430 0.945312 box
9243530 0.946716 box
9243630 0.946594 box
9243730 0.945740 box
9243830 0.945862 box
9243930 0.946106 box
9244030 0.946350 box
9244130 0.945801 box
9244230 0.947571 box
9244330 0.945862 box
9244430 0.945984 box
9244530 0.946045 box
9244630 0.946350 box
9244730 0.946289 box
9244830 0.945984 box
9244930 0.946716 box
9245030 0.945984 box
9245130 0.946594 box
9245230 0.945984 box
9245330 0.946838 box
9245430 0.945374 box
9245530 0.946106 box
9245630 0.946594 box
9245730 0.945190 box
9245830 0.946533 box
9245930 0.947083 box
9246030 0.946838 box
9246130 0.945496 box
9246230 0.946594 box
9246330 0.945618 box
9246430 0.946655 box
9246530 0.945435 box
9246630 0.946228 box
9246730 0.946655 box
9246830 0.946228 box
9246930 0.946167 box
9247030 0.946777 box
9247130 0.947876 box
9247230 0.946289 box
9247330 0.946472 box
9247430 0.945923 box
9247530 0.947571 box
9247630 0.948425 box
9247730 0.946899 box
9247830 0.946045 box
9247930 0.946777 box
9248030 0.945312 box
9248130 0.946594 box
9248230 0.946411 box
9248330 0.946411 box
9248430 0.946289 box
9248530 0.946472 box
9248630 0.946228 box
9248730 0.945862 box
9248830 0.946533 box
9248930 0.946716 box
9249030 0.946411 box
9249130 0.947205 box
9249230 0.945374 box
9249330 0.946289 box
9249430 0.946594 box
9249530 0.946106 box
9249630 0.947571 box
9249730 0.945679 box
9249830 0.947021 box
9249930 0.946106 box
9250030 0.951172 box
9250130 0.946472 box
9250230 0.942078 box
9250330 0.947144 box
9250430 0.942749 box
9250530 0.947632 box
9250630 0.951904 box
9250730 0.945312 box
9250830 0.949463 box
9250930 0.946838 box
9251030 0.945496 box
9251130 0.946289 box
9251230 0.939941 box
9251330 0.946045 box
9251430 0.947754 box
9251530 0.944702 box
9251630 0.946472 box
9251730 0.946411 box
9251830 0.946655 box
9251930 0.946350 box
9252030 0.944580 box
9252130 0.949341 box
9252230 0.946594 box
9252330 0.946655 box
9252430 0.946716 box
9252530 0.946350 box
9252630 0.946533 box
9252730 0.942566 box
9252830 0.950012 box
9252930 0.946594 box
9253030 0.946228 box
9253130 0.946899 box
9253230 0.946106 box
9253330 0.944214 box
9253430 0.949585 box
9253530 0.946289 box
9253630 0.946167 box
9253730 0.946228 box
9253830 0.945984 box
9253930 0.945496 box
9254030 0.943970 box
9254130 0.949341 box
9254230 0.952759 box
9254330 0.947510 box
9254430 0.949890 box
9254530 0.943298 box
9254630 0.941650 box
9254730 0.944153 box
9254830 0.947449 box
9254930 0.946045 box
9255030 0.946716 box
9255130 0.946899 box
9255230 0.942749 box
9255330 0.949707 box
9255430 0.946594 box
9255530 0.946533 box
9255630 0.946228 box
9255730 0.946289 box
9255830 0.946777 box
9255930 0.942993 box
9256030 0.949768 box
9256130 0.946655 box
9256230 0.946777 box
9256330 0.945740 box
9256430 0.946899 box
9256530 0.942932 box
9256630 0.949219 box
9256730 0.946960 box
9256830 0.945923 box
9256930 0.946472 box
9257030 0.946045 box
9257130 0.945984 box
9257230 0.943909 box
9257330 0.950134 box
9257430 0.946594 box
9257530 0.946167 box
9257630 0.945801 box
9257730 0.953552 box
9257830 0.941406 box
9257930 0.952209 box
9258030 0.945679 box
9258130 0.946594 box
9258230 0.943787 box
9258330 0.941772 box
9258430 0.942688 box
9258530 0.950073 box
9258630 0.946106 box
9258730 0.946228 box
9258830 0.945801 box
9258930 0.946106 box
9259030 0.946838 box
9259130 0.943909 box
9259230 0.949036 box
9259330 0.946899 box
9259430 0.946655 box
9259530 0.945740 box
9259630 0.946228 box
9259730 0.943176 box
9259830 0.949768 box
9259930 0.946594 box
9260030 0.946350 box
9260130 0.946655 box
9260230 0.946228 box
9260330 0.945496 box
9260430 0.943970 box
9260530 0.949646 box
9260630 0.946777 box
9260730 0.945984 box
9260830 0.946533 box
9260930 0.945862 box
9261030 0.943481 box
9261130 0.950195 box
9261230 0.948608 box
9261330 0.950500 box
9261430 0.946228 box
9261530 0.949280 box
9261630 0.939270 box
9261730 0.950317 box
9261830 0.940247 box
9261930 0.945618 box
9262030 0.946899 box
9262130 0.945984 box
9262230 0.946777 box
9262330 0.944275 box
9262430 0.948792 box
9262530 0.946167 box
9262630 0.945679 box
9262730 0.946106 box
9262830 0.946899 box
9262930 0.943604 box
9263030 0.949158 box
9263130 0.946167 box
9263230 0.946899 box
9263330 0.946472 box
9263430 0.946472 box
9263530 0.945190 box
9263630 0.944702 box
9263730 0.950012 box
9263830 0.946106 box
9263930 0.946350 box
9264030 0.946716 box
9264130 0.945740 box
9264230 0.943176 box
9264330 0.950134 box
9264430 0.946106 box
9264530 0.946777 box
9264630 0.946777 box
9264730 0.946106 box
9264830 0.949341 box
9264930 0.948669 box
9265030 0.951721 box
9265130 0.942200 box
9265230 0.946228 box
9265330 0.939941 box
9265430 0.946777 box
9265530 0.944519 box
9265630 0.947937 box
9265730 0.949341 box
9265830 0.946716 box
9265930 0.946289 box
9266030 0.946655 box
9266130 0.943359 box
9266230 0.949524 box
9266330 0.945801 box
9266430 0.946533 box
9266530 0.946655 box
9266630 0.946655 box
9266730 0.945190 box
9266830 0.945251 box
9266930 0.949463 box
9267030 0.946655 box
9267130 0.946533 box
9267230 0.947083 box
9267330 0.945923 box
9267430 0.943359 box
9267530 0.949402 box
9267630 0.946716 box
9267730 0.946228 box
9267830 0.946838 box
9267930 0.946472 box
9268030 0.944031 box
9268130 0.949829 box
9268230 0.946350 box
9268330 0.952393 box
9268430 0.947144 box
9268530 0.946228 box
9268630 0.947144 box
9268730 0.945984 box
9268830 0.947205 box
9268930 0.939758 box
9269030 0.946594 box
9269130 0.946472 box
9269230 0.946411 box
9269330 0.943298 box
9269430 0.949341 box
9269530 0.946045 box
9269630 0.946838 box
9269730 0.946655 box
9269830 0.946167 box
9269930 0.945068 box
9270030 0.944580 box
9270130 0.949768 box
9270230 0.945923 box
9270330 0.947205 box
9270430 0.946289 box
9270530 0.945923 box
9270630 0.943359 box
9270730 0.949402 box
9270830 0.945984 box
9270930 0.946960 box
9271030 0.946472 box
9271130 0.946228 box
9271230 0.943848 box
9271330 0.948853 box
9271430 0.946289 box
9271530 0.946472 box
9271630 0.946350 box
9271730 0.946655 box
9271830 0.946594 box
9271930 0.952576 box
9272030 0.947388 box
9272130 0.950317 box
9272230 0.942566 box
9272330 0.946533 box
9272430 0.940063 box
9272530 0.942566 box
9272630 0.949707 box
9272730 0.946289 box
9272830 0.946472 box
9272930 0.946838 box
9273030 0.946228 box
9273130 0.946655 box
9273230 0.943176 box
9273330 0.949219 box
9273430 0.946716 box
9273530 0.945679 box
9273630 0.946716 box
9273730 0.946716 box
9273830 0.942505 box
9273930 0.949280 box
9274030 0.946777 box
9274130 0.946289 box
9274230 0.946411 box
9274330 0.946350 box
9274430 0.946899 box
9274530 0.945435 box
9274630 0.946655 box
9274730 0.946045 box
9274830 0.946960 box
9274930 0.945984 box
9275030 0.946472 box
9275130 0.944580 box
9275230 0.948364 box
9275330 0.946045 box
9275430 0.953003 box
9275530 0.946350 box
9275630 0.949707 box
9275730 0.938477 box
9275830 0.951050 box
9275930 0.939087 box
9276030 0.946838 box
9276130 0.946777 box
9276230 0.946472 box
9276330 0.946228 box
9276430 0.942688 box
9276530 0.950073 box
9276630 0.946472 box
9276730 0.947144 box
9276830 0.946411 box
9276930 0.946472 box
9277030 0.942810 box
9277130 0.949707 box
9277230 0.945862 box
9277330 0.946716 box
9277430 0.946289 box
9277530 0.946594 box
9277630 0.945435 box
9277730 0.944519 box
9277830 0.949463 box
9277930 0.946411 box
9278030 0.946411 box
9278130 0.946655 box
9278230 0.946411 box
9278330 0.943054 box
9278430 0.949890 box
9278530 0.946472 box
9278630 0.946655 box
9278730 0.945984 box
9278830 0.946289 box
9278930 0.947815 box
9279030 0.950806 box
9279130 0.948181 box
9279230 0.945740 box
9279330 0.947021 box
9279430 0.946106 box
9279530 0.940491 box
9279630 0.943054 box
9279730 0.950073 box
9279830 0.946594 box
9279930 0.948303 box
9280030 0.946716 box
9280130 0.946106 box
9280230 0.943420 box
9280330 0.949402 box
9280430 0.945679 box
9280530 0.946777 box
9280630 0.946533 box
