time(ms) function_name moment
58894414 MPI_Allreduce 0
58894414 MPI_Allreduce 1
58894414 MPI_Bcast 0
58894414 MPI_Bcast 1
58894414 MPI_Bcast 0
58894414 MPI_Bcast 1
58894414 MPI_Allreduce 0
58894414 MPI_Allreduce 1
58894414 MPI_Allreduce 0
58894414 MPI_Allreduce 1
58894414 MPI_Allgather 0
58894414 MPI_Allgather 1
58894445 MPI_Allgather 0
58894445 MPI_Allgather 1
58894445 MPI_Allgather 0
58894445 MPI_Allgather 1
58899518 MPI_Allreduce 0
58899518 MPI_Allreduce 1
58923838 MPI_Allreduce 0
58923838 MPI_Allreduce 1
58924110 MPI_Allreduce 0
58924110 MPI_Allreduce 1
58924110 MPI_Send 0
58924110 MPI_Send 1
58924110 MPI_Wait 0
58924110 MPI_Wait 1
58924111 MPI_Send 0
58924111 MPI_Send 1
58924111 MPI_Wait 0
58924111 MPI_Wait 1
58924111 MPI_Send 0
58924111 MPI_Send 1
58924111 MPI_Wait 0
58924111 MPI_Wait 1
58924114 MPI_Allreduce 0
58924114 MPI_Allreduce 1
58924114 MPI_Allreduce 0
58924114 MPI_Allreduce 1
58924114 MPI_Allreduce 0
58924114 MPI_Allreduce 1
58924220 MPI_Send 0
58924222 MPI_Send 1
58924222 MPI_Wait 0
58924222 MPI_Wait 1
58924790 MPI_Allreduce 0
58924791 MPI_Allreduce 1
58924821 MPI_Send 0
58924821 MPI_Send 1
58924821 MPI_Wait 0
58924821 MPI_Wait 1
58925363 MPI_Allreduce 0
58925363 MPI_Allreduce 1
58925431 MPI_Allreduce 0
58925431 MPI_Allreduce 1
58925460 MPI_Send 0
58925460 MPI_Send 1
58925460 MPI_Wait 0
58925460 MPI_Wait 1
58926001 MPI_Allreduce 0
58926002 MPI_Allreduce 1
58926070 MPI_Allreduce 0
58926070 MPI_Allreduce 1
58926099 MPI_Send 0
58926099 MPI_Send 1
58926099 MPI_Wait 0
58926099 MPI_Wait 1
58926640 MPI_Allreduce 0
58926641 MPI_Allreduce 1
58926709 MPI_Allreduce 0
58926709 MPI_Allreduce 1
58926738 MPI_Send 0
58926738 MPI_Send 1
58926738 MPI_Wait 0
58926738 MPI_Wait 1
58927280 MPI_Allreduce 0
58927281 MPI_Allreduce 1
58927348 MPI_Allreduce 0
58927348 MPI_Allreduce 1
58927375 MPI_Send 0
58927375 MPI_Send 1
58927375 MPI_Wait 0
58927375 MPI_Wait 1
58927917 MPI_Allreduce 0
58927917 MPI_Allreduce 1
58927984 MPI_Allreduce 0
58927984 MPI_Allreduce 1
58928014 MPI_Send 0
58928014 MPI_Send 1
58928014 MPI_Wait 0
58928014 MPI_Wait 1
58928555 MPI_Allreduce 0
58928556 MPI_Allreduce 1
58928623 MPI_Allreduce 0
58928623 MPI_Allreduce 1
58928653 MPI_Send 0
58928653 MPI_Send 1
58928653 MPI_Wait 0
58928653 MPI_Wait 1
58929193 MPI_Allreduce 0
58929195 MPI_Allreduce 1
58929262 MPI_Allreduce 0
58929262 MPI_Allreduce 1
58929292 MPI_Send 0
58929292 MPI_Send 1
58929292 MPI_Wait 0
58929292 MPI_Wait 1
58929833 MPI_Allreduce 0
58929833 MPI_Allreduce 1
58929901 MPI_Allreduce 0
58929901 MPI_Allreduce 1
58929931 MPI_Send 0
58929931 MPI_Send 1
58929931 MPI_Wait 0
58929931 MPI_Wait 1
58930472 MPI_Allreduce 0
58930473 MPI_Allreduce 1
58930540 MPI_Allreduce 0
58930540 MPI_Allreduce 1
58930570 MPI_Send 0
58930570 MPI_Send 1
58930570 MPI_Wait 0
58930570 MPI_Wait 1
58931110 MPI_Allreduce 0
58931110 MPI_Allreduce 1
58931174 MPI_Allreduce 0
58931174 MPI_Allreduce 1
58931202 MPI_Send 0
58931202 MPI_Send 1
58931202 MPI_Wait 0
58931202 MPI_Wait 1
58931734 MPI_Allreduce 0
58931735 MPI_Allreduce 1
58931802 MPI_Allreduce 0
58931802 MPI_Allreduce 1
58931832 MPI_Send 0
58931832 MPI_Send 1
58931832 MPI_Wait 0
58931832 MPI_Wait 1
58932373 MPI_Allreduce 0
58932374 MPI_Allreduce 1
58932441 MPI_Allreduce 0
58932442 MPI_Allreduce 1
58932471 MPI_Send 0
58932471 MPI_Send 1
58932471 MPI_Wait 0
58932471 MPI_Wait 1
58933012 MPI_Allreduce 0
58933014 MPI_Allreduce 1
58933081 MPI_Allreduce 0
58933081 MPI_Allreduce 1
58933110 MPI_Send 0
58933111 MPI_Send 1
58933111 MPI_Wait 0
58933111 MPI_Wait 1
58933652 MPI_Allreduce 0
58933653 MPI_Allreduce 1
58933720 MPI_Allreduce 0
58933720 MPI_Allreduce 1
58933750 MPI_Send 0
58933750 MPI_Send 1
58933750 MPI_Wait 0
58933750 MPI_Wait 1
58934291 MPI_Allreduce 0
58934293 MPI_Allreduce 1
58934360 MPI_Allreduce 0
58934360 MPI_Allreduce 1
58934390 MPI_Send 0
58934390 MPI_Send 1
58934390 MPI_Wait 0
58934390 MPI_Wait 1
58934928 MPI_Allreduce 0
58934928 MPI_Allreduce 1
58934995 MPI_Allreduce 0
58934995 MPI_Allreduce 1
58935025 MPI_Send 0
58935025 MPI_Send 1
58935025 MPI_Wait 0
58935025 MPI_Wait 1
58935566 MPI_Allreduce 0
58935567 MPI_Allreduce 1
58935634 MPI_Allreduce 0
58935635 MPI_Allreduce 1
58935664 MPI_Send 0
58935664 MPI_Send 1
58935664 MPI_Wait 0
58935664 MPI_Wait 1
58936206 MPI_Allreduce 0
58936207 MPI_Allreduce 1
58936274 MPI_Allreduce 0
58936274 MPI_Allreduce 1
58936304 MPI_Send 0
58936304 MPI_Send 1
58936304 MPI_Wait 0
58936304 MPI_Wait 1
58936845 MPI_Allreduce 0
58936846 MPI_Allreduce 1
58936913 MPI_Allreduce 0
58936913 MPI_Allreduce 1
58936943 MPI_Send 0
58936943 MPI_Send 1
58936943 MPI_Wait 0
58936943 MPI_Wait 1
58937485 MPI_Allreduce 0
58937486 MPI_Allreduce 1
58937553 MPI_Allreduce 0
58937553 MPI_Allreduce 1
58937583 MPI_Send 0
58937583 MPI_Send 1
58937583 MPI_Wait 0
58937583 MPI_Wait 1
58938124 MPI_Allreduce 0
58938125 MPI_Allreduce 1
58938192 MPI_Allreduce 0
58938192 MPI_Allreduce 1
58938219 MPI_Send 0
58938219 MPI_Send 1
58938219 MPI_Wait 0
58938219 MPI_Wait 1
58938761 MPI_Allreduce 0
58938761 MPI_Allreduce 1
58938828 MPI_Allreduce 0
58938828 MPI_Allreduce 1
58938858 MPI_Send 0
58938858 MPI_Send 1
58938858 MPI_Wait 0
58938858 MPI_Wait 1
58939399 MPI_Allreduce 0
58939399 MPI_Allreduce 1
58939467 MPI_Allreduce 0
58939467 MPI_Allreduce 1
58939496 MPI_Send 0
58939497 MPI_Send 1
58939497 MPI_Wait 0
58939497 MPI_Wait 1
58940039 MPI_Allreduce 0
58940039 MPI_Allreduce 1
