time(ms) energy(J) hostname
8623398 0.000000 power2018
8623498 1.196594 power2018
8623598 1.194702 power2018
8623698 1.196228 power2018
8623798 1.196594 power2018
8623898 1.193726 power2018
8623998 1.195557 power2018
8624098 1.198608 power2018
8624198 1.194763 power2018
8624298 1.195068 power2018
8624398 1.197510 power2018
8624498 1.198792 power2018
8624598 1.196106 power2018
8624698 1.196106 power2018
8624798 1.195984 power2018
8624898 1.196960 power2018
8624998 1.196167 power2018
8625098 1.193359 power2018
8625198 1.195801 power2018
8625298 1.199036 power2018
8625398 1.194031 power2018
8625498 1.198242 power2018
8625598 1.199158 power2018
8625698 1.184509 power2018
8625798 1.194641 power2018
8625898 1.196350 power2018
8625998 1.195923 power2018
8626098 1.196472 power2018
8626198 1.194641 power2018
8626298 1.198181 power2018
8626398 1.196533 power2018
8626498 1.193848 power2018
8626598 1.196655 power2018
8626698 1.195618 power2018
8626798 1.193542 power2018
8626898 1.196045 power2018
8626998 1.207581 power2018
8627098 1.196472 power2018
8627198 1.197266 power2018
8627298 1.196289 power2018
8627398 1.196045 power2018
8627498 1.196045 power2018
8627598 1.184631 power2018
8627698 1.196411 power2018
8627798 1.199402 power2018
8627898 1.197754 power2018
8627998 1.196106 power2018
8628098 1.195129 power2018
8628198 1.197083 power2018
8628298 1.196533 power2018
8628398 1.196594 power2018
8628498 1.195923 power2018
8628598 1.196594 power2018
8628698 1.196411 power2018
8628798 1.196472 power2018
8628898 1.196106 power2018
8628998 1.196228 power2018
8629098 1.195923 power2018
8629198 1.196411 power2018
8629298 1.195923 power2018
8629398 1.196838 power2018
8629498 1.195618 power2018
8629598 1.197449 power2018
8629698 1.195374 power2018
8629798 1.196228 power2018
8629898 1.196472 power2018
8629998 1.196838 power2018
8630098 1.196289 power2018
8630198 1.195984 power2018
8630298 1.196533 power2018
8630398 1.196838 power2018
8630498 1.195496 power2018
8630598 1.196594 power2018
8630698 1.196472 power2018
8630798 1.196350 power2018
8630898 1.196228 power2018
8630998 1.196594 power2018
8631098 1.196045 power2018
8631198 1.196594 power2018
8631298 1.197510 power2018
8631398 1.195435 power2018
8631498 1.195618 power2018
8631598 1.196289 power2018
8631698 1.196594 power2018
8631798 1.195251 power2018
8631898 1.196350 power2018
8631998 1.196350 power2018
8632098 1.195618 power2018
8632198 1.196655 power2018
8632298 1.196106 power2018
8632398 1.197327 power2018
8632498 1.195374 power2018
8632598 1.196716 power2018
8632698 1.194153 power2018
8632798 1.194458 power2018
8632898 1.197693 power2018
8632998 1.199585 power2018
8633098 1.194275 power2018
8633198 1.195984 power2018
8633298 1.197266 power2018
8633398 1.195618 power2018
8633498 1.195801 power2018
8633598 1.196533 power2018
8633698 1.196228 power2018
8633798 1.196533 power2018
8633898 1.198242 power2018
8633998 1.196838 power2018
8634098 1.195923 power2018
8634198 1.196716 power2018
8634298 1.195007 power2018
8634398 1.196594 power2018
8634498 1.196106 power2018
8634598 1.197266 power2018
8634698 1.196838 power2018
8634798 1.195129 power2018
8634898 1.195312 power2018
8634998 1.196106 power2018
8635098 1.195801 power2018
8635198 1.196655 power2018
8635298 1.196228 power2018
8635398 1.196899 power2018
8635498 1.195557 power2018
8635598 1.195923 power2018
8635698 1.197083 power2018
8635798 1.194702 power2018
8635898 1.196350 power2018
8635998 1.197266 power2018
8636098 1.195618 power2018
8636198 1.196594 power2018
8636298 1.196106 power2018
8636398 1.195496 power2018
8636498 1.196228 power2018
8636598 1.195801 power2018
8636698 1.196411 power2018
8636798 1.196228 power2018
8636898 1.194641 power2018
8636998 1.195740 power2018
8637098 1.196350 power2018
8637198 1.196411 power2018
8637298 1.197144 power2018
8637398 1.195679 power2018
8637498 1.195557 power2018
8637598 1.195435 power2018
8637698 1.197632 power2018
8637798 1.194519 power2018
8637898 1.197021 power2018
8637998 1.195068 power2018
8638098 1.196045 power2018
8638198 1.196411 power2018
8638298 1.195312 power2018
8638398 1.195190 power2018
8638498 1.195679 power2018
8638598 1.196594 power2018
8638698 1.196228 power2018
8638798 1.195129 power2018
8638898 1.196960 power2018
8638998 1.194763 power2018
8639098 1.196472 power2018
8639198 1.195312 power2018
8639298 1.196655 power2018
