time(ms) energy(J) hostname
94972591 0.000000 box
94972691 1.389160 box
94972791 1.327332 box
94972891 1.390198 box
94972991 1.337341 box
94973091 1.371582 box
94973191 1.395996 box
94973291 1.397339 box
94973391 1.398499 box
94973491 1.397705 box
94973591 1.396423 box
94973691 1.395813 box
94973791 1.401123 box
94973891 1.393738 box
94973991 1.396423 box
94974091 1.395752 box
94974191 1.396729 box
94974291 1.394958 box
94974391 1.397156 box
94974491 1.396057 box
94974591 1.397461 box
94974691 1.393738 box
94974791 1.396545 box
94974891 1.396423 box
94974991 1.395996 box
94975091 1.396118 box
94975191 1.400146 box
94975291 1.396057 box
94975391 1.396057 box
94975491 1.396851 box
94975591 1.396729 box
94975691 1.396240 box
94975791 1.395325 box
94975891 1.395630 box
94975991 1.396545 box
94976091 1.396362 box
94976191 1.396545 box
94976291 1.396729 box
94976391 1.395691 box
94976491 1.396484 box
94976591 1.396606 box
94976691 1.395996 box
94976791 1.396057 box
94976891 1.396423 box
94976991 1.396057 box
94977091 1.394470 box
94977191 1.395996 box
94977291 1.396484 box
94977391 1.396240 box
94977491 1.394958 box
94977591 1.399597 box
94977691 1.395630 box
94977791 1.396362 box
94977891 1.395752 box
94977991 1.393738 box
94978091 1.397217 box
94978191 1.396729 box
94978291 1.395935 box
94978391 1.395996 box
94978491 1.396118 box
94978591 1.396729 box
94978691 1.383179 box
94978791 1.409607 box
94978891 1.395386 box
94978991 1.397095 box
94979091 1.395081 box
94979191 1.397339 box
94979291 1.395386 box
94979391 1.383545 box
94979491 1.407837 box
94979591 1.396423 box
94979691 1.396362 box
94979791 1.396423 box
94979891 1.383057 box
94979991 1.409424 box
94980091 1.395752 box
94980191 1.395508 box
94980291 1.397034 box
94980391 1.396057 box
94980491 1.396118 box
94980591 1.396484 box
94980691 1.395508 box
94980791 1.396118 box
94980891 1.395996 box
94980991 1.395630 box
94981091 1.395813 box
94981191 1.396545 box
94981291 1.395691 box
94981391 1.396790 box
94981491 1.396545 box
94981591 1.382751 box
94981691 1.407898 box
94981791 1.397339 box
94981891 1.382629 box
94981991 1.396118 box
94982091 1.410339 box
94982191 1.395996 box
94982291 1.395691 box
