time(ms) function_name moment
95289153 MPI_Allreduce 0
95289157 MPI_Allreduce 1
95289157 MPI_Bcast 0
95289157 MPI_Bcast 1
95289157 MPI_Bcast 0
95289157 MPI_Bcast 1
95289157 MPI_Allreduce 0
95289157 MPI_Allreduce 1
95289157 MPI_Allreduce 0
95289157 MPI_Allreduce 1
95289157 MPI_Allgather 0
95289157 MPI_Allgather 1
95289190 MPI_Allgather 0
95289190 MPI_Allgather 1
95289190 MPI_Allgather 0
95289190 MPI_Allgather 1
95293572 MPI_Allreduce 0
95293972 MPI_Allreduce 1
95317455 MPI_Allreduce 0
95318200 MPI_Allreduce 1
95318465 MPI_Allreduce 0
95318465 MPI_Allreduce 1
95318465 MPI_Send 0
95318465 MPI_Send 1
95318465 MPI_Wait 0
95318465 MPI_Wait 1
95318466 MPI_Send 0
95318466 MPI_Send 1
95318466 MPI_Wait 0
95318466 MPI_Wait 1
95318466 MPI_Send 0
95318466 MPI_Send 1
95318466 MPI_Wait 0
95318466 MPI_Wait 1
95318468 MPI_Allreduce 0
95318469 MPI_Allreduce 1
95318469 MPI_Allreduce 0
95318469 MPI_Allreduce 1
95318469 MPI_Allreduce 0
95318469 MPI_Allreduce 1
95318591 MPI_Send 0
95318591 MPI_Send 1
95318591 MPI_Wait 0
95318591 MPI_Wait 1
95319160 MPI_Allreduce 0
95319160 MPI_Allreduce 1
95319189 MPI_Send 0
95319189 MPI_Send 1
95319189 MPI_Wait 0
95319189 MPI_Wait 1
95319731 MPI_Allreduce 0
95319731 MPI_Allreduce 1
95319798 MPI_Allreduce 0
95319798 MPI_Allreduce 1
95319828 MPI_Send 0
95319828 MPI_Send 1
95319828 MPI_Wait 0
95319828 MPI_Wait 1
95320370 MPI_Allreduce 0
95320370 MPI_Allreduce 1
95320438 MPI_Allreduce 0
95320438 MPI_Allreduce 1
95320467 MPI_Send 0
95320467 MPI_Send 1
95320467 MPI_Wait 0
95320467 MPI_Wait 1
95321010 MPI_Allreduce 0
95321010 MPI_Allreduce 1
95321077 MPI_Allreduce 0
95321077 MPI_Allreduce 1
