time(ms) function_name moment
60314384 MPI_Allreduce 0
60314384 MPI_Allreduce 1
60314384 MPI_Bcast 0
60314384 MPI_Bcast 1
60314384 MPI_Bcast 0
60314384 MPI_Bcast 1
60314384 MPI_Allreduce 0
60314384 MPI_Allreduce 1
60314384 MPI_Allreduce 0
60314384 MPI_Allreduce 1
60314384 MPI_Allgather 0
60314384 MPI_Allgather 1
60314424 MPI_Allgather 0
60314424 MPI_Allgather 1
60314424 MPI_Allgather 0
60314424 MPI_Allgather 1
60320427 MPI_Allreduce 0
60320427 MPI_Allreduce 1
60350215 MPI_Allreduce 0
60350215 MPI_Allreduce 1
60350501 MPI_Allreduce 0
60350503 MPI_Allreduce 1
60350503 MPI_Send 0
60350503 MPI_Send 1
60350503 MPI_Wait 0
60350503 MPI_Wait 1
60350504 MPI_Send 0
60350504 MPI_Send 1
60350504 MPI_Wait 0
60350504 MPI_Wait 1
60350504 MPI_Send 0
60350504 MPI_Send 1
60350504 MPI_Wait 0
60350504 MPI_Wait 1
60350508 MPI_Allreduce 0
60350508 MPI_Allreduce 1
60350508 MPI_Allreduce 0
60350508 MPI_Allreduce 1
60350508 MPI_Allreduce 0
60350508 MPI_Allreduce 1
60350605 MPI_Send 0
60350605 MPI_Send 1
60350605 MPI_Wait 0
60350605 MPI_Wait 1
60351175 MPI_Allreduce 0
60351176 MPI_Allreduce 1
60351206 MPI_Send 0
60351206 MPI_Send 1
60351206 MPI_Wait 0
60351206 MPI_Wait 1
60351749 MPI_Allreduce 0
60351750 MPI_Allreduce 1
60351818 MPI_Allreduce 0
60351818 MPI_Allreduce 1
60351847 MPI_Send 0
60351848 MPI_Send 1
60351848 MPI_Wait 0
60351848 MPI_Wait 1
60352390 MPI_Allreduce 0
60352391 MPI_Allreduce 1
60352459 MPI_Allreduce 0
60352459 MPI_Allreduce 1
60352489 MPI_Send 0
60352489 MPI_Send 1
60352489 MPI_Wait 0
60352489 MPI_Wait 1
60353031 MPI_Allreduce 0
60353033 MPI_Allreduce 1
60353100 MPI_Allreduce 0
60353100 MPI_Allreduce 1
60353130 MPI_Send 0
60353130 MPI_Send 1
60353130 MPI_Wait 0
60353130 MPI_Wait 1
60353674 MPI_Allreduce 0
60353674 MPI_Allreduce 1
60353742 MPI_Allreduce 0
60353742 MPI_Allreduce 1
60353772 MPI_Send 0
60353772 MPI_Send 1
60353772 MPI_Wait 0
60353772 MPI_Wait 1
60354311 MPI_Allreduce 0
60354313 MPI_Allreduce 1
60354380 MPI_Allreduce 0
