ENERGY, 0.000000 joules, 998822152 ms, plat
ENERGY, 0.000000 joules, 998822152 ms, plat.node0
ENERGY, 6.585999 joules, 998822252 ms, plat
ENERGY, 6.585999 joules, 998822252 ms, plat.node0
ENERGY, 13.175446 joules, 998822352 ms, plat
ENERGY, 13.175446 joules, 998822352 ms, plat.node0
ENERGY, 19.793823 joules, 998822452 ms, plat
ENERGY, 19.793823 joules, 998822452 ms, plat.node0
ENERGY, 26.351929 joules, 998822552 ms, plat
ENERGY, 26.351929 joules, 998822552 ms, plat.node0
ENERGY, 32.967255 joules, 998822652 ms, plat
ENERGY, 32.967255 joules, 998822652 ms, plat.node0
ENERGY, 39.601593 joules, 998822753 ms, plat
ENERGY, 39.601593 joules, 998822753 ms, plat.node0
ENERGY, 46.242188 joules, 998822853 ms, plat
ENERGY, 46.242188 joules, 998822853 ms, plat.node0
ENERGY, 52.871490 joules, 998822953 ms, plat
ENERGY, 52.871490 joules, 998822953 ms, plat.node0
ENERGY, 59.481750 joules, 998823053 ms, plat
ENERGY, 59.481750 joules, 998823053 ms, plat.node0
ENERGY, 66.084778 joules, 998823154 ms, plat
ENERGY, 66.151642 joules, 998823154 ms, plat.node0
ENERGY, 72.868805 joules, 998823256 ms, plat
ENERGY, 72.868805 joules, 998823256 ms, plat.node0
ENERGY, 79.508087 joules, 998823356 ms, plat
ENERGY, 79.508087 joules, 998823356 ms, plat.node0
ENERGY, 86.091797 joules, 998823456 ms, plat
ENERGY, 86.091797 joules, 998823456 ms, plat.node0
ENERGY, 92.726654 joules, 998823556 ms, plat
ENERGY, 92.726654 joules, 998823556 ms, plat.node0
ENERGY, 99.368713 joules, 998823656 ms, plat
ENERGY, 99.368713 joules, 998823656 ms, plat.node0
ENERGY, 106.018494 joules, 998823756 ms, plat
ENERGY, 106.018494 joules, 998823756 ms, plat.node0
ENERGY, 112.665527 joules, 998823856 ms, plat
ENERGY, 112.665527 joules, 998823856 ms, plat.node0
ENERGY, 119.247559 joules, 998823956 ms, plat
ENERGY, 119.247559 joules, 998823956 ms, plat.node0
ENERGY, 125.893646 joules, 998824056 ms, plat
ENERGY, 125.893646 joules, 998824056 ms, plat.node0
ENERGY, 132.525360 joules, 998824156 ms, plat
ENERGY, 132.525360 joules, 998824156 ms, plat.node0
ENERGY, 139.185303 joules, 998824256 ms, plat
ENERGY, 139.185303 joules, 998824256 ms, plat.node0
ENERGY, 145.905365 joules, 998824358 ms, plat
ENERGY, 145.905365 joules, 998824358 ms, plat.node0
ENERGY, 152.513947 joules, 998824458 ms, plat
ENERGY, 152.513947 joules, 998824458 ms, plat.node0
ENERGY, 159.171631 joules, 998824558 ms, plat
ENERGY, 159.171631 joules, 998824558 ms, plat.node0
ENERGY, 165.785248 joules, 998824658 ms, plat
ENERGY, 165.785248 joules, 998824658 ms, plat.node0
ENERGY, 172.427490 joules, 998824758 ms, plat
ENERGY, 172.427490 joules, 998824758 ms, plat.node0
ENERGY, 179.005981 joules, 998824859 ms, plat
ENERGY, 179.005981 joules, 998824859 ms, plat.node0
ENERGY, 185.653809 joules, 998824959 ms, plat
ENERGY, 185.653809 joules, 998824959 ms, plat.node0
ENERGY, 192.252991 joules, 998825059 ms, plat
ENERGY, 192.252991 joules, 998825059 ms, plat.node0
ENERGY, 198.882416 joules, 998825159 ms, plat
ENERGY, 198.882416 joules, 998825159 ms, plat.node0
ENERGY, 205.528809 joules, 998825259 ms, plat
ENERGY, 205.528809 joules, 998825259 ms, plat.node0
ENERGY, 212.194489 joules, 998825359 ms, plat
ENERGY, 212.194489 joules, 998825359 ms, plat.node0
ENERGY, 218.762177 joules, 998825459 ms, plat
ENERGY, 218.762177 joules, 998825459 ms, plat.node0
ENERGY, 225.391022 joules, 998825559 ms, plat
ENERGY, 225.391022 joules, 998825559 ms, plat.node0
ENERGY, 232.041107 joules, 998825659 ms, plat
ENERGY, 232.041107 joules, 998825659 ms, plat.node0
ENERGY, 238.705475 joules, 998825759 ms, plat
ENERGY, 238.705475 joules, 998825759 ms, plat.node0
ENERGY, 245.339325 joules, 998825859 ms, plat
ENERGY, 245.339325 joules, 998825859 ms, plat.node0
ENERGY, 251.989136 joules, 998825960 ms, plat
ENERGY, 251.989136 joules, 998825960 ms, plat.node0
ENERGY, 258.700928 joules, 998826061 ms, plat
ENERGY, 258.700928 joules, 998826061 ms, plat.node0
ENERGY, 265.348816 joules, 998826161 ms, plat
ENERGY, 265.348816 joules, 998826161 ms, plat.node0
ENERGY, 272.020630 joules, 998826261 ms, plat
ENERGY, 272.020630 joules, 998826261 ms, plat.node0
ENERGY, 278.607178 joules, 998826361 ms, plat
ENERGY, 278.607178 joules, 998826361 ms, plat.node0
