FUNCTION, MPI_Wait end, 1496437578 ms, 8323329
FUNCTION, MPI_Wait start, 1496437578 ms, 8323329
FUNCTION, MPI_Wait end, 1496437579 ms, 8323329
FUNCTION, MPI_Waitall start, 1496437644 ms, 8323329
FUNCTION, MPI_Waitall end, 1496437644 ms, 8323329
FUNCTION, MPI_Wait start, 1496437644 ms, 8323329
FUNCTION, MPI_Wait end, 1496437671 ms, 8323329
FUNCTION, MPI_Wait start, 1496437673 ms, 8323329
FUNCTION, MPI_Wait end, 1496437673 ms, 8323329
FUNCTION, MPI_Wait start, 1496437674 ms, 8323329
FUNCTION, MPI_Wait end, 1496437674 ms, 8323329
FUNCTION, MPI_Wait start, 1496437674 ms, 8323329
FUNCTION, MPI_Wait end, 1496437674 ms, 8323329
FUNCTION, MPI_Wait start, 1496437674 ms, 8323329
FUNCTION, MPI_Wait end, 1496437675 ms, 8323329
FUNCTION, MPI_Wait start, 1496437681 ms, 8323329
FUNCTION, MPI_Wait end, 1496437683 ms, 8323329
FUNCTION, MPI_Wait start, 1496437683 ms, 8323329
FUNCTION, MPI_Wait end, 1496437683 ms, 8323329
FUNCTION, MPI_Waitall start, 1496437716 ms, 8323329
FUNCTION, MPI_Waitall end, 1496437716 ms, 8323329
FUNCTION, MPI_Wait start, 1496437716 ms, 8323329
FUNCTION, MPI_Wait end, 1496437737 ms, 8323329
FUNCTION, MPI_Wait start, 1496437738 ms, 8323329
FUNCTION, MPI_Wait end, 1496437749 ms, 8323329
FUNCTION, MPI_Wait start, 1496437750 ms, 8323329
FUNCTION, MPI_Wait end, 1496437750 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496448715 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496449713 ms, 8323329
FUNCTION, MPI_Waitall start, 1496449874 ms, 8323329
FUNCTION, MPI_Waitall end, 1496449874 ms, 8323329
FUNCTION, MPI_Wait start, 1496449874 ms, 8323329
FUNCTION, MPI_Wait end, 1496449903 ms, 8323329
FUNCTION, MPI_Wait start, 1496449904 ms, 8323329
FUNCTION, MPI_Wait end, 1496449907 ms, 8323329
FUNCTION, MPI_Wait start, 1496449907 ms, 8323329
FUNCTION, MPI_Wait end, 1496449907 ms, 8323329
FUNCTION, MPI_Wait start, 1496449908 ms, 8323329
FUNCTION, MPI_Wait end, 1496449931 ms, 8323329
FUNCTION, MPI_Wait start, 1496449931 ms, 8323329
FUNCTION, MPI_Wait end, 1496449932 ms, 8323329
FUNCTION, MPI_Wait start, 1496449932 ms, 8323329
FUNCTION, MPI_Wait end, 1496449932 ms, 8323329
FUNCTION, MPI_Wait start, 1496449933 ms, 8323329
FUNCTION, MPI_Wait end, 1496449933 ms, 8323329
FUNCTION, MPI_Waitall start, 1496450008 ms, 8323329
FUNCTION, MPI_Waitall end, 1496450010 ms, 8323329
FUNCTION, MPI_Wait start, 1496450010 ms, 8323329
FUNCTION, MPI_Wait end, 1496450019 ms, 8323329
FUNCTION, MPI_Wait start, 1496450020 ms, 8323329
FUNCTION, MPI_Wait end, 1496450020 ms, 8323329
FUNCTION, MPI_Wait start, 1496450020 ms, 8323329
FUNCTION, MPI_Wait end, 1496450020 ms, 8323329
FUNCTION, MPI_Wait start, 1496450021 ms, 8323329
FUNCTION, MPI_Wait end, 1496450033 ms, 8323329
FUNCTION, MPI_Wait start, 1496450033 ms, 8323329
FUNCTION, MPI_Wait end, 1496450034 ms, 8323329
FUNCTION, MPI_Wait start, 1496450034 ms, 8323329
FUNCTION, MPI_Wait end, 1496450034 ms, 8323329
FUNCTION, MPI_Wait start, 1496450035 ms, 8323329
FUNCTION, MPI_Wait end, 1496450035 ms, 8323329
FUNCTION, MPI_Waitall start, 1496450089 ms, 8323329
FUNCTION, MPI_Waitall end, 1496450090 ms, 8323329
FUNCTION, MPI_Wait start, 1496450090 ms, 8323329
FUNCTION, MPI_Wait end, 1496450096 ms, 8323329
FUNCTION, MPI_Wait start, 1496450098 ms, 8323329
FUNCTION, MPI_Wait end, 1496450098 ms, 8323329
FUNCTION, MPI_Wait start, 1496450099 ms, 8323329
FUNCTION, MPI_Wait end, 1496450099 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496461364 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496462168 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462325 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462326 ms, 8323329
FUNCTION, MPI_Wait start, 1496462326 ms, 8323329
FUNCTION, MPI_Wait end, 1496462362 ms, 8323329
FUNCTION, MPI_Wait start, 1496462362 ms, 8323329
FUNCTION, MPI_Wait end, 1496462362 ms, 8323329
FUNCTION, MPI_Wait start, 1496462362 ms, 8323329
FUNCTION, MPI_Wait end, 1496462363 ms, 8323329
FUNCTION, MPI_Wait start, 1496462363 ms, 8323329
FUNCTION, MPI_Wait end, 1496462363 ms, 8323329
FUNCTION, MPI_Wait start, 1496462363 ms, 8323329
FUNCTION, MPI_Wait end, 1496462378 ms, 8323329
FUNCTION, MPI_Wait start, 1496462380 ms, 8323329
FUNCTION, MPI_Wait end, 1496462380 ms, 8323329
FUNCTION, MPI_Wait start, 1496462380 ms, 8323329
FUNCTION, MPI_Wait end, 1496462380 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462438 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462438 ms, 8323329
FUNCTION, MPI_Wait start, 1496462438 ms, 8323329
FUNCTION, MPI_Wait end, 1496462475 ms, 8323329
FUNCTION, MPI_Wait start, 1496462475 ms, 8323329
FUNCTION, MPI_Wait end, 1496462478 ms, 8323329
FUNCTION, MPI_Wait start, 1496462478 ms, 8323329
FUNCTION, MPI_Wait end, 1496462479 ms, 8323329
FUNCTION, MPI_Wait start, 1496462479 ms, 8323329
FUNCTION, MPI_Wait end, 1496462481 ms, 8323329
FUNCTION, MPI_Wait start, 1496462481 ms, 8323329
FUNCTION, MPI_Wait end, 1496462482 ms, 8323329
FUNCTION, MPI_Wait start, 1496462482 ms, 8323329
FUNCTION, MPI_Wait end, 1496462482 ms, 8323329
FUNCTION, MPI_Wait start, 1496462483 ms, 8323329
FUNCTION, MPI_Wait end, 1496462483 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462539 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462540 ms, 8323329
FUNCTION, MPI_Wait start, 1496462540 ms, 8323329
FUNCTION, MPI_Wait end, 1496462551 ms, 8323329
FUNCTION, MPI_Wait start, 1496462551 ms, 8323329
FUNCTION, MPI_Wait end, 1496462555 ms, 8323329
FUNCTION, MPI_Wait start, 1496462555 ms, 8323329
FUNCTION, MPI_Wait end, 1496462559 ms, 8323329
FUNCTION, MPI_Reduce start, 1496473031 ms, 8323329
FUNCTION, MPI_Reduce end, 1496474559 ms, 8323329
