FUNCTION, MPI_Wait end, 1496413324 ms, 8323329
FUNCTION, MPI_Waitall start, 1496413394 ms, 8323329
FUNCTION, MPI_Waitall end, 1496413398 ms, 8323329
FUNCTION, MPI_Wait start, 1496413400 ms, 8323329
FUNCTION, MPI_Wait end, 1496413400 ms, 8323329
FUNCTION, MPI_Wait start, 1496413402 ms, 8323329
FUNCTION, MPI_Wait end, 1496413403 ms, 8323329
FUNCTION, MPI_Wait start, 1496413405 ms, 8323329
FUNCTION, MPI_Wait end, 1496413405 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496425001 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496425018 ms, 8323329
FUNCTION, MPI_Waitall start, 1496425209 ms, 8323329
FUNCTION, MPI_Waitall end, 1496425210 ms, 8323329
FUNCTION, MPI_Wait start, 1496425210 ms, 8323329
FUNCTION, MPI_Wait end, 1496425210 ms, 8323329
FUNCTION, MPI_Wait start, 1496425211 ms, 8323329
FUNCTION, MPI_Wait end, 1496425211 ms, 8323329
FUNCTION, MPI_Wait start, 1496425211 ms, 8323329
FUNCTION, MPI_Wait end, 1496425212 ms, 8323329
FUNCTION, MPI_Wait start, 1496425212 ms, 8323329
FUNCTION, MPI_Wait end, 1496425215 ms, 8323329
FUNCTION, MPI_Wait start, 1496425215 ms, 8323329
FUNCTION, MPI_Wait end, 1496425216 ms, 8323329
FUNCTION, MPI_Wait start, 1496425216 ms, 8323329
FUNCTION, MPI_Wait end, 1496425216 ms, 8323329
FUNCTION, MPI_Wait start, 1496425217 ms, 8323329
FUNCTION, MPI_Wait end, 1496425217 ms, 8323329
FUNCTION, MPI_Waitall start, 1496425304 ms, 8323329
FUNCTION, MPI_Waitall end, 1496425304 ms, 8323329
FUNCTION, MPI_Wait start, 1496425305 ms, 8323329
FUNCTION, MPI_Wait end, 1496425305 ms, 8323329
FUNCTION, MPI_Wait start, 1496425306 ms, 8323329
FUNCTION, MPI_Wait end, 1496425307 ms, 8323329
FUNCTION, MPI_Wait start, 1496425307 ms, 8323329
FUNCTION, MPI_Wait end, 1496425321 ms, 8323329
FUNCTION, MPI_Wait start, 1496425321 ms, 8323329
FUNCTION, MPI_Wait end, 1496425322 ms, 8323329
FUNCTION, MPI_Wait start, 1496425322 ms, 8323329
FUNCTION, MPI_Wait end, 1496425322 ms, 8323329
FUNCTION, MPI_Waitall start, 1496425369 ms, 8323329
FUNCTION, MPI_Waitall end, 1496425369 ms, 8323329
FUNCTION, MPI_Wait start, 1496425369 ms, 8323329
FUNCTION, MPI_Wait end, 1496425376 ms, 8323329
FUNCTION, MPI_Wait start, 1496425376 ms, 8323329
FUNCTION, MPI_Wait end, 1496425399 ms, 8323329
FUNCTION, MPI_Wait start, 1496425401 ms, 8323329
FUNCTION, MPI_Wait end, 1496425401 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496437328 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496437374 ms, 8323329
FUNCTION, MPI_Waitall start, 1496437574 ms, 8323329
FUNCTION, MPI_Waitall end, 1496437574 ms, 8323329
FUNCTION, MPI_Wait start, 1496437575 ms, 8323329
FUNCTION, MPI_Wait end, 1496437575 ms, 8323329
FUNCTION, MPI_Wait start, 1496437576 ms, 8323329
FUNCTION, MPI_Wait end, 1496437576 ms, 8323329
FUNCTION, MPI_Wait start, 1496437576 ms, 8323329
FUNCTION, MPI_Wait end, 1496437577 ms, 8323329
FUNCTION, MPI_Wait start, 1496437577 ms, 8323329
FUNCTION, MPI_Wait end, 1496437577 ms, 8323329
FUNCTION, MPI_Wait start, 1496437578 ms, 8323329
FUNCTION, MPI_Wait end, 1496437578 ms, 8323329
FUNCTION, MPI_Wait start, 1496437578 ms, 8323329
FUNCTION, MPI_Wait end, 1496437579 ms, 8323329
FUNCTION, MPI_Wait start, 1496437594 ms, 8323329
FUNCTION, MPI_Wait end, 1496437594 ms, 8323329
FUNCTION, MPI_Waitall start, 1496437672 ms, 8323329
FUNCTION, MPI_Waitall end, 1496437672 ms, 8323329
FUNCTION, MPI_Wait start, 1496437672 ms, 8323329
FUNCTION, MPI_Wait end, 1496437675 ms, 8323329
FUNCTION, MPI_Wait start, 1496437686 ms, 8323329
FUNCTION, MPI_Wait end, 1496437686 ms, 8323329
FUNCTION, MPI_Wait start, 1496437688 ms, 8323329
FUNCTION, MPI_Wait end, 1496437688 ms, 8323329
FUNCTION, MPI_Wait start, 1496437700 ms, 8323329
FUNCTION, MPI_Wait end, 1496437700 ms, 8323329
FUNCTION, MPI_Wait start, 1496437701 ms, 8323329
FUNCTION, MPI_Wait end, 1496437703 ms, 8323329
FUNCTION, MPI_Waitall start, 1496437769 ms, 8323329
FUNCTION, MPI_Waitall end, 1496437770 ms, 8323329
FUNCTION, MPI_Wait start, 1496437778 ms, 8323329
FUNCTION, MPI_Wait end, 1496437784 ms, 8323329
FUNCTION, MPI_Wait start, 1496437790 ms, 8323329
FUNCTION, MPI_Wait end, 1496437790 ms, 8323329
FUNCTION, MPI_Wait start, 1496437791 ms, 8323329
FUNCTION, MPI_Wait end, 1496437791 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496449711 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496449721 ms, 8323329
FUNCTION, MPI_Waitall start, 1496449907 ms, 8323329
FUNCTION, MPI_Waitall end, 1496449907 ms, 8323329
FUNCTION, MPI_Wait start, 1496449908 ms, 8323329
FUNCTION, MPI_Wait end, 1496449914 ms, 8323329
FUNCTION, MPI_Wait start, 1496449914 ms, 8323329
FUNCTION, MPI_Wait end, 1496449914 ms, 8323329
FUNCTION, MPI_Wait start, 1496449915 ms, 8323329
FUNCTION, MPI_Wait end, 1496449931 ms, 8323329
FUNCTION, MPI_Wait start, 1496449931 ms, 8323329
FUNCTION, MPI_Wait end, 1496449932 ms, 8323329
FUNCTION, MPI_Wait start, 1496449932 ms, 8323329
FUNCTION, MPI_Wait end, 1496449932 ms, 8323329
FUNCTION, MPI_Wait start, 1496449933 ms, 8323329
FUNCTION, MPI_Wait end, 1496449933 ms, 8323329
FUNCTION, MPI_Wait start, 1496449939 ms, 8323329
FUNCTION, MPI_Wait end, 1496449940 ms, 8323329
FUNCTION, MPI_Waitall start, 1496450014 ms, 8323329
FUNCTION, MPI_Waitall end, 1496450014 ms, 8323329
FUNCTION, MPI_Wait start, 1496450014 ms, 8323329
FUNCTION, MPI_Wait end, 1496450034 ms, 8323329
FUNCTION, MPI_Wait start, 1496450034 ms, 8323329
FUNCTION, MPI_Wait end, 1496450034 ms, 8323329
FUNCTION, MPI_Wait start, 1496450035 ms, 8323329
FUNCTION, MPI_Wait end, 1496450035 ms, 8323329
FUNCTION, MPI_Wait start, 1496450037 ms, 8323329
FUNCTION, MPI_Wait end, 1496450039 ms, 8323329
FUNCTION, MPI_Wait start, 1496450040 ms, 8323329
FUNCTION, MPI_Wait end, 1496450040 ms, 8323329
FUNCTION, MPI_Waitall start, 1496450091 ms, 8323329
FUNCTION, MPI_Waitall end, 1496450091 ms, 8323329
FUNCTION, MPI_Wait start, 1496450096 ms, 8323329
FUNCTION, MPI_Wait end, 1496450106 ms, 8323329
FUNCTION, MPI_Wait start, 1496450111 ms, 8323329
FUNCTION, MPI_Wait end, 1496450112 ms, 8323329
FUNCTION, MPI_Wait start, 1496450112 ms, 8323329
FUNCTION, MPI_Wait end, 1496450127 ms, 8323329
FUNCTION, MPI_Allreduce start, 1496462110 ms, 8323329
FUNCTION, MPI_Allreduce end, 1496462173 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462350 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462351 ms, 8323329
FUNCTION, MPI_Wait start, 1496462351 ms, 8323329
FUNCTION, MPI_Wait end, 1496462378 ms, 8323329
FUNCTION, MPI_Wait start, 1496462378 ms, 8323329
FUNCTION, MPI_Wait end, 1496462379 ms, 8323329
FUNCTION, MPI_Wait start, 1496462379 ms, 8323329
FUNCTION, MPI_Wait end, 1496462384 ms, 8323329
FUNCTION, MPI_Wait start, 1496462385 ms, 8323329
FUNCTION, MPI_Wait end, 1496462385 ms, 8323329
FUNCTION, MPI_Wait start, 1496462385 ms, 8323329
FUNCTION, MPI_Wait end, 1496462386 ms, 8323329
FUNCTION, MPI_Wait start, 1496462386 ms, 8323329
FUNCTION, MPI_Wait end, 1496462387 ms, 8323329
FUNCTION, MPI_Wait start, 1496462387 ms, 8323329
FUNCTION, MPI_Wait end, 1496462387 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462471 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462471 ms, 8323329
FUNCTION, MPI_Wait start, 1496462472 ms, 8323329
FUNCTION, MPI_Wait end, 1496462479 ms, 8323329
FUNCTION, MPI_Wait start, 1496462480 ms, 8323329
FUNCTION, MPI_Wait end, 1496462481 ms, 8323329
FUNCTION, MPI_Wait start, 1496462482 ms, 8323329
FUNCTION, MPI_Wait end, 1496462482 ms, 8323329
FUNCTION, MPI_Wait start, 1496462482 ms, 8323329
FUNCTION, MPI_Wait end, 1496462482 ms, 8323329
FUNCTION, MPI_Wait start, 1496462483 ms, 8323329
FUNCTION, MPI_Wait end, 1496462483 ms, 8323329
FUNCTION, MPI_Waitall start, 1496462555 ms, 8323329
FUNCTION, MPI_Waitall end, 1496462556 ms, 8323329
FUNCTION, MPI_Wait start, 1496462556 ms, 8323329
FUNCTION, MPI_Wait end, 1496462558 ms, 8323329
FUNCTION, MPI_Wait start, 1496462558 ms, 8323329
FUNCTION, MPI_Wait end, 1496462558 ms, 8323329
FUNCTION, MPI_Wait start, 1496462559 ms, 8323329
FUNCTION, MPI_Wait end, 1496462559 ms, 8323329
FUNCTION, MPI_Reduce start, 1496474349 ms, 8323329
FUNCTION, MPI_Reduce end, 1496474559 ms, 8323329
