ENERGY, 0.000000 joules, 1496412975 ms, plat
ENERGY, 0.000000 joules, 1496412975 ms, plat.node0
ENERGY, 6.226868 joules, 1496413075 ms, plat
ENERGY, 6.226868 joules, 1496413075 ms, plat.node0
ENERGY, 12.612854 joules, 1496413177 ms, plat
ENERGY, 12.612854 joules, 1496413177 ms, plat.node0
ENERGY, 18.855835 joules, 1496413277 ms, plat
ENERGY, 18.855835 joules, 1496413277 ms, plat.node0
ENERGY, 24.840790 joules, 1496413378 ms, plat
ENERGY, 24.840790 joules, 1496413378 ms, plat.node0
ENERGY, 31.183472 joules, 1496413478 ms, plat
ENERGY, 31.183472 joules, 1496413478 ms, plat.node0
ENERGY, 37.466888 joules, 1496413578 ms, plat
ENERGY, 37.466888 joules, 1496413578 ms, plat.node0
ENERGY, 43.779205 joules, 1496413678 ms, plat
ENERGY, 43.779205 joules, 1496413678 ms, plat.node0
ENERGY, 50.090973 joules, 1496413778 ms, plat
ENERGY, 50.090973 joules, 1496413778 ms, plat.node0
ENERGY, 56.414612 joules, 1496413878 ms, plat
ENERGY, 56.414612 joules, 1496413878 ms, plat.node0
ENERGY, 62.770966 joules, 1496413978 ms, plat
ENERGY, 62.770966 joules, 1496413978 ms, plat.node0
ENERGY, 69.115662 joules, 1496414078 ms, plat
ENERGY, 69.115662 joules, 1496414078 ms, plat.node0
ENERGY, 75.451172 joules, 1496414178 ms, plat
ENERGY, 75.451172 joules, 1496414178 ms, plat.node0
ENERGY, 81.724060 joules, 1496414278 ms, plat
ENERGY, 81.724060 joules, 1496414278 ms, plat.node0
ENERGY, 88.059753 joules, 1496414379 ms, plat
ENERGY, 88.059753 joules, 1496414379 ms, plat.node0
ENERGY, 94.409607 joules, 1496414479 ms, plat
ENERGY, 94.409607 joules, 1496414479 ms, plat.node0
ENERGY, 100.748535 joules, 1496414579 ms, plat
ENERGY, 100.748535 joules, 1496414579 ms, plat.node0
ENERGY, 107.038635 joules, 1496414679 ms, plat
ENERGY, 107.038635 joules, 1496414679 ms, plat.node0
ENERGY, 113.385284 joules, 1496414779 ms, plat
ENERGY, 113.385284 joules, 1496414779 ms, plat.node0
ENERGY, 119.656036 joules, 1496414879 ms, plat
ENERGY, 119.656036 joules, 1496414879 ms, plat.node0
ENERGY, 125.959778 joules, 1496414979 ms, plat
