FUNCTION, MPI_Waitall start, 1496412955 ms, 8323329
FUNCTION, MPI_Waitall end, 1496412960 ms, 8323329
FUNCTION, MPI_Wait start, 1496412961 ms, 8323329
FUNCTION, MPI_Wait end, 1496412961 ms, 8323329
FUNCTION, MPI_Wait start, 1496412961 ms, 8323329
FUNCTION, MPI_Wait end, 1496412961 ms, 8323329
FUNCTION, MPI_Wait start, 1496412962 ms, 8323329
FUNCTION, MPI_Wait end, 1496412962 ms, 8323329
FUNCTION, MPI_Wait start, 1496412962 ms, 8323329
FUNCTION, MPI_Wait end, 1496412962 ms, 8323329
FUNCTION, MPI_Wait start, 1496412963 ms, 8323329
FUNCTION, MPI_Wait end, 1496412963 ms, 8323329
FUNCTION, MPI_Wait start, 1496412963 ms, 8323329
FUNCTION, MPI_Wait end, 1496412963 ms, 8323329
FUNCTION, MPI_Wait start, 1496412964 ms, 8323329
FUNCTION, MPI_Wait end, 1496412964 ms, 8323329
FUNCTION, MPI_Barrier start, 1496412964 ms, 8323329
FUNCTION, MPI_Barrier end, 1496412966 ms, 8323329
FUNCTION, MPI_Waitall start, 1496413174 ms, 8323329
FUNCTION, MPI_Waitall end, 1496413175 ms, 8323329
FUNCTION, MPI_Wait start, 1496413175 ms, 8323329
FUNCTION, MPI_Wait end, 1496413195 ms, 8323329
FUNCTION, MPI_Wait start, 1496413195 ms, 8323329
FUNCTION, MPI_Wait end, 1496413195 ms, 8323329
FUNCTION, MPI_Wait start, 1496413196 ms, 8323329
FUNCTION, MPI_Wait end, 1496413196 ms, 8323329
FUNCTION, MPI_Wait start, 1496413196 ms, 8323329
FUNCTION, MPI_Wait end, 1496413197 ms, 8323329
FUNCTION, MPI_Wait start, 1496413197 ms, 8323329
FUNCTION, MPI_Wait end, 1496413197 ms, 8323329
FUNCTION, MPI_Wait start, 1496413198 ms, 8323329
FUNCTION, MPI_Wait end, 1496413199 ms, 8323329
FUNCTION, MPI_Wait start, 1496413200 ms, 8323329
FUNCTION, MPI_Wait end, 1496413217 ms, 8323329
FUNCTION, MPI_Waitall start, 1496413301 ms, 8323329
FUNCTION, MPI_Waitall end, 1496413302 ms, 8323329
FUNCTION, MPI_Wait start, 1496413302 ms, 8323329
FUNCTION, MPI_Wait end, 1496413302 ms, 8323329
FUNCTION, MPI_Wait start, 1496413303 ms, 8323329
FUNCTION, MPI_Wait end, 1496413303 ms, 8323329
FUNCTION, MPI_Wait start, 1496413303 ms, 8323329
FUNCTION, MPI_Wait end, 1496413303 ms, 8323329
FUNCTION, MPI_Wait start, 1496413303 ms, 8323329
FUNCTION, MPI_Wait end, 1496413304 ms, 8323329
FUNCTION, MPI_Wait start, 1496413304 ms, 8323329
FUNCTION, MPI_Wait end, 1496413319 ms, 8323329
FUNCTION, MPI_Wait start, 1496413319 ms, 8323329
FUNCTION, MPI_Wait end, 1496413320 ms, 8323329
FUNCTION, MPI_Waitall start, 1496413380 ms, 8323329
FUNCTION, MPI_Waitall end, 1496413381 ms, 8323329
FUNCTION, MPI_Wait start, 1496413382 ms, 8323329
FUNCTION, MPI_Wait end, 1496413382 ms, 8323329
FUNCTION, MPI_Wait start, 1496413382 ms, 8323329
FUNCTION, MPI_Wait end, 1496413383 ms, 8323329
FUNCTION, MPI_Wait start, 1496413383 ms, 8323329
FUNCTION, MPI_Wait end, 1496413392 ms, 8323329
