time(ms) energy(J) hostname
85221749 0.000000 box
85221849 1.324646 box
85221949 1.270569 box
85222049 1.277100 box
85222149 1.282043 box
85222249 1.314026 box
85222349 1.330139 box
85222449 1.337341 box
85222549 1.336792 box
85222649 1.336365 box
85222749 1.337280 box
85222849 1.336487 box
85222949 1.335449 box
85223049 1.337891 box
85223149 1.336609 box
85223249 1.337463 box
85223349 1.335693 box
85223449 1.338257 box
85223549 1.338379 box
85223649 1.336365 box
85223749 1.337708 box
85223849 1.336426 box
85223949 1.337830 box
85224049 1.338318 box
85224149 1.337402 box
85224249 1.339844 box
85224349 1.336975 box
85224449 1.337830 box
85224549 1.339966 box
85224649 1.336487 box
85224749 1.338196 box
85224849 1.335693 box
85224949 1.337524 box
85225049 1.337830 box
85225149 1.335510 box
85225249 1.336182 box
85225349 1.339233 box
85225449 1.338013 box
85225549 1.337463 box
85225649 1.336975 box
85225749 1.337708 box
85225849 1.337402 box
85225949 1.338379 box
85226049 1.336914 box
85226149 1.338989 box
85226249 1.336304 box
85226349 1.337341 box
85226449 1.337341 box
85226549 1.336487 box
85226649 1.339539 box
85226749 1.337830 box
85226849 1.337646 box
85226949 1.337585 box
85227049 1.337830 box
85227149 1.336914 box
85227249 1.338135 box
85227349 1.337524 box
85227449 1.336243 box
85227549 1.336975 box
85227649 1.335938 box
85227749 1.338318 box
85227849 1.338135 box
85227949 1.337585 box
85228049 1.338196 box
85228149 1.336731 box
85228249 1.338623 box
85228349 1.337585 box
85228449 1.337585 box
85228549 1.338806 box
85228649 1.337097 box
85228749 1.339050 box
85228849 1.337158 box
85228949 1.337036 box
85229049 1.338745 box
85229149 1.337402 box
85229249 1.337341 box
85229349 1.338440 box
85229449 1.336243 box
85229549 1.338623 box
85229649 1.335938 box
85229749 1.337585 box
85229849 1.337341 box
85229949 1.336548 box
85230049 1.337646 box
85230149 1.337036 box
85230249 1.337036 box
85230349 1.337708 box
85230449 1.337158 box
85230549 1.335754 box
85230649 1.337524 box
85230749 1.337830 box
85230849 1.337219 box
85230949 1.338074 box
85231049 1.338074 box
85231149 1.335632 box
85231249 1.337769 box
85231349 1.337097 box
85231449 1.337524 box
85231549 1.337646 box
85231649 1.338684 box
85231749 1.338074 box
85231849 1.339844 box
85231949 1.339233 box
85232049 1.337463 box
85232149 1.338684 box
85232249 1.337341 box
85232349 1.337463 box
85232449 1.339172 box
85232549 1.339233 box
85232649 1.338074 box
85232749 1.338623 box
85232849 1.338806 box
85232949 1.337524 box
85233049 1.338135 box
85233149 1.338318 box
85233249 1.337891 box
85233349 1.336853 box
85233449 1.337280 box
85233549 1.338562 box
85233649 1.338745 box
85233749 1.335938 box
85233849 1.336975 box
85233949 1.336609 box
85234049 1.337708 box
85234149 1.335754 box
85234249 1.338745 box
85234349 1.338379 box
85234449 1.338562 box
85234549 1.337402 box
85234649 1.338135 box
85234749 1.338257 box
85234849 1.337097 box
85234949 1.336975 box
85235049 1.336182 box
85235149 1.335083 box
85235249 1.334290 box
85235349 1.334839 box
85235449 1.335449 box
85235549 1.333862 box
85235649 1.334106 box
85235749 1.334351 box
85235849 1.333984 box
85235949 1.333801 box
85236049 1.335388 box
85236149 1.333801 box
85236249 1.334351 box
85236349 1.333862 box
85236449 1.338074 box
85236549 1.334534 box
85236649 1.335754 box
85236749 1.334290 box
85236849 1.333801 box
85236949 1.334778 box
85237049 1.334717 box
85237149 1.334473 box
85237249 1.335876 box
85237349 1.335327 box
85237449 1.334412 box
85237549 1.335632 box
85237649 1.333252 box
85237749 1.334656 box
85237849 1.333984 box
85237949 1.334106 box
85238049 1.333984 box
85238149 1.334351 box
85238249 1.336121 box
85238349 1.334900 box
85238449 1.336487 box
85238549 1.336426 box
85238649 1.339111 box
85238749 1.337769 box
85238849 1.338562 box
85238949 1.337830 box
85239049 1.337463 box
85239149 1.336853 box
85239249 1.339905 box
85239349 1.337708 box
85239449 1.337646 box
85239549 1.338135 box
85239649 1.336853 box
85239749 1.340210 box
85239849 1.336670 box
85239949 1.338257 box
85240049 1.338745 box
85240149 1.336609 box
85240249 1.336426 box
85240349 1.336243 box
85240449 1.337219 box
85240549 1.334045 box
85240649 1.335449 box
85240749 1.335571 box
85240849 1.335693 box
85240949 1.335022 box
85241049 1.337036 box
85241149 1.335083 box
85241249 1.336304 box
85241349 1.335876 box
85241449 1.334351 box
85241549 1.334412 box
85241649 1.333862 box
85241749 1.334229 box
85241849 1.334839 box
85241949 1.333374 box
85242049 1.333862 box
85242149 1.334534 box
85242249 1.333923 box
85242349 1.335510 box
85242449 1.333069 box
85242549 1.333313 box
85242649 1.334412 box
85242749 1.335999 box
85242849 1.334961 box
85242949 1.334534 box
85243049 1.337524 box
85243149 1.336182 box
85243249 1.338257 box
85243349 1.339050 box
85243449 1.336060 box
85243549 1.339355 box
85243649 1.337158 box
85243749 1.337341 box
85243849 1.338196 box
85243949 1.337585 box
85244049 1.337524 box
85244149 1.338074 box
85244249 1.337646 box
85244349 1.337891 box
85244449 1.336914 box
85244549 1.335999 box
85244649 1.329712 box
85244749 1.338623 box
85244849 1.336792 box
85244949 1.335266 box
85245049 1.335327 box
85245149 1.336914 box
85245249 1.335754 box
85245349 1.333618 box
85245449 1.332886 box
85245549 1.334534 box
85245649 1.334961 box
85245749 1.334167 box
85245849 1.332825 box
85245949 1.333984 box
85246049 1.335388 box
85246149 1.337341 box
85246249 1.338196 box
85246349 1.338257 box
85246449 1.338135 box
85246549 1.337708 box
85246649 1.337891 box
85246749 1.337036 box
85246849 1.338928 box
85246949 1.338806 box
85247049 1.335815 box
85247149 1.336426 box
85247249 1.334839 box
85247349 1.333618 box
85247449 1.333008 box
85247549 1.335632 box
85247649 1.334900 box
85247749 1.335632 box
85247849 1.332947 box
85247949 1.335083 box
85248049 1.335693 box
85248149 1.336792 box
85248249 1.334717 box
85248349 1.333923 box
85248449 1.334961 box
85248549 1.335266 box
85248649 1.333679 box
85248749 1.333557 box
85248849 1.334229 box
85248949 1.335266 box
85249049 1.333801 box
85249149 1.335022 box
85249249 1.335938 box
85249349 1.336304 box
85249449 1.337097 box
85249549 1.335571 box
85249649 1.336609 box
85249749 1.337097 box
85249849 1.337158 box
85249949 1.339050 box
85250049 1.338379 box
85250149 1.339966 box
85250249 1.338135 box
85250349 1.338196 box
85250449 1.337524 box
85250549 1.338318 box
85250649 1.338074 box
85250749 1.338928 box
85250849 1.336060 box
85250949 1.336487 box
85251049 1.334778 box
85251149 1.336304 box
85251249 1.333008 box
85251349 1.333740 box
85251449 1.334290 box
85251549 1.335632 box
85251649 1.332336 box
85251749 1.333923 box
85251849 1.333496 box
85251949 1.335144 box
85252049 1.336304 box
85252149 1.333557 box
85252249 1.335144 box
85252349 1.334778 box
85252449 1.337097 box
85252549 1.336304 box
85252649 1.337708 box
85252749 1.337219 box
85252849 1.338196 box
85252949 1.338074 box
85253049 1.339722 box
85253149 1.336670 box
85253249 1.337280 box
85253349 1.336548 box
85253449 1.336426 box
85253549 1.337280 box
85253649 1.336548 box
85253749 1.334045 box
85253849 1.333801 box
85253949 1.335632 box
85254049 1.334717 box
85254149 1.335632 box
85254249 1.334045 box
85254349 1.334106 box
85254449 1.335571 box
85254549 1.333984 box
85254649 1.334412 box
85254749 1.335510 box
85254849 1.335266 box
85254949 1.333374 box
85255049 1.337402 box
85255149 1.337463 box
85255249 1.337036 box
85255349 1.336731 box
85255449 1.337585 box
85255549 1.336670 box
85255649 1.338623 box
85255749 1.337830 box
85255849 1.334961 box
85255949 1.335266 box
85256049 1.337158 box
85256149 1.336548 box
85256249 1.333984 box
85256349 1.334839 box
85256449 1.334229 box
85256549 1.335815 box
85256649 1.335144 box
85256749 1.335571 box
85256849 1.335449 box
85256949 1.333923 box
85257049 1.336792 box
85257149 1.337769 box
85257249 1.338013 box
85257349 1.339478 box
85257449 1.338806 box
85257549 1.338013 box
85257649 1.341309 box
85257749 1.337952 box
85257849 1.338318 box
85257949 1.337891 box
85258049 1.335571 box
85258149 1.335327 box
85258249 1.334167 box
85258349 1.334473 box
85258449 1.334473 box
85258549 1.333496 box
85258649 1.335083 box
85258749 1.335693 box
85258849 1.336853 box
85258949 1.336060 box
85259049 1.335999 box
85259149 1.336548 box
85259249 1.338379 box
85259349 1.339233 box
85259449 1.337646 box
85259549 1.337341 box
85259649 1.338013 box
85259749 1.337158 box
85259849 1.337219 box
85259949 1.337524 box
85260049 1.335999 box
85260149 1.335449 box
85260249 1.336731 box
85260349 1.335388 box
85260449 1.333923 box
85260549 1.334839 box
85260649 1.335083 box
85260749 1.336243 box
85260849 1.334656 box
85260949 1.333801 box
85261049 1.333801 box
85261149 1.334778 box
85261249 1.337585 box
85261349 1.338440 box
85261449 1.337341 box
85261549 1.338257 box
85261649 1.335938 box
85261749 1.337524 box
85261849 1.337097 box
85261949 1.337036 box
85262049 1.339294 box
85262149 1.336731 box
85262249 1.335327 box
85262349 1.335449 box
85262449 1.334717 box
85262549 1.335449 box
85262649 1.334961 box
85262749 1.333740 box
85262849 1.334900 box
85262949 1.334900 box
85263049 1.334351 box
85263149 1.334961 box
85263249 1.335449 box
85263349 1.334473 box
85263449 1.335327 box
85263549 1.338257 box
85263649 1.337341 box
85263749 1.338806 box
85263849 1.339905 box
85263949 1.337769 box
85264049 1.337708 box
85264149 1.337524 box
85264249 1.337341 box
85264349 1.337891 box
85264449 1.337585 box
85264549 1.335876 box
85264649 1.335571 box
85264749 1.334351 box
85264849 1.335144 box
85264949 1.335815 box
85265049 1.335632 box
85265149 1.334595 box
85265249 1.334045 box
85265349 1.334534 box
85265449 1.336182 box
85265549 1.334229 box
85265649 1.333496 box
85265749 1.334717 box
85265849 1.333557 box
85265949 1.333740 box
85266049 1.333313 box
85266149 1.335632 box
85266249 1.334839 box
85266349 1.333313 box
85266449 1.333923 box
85266549 1.334351 box
85266649 1.337158 box
85266749 1.335754 box
85266849 1.334534 box
85266949 1.336792 box
85267049 1.334412 box
85267149 1.335815 box
85267249 1.334045 box
85267349 1.334717 box
85267449 1.336182 box
85267549 1.335693 box
85267649 1.335083 box
85267749 1.336426 box
85267849 1.336426 box
85267949 1.335205 box
85268049 1.336792 box
85268149 1.336853 box
85268249 1.338928 box
85268349 1.336853 box
85268449 1.337952 box
85268549 1.337463 box
85268649 1.337830 box
85268749 1.337280 box
85268849 1.334778 box
85268949 1.338745 box
85269049 1.338684 box
85269149 1.336975 box
85269249 1.337769 box
85269349 1.336426 box
85269449 1.336731 box
85269549 1.336182 box
85269649 1.334778 box
85269749 1.334656 box
85269849 1.334717 box
85269949 1.333496 box
85270049 1.333252 box
85270149 1.334900 box
85270249 1.335388 box
85270349 1.336243 box
85270449 1.334534 box
85270549 1.334351 box
85270649 1.336121 box
85270749 1.335266 box
85270849 1.335144 box
85270949 1.336426 box
85271049 1.336975 box
85271149 1.338745 box
85271249 1.338318 box
85271349 1.337769 box
85271449 1.338623 box
85271549 1.338562 box
85271649 1.338196 box
85271749 1.338318 box
85271849 1.337341 box
85271949 1.336487 box
85272049 1.336487 box
85272149 1.336121 box
85272249 1.335571 box
85272349 1.335205 box
85272449 1.335632 box
85272549 1.335815 box
85272649 1.334534 box
85272749 1.334351 box
85272849 1.334778 box
85272949 1.334229 box
85273049 1.335266 box
85273149 1.336060 box
85273249 1.335022 box
85273349 1.338013 box
85273449 1.336975 box
85273549 1.337830 box
85273649 1.339661 box
85273749 1.338196 box
85273849 1.338013 box
85273949 1.337524 box
85274049 1.338806 box
85274149 1.337402 box
85274249 1.338074 box
85274349 1.336548 box
85274449 1.336853 box
85274549 1.336182 box
85274649 1.335388 box
85274749 1.334351 box
85274849 1.334106 box
85274949 1.335022 box
85275049 1.335876 box
85275149 1.334778 box
85275249 1.333130 box
85275349 1.332886 box
85275449 1.335022 box
85275549 1.335205 box
85275649 1.334412 box
85275749 1.337402 box
85275849 1.339111 box
85275949 1.339966 box
85276049 1.336853 box
85276149 1.336853 box
85276249 1.338562 box
85276349 1.338440 box
85276449 1.338806 box
85276549 1.336548 box
85276649 1.337769 box
85276749 1.335693 box
85276849 1.336243 box
85276949 1.335388 box
85277049 1.334717 box
85277149 1.334778 box
85277249 1.335022 box
85277349 1.334167 box
85277449 1.336792 box
85277549 1.336121 box
85277649 1.334412 box
85277749 1.335449 box
85277849 1.335632 box
85277949 1.333557 box
85278049 1.335022 box
85278149 1.336426 box
85278249 1.336060 box
85278349 1.338684 box
85278449 1.338074 box
85278549 1.338745 box
85278649 1.338745 box
85278749 1.339233 box
85278849 1.337341 box
85278949 1.337402 box
85279049 1.335693 box
85279149 1.337097 box
85279249 1.335510 box
85279349 1.333862 box
85279449 1.336121 box
85279549 1.334167 box
85279649 1.333618 box
85279749 1.334961 box
85279849 1.334778 box
85279949 1.335205 box
85280049 1.336792 box
85280149 1.335510 box
85280249 1.333618 box
85280349 1.334106 box
85280449 1.333984 box
85280549 1.335327 box
85280649 1.334656 box
85280749 1.337524 box
85280849 1.335938 box
85280949 1.338562 box
85281049 1.339172 box
85281149 1.336182 box
85281249 1.338989 box
85281349 1.338806 box
85281449 1.336792 box
85281549 1.338440 box
85281649 1.338318 box
85281749 1.336365 box
85281849 1.334534 box
85281949 1.335999 box
85282049 1.334900 box
85282149 1.334412 box
85282249 1.334778 box
85282349 1.334412 box
85282449 1.336792 box
85282549 1.334229 box
85282649 1.335999 box
85282749 1.335022 box
85282849 1.334473 box
85282949 1.336243 box
85283049 1.335083 box
85283149 1.335144 box
85283249 1.334473 box
85283349 1.335632 box
85283449 1.338257 box
85283549 1.338745 box
85283649 1.337830 box
85283749 1.339111 box
85283849 1.337646 box
85283949 1.339233 box
85284049 1.336853 box
85284149 1.338989 box
85284249 1.338257 box
85284349 1.336914 box
85284449 1.337280 box
85284549 1.337463 box
85284649 1.337769 box
85284749 1.336182 box
85284849 1.337036 box
85284949 1.338074 box
85285049 1.338562 box
85285149 1.336365 box
85285249 1.337402 box
85285349 1.337646 box
85285449 1.337463 box
85285549 1.338013 box
85285649 1.336914 box
85285749 1.338684 box
85285849 1.336975 box
85285949 1.335876 box
85286049 1.335022 box
85286149 1.335754 box
85286249 1.335571 box
85286349 1.334106 box
85286449 1.335999 box
85286549 1.336304 box
85286649 1.334839 box
85286749 1.333740 box
85286849 1.335083 box
85286949 1.336609 box
85287049 1.334900 box
85287149 1.335022 box
85287249 1.334534 box
85287349 1.335083 box
85287449 1.334229 box
85287549 1.335266 box
85287649 1.333801 box
85287749 1.334045 box
85287849 1.336487 box
85287949 1.336426 box
85288049 1.335449 box
85288149 1.336121 box
85288249 1.338684 box
85288349 1.336670 box
85288449 1.337036 box
85288549 1.339905 box
