time(ms) energy(J) hostname
172692046 0.000000 box
172692146 0.954407 box
172692246 0.950684 box
172692346 0.957275 box
172692446 1.004395 box
172692546 0.956604 box
172692646 0.980713 box
172692746 0.997070 box
172692846 0.954407 box
172692946 0.954773 box
172693046 0.951233 box
172693146 0.951660 box
172693246 0.950562 box
172693346 0.949768 box
172693446 0.950073 box
172693546 0.950073 box
172693646 0.954102 box
172693746 0.951965 box
172693846 0.950867 box
172693946 0.950562 box
172694046 0.952332 box
172694146 0.952820 box
172694246 0.950317 box
172694346 0.949951 box
172694446 0.953308 box
172694546 0.951538 box
172694646 0.950134 box
172694746 0.952393 box
172694846 0.952209 box
172694946 0.952087 box
172695046 0.951111 box
172695146 0.950439 box
172695246 0.951782 box
172695346 0.950867 box
172695446 0.951172 box
172695546 0.955322 box
172695646 0.951538 box
172695746 0.952942 box
172695846 0.953003 box
172695946 0.948242 box
172696046 0.947571 box
172696146 0.952271 box
172696246 0.953003 box
172696346 0.951660 box
172696446 0.950134 box
172696546 0.948975 box
172696646 0.948730 box
172696746 0.950806 box
172696846 0.955261 box
172696946 0.951721 box
172697046 0.953552 box
172697146 0.953186 box
172697246 0.950317 box
172697346 0.950439 box
172697446 0.952393 box
172697546 0.949219 box
172697646 0.952148 box
172697746 0.949951 box
172697846 0.951294 box
172697946 0.949829 box
172698046 0.952454 box
172698146 0.951660 box
172698246 0.952026 box
172698346 0.953735 box
172698446 0.948425 box
172698546 0.954346 box
172698646 0.952271 box
172698746 0.953308 box
172698846 0.952637 box
172698946 0.953491 box
172699046 0.953430 box
172699146 0.955078 box
172699246 0.950989 box
172699346 0.951721 box
172699446 0.951172 box
172699546 0.951660 box
172699646 0.948853 box
172699746 0.951904 box
172699846 0.952209 box
172699946 0.950867 box
172700046 0.953796 box
172700146 0.950867 box
172700246 0.953674 box
172700346 0.954041 box
172700446 0.950073 box
172700546 0.951660 box
172700646 0.948547 box
172700746 0.952332 box
172700846 0.953552 box
172700946 0.952148 box
172701046 0.951294 box
172701146 0.953186 box
172701246 0.951782 box
172701346 0.950134 box
172701446 0.953491 box
