time(ms) energy(J) hostname
136840450 0.000000 box
136840550 1.089417 box
136840650 1.196350 box
136840750 1.196899 box
136840850 1.196472 box
136840950 1.195251 box
136841050 1.196899 box
136841150 1.195862 box
136841250 1.195312 box
136841350 1.197144 box
136841450 1.195740 box
136841550 1.196289 box
136841650 1.196228 box
136841750 1.195557 box
136841850 1.197571 box
136841950 1.194580 box
136842050 1.196960 box
136842150 1.196045 box
136842250 1.195435 box
136842350 1.196411 box
136842450 1.196228 box
136842550 1.196655 box
136842650 1.196228 box
136842750 1.196106 box
136842850 1.196106 box
136842950 1.196289 box
136843050 1.195740 box
136843150 1.197144 box
136843250 1.194946 box
136843350 1.196472 box
136843450 1.196472 box
136843550 1.196289 box
136843650 1.196350 box
136843750 1.195923 box
136843850 1.196655 box
136843950 1.198792 box
136844050 1.196472 box
136844150 1.196045 box
136844250 1.193481 box
136844350 1.158081 box
136844450 1.080750 box
136844550 1.137939 box
136844650 1.196716 box
136844750 1.196472 box
136844850 1.195923 box
136844950 1.195618 box
136845050 1.195618 box
136845150 1.194702 box
136845250 1.194763 box
136845350 1.195496 box
136845450 1.199890 box
136845550 1.195984 box
136845650 1.193115 box
136845750 1.199341 box
136845850 1.196716 box
136845950 1.198242 box
136846050 1.196167 box
136846150 1.195984 box
136846250 1.196594 box
136846350 1.195007 box
136846450 1.197937 box
136846550 1.196716 box
136846650 1.195374 box
136846750 1.192566 box
136846850 1.196106 box
136846950 1.196411 box
136847050 1.197144 box
136847150 1.199097 box
136847250 1.196899 box
136847350 1.197021 box
136847450 1.197144 box
136847550 1.195923 box
136847650 1.196594 box
136847750 1.195984 box
136847850 1.196594 box
136847950 1.195312 box
136848050 1.197998 box
136848150 1.195312 box
136848250 1.196350 box
136848350 1.192810 box
136848450 1.195679 box
136848550 1.196045 box
136848650 1.199524 box
136848750 1.193420 box
136848850 1.196594 box
136848950 1.199341 box
136849050 1.196106 box
136849150 1.198608 box
136849250 1.195801 box
136849350 1.196228 box
136849450 1.196350 box
136849550 1.196228 box
136849650 1.197388 box
136849750 1.195740 box
136849850 1.195740 box
136849950 1.193176 box
136850050 1.195618 box
136850150 1.196594 box
136850250 1.198853 box
136850350 1.194336 box
136850450 1.196106 box
136850550 1.198975 box
136850650 1.196533 box
136850750 1.197693 box
136850850 1.196655 box
136850950 1.196289 box
136851050 1.196106 box
136851150 1.196899 box
136851250 1.195862 box
136851350 1.195923 box
136851450 1.196594 box
136851550 1.190613 box
136851650 1.199036 box
136851750 1.194519 box
136851850 1.199341 box
136851950 1.196045 box
136852050 1.197693 box
136852150 1.196289 box
136852250 1.196899 box
136852350 1.197571 box
136852450 1.196533 box
136852550 1.195557 box
136852650 1.196716 box
136852750 1.195557 box
136852850 1.196472 box
136852950 1.196655 box
136853050 1.195007 box
136853150 1.194519 box
136853250 1.195129 box
136853350 1.198914 box
136853450 1.197205 box
136853550 1.195496 box
136853650 1.196899 box
136853750 1.197205 box
136853850 1.196533 box
136853950 1.196289 box
136854050 1.196228 box
136854150 1.195801 box
136854250 1.195801 box
136854350 1.195923 box
136854450 1.197388 box
136854550 1.198364 box
136854650 1.195312 box
136854750 1.193542 box
136854850 1.195496 box
136854950 1.196594 box
136855050 1.199036 box
136855150 1.195679 box
136855250 1.196716 box
136855350 1.197388 box
136855450 1.196045 box
136855550 1.197021 box
136855650 1.195496 box
136855750 1.197632 box
136855850 1.195679 box
136855950 1.195374 box
136856050 1.198486 box
136856150 1.196472 box
136856250 1.195618 box
136856350 1.193054 box
136856450 1.195435 box
136856550 1.200134 box
136856650 1.196045 box
136856750 1.197510 box
136856850 1.196228 box
136856950 1.196472 box
136857050 1.197388 box
136857150 1.196472 box
136857250 1.195312 box
136857350 1.196533 box
136857450 1.196289 box
136857550 1.196655 box
136857650 1.196228 box
136857750 1.196289 box
136857850 1.190735 box
136857950 1.200073 box
136858050 1.193481 box
136858150 1.198120 box
136858250 1.198120 box
136858350 1.195312 box
136858450 1.197388 box
136858550 1.197571 box
136858650 1.195557 box
136858750 1.197266 box
136858850 1.195801 box
136858950 1.195679 box
136859050 1.195923 box
136859150 1.196594 box
136859250 1.195496 box
136859350 1.196594 box
136859450 1.192993 box
136859550 1.195312 box
136859650 1.196472 box
136859750 1.196716 box
136859850 1.196533 box
136859950 1.195740 box
136860050 1.199585 box
136860150 1.196411 box
136860250 1.197571 box
136860350 1.197449 box
136860450 1.195557 box
136860550 1.196167 box
136860650 1.196045 box
136860750 1.196350 box
136860850 1.196594 box
136860950 1.196289 box
136861050 1.189636 box
136861150 1.198242 box
136861250 1.199524 box
136861350 1.196350 box
136861450 1.196411 box
136861550 1.197327 box
136861650 1.196289 box
136861750 1.196350 box
136861850 1.196838 box
136861950 1.195801 box
136862050 1.195679 box
136862150 1.196533 box
136862250 1.196045 box
136862350 1.197632 box
136862450 1.194824 box
136862550 1.195862 box
136862650 1.192261 box
136862750 1.196899 box
136862850 1.196228 box
136862950 1.198914 box
136863050 1.193848 box
136863150 1.196228 box
136863250 1.198303 box
136863350 1.196960 box
136863450 1.197998 box
136863550 1.196411 box
136863650 1.196289 box
136863750 1.196228 box
136863850 1.196289 box
136863950 1.197083 box
136864050 1.196167 box
136864150 1.194946 box
136864250 1.192871 box
136864350 1.195312 box
136864450 1.198792 box
136864550 1.196228 box
136864650 1.197510 box
136864750 1.196838 box
136864850 1.196350 box
136864950 1.196655 box
136865050 1.195679 box
136865150 1.196655 box
136865250 1.196228 box
136865350 1.195984 box
136865450 1.196045 box
136865550 1.197266 box
136865650 1.196411 box
136865750 1.194763 box
136865850 1.194946 box
136865950 1.194458 box
136866050 1.196655 box
136866150 1.198792 box
136866250 1.193848 box
136866350 1.200134 box
136866450 1.195740 box
136866550 1.196655 box
136866650 1.197388 box
136866750 1.195923 box
136866850 1.197021 box
136866950 1.195862 box
136867050 1.196655 box
136867150 1.195801 box
136867250 1.196655 box
136867350 1.194580 box
136867450 1.193848 box
136867550 1.195190 box
136867650 1.199219 box
136867750 1.196106 box
136867850 1.196960 box
136867950 1.196289 box
136868050 1.196960 box
136868150 1.196533 box
136868250 1.195984 box
136868350 1.196472 box
136868450 1.196533 box
136868550 1.195923 box
136868650 1.197205 box
136868750 1.196350 box
136868850 1.195496 box
136868950 1.190125 box
136869050 1.197632 box
136869150 1.199158 box
136869250 1.196350 box
136869350 1.196472 box
136869450 1.196655 box
136869550 1.199646 box
136869650 1.195740 box
136869750 1.196716 box
136869850 1.196777 box
136869950 1.196106 box
136870050 1.196106 box
136870150 1.196350 box
136870250 1.196716 box
136870350 1.196716 box
136870450 1.194702 box
136870550 1.193115 box
136870650 1.195618 box
136870750 1.196350 box
