time(ms) energy(J) hostname
181100115 0.000000 box
181100215 0.977783 box
181100315 0.948181 box
181100415 1.009094 box
181100515 1.133850 box
181100615 0.995422 box
181100715 1.018616 box
181100815 1.067505 box
181100915 0.996033 box
181101015 0.993958 box
181101115 0.985596 box
181101215 0.995361 box
181101315 0.992859 box
181101415 0.992065 box
181101515 0.981323 box
181101615 0.994324 box
181101715 0.991821 box
181101815 0.995117 box
181101915 0.982727 box
181102015 0.995911 box
181102115 0.994080 box
181102215 0.992981 box
181102315 0.983093 box
181102415 0.989380 box
181102515 0.992798 box
181102615 0.993713 box
181102715 0.979614 box
181102815 0.992859 box
181102915 0.993469 box
181103015 0.992371 box
181103115 0.980164 box
181103215 0.996033 box
181103315 0.993225 box
181103415 0.992554 box
181103515 0.980957 box
181103615 0.995605 box
181103715 0.994446 box
181103815 0.992737 box
181103915 0.985535 box
181104015 0.992371 box
181104115 0.992737 box
181104215 0.992004 box
181104315 0.983337 box
181104415 0.994080 box
181104515 0.992920 box
181104615 0.994446 box
181104715 0.982605 box
181104815 0.995728 box
181104915 0.993652 box
181105015 0.993713 box
181105115 0.985474 box
181105215 0.993958 box
181105315 0.992065 box
181105415 0.993469 box
181105515 0.982178 box
181105615 0.992126 box
181105715 0.989624 box
181105815 0.995361 box
181105915 0.985229 box
181106015 0.995361 box
181106115 0.994934 box
181106215 0.993774 box
181106315 0.982178 box
181106415 0.993042 box
181106515 0.994202 box
181106615 0.991699 box
181106715 0.982971 box
181106815 0.994751 box
181106915 0.996643 box
181107015 0.993347 box
181107115 0.983032 box
181107215 0.992310 box
181107315 0.994873 box
181107415 0.995972 box
181107515 0.979065 box
181107615 0.996399 box
181107715 0.992493 box
181107815 0.998474 box
181107915 0.979797 box
181108015 0.993958 box
181108115 0.993225 box
181108215 0.993896 box
181108315 0.984558 box
181108415 0.992737 box
181108515 0.991272 box
181108615 0.994507 box
181108715 0.985046 box
181108815 0.993652 box
181108915 0.992859 box
181109015 0.993774 box
181109115 0.983887 box
181109215 0.993164 box
181109315 0.992310 box
181109415 0.991333 box
181109515 0.983521 box
181109615 0.992126 box
181109715 0.994507 box
181109815 0.995728 box
181109915 0.985779 box
181110015 0.995422 box
181110115 0.994446 box
181110215 0.993835 box
181110315 0.982239 box
181110415 0.995911 box
181110515 0.993347 box
181110615 0.994690 box
181110715 0.980896 box
181110815 0.992554 box
181110915 0.993225 box
181111015 0.995789 box
181111115 0.990417 box
181111215 0.986084 box
181111315 0.996033 box
181111415 0.994080 box
181111515 0.991699 box
181111615 0.982910 box
181111715 0.995850 box
181111815 0.993286 box
181111915 0.982605 box
181112015 0.995178 box
181112115 0.994446 box
181112215 0.992554 box
181112315 0.992615 box
181112415 0.982483 box
181112515 0.992188 box
181112615 0.993286 box
181112715 0.983337 box
181112815 0.995605 box
181112915 0.992432 box
181113015 0.992920 box
181113115 0.993164 box
181113215 0.983704 box
181113315 0.994934 box
181113415 0.994080 box
181113515 0.991028 box
181113615 0.986877 box
181113715 0.992310 box
181113815 0.994812 box
181113915 0.983032 box
181114015 0.993530 box
181114115 0.991150 box
181114215 0.992920 box
181114315 0.992371 box
181114415 0.986328 box
181114515 0.994446 box
181114615 0.993958 box
181114715 0.991272 box
181114815 0.984619 box
181114915 0.991333 box
181115015 0.994751 box
181115115 0.983887 box
181115215 0.993591 box
181115315 0.992065 box
181115415 0.997009 box
181115515 0.991943 box
181115615 0.985291 box
181115715 0.995850 box
181115815 0.992004 box
181115915 0.991150 box
181116015 0.985718 box
181116115 0.994019 box
181116215 0.997620 box
181116315 1.076599 box
181116415 1.192993 box
181116515 1.195740 box
181116615 1.194580 box
181116715 1.196838 box
181116815 1.194458 box
181116915 1.195068 box
181117015 1.195679 box
181117115 1.196716 box
181117215 1.196167 box
181117315 1.191406 box
181117415 1.196289 box
181117515 1.197083 box
181117615 1.196228 box
181117715 1.195251 box
181117815 1.199951 box
181117915 1.197266 box
181118015 1.196228 box
181118115 1.196777 box
181118215 1.195679 box
181118315 1.196289 box
181118415 1.223083 box
181118515 1.197327 box
181118615 1.242188 box
181118715 1.260681 box
181118815 1.319580 box
181118915 1.346008 box
181119015 1.338867 box
181119115 1.315369 box
181119215 1.361084 box
181119315 1.390198 box
181119415 1.379700 box
181119515 1.296387 box
181119615 1.060852 box
181119715 1.007996 box
181119815 1.066284 box
181119915 1.090881 box
181120015 0.964966 box
181120115 1.038391 box
181120215 1.013733 box
181120315 0.955261 box
181120415 0.952942 box
181120515 0.950256 box
181120615 0.954651 box
181120715 0.952759 box
181120815 0.951660 box
181120915 0.953552 box
181121015 0.953125 box
181121115 0.954712 box
181121215 0.952026 box
181121315 0.950623 box
181121415 0.953491 box
181121515 0.951233 box
181121615 0.957825 box
181121715 0.952942 box
181121815 0.954590 box
181121915 0.949707 box
181122015 0.953308 box
181122115 0.950439 box
181122215 0.954407 box
181122315 0.954712 box
181122415 0.951599 box
181122515 0.951538 box
181122615 0.950317 box
181122715 0.952148 box
181122815 0.952332 box
181122915 0.952881 box
181123015 0.949280 box
181123115 0.951050 box
181123215 0.952271 box
181123315 0.953918 box
181123415 0.950012 box
181123515 0.952881 box
181123615 0.953369 box
181123715 0.950012 box
181123815 0.952942 box
181123915 0.953064 box
