time(ms) energy(J) hostname
94019610 0.000000 box
94019710 1.272461 box
94019810 1.269897 box
94019910 1.276062 box
94020010 1.274780 box
94020110 1.295532 box
94020210 1.296997 box
94020310 1.298157 box
94020410 1.297485 box
94020510 1.296265 box
94020610 1.296082 box
94020710 1.295959 box
94020810 1.300476 box
94020910 1.292786 box
94021010 1.298340 box
94021110 1.296143 box
94021210 1.296265 box
94021310 1.296509 box
94021410 1.296143 box
94021510 1.296936 box
94021610 1.295166 box
94021710 1.293579 box
94021810 1.296326 box
94021910 1.296448 box
94022010 1.296753 box
94022110 1.295715 box
94022210 1.300171 box
94022310 1.296875 box
94022410 1.295959 box
94022510 1.296692 box
94022610 1.295532 box
94022710 1.296753 box
94022810 1.296021 box
94022910 1.298767 box
94023010 1.296448 box
94023110 1.296021 box
94023210 1.295898 box
94023310 1.296387 box
94023410 1.296082 box
94023510 1.296387 box
94023610 1.296753 box
94023710 1.295959 box
94023810 1.296692 box
94023910 1.296143 box
94024010 1.296204 box
94024110 1.296143 box
94024210 1.294312 box
94024310 1.296570 box
94024410 1.296814 box
94024510 1.295776 box
94024610 1.294250 box
94024710 1.300293 box
94024810 1.296936 box
94024910 1.295593 box
94025010 1.296265 box
94025110 1.294556 box
94025210 1.296082 box
94025310 1.296509 box
94025410 1.296143 box
94025510 1.295837 box
94025610 1.296448 box
94025710 1.296692 box
94025810 1.295959 box
94025910 1.295593 box
94026010 1.296143 box
94026110 1.295898 box
94026210 1.295776 box
94026310 1.296387 box
94026410 1.296265 box
94026510 1.296448 box
94026610 1.296143 box
94026710 1.296997 box
94026810 1.295410 box
94026910 1.296875 box
94027010 1.296326 box
94027110 1.295044 box
94027210 1.296082 box
94027310 1.296997 box
94027410 1.296875 box
94027510 1.294922 box
94027610 1.295898 box
94027710 1.295959 box
94027810 1.296082 box
94027910 1.296997 box
94028010 1.294861 box
94028110 1.297852 box
94028210 1.295532 box
94028310 1.296387 box
94028410 1.295166 box
94028510 1.295593 box
94028610 1.296997 box
94028710 1.296875 box
94028810 1.297424 box
94028910 1.295349 box
94029010 1.296021 box
94029110 1.295288 box
94029210 1.295715 box
94029310 1.297058 box
94029410 1.295532 box
94029510 1.296082 box
94029610 1.296570 box
94029710 1.295776 box
94029810 1.296875 box
94029910 1.294189 box
94030010 1.297363 box
94030110 1.295166 box
94030210 1.296509 box
94030310 1.295837 box
94030410 1.296326 box
94030510 1.295776 box
94030610 1.296387 box
94030710 1.296875 box
94030810 1.295837 box
94030910 1.294678 box
94031010 1.297913 box
94031110 1.294617 box
94031210 1.296326 box
94031310 1.296753 box
94031410 1.295471 box
94031510 1.296021 box
94031610 1.296021 box
