ENERGY, 181.936188 joules, 998277912 ms, plat
ENERGY, 181.936188 joules, 998277912 ms, plat.node0
ENERGY, 188.515137 joules, 998278012 ms, plat
ENERGY, 188.515137 joules, 998278012 ms, plat.node0
ENERGY, 195.000671 joules, 998278112 ms, plat
ENERGY, 195.000671 joules, 998278112 ms, plat.node0
ENERGY, 201.555786 joules, 998278212 ms, plat
ENERGY, 201.555786 joules, 998278212 ms, plat.node0
ENERGY, 208.111877 joules, 998278312 ms, plat
ENERGY, 208.111877 joules, 998278312 ms, plat.node0
ENERGY, 214.669556 joules, 998278413 ms, plat
ENERGY, 214.669556 joules, 998278413 ms, plat.node0
ENERGY, 221.224213 joules, 998278513 ms, plat
ENERGY, 221.224213 joules, 998278513 ms, plat.node0
ENERGY, 227.781097 joules, 998278613 ms, plat
ENERGY, 227.781097 joules, 998278613 ms, plat.node0
ENERGY, 234.272003 joules, 998278713 ms, plat
ENERGY, 234.272003 joules, 998278713 ms, plat.node0
ENERGY, 240.829224 joules, 998278813 ms, plat
ENERGY, 240.829224 joules, 998278813 ms, plat.node0
ENERGY, 247.381683 joules, 998278913 ms, plat
ENERGY, 247.381683 joules, 998278913 ms, plat.node0
ENERGY, 253.936951 joules, 998279013 ms, plat
ENERGY, 253.936951 joules, 998279013 ms, plat.node0
ENERGY, 260.484741 joules, 998279113 ms, plat
ENERGY, 260.484741 joules, 998279113 ms, plat.node0
ENERGY, 267.014679 joules, 998279213 ms, plat
ENERGY, 267.080292 joules, 998279213 ms, plat.node0
ENERGY, 273.582062 joules, 998279313 ms, plat
ENERGY, 273.582062 joules, 998279313 ms, plat.node0
ENERGY, 280.136993 joules, 998279413 ms, plat
ENERGY, 280.136993 joules, 998279413 ms, plat.node0
ENERGY, 286.695587 joules, 998279514 ms, plat
ENERGY, 286.695587 joules, 998279514 ms, plat.node0
ENERGY, 293.251617 joules, 998279614 ms, plat
ENERGY, 293.251617 joules, 998279614 ms, plat.node0
ENERGY, 299.806488 joules, 998279714 ms, plat
ENERGY, 299.806488 joules, 998279714 ms, plat.node0
ENERGY, 306.297638 joules, 998279814 ms, plat
ENERGY, 306.297638 joules, 998279814 ms, plat.node0
ENERGY, 312.855988 joules, 998279914 ms, plat
ENERGY, 312.855988 joules, 998279914 ms, plat.node0
ENERGY, 319.412384 joules, 998280014 ms, plat
ENERGY, 319.412384 joules, 998280014 ms, plat.node0
ENERGY, 325.972992 joules, 998280114 ms, plat
ENERGY, 325.972992 joules, 998280114 ms, plat.node0
ENERGY, 332.530212 joules, 998280214 ms, plat
ENERGY, 332.530212 joules, 998280214 ms, plat.node0
ENERGY, 339.022095 joules, 998280314 ms, plat
ENERGY, 339.022095 joules, 998280314 ms, plat.node0
ENERGY, 345.581329 joules, 998280414 ms, plat
ENERGY, 345.581329 joules, 998280414 ms, plat.node0
ENERGY, 352.142761 joules, 998280514 ms, plat
ENERGY, 352.142761 joules, 998280514 ms, plat.node0
ENERGY, 358.697723 joules, 998280614 ms, plat
ENERGY, 358.697723 joules, 998280614 ms, plat.node0
ENERGY, 365.254425 joules, 998280714 ms, plat
ENERGY, 365.254425 joules, 998280715 ms, plat.node0
ENERGY, 371.807190 joules, 998280815 ms, plat
ENERGY, 371.807190 joules, 998280815 ms, plat.node0
ENERGY, 378.299561 joules, 998280915 ms, plat
ENERGY, 378.299561 joules, 998280915 ms, plat.node0
ENERGY, 384.858917 joules, 998281015 ms, plat
ENERGY, 384.858917 joules, 998281015 ms, plat.node0
ENERGY, 391.406921 joules, 998281115 ms, plat
ENERGY, 391.406921 joules, 998281115 ms, plat.node0
ENERGY, 397.209961 joules, 998281215 ms, plat
ENERGY, 397.209961 joules, 998281215 ms, plat.node0
ENERGY, 403.229462 joules, 998281315 ms, plat
ENERGY, 403.229462 joules, 998281315 ms, plat.node0
ENERGY, 409.208893 joules, 998281415 ms, plat
ENERGY, 409.208893 joules, 998281415 ms, plat.node0
ENERGY, 415.408325 joules, 998281515 ms, plat
ENERGY, 415.408325 joules, 998281515 ms, plat.node0
ENERGY, 421.866516 joules, 998281615 ms, plat
ENERGY, 421.866516 joules, 998281615 ms, plat.node0
ENERGY, 428.352692 joules, 998281715 ms, plat
ENERGY, 428.352692 joules, 998281715 ms, plat.node0
ENERGY, 434.837524 joules, 998281815 ms, plat
ENERGY, 434.837524 joules, 998281815 ms, plat.node0
ENERGY, 441.345520 joules, 998281916 ms, plat
ENERGY, 441.345520 joules, 998281916 ms, plat.node0
ENERGY, 447.804688 joules, 998282016 ms, plat
ENERGY, 447.869293 joules, 998282016 ms, plat.node0
ENERGY, 454.335602 joules, 998282116 ms, plat
ENERGY, 454.335602 joules, 998282116 ms, plat.node0
ENERGY, 460.865204 joules, 998282216 ms, plat
ENERGY, 460.865204 joules, 998282216 ms, plat.node0
ENERGY, 467.397644 joules, 998282316 ms, plat
ENERGY, 467.397644 joules, 998282316 ms, plat.node0
ENERGY, 473.926086 joules, 998282416 ms, plat
ENERGY, 473.926086 joules, 998282416 ms, plat.node0
ENERGY, 480.451141 joules, 998282516 ms, plat
ENERGY, 480.451141 joules, 998282516 ms, plat.node0
ENERGY, 486.905670 joules, 998282616 ms, plat
ENERGY, 486.905670 joules, 998282616 ms, plat.node0
ENERGY, 493.427826 joules, 998282716 ms, plat
ENERGY, 493.427826 joules, 998282716 ms, plat.node0
ENERGY, 499.950378 joules, 998282816 ms, plat
ENERGY, 499.950378 joules, 998282816 ms, plat.node0
ENERGY, 506.472992 joules, 998282916 ms, plat
ENERGY, 506.472992 joules, 998282916 ms, plat.node0
ENERGY, 513.003418 joules, 998283016 ms, plat
ENERGY, 513.003418 joules, 998283016 ms, plat.node0
ENERGY, 519.468262 joules, 998283116 ms, plat
ENERGY, 519.468262 joules, 998283117 ms, plat.node0
ENERGY, 526.042206 joules, 998283217 ms, plat
ENERGY, 526.042206 joules, 998283217 ms, plat.node0
ENERGY, 532.579041 joules, 998283317 ms, plat
ENERGY, 532.579041 joules, 998283317 ms, plat.node0
ENERGY, 539.113586 joules, 998283417 ms, plat
ENERGY, 539.113586 joules, 998283417 ms, plat.node0
ENERGY, 545.647003 joules, 998283517 ms, plat
ENERGY, 545.647003 joules, 998283517 ms, plat.node0
ENERGY, 552.184937 joules, 998283617 ms, plat
ENERGY, 552.184937 joules, 998283617 ms, plat.node0
ENERGY, 558.654053 joules, 998283717 ms, plat
ENERGY, 558.654053 joules, 998283717 ms, plat.node0
ENERGY, 565.197540 joules, 998283817 ms, plat
ENERGY, 565.197540 joules, 998283817 ms, plat.node0
ENERGY, 571.742737 joules, 998283917 ms, plat
ENERGY, 571.742737 joules, 998283917 ms, plat.node0
ENERGY, 578.282562 joules, 998284017 ms, plat
ENERGY, 578.282562 joules, 998284017 ms, plat.node0
ENERGY, 584.822266 joules, 998284117 ms, plat
ENERGY, 584.822266 joules, 998284117 ms, plat.node0
ENERGY, 591.362610 joules, 998284217 ms, plat
ENERGY, 591.362610 joules, 998284217 ms, plat.node0
ENERGY, 597.838013 joules, 998284318 ms, plat
ENERGY, 597.838013 joules, 998284318 ms, plat.node0
ENERGY, 604.376251 joules, 998284418 ms, plat
ENERGY, 604.376251 joules, 998284418 ms, plat.node0
ENERGY, 610.911835 joules, 998284518 ms, plat
ENERGY, 610.911835 joules, 998284518 ms, plat.node0
ENERGY, 617.445190 joules, 998284618 ms, plat
ENERGY, 617.445190 joules, 998284618 ms, plat.node0
ENERGY, 623.970764 joules, 998284718 ms, plat
ENERGY, 623.970764 joules, 998284718 ms, plat.node0
ENERGY, 630.434631 joules, 998284818 ms, plat
ENERGY, 630.434631 joules, 998284818 ms, plat.node0
ENERGY, 636.967010 joules, 998284918 ms, plat
ENERGY, 636.967010 joules, 998284918 ms, plat.node0
ENERGY, 643.502930 joules, 998285018 ms, plat
ENERGY, 643.502930 joules, 998285018 ms, plat.node0
ENERGY, 650.034088 joules, 998285118 ms, plat
ENERGY, 650.034088 joules, 998285118 ms, plat.node0
ENERGY, 656.450714 joules, 998285218 ms, plat
ENERGY, 656.450714 joules, 998285218 ms, plat.node0
ENERGY, 662.332825 joules, 998285318 ms, plat
ENERGY, 662.332825 joules, 998285318 ms, plat.node0
ENERGY, 668.292572 joules, 998285419 ms, plat
ENERGY, 668.292572 joules, 998285419 ms, plat.node0
ENERGY, 674.315002 joules, 998285519 ms, plat
ENERGY, 674.315002 joules, 998285519 ms, plat.node0
ENERGY, 680.642639 joules, 998285619 ms, plat
ENERGY, 680.642639 joules, 998285619 ms, plat.node0
ENERGY, 687.121002 joules, 998285719 ms, plat
ENERGY, 687.121002 joules, 998285719 ms, plat.node0
ENERGY, 693.606171 joules, 998285819 ms, plat
ENERGY, 693.606171 joules, 998285819 ms, plat.node0
ENERGY, 700.038361 joules, 998285919 ms, plat
ENERGY, 700.038361 joules, 998285919 ms, plat.node0
ENERGY, 706.481720 joules, 998286019 ms, plat
ENERGY, 706.481720 joules, 998286019 ms, plat.node0
ENERGY, 712.843414 joules, 998286119 ms, plat
ENERGY, 712.843414 joules, 998286119 ms, plat.node0
ENERGY, 719.024139 joules, 998286219 ms, plat
ENERGY, 719.024139 joules, 998286219 ms, plat.node0
ENERGY, 725.463928 joules, 998286319 ms, plat
ENERGY, 725.463928 joules, 998286319 ms, plat.node0
ENERGY, 731.998627 joules, 998286419 ms, plat
ENERGY, 731.998627 joules, 998286419 ms, plat.node0
ENERGY, 738.468933 joules, 998286519 ms, plat
ENERGY, 738.468933 joules, 998286519 ms, plat.node0
ENERGY, 745.006378 joules, 998286620 ms, plat
ENERGY, 745.006378 joules, 998286620 ms, plat.node0
ENERGY, 751.543365 joules, 998286720 ms, plat
ENERGY, 751.543365 joules, 998286720 ms, plat.node0
ENERGY, 758.071655 joules, 998286820 ms, plat
ENERGY, 758.071655 joules, 998286820 ms, plat.node0
ENERGY, 764.604126 joules, 998286920 ms, plat
ENERGY, 764.604126 joules, 998286920 ms, plat.node0
ENERGY, 771.072174 joules, 998287020 ms, plat
ENERGY, 771.072174 joules, 998287020 ms, plat.node0
ENERGY, 777.605530 joules, 998287120 ms, plat
ENERGY, 777.605530 joules, 998287120 ms, plat.node0
ENERGY, 784.015930 joules, 998287220 ms, plat
ENERGY, 784.015930 joules, 998287220 ms, plat.node0
ENERGY, 790.409363 joules, 998287320 ms, plat
ENERGY, 790.409363 joules, 998287320 ms, plat.node0
ENERGY, 796.872040 joules, 998287420 ms, plat
ENERGY, 796.872040 joules, 998287420 ms, plat.node0
ENERGY, 803.292084 joules, 998287520 ms, plat
ENERGY, 803.356293 joules, 998287520 ms, plat.node0
ENERGY, 809.817596 joules, 998287620 ms, plat
ENERGY, 809.817596 joules, 998287620 ms, plat.node0
ENERGY, 816.356781 joules, 998287720 ms, plat
ENERGY, 816.356781 joules, 998287720 ms, plat.node0
ENERGY, 822.893219 joules, 998287821 ms, plat
ENERGY, 822.893219 joules, 998287821 ms, plat.node0
ENERGY, 829.429840 joules, 998287921 ms, plat
ENERGY, 829.429840 joules, 998287921 ms, plat.node0
ENERGY, 835.968048 joules, 998288021 ms, plat
ENERGY, 835.968048 joules, 998288021 ms, plat.node0
ENERGY, 842.431915 joules, 998288121 ms, plat
ENERGY, 842.497314 joules, 998288121 ms, plat.node0
ENERGY, 848.976135 joules, 998288221 ms, plat
ENERGY, 848.976135 joules, 998288221 ms, plat.node0
ENERGY, 855.510254 joules, 998288321 ms, plat
ENERGY, 855.510254 joules, 998288321 ms, plat.node0
ENERGY, 862.046112 joules, 998288421 ms, plat
ENERGY, 862.046112 joules, 998288421 ms, plat.node0
ENERGY, 868.605713 joules, 998288521 ms, plat
ENERGY, 868.605713 joules, 998288521 ms, plat.node0
ENERGY, 875.109039 joules, 998288621 ms, plat
ENERGY, 875.109039 joules, 998288621 ms, plat.node0
ENERGY, 881.671051 joules, 998288721 ms, plat
ENERGY, 881.671051 joules, 998288721 ms, plat.node0
ENERGY, 888.241821 joules, 998288821 ms, plat
ENERGY, 888.241821 joules, 998288821 ms, plat.node0
ENERGY, 894.808472 joules, 998288921 ms, plat
ENERGY, 894.808472 joules, 998288921 ms, plat.node0
ENERGY, 901.377716 joules, 998289022 ms, plat
ENERGY, 901.377716 joules, 998289022 ms, plat.node0
ENERGY, 907.936829 joules, 998289122 ms, plat
ENERGY, 907.936829 joules, 998289122 ms, plat.node0
ENERGY, 914.448883 joules, 998289222 ms, plat
ENERGY, 914.448883 joules, 998289222 ms, plat.node0
ENERGY, 920.915985 joules, 998289322 ms, plat
ENERGY, 920.915985 joules, 998289322 ms, plat.node0
ENERGY, 927.252716 joules, 998289422 ms, plat
ENERGY, 927.252716 joules, 998289422 ms, plat.node0
ENERGY, 933.631134 joules, 998289522 ms, plat
ENERGY, 933.631134 joules, 998289522 ms, plat.node0
ENERGY, 939.952148 joules, 998289622 ms, plat
ENERGY, 939.952148 joules, 998289622 ms, plat.node0
ENERGY, 946.023529 joules, 998289722 ms, plat
ENERGY, 946.023529 joules, 998289722 ms, plat.node0
ENERGY, 952.342224 joules, 998289822 ms, plat
ENERGY, 952.342224 joules, 998289822 ms, plat.node0
ENERGY, 958.804169 joules, 998289922 ms, plat
ENERGY, 958.804169 joules, 998289922 ms, plat.node0
ENERGY, 965.332977 joules, 998290022 ms, plat
ENERGY, 965.332977 joules, 998290022 ms, plat.node0
ENERGY, 971.399231 joules, 998290122 ms, plat
ENERGY, 971.399231 joules, 998290123 ms, plat.node0
ENERGY, 977.471649 joules, 998290223 ms, plat
ENERGY, 977.471649 joules, 998290223 ms, plat.node0
ENERGY, 983.713837 joules, 998290323 ms, plat
ENERGY, 983.777832 joules, 998290323 ms, plat.node0
ENERGY, 990.221130 joules, 998290423 ms, plat
ENERGY, 990.221130 joules, 998290423 ms, plat.node0
ENERGY, 996.793274 joules, 998290523 ms, plat
ENERGY, 996.793274 joules, 998290523 ms, plat.node0
ENERGY, 1003.371582 joules, 998290623 ms, plat
ENERGY, 1003.371582 joules, 998290623 ms, plat.node0
ENERGY, 1009.945618 joules, 998290723 ms, plat
ENERGY, 1009.945618 joules, 998290723 ms, plat.node0
ENERGY, 1016.522827 joules, 998290823 ms, plat
ENERGY, 1016.522827 joules, 998290823 ms, plat.node0
ENERGY, 1023.028748 joules, 998290923 ms, plat
ENERGY, 1023.028748 joules, 998290923 ms, plat.node0
ENERGY, 1029.598633 joules, 998291023 ms, plat
ENERGY, 1029.598633 joules, 998291023 ms, plat.node0
ENERGY, 1035.916107 joules, 998291123 ms, plat
ENERGY, 1035.916107 joules, 998291123 ms, plat.node0
ENERGY, 1042.330780 joules, 998291223 ms, plat
ENERGY, 1042.330780 joules, 998291223 ms, plat.node0
ENERGY, 1048.155243 joules, 998291324 ms, plat
ENERGY, 1048.155243 joules, 998291324 ms, plat.node0
ENERGY, 1054.585907 joules, 998291424 ms, plat
ENERGY, 1054.585907 joules, 998291424 ms, plat.node0
ENERGY, 1060.967834 joules, 998291524 ms, plat
ENERGY, 1060.967834 joules, 998291524 ms, plat.node0
ENERGY, 1067.461914 joules, 998291624 ms, plat
ENERGY, 1067.461914 joules, 998291624 ms, plat.node0
ENERGY, 1073.996307 joules, 998291724 ms, plat
ENERGY, 1073.996307 joules, 998291724 ms, plat.node0
ENERGY, 1080.524353 joules, 998291824 ms, plat
ENERGY, 1080.524353 joules, 998291824 ms, plat.node0
ENERGY, 1087.059937 joules, 998291924 ms, plat
ENERGY, 1087.059937 joules, 998291924 ms, plat.node0
ENERGY, 1093.527710 joules, 998292024 ms, plat
ENERGY, 1093.527710 joules, 998292024 ms, plat.node0
ENERGY, 1100.066681 joules, 998292124 ms, plat
ENERGY, 1100.066681 joules, 998292124 ms, plat.node0
ENERGY, 1106.607513 joules, 998292224 ms, plat
ENERGY, 1106.607513 joules, 998292224 ms, plat.node0
ENERGY, 1113.144135 joules, 998292324 ms, plat
ENERGY, 1113.144135 joules, 998292324 ms, plat.node0
ENERGY, 1119.682770 joules, 998292424 ms, plat
ENERGY, 1119.682770 joules, 998292424 ms, plat.node0
ENERGY, 1126.220673 joules, 998292525 ms, plat
ENERGY, 1126.220673 joules, 998292525 ms, plat.node0
ENERGY, 1132.694611 joules, 998292625 ms, plat
ENERGY, 1132.694611 joules, 998292625 ms, plat.node0
ENERGY, 1139.227783 joules, 998292725 ms, plat
ENERGY, 1139.227783 joules, 998292725 ms, plat.node0
ENERGY, 1145.772644 joules, 998292825 ms, plat
ENERGY, 1145.772644 joules, 998292825 ms, plat.node0
ENERGY, 1152.311249 joules, 998292925 ms, plat
ENERGY, 1152.311249 joules, 998292925 ms, plat.node0
ENERGY, 1158.885101 joules, 998293025 ms, plat
ENERGY, 1158.885101 joules, 998293025 ms, plat.node0
ENERGY, 1165.395538 joules, 998293125 ms, plat
ENERGY, 1165.395538 joules, 998293125 ms, plat.node0
ENERGY, 1171.966736 joules, 998293225 ms, plat
ENERGY, 1171.966736 joules, 998293225 ms, plat.node0
ENERGY, 1178.016937 joules, 998293325 ms, plat
ENERGY, 1178.016937 joules, 998293325 ms, plat.node0
ENERGY, 1184.505768 joules, 998293425 ms, plat
ENERGY, 1184.505768 joules, 998293425 ms, plat.node0
ENERGY, 1190.992157 joules, 998293525 ms, plat
ENERGY, 1190.992157 joules, 998293525 ms, plat.node0
ENERGY, 1197.501221 joules, 998293626 ms, plat
ENERGY, 1197.501221 joules, 998293626 ms, plat.node0
ENERGY, 1203.942566 joules, 998293726 ms, plat
ENERGY, 1203.942566 joules, 998293726 ms, plat.node0
ENERGY, 1210.475372 joules, 998293826 ms, plat
ENERGY, 1210.475372 joules, 998293826 ms, plat.node0
ENERGY, 1217.001038 joules, 998293926 ms, plat
ENERGY, 1217.001038 joules, 998293926 ms, plat.node0
ENERGY, 1223.543030 joules, 998294026 ms, plat
ENERGY, 1223.543030 joules, 998294026 ms, plat.node0
ENERGY, 1229.787781 joules, 998294126 ms, plat
ENERGY, 1229.787781 joules, 998294126 ms, plat.node0
ENERGY, 1235.863647 joules, 998294226 ms, plat
ENERGY, 1235.863647 joules, 998294226 ms, plat.node0
ENERGY, 1242.269440 joules, 998294326 ms, plat
ENERGY, 1242.269440 joules, 998294326 ms, plat.node0
ENERGY, 1248.848419 joules, 998294426 ms, plat
ENERGY, 1248.848419 joules, 998294426 ms, plat.node0
ENERGY, 1255.419525 joules, 998294526 ms, plat
ENERGY, 1255.419525 joules, 998294526 ms, plat.node0
ENERGY, 1261.993317 joules, 998294626 ms, plat
ENERGY, 1261.993317 joules, 998294626 ms, plat.node0
ENERGY, 1268.568176 joules, 998294726 ms, plat
ENERGY, 1268.568176 joules, 998294726 ms, plat.node0
ENERGY, 1275.074890 joules, 998294827 ms, plat
ENERGY, 1275.074890 joules, 998294827 ms, plat.node0
ENERGY, 1281.655121 joules, 998294927 ms, plat
ENERGY, 1281.655121 joules, 998294927 ms, plat.node0
ENERGY, 1288.237305 joules, 998295027 ms, plat
ENERGY, 1288.237305 joules, 998295027 ms, plat.node0
ENERGY, 1294.818115 joules, 998295127 ms, plat
ENERGY, 1294.818115 joules, 998295127 ms, plat.node0
ENERGY, 1301.397186 joules, 998295227 ms, plat
ENERGY, 1301.397186 joules, 998295227 ms, plat.node0
ENERGY, 1307.322296 joules, 998295327 ms, plat
ENERGY, 1307.322296 joules, 998295327 ms, plat.node0
ENERGY, 1313.642853 joules, 998295427 ms, plat
ENERGY, 1313.642853 joules, 998295427 ms, plat.node0
ENERGY, 1320.140167 joules, 998295527 ms, plat
ENERGY, 1320.140167 joules, 998295527 ms, plat.node0
ENERGY, 1326.688019 joules, 998295627 ms, plat
ENERGY, 1326.688019 joules, 998295627 ms, plat.node0
ENERGY, 1333.235779 joules, 998295727 ms, plat
ENERGY, 1333.235779 joules, 998295727 ms, plat.node0
ENERGY, 1339.782318 joules, 998295827 ms, plat
ENERGY, 1339.782318 joules, 998295827 ms, plat.node0
ENERGY, 1346.269562 joules, 998295927 ms, plat
ENERGY, 1346.269562 joules, 998295927 ms, plat.node0
ENERGY, 1352.817474 joules, 998296028 ms, plat
ENERGY, 1352.817474 joules, 998296028 ms, plat.node0
ENERGY, 1359.372437 joules, 998296128 ms, plat
ENERGY, 1359.372437 joules, 998296128 ms, plat.node0
ENERGY, 1365.927094 joules, 998296228 ms, plat
ENERGY, 1365.927094 joules, 998296228 ms, plat.node0
ENERGY, 1372.471191 joules, 998296328 ms, plat
ENERGY, 1372.471191 joules, 998296328 ms, plat.node0
ENERGY, 1379.017120 joules, 998296428 ms, plat
ENERGY, 1379.017120 joules, 998296428 ms, plat.node0
ENERGY, 1385.499054 joules, 998296528 ms, plat
ENERGY, 1385.499054 joules, 998296528 ms, plat.node0
ENERGY, 1392.051605 joules, 998296628 ms, plat
ENERGY, 1392.051605 joules, 998296628 ms, plat.node0
ENERGY, 1398.601379 joules, 998296728 ms, plat
ENERGY, 1398.601379 joules, 998296728 ms, plat.node0
ENERGY, 1405.143402 joules, 998296828 ms, plat
ENERGY, 1405.143402 joules, 998296828 ms, plat.node0
ENERGY, 1411.686218 joules, 998296928 ms, plat
ENERGY, 1411.686218 joules, 998296928 ms, plat.node0
ENERGY, 1418.159821 joules, 998297028 ms, plat
ENERGY, 1418.159821 joules, 998297028 ms, plat.node0
ENERGY, 1424.696045 joules, 998297128 ms, plat
ENERGY, 1424.696045 joules, 998297128 ms, plat.node0
ENERGY, 1431.231873 joules, 998297229 ms, plat
ENERGY, 1431.231873 joules, 998297229 ms, plat.node0
ENERGY, 1437.769806 joules, 998297329 ms, plat
ENERGY, 1437.769806 joules, 998297329 ms, plat.node0
ENERGY, 1443.978363 joules, 998297429 ms, plat
ENERGY, 1443.978363 joules, 998297429 ms, plat.node0
ENERGY, 1450.337494 joules, 998297529 ms, plat
ENERGY, 1450.337494 joules, 998297529 ms, plat.node0
ENERGY, 1456.812683 joules, 998297629 ms, plat
ENERGY, 1456.812683 joules, 998297629 ms, plat.node0
ENERGY, 1463.355316 joules, 998297729 ms, plat
ENERGY, 1463.355316 joules, 998297729 ms, plat.node0
ENERGY, 1469.895538 joules, 998297829 ms, plat
ENERGY, 1469.895538 joules, 998297829 ms, plat.node0
ENERGY, 1476.436218 joules, 998297929 ms, plat
ENERGY, 1476.436218 joules, 998297929 ms, plat.node0
ENERGY, 1483.003967 joules, 998298029 ms, plat
ENERGY, 1483.003967 joules, 998298029 ms, plat.node0
ENERGY, 1489.517090 joules, 998298129 ms, plat
ENERGY, 1489.517090 joules, 998298129 ms, plat.node0
ENERGY, 1496.098541 joules, 998298229 ms, plat
ENERGY, 1496.098541 joules, 998298229 ms, plat.node0
ENERGY, 1502.682037 joules, 998298329 ms, plat
ENERGY, 1502.682037 joules, 998298329 ms, plat.node0
ENERGY, 1509.265442 joules, 998298430 ms, plat
ENERGY, 1509.265442 joules, 998298430 ms, plat.node0
ENERGY, 1515.846130 joules, 998298530 ms, plat
ENERGY, 1515.846130 joules, 998298530 ms, plat.node0
ENERGY, 1522.429779 joules, 998298630 ms, plat
ENERGY, 1522.429779 joules, 998298630 ms, plat.node0
ENERGY, 1528.946472 joules, 998298730 ms, plat
ENERGY, 1528.946472 joules, 998298730 ms, plat.node0
ENERGY, 1535.531067 joules, 998298830 ms, plat
ENERGY, 1535.531067 joules, 998298830 ms, plat.node0
ENERGY, 1542.113190 joules, 998298930 ms, plat
ENERGY, 1542.113190 joules, 998298930 ms, plat.node0
ENERGY, 1548.696686 joules, 998299030 ms, plat
ENERGY, 1548.696686 joules, 998299030 ms, plat.node0
ENERGY, 1555.278717 joules, 998299130 ms, plat
ENERGY, 1555.278717 joules, 998299130 ms, plat.node0
ENERGY, 1561.788086 joules, 998299230 ms, plat
ENERGY, 1561.788086 joules, 998299230 ms, plat.node0
ENERGY, 1568.488739 joules, 998299330 ms, plat
ENERGY, 1568.488739 joules, 998299330 ms, plat.node0
ENERGY, 1575.145569 joules, 998299430 ms, plat
ENERGY, 1575.145569 joules, 998299430 ms, plat.node0
ENERGY, 1581.800323 joules, 998299530 ms, plat
ENERGY, 1581.800323 joules, 998299531 ms, plat.node0
ENERGY, 1588.451813 joules, 998299631 ms, plat
ENERGY, 1588.451813 joules, 998299631 ms, plat.node0
ENERGY, 1595.034973 joules, 998299731 ms, plat
ENERGY, 1595.034973 joules, 998299731 ms, plat.node0
ENERGY, 1601.690125 joules, 998299831 ms, plat
ENERGY, 1601.690125 joules, 998299831 ms, plat.node0
ENERGY, 1608.343445 joules, 998299931 ms, plat
ENERGY, 1608.343445 joules, 998299931 ms, plat.node0
ENERGY, 1614.993225 joules, 998300031 ms, plat
ENERGY, 1614.993225 joules, 998300031 ms, plat.node0
ENERGY, 1621.650116 joules, 998300131 ms, plat
ENERGY, 1621.650116 joules, 998300131 ms, plat.node0
