time(ms) energy(J) hostname
16288899 0.000000 box
16288999 1.031616 box
16289099 1.094543 box
16289199 1.096680 box
16289299 1.095459 box
16289399 1.096191 box
16289499 1.096252 box
16289599 1.096130 box
16289699 1.096130 box
16289799 1.096069 box
16289899 1.096619 box
16289999 1.095520 box
16290099 1.097229 box
16290199 1.095825 box
16290299 1.096741 box
16290399 1.096619 box
16290499 1.096436 box
16290599 1.096497 box
16290699 1.101196 box
16290799 1.096619 box
16290899 1.085754 box
16290999 1.096436 box
16291099 1.096375 box
16291199 1.096436 box
16291299 1.096619 box
16291399 1.103333 box
16291499 1.098938 box
16291599 1.097656 box
16291699 1.096313 box
16291799 1.096863 box
16291899 1.099426 box
16291999 1.096924 box
16292099 1.086121 box
16292199 1.106750 box
16292299 1.086426 box
16292399 1.106506 box
16292499 1.096985 box
16292599 1.096313 box
16292699 1.095520 box
16292799 1.096191 box
16292899 1.096619 box
16292999 1.096252 box
16293099 1.096680 box
16293199 1.097229 box
16293299 1.096619 box
16293399 1.095764 box
16293499 1.096680 box
16293599 1.096985 box
16293699 1.085938 box
16293799 1.106018 box
16293899 1.096802 box
16293999 1.085999 box
16294099 1.106934 box
16294199 1.095337 box
16294299 1.095947 box
16294399 1.096069 box
16294499 1.093079 box
16294599 1.096863 box
16294699 1.093628 box
16294799 1.087463 box
16294899 1.109253 box
16294999 1.085938 box
16295099 1.096497 box
16295199 1.096191 box
16295299 1.096497 box
16295399 1.095459 box
16295499 1.096741 box
16295599 1.096436 box
16295699 1.095642 box
16295799 1.095947 box
16295899 1.096191 box
16295999 1.096436 box
16296099 1.095947 box
16296199 1.096375 box
16296299 1.096802 box
16296399 1.095581 box
16296499 1.097351 box
16296599 1.095886 box
16296699 1.095642 box
16296799 1.096436 box
16296899 1.095764 box
16296999 1.095947 box
16297099 1.096375 box
16297199 1.095886 box
16297299 1.095337 box
16297399 1.096252 box
16297499 1.097717 box
16297599 1.096069 box
16297699 1.095520 box
16297799 1.095276 box
16297899 1.096863 box
16297999 1.096313 box
16298099 1.095764 box
16298199 1.096375 box
16298299 1.107178 box
16298399 1.085571 box
16298499 1.095642 box
16298599 1.097473 box
16298699 1.105591 box
16298799 1.086304 box
16298899 1.096069 box
16298999 1.096863 box
16299099 1.095520 box
16299199 1.095703 box
16299299 1.096375 box
16299399 1.096924 box
16299499 1.095276 box
16299599 1.095825 box
16299699 1.096863 box
16299799 1.097290 box
16299899 1.095886 box
16299999 1.095703 box
16300099 1.096191 box
16300199 1.096436 box
16300299 1.097046 box
16300399 1.094910 box
16300499 1.096985 box
16300599 1.096008 box
16300699 1.096069 box
16300799 1.096680 box
16300899 1.096191 box
16300999 1.095886 box
16301099 1.097839 box
16301199 1.096130 box
16301299 1.096924 box
16301399 1.095825 box
16301499 1.097046 box
16301599 1.096497 box
16301699 1.107239 box
16301799 1.095825 box
16301899 1.086304 box
16301999 1.096069 box
16302099 1.097534 box
16302199 1.096313 box
16302299 1.095825 box
16302399 1.095825 box
16302499 1.096069 box
16302599 1.096436 box
16302699 1.096313 box
16302799 1.106323 box
16302899 1.085754 box
