time(ms) function_name moment
51214091 MPI_Allreduce 0
51214091 MPI_Allreduce 1
51214091 MPI_Bcast 0
51214091 MPI_Bcast 1
51214091 MPI_Bcast 0
51214091 MPI_Bcast 1
51214091 MPI_Allreduce 0
51214091 MPI_Allreduce 1
51214091 MPI_Allreduce 0
51214091 MPI_Allreduce 1
51214091 MPI_Allgather 0
51214091 MPI_Allgather 1
51214124 MPI_Allgather 0
51214124 MPI_Allgather 1
51214124 MPI_Allgather 0
51214124 MPI_Allgather 1
51220150 MPI_Allreduce 0
51220150 MPI_Allreduce 1
51246018 MPI_Allreduce 0
51246018 MPI_Allreduce 1
51246283 MPI_Allreduce 0
51246288 MPI_Allreduce 1
51246289 MPI_Send 0
51246289 MPI_Send 1
51246289 MPI_Wait 0
51246289 MPI_Wait 1
51246289 MPI_Send 0
51246289 MPI_Send 1
51246289 MPI_Wait 0
51246289 MPI_Wait 1
51246289 MPI_Send 0
51246289 MPI_Send 1
51246289 MPI_Wait 0
51246289 MPI_Wait 1
51246292 MPI_Allreduce 0
51246292 MPI_Allreduce 1
51246292 MPI_Allreduce 0
51246292 MPI_Allreduce 1
51246292 MPI_Allreduce 0
51246292 MPI_Allreduce 1
51246398 MPI_Send 0
51246398 MPI_Send 1
51246398 MPI_Wait 0
51246398 MPI_Wait 1
51246968 MPI_Allreduce 0
51246970 MPI_Allreduce 1
51246999 MPI_Send 0
51247000 MPI_Send 1
51247000 MPI_Wait 0
51247000 MPI_Wait 1
51247540 MPI_Allreduce 0
51247542 MPI_Allreduce 1
51247610 MPI_Allreduce 0
51247610 MPI_Allreduce 1
51247640 MPI_Send 0
51247640 MPI_Send 1
51247640 MPI_Wait 0
51247640 MPI_Wait 1
51248180 MPI_Allreduce 0
51248182 MPI_Allreduce 1
51248249 MPI_Allreduce 0
51248250 MPI_Allreduce 1
51248279 MPI_Send 0
51248279 MPI_Send 1
51248279 MPI_Wait 0
51248279 MPI_Wait 1
51248820 MPI_Allreduce 0
51248822 MPI_Allreduce 1
51248890 MPI_Allreduce 0
51248890 MPI_Allreduce 1
51248920 MPI_Send 0
51248920 MPI_Send 1
51248920 MPI_Wait 0
51248920 MPI_Wait 1
51249460 MPI_Allreduce 0
51249462 MPI_Allreduce 1
51249530 MPI_Allreduce 0
51249530 MPI_Allreduce 1
51249556 MPI_Send 0
51249556 MPI_Send 1
51249556 MPI_Wait 0
51249556 MPI_Wait 1
51250099 MPI_Allreduce 0
51250099 MPI_Allreduce 1
51250166 MPI_Allreduce 0
51250166 MPI_Allreduce 1
51250196 MPI_Send 0
51250196 MPI_Send 1
51250196 MPI_Wait 0
51250196 MPI_Wait 1
51250737 MPI_Allreduce 0
51250739 MPI_Allreduce 1
51250807 MPI_Allreduce 0
51250807 MPI_Allreduce 1
51250836 MPI_Send 0
51250837 MPI_Send 1
51250837 MPI_Wait 0
51250837 MPI_Wait 1
51251379 MPI_Allreduce 0
51251380 MPI_Allreduce 1
51251447 MPI_Allreduce 0
51251447 MPI_Allreduce 1
51251477 MPI_Send 0
51251477 MPI_Send 1
51251477 MPI_Wait 0
51251477 MPI_Wait 1
51252018 MPI_Allreduce 0
51252020 MPI_Allreduce 1
51252087 MPI_Allreduce 0
51252087 MPI_Allreduce 1
51252117 MPI_Send 0
51252117 MPI_Send 1
51252117 MPI_Wait 0
51252117 MPI_Wait 1
51252660 MPI_Allreduce 0
51252661 MPI_Allreduce 1
51252728 MPI_Allreduce 0
51252728 MPI_Allreduce 1
51252758 MPI_Send 0
51252758 MPI_Send 1
51252758 MPI_Wait 0
51252758 MPI_Wait 1
51253297 MPI_Allreduce 0
51253297 MPI_Allreduce 1
51253364 MPI_Allreduce 0
51253364 MPI_Allreduce 1
51253393 MPI_Send 0
51253394 MPI_Send 1
51253394 MPI_Wait 0
51253394 MPI_Wait 1
51253934 MPI_Allreduce 0
51253935 MPI_Allreduce 1
51254003 MPI_Allreduce 0
51254003 MPI_Allreduce 1
51254033 MPI_Send 0
51254033 MPI_Send 1
51254033 MPI_Wait 0
51254033 MPI_Wait 1
51254572 MPI_Allreduce 0
51254574 MPI_Allreduce 1
51254642 MPI_Allreduce 0
51254642 MPI_Allreduce 1
51254672 MPI_Send 0
51254672 MPI_Send 1
51254672 MPI_Wait 0
51254672 MPI_Wait 1
51255213 MPI_Allreduce 0
51255214 MPI_Allreduce 1
51255282 MPI_Allreduce 0
51255282 MPI_Allreduce 1
51255311 MPI_Send 0
51255311 MPI_Send 1
51255311 MPI_Wait 0
51255311 MPI_Wait 1
51255853 MPI_Allreduce 0
51255854 MPI_Allreduce 1
51255922 MPI_Allreduce 0
51255922 MPI_Allreduce 1
51255951 MPI_Send 0
51255952 MPI_Send 1
51255952 MPI_Wait 0
51255952 MPI_Wait 1
51256494 MPI_Allreduce 0
51256495 MPI_Allreduce 1
51256563 MPI_Allreduce 0
51256563 MPI_Allreduce 1
51256593 MPI_Send 0
51256593 MPI_Send 1
51256593 MPI_Wait 0
51256593 MPI_Wait 1
51257132 MPI_Allreduce 0
51257132 MPI_Allreduce 1
51257199 MPI_Allreduce 0
51257200 MPI_Allreduce 1
51257229 MPI_Send 0
51257229 MPI_Send 1
51257229 MPI_Wait 0
51257229 MPI_Wait 1
51257771 MPI_Allreduce 0
51257773 MPI_Allreduce 1
51257840 MPI_Allreduce 0
51257840 MPI_Allreduce 1
51257870 MPI_Send 0
51257870 MPI_Send 1
51257870 MPI_Wait 0
51257870 MPI_Wait 1
51258411 MPI_Allreduce 0
51258413 MPI_Allreduce 1
51258480 MPI_Allreduce 0
51258480 MPI_Allreduce 1
51258510 MPI_Send 0
51258510 MPI_Send 1
51258510 MPI_Wait 0
51258510 MPI_Wait 1
51259051 MPI_Allreduce 0
51259053 MPI_Allreduce 1
51259120 MPI_Allreduce 0
51259120 MPI_Allreduce 1
51259150 MPI_Send 0
51259150 MPI_Send 1
51259150 MPI_Wait 0
51259150 MPI_Wait 1
51259690 MPI_Allreduce 0
51259692 MPI_Allreduce 1
51259760 MPI_Allreduce 0
51259760 MPI_Allreduce 1
51259790 MPI_Send 0
51259790 MPI_Send 1
51259790 MPI_Wait 0
51259790 MPI_Wait 1
51260330 MPI_Allreduce 0
51260331 MPI_Allreduce 1
51260399 MPI_Allreduce 0
51260399 MPI_Allreduce 1
51260425 MPI_Send 0
51260426 MPI_Send 1
51260426 MPI_Wait 0
51260426 MPI_Wait 1
51260969 MPI_Allreduce 0
51260969 MPI_Allreduce 1
51261036 MPI_Allreduce 0
51261036 MPI_Allreduce 1
51261066 MPI_Send 0
51261066 MPI_Send 1
51261066 MPI_Wait 0
51261066 MPI_Wait 1
51261607 MPI_Allreduce 0
51261609 MPI_Allreduce 1
51261676 MPI_Allreduce 0
51261676 MPI_Allreduce 1
51261706 MPI_Send 0
51261706 MPI_Send 1
51261706 MPI_Wait 0
51261706 MPI_Wait 1
51262248 MPI_Allreduce 0
51262249 MPI_Allreduce 1
51262317 MPI_Allreduce 0
51262317 MPI_Allreduce 1
51262346 MPI_Send 0
51262347 MPI_Send 1
51262347 MPI_Wait 0
51262347 MPI_Wait 1
51262888 MPI_Allreduce 0
51262889 MPI_Allreduce 1
51262957 MPI_Allreduce 0
51262957 MPI_Allreduce 1
51262987 MPI_Send 0
51262987 MPI_Send 1
51262987 MPI_Wait 0
51262987 MPI_Wait 1
51263529 MPI_Allreduce 0
51263529 MPI_Allreduce 1
51263597 MPI_Allreduce 0
51263597 MPI_Allreduce 1
51263627 MPI_Send 0
51263627 MPI_Send 1
51263627 MPI_Wait 0
51263627 MPI_Wait 1
51264166 MPI_Allreduce 0
51264166 MPI_Allreduce 1
51264233 MPI_Allreduce 0
51264233 MPI_Allreduce 1
51264262 MPI_Send 0
51264263 MPI_Send 1
51264263 MPI_Wait 0
51264263 MPI_Wait 1
51264804 MPI_Allreduce 0
51264805 MPI_Allreduce 1
51264873 MPI_Allreduce 0
51264873 MPI_Allreduce 1
51264902 MPI_Send 0
51264903 MPI_Send 1
51264903 MPI_Wait 0
51264903 MPI_Wait 1
51265444 MPI_Allreduce 0
51265445 MPI_Allreduce 1
51265513 MPI_Allreduce 0
51265513 MPI_Allreduce 1
51265543 MPI_Send 0
51265543 MPI_Send 1
51265543 MPI_Wait 0
51265543 MPI_Wait 1
51266085 MPI_Allreduce 0
51266086 MPI_Allreduce 1
51266154 MPI_Allreduce 0
51266154 MPI_Allreduce 1
51266183 MPI_Send 0
51266184 MPI_Send 1
51266184 MPI_Wait 0
51266184 MPI_Wait 1
51266724 MPI_Allreduce 0
51266726 MPI_Allreduce 1
51266793 MPI_Allreduce 0
51266794 MPI_Allreduce 1
51266823 MPI_Send 0
51266823 MPI_Send 1
51266823 MPI_Wait 0
51266823 MPI_Wait 1
51267365 MPI_Allreduce 0
51267366 MPI_Allreduce 1
51267434 MPI_Allreduce 0
51267434 MPI_Allreduce 1
51267464 MPI_Send 0
51267464 MPI_Send 1
51267464 MPI_Wait 0
51267464 MPI_Wait 1
51268002 MPI_Allreduce 0
51268002 MPI_Allreduce 1
51268070 MPI_Allreduce 0
51268070 MPI_Allreduce 1
51268100 MPI_Send 0
51268100 MPI_Send 1
51268100 MPI_Wait 0
51268100 MPI_Wait 1
51268641 MPI_Allreduce 0
51268642 MPI_Allreduce 1
51268710 MPI_Allreduce 0
51268710 MPI_Allreduce 1
51268739 MPI_Send 0
51268740 MPI_Send 1
51268740 MPI_Wait 0
51268740 MPI_Wait 1
51269280 MPI_Allreduce 0
51269282 MPI_Allreduce 1
51269350 MPI_Allreduce 0
51269350 MPI_Allreduce 1
51269379 MPI_Send 0
51269380 MPI_Send 1
51269380 MPI_Wait 0
51269380 MPI_Wait 1
51269922 MPI_Allreduce 0
51269923 MPI_Allreduce 1
51269990 MPI_Allreduce 0
51269990 MPI_Allreduce 1
51270020 MPI_Send 0
51270020 MPI_Send 1
51270020 MPI_Wait 0
51270020 MPI_Wait 1
51270561 MPI_Allreduce 0
51270563 MPI_Allreduce 1
51270630 MPI_Allreduce 0
51270630 MPI_Allreduce 1
51270660 MPI_Send 0
51270660 MPI_Send 1
51270660 MPI_Wait 0
51270660 MPI_Wait 1
51271200 MPI_Allreduce 0
51271201 MPI_Allreduce 1
51271269 MPI_Allreduce 0
51271269 MPI_Allreduce 1
51271296 MPI_Send 0
51271296 MPI_Send 1
51271296 MPI_Wait 0
51271296 MPI_Wait 1
51271839 MPI_Allreduce 0
51271839 MPI_Allreduce 1
51271907 MPI_Allreduce 0
51271907 MPI_Allreduce 1
51271936 MPI_Send 0
51271937 MPI_Send 1
51271937 MPI_Wait 0
51271937 MPI_Wait 1
51272477 MPI_Allreduce 0
