time(ms) function_name moment
169419139 MPI_Waitall 0
169419139 MPI_Waitall 1
169419139 MPI_Wait 0
169419139 MPI_Wait 1
169419139 MPI_Wait 0
169419139 MPI_Wait 1
169419139 MPI_Wait 0
169419159 MPI_Wait 1
169419159 MPI_Wait 0
169419159 MPI_Wait 1
169419159 MPI_Wait 0
169419159 MPI_Wait 1
169419159 MPI_Wait 0
169419159 MPI_Wait 1
169419159 MPI_Wait 0
169419159 MPI_Wait 1
169419159 MPI_Barrier 0
169419186 MPI_Barrier 1
169419539 MPI_Waitall 0
169419539 MPI_Waitall 1
169419539 MPI_Wait 0
169419539 MPI_Wait 1
169419539 MPI_Wait 0
169419566 MPI_Wait 1
169419566 MPI_Wait 0
169419566 MPI_Wait 1
169419566 MPI_Wait 0
169419566 MPI_Wait 1
169419566 MPI_Wait 0
169419566 MPI_Wait 1
169419566 MPI_Wait 0
169419566 MPI_Wait 1
169419566 MPI_Wait 0
169419566 MPI_Wait 1
169419699 MPI_Waitall 0
169419699 MPI_Waitall 1
169419699 MPI_Wait 0
169419726 MPI_Wait 1
169419726 MPI_Wait 0
169419726 MPI_Wait 1
169419726 MPI_Wait 0
169419726 MPI_Wait 1
169419726 MPI_Wait 0
169419726 MPI_Wait 1
169419726 MPI_Wait 0
169419726 MPI_Wait 1
169419833 MPI_Waitall 0
169419833 MPI_Waitall 1
169419833 MPI_Wait 0
169419833 MPI_Wait 1
169419833 MPI_Wait 0
169419859 MPI_Wait 1
169419859 MPI_Wait 0
169419859 MPI_Wait 1
169438436 MPI_Allreduce 0
169439549 MPI_Allreduce 1
169439823 MPI_Waitall 0
169439823 MPI_Waitall 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169439823 MPI_Wait 0
169439823 MPI_Wait 1
169440009 MPI_Waitall 0
169440009 MPI_Waitall 1
169440009 MPI_Wait 0
169440009 MPI_Wait 1
169440009 MPI_Wait 0
169440009 MPI_Wait 1
169440009 MPI_Wait 0
169440009 MPI_Wait 1
169440009 MPI_Wait 0
169440009 MPI_Wait 1
169440009 MPI_Wait 0
169440009 MPI_Wait 1
169440143 MPI_Waitall 0
169440143 MPI_Waitall 1
169440143 MPI_Wait 0
169440143 MPI_Wait 1
169440143 MPI_Wait 0
169440143 MPI_Wait 1
169440143 MPI_Wait 0
169440143 MPI_Wait 1
169459659 MPI_Allreduce 0
169459659 MPI_Allreduce 1
169460033 MPI_Waitall 0
169460033 MPI_Waitall 1
169460033 MPI_Wait 0
169460033 MPI_Wait 1
169460033 MPI_Wait 0
169460056 MPI_Wait 1
169460056 MPI_Wait 0
169460056 MPI_Wait 1
169460056 MPI_Wait 0
169460056 MPI_Wait 1
169460056 MPI_Wait 0
169460056 MPI_Wait 1
169460056 MPI_Wait 0
169460056 MPI_Wait 1
169460056 MPI_Wait 0
169460056 MPI_Wait 1
169460226 MPI_Waitall 0
169460226 MPI_Waitall 1
169460226 MPI_Wait 0
169460226 MPI_Wait 1
169460226 MPI_Wait 0
169460226 MPI_Wait 1
169460226 MPI_Wait 0
169460253 MPI_Wait 1
169460253 MPI_Wait 0
169460253 MPI_Wait 1
169460253 MPI_Wait 0
169460253 MPI_Wait 1
169460359 MPI_Waitall 0
169460359 MPI_Waitall 1
169460359 MPI_Wait 0
169460359 MPI_Wait 1
169460359 MPI_Wait 0
169460386 MPI_Wait 1
169460386 MPI_Wait 0
169460386 MPI_Wait 1
169480223 MPI_Allreduce 0
169480416 MPI_Allreduce 1
169480689 MPI_Waitall 0
169480689 MPI_Waitall 1
169480689 MPI_Wait 0
169480716 MPI_Wait 1
169480716 MPI_Wait 0
169480716 MPI_Wait 1
169480716 MPI_Wait 0
169480769 MPI_Wait 1
169480769 MPI_Wait 0
169480769 MPI_Wait 1
169480769 MPI_Wait 0
169480769 MPI_Wait 1
169480769 MPI_Wait 0
169480769 MPI_Wait 1
169480769 MPI_Wait 0
169480769 MPI_Wait 1
169480899 MPI_Waitall 0
169480899 MPI_Waitall 1
169480899 MPI_Wait 0
169480899 MPI_Wait 1
169480899 MPI_Wait 0
169480899 MPI_Wait 1
169480899 MPI_Wait 0
169480899 MPI_Wait 1
169480899 MPI_Wait 0
169480899 MPI_Wait 1
169480899 MPI_Wait 0
169480926 MPI_Wait 1
169481033 MPI_Waitall 0
169481033 MPI_Waitall 1
169481033 MPI_Wait 0
169481033 MPI_Wait 1
169481033 MPI_Wait 0
169481059 MPI_Wait 1
169481059 MPI_Wait 0
169481059 MPI_Wait 1
169499699 MPI_Allreduce 0
169499699 MPI_Allreduce 1
169500063 MPI_Waitall 0
169500063 MPI_Waitall 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500063 MPI_Wait 0
169500063 MPI_Wait 1
169500223 MPI_Waitall 0
169500223 MPI_Waitall 1
169500223 MPI_Wait 0
169500249 MPI_Wait 1
169500249 MPI_Wait 0
169500249 MPI_Wait 1
169500249 MPI_Wait 0
169500249 MPI_Wait 1
169500249 MPI_Wait 0
169500249 MPI_Wait 1
169500249 MPI_Wait 0
169500249 MPI_Wait 1
169500356 MPI_Waitall 0
169500356 MPI_Waitall 1
169500356 MPI_Wait 0
169500383 MPI_Wait 1
169500383 MPI_Wait 0
169500383 MPI_Wait 1
169500383 MPI_Wait 0
169500383 MPI_Wait 1
169518009 MPI_Reduce 0
169519776 MPI_Reduce 1
