time(ms) energy(J) hostname
12604906 0.000000 box
12605006 1.171265 box
12605106 1.276428 box
12605206 1.297241 box
12605306 1.267334 box
12605406 1.261902 box
12605506 1.265564 box
12605606 1.265930 box
12605706 1.267090 box
12605806 1.267029 box
12605906 1.264893 box
12606006 1.290588 box
12606106 1.296753 box
12606206 1.298096 box
12606306 1.297485 box
12606406 1.296570 box
12606506 1.297668 box
12606606 1.297485 box
12606706 1.296082 box
12606806 1.296631 box
12606906 1.296082 box
12607006 1.296692 box
12607106 1.294861 box
12607206 1.294678 box
12607306 1.295593 box
12607406 1.295776 box
12607506 1.296875 box
12607606 1.295715 box
12607706 1.299805 box
12607806 1.296204 box
12607906 1.296143 box
12608006 1.295654 box
12608106 1.296326 box
12608206 1.296570 box
12608306 1.296204 box
12608406 1.296936 box
12608506 1.296814 box
12608606 1.296631 box
12608706 1.296204 box
12608806 1.296143 box
12608906 1.296936 box
12609006 1.296021 box
12609106 1.296387 box
12609206 1.295593 box
12609306 1.296997 box
12609406 1.296326 box
12609506 1.295593 box
12609606 1.296387 box
12609706 1.295593 box
12609806 1.296692 box
12609906 1.295593 box
12610006 1.296570 box
12610106 1.295715 box
12610206 1.298767 box
12610306 1.296997 box
12610406 1.295654 box
12610506 1.296875 box
12610606 1.293823 box
12610706 1.296814 box
12610806 1.296570 box
12610906 1.296143 box
12611006 1.296631 box
12611106 1.296265 box
12611206 1.295288 box
12611306 1.296082 box
12611406 1.296265 box
12611506 1.297302 box
12611606 1.295471 box
12611706 1.295776 box
12611806 1.296692 box
12611906 1.295776 box
12612006 1.296021 box
12612106 1.297302 box
12612206 1.295227 box
12612306 1.294556 box
12612406 1.295898 box
12612506 1.297119 box
12612606 1.294861 box
12612706 1.297119 box
12612806 1.295837 box
12612906 1.295898 box
12613006 1.296692 box
12613106 1.295410 box
12613206 1.295532 box
12613306 1.297302 box
12613406 1.295227 box
12613506 1.295654 box
12613606 1.296692 box
12613706 1.296753 box
12613806 1.295959 box
12613906 1.296021 box
12614006 1.294739 box
12614106 1.296448 box
12614206 1.296204 box
12614306 1.297302 box
12614406 1.294189 box
12614506 1.296692 box
12614606 1.296997 box
12614706 1.295105 box
12614806 1.297058 box
12614906 1.294739 box
12615006 1.295959 box
12615106 1.296082 box
12615206 1.295593 box
12615306 1.296326 box
12615406 1.295898 box
12615506 1.297119 box
12615606 1.298401 box
12615706 1.294983 box
12615806 1.296692 box
12615906 1.294495 box
12616006 1.296204 box
12616106 1.295837 box
12616206 1.295776 box
12616306 1.297913 box
12616406 1.294922 box
12616506 1.295532 box
12616606 1.296692 box
12616706 1.296631 box
12616806 1.295837 box
12616906 1.296570 box
12617006 1.295166 box
12617106 1.297546 box
12617206 1.295959 box
12617306 1.296631 box
12617406 1.295227 box
12617506 1.295715 box
12617606 1.295166 box
12617706 1.296753 box
12617806 1.295166 box
12617906 1.295715 box
12618006 1.296570 box
12618106 1.295959 box
12618206 1.295471 box
12618306 1.295654 box
12618406 1.296692 box
12618506 1.295959 box
12618606 1.296753 box
12618706 1.295959 box
12618806 1.295166 box
12618906 1.296082 box
12619006 1.297302 box
12619106 1.294250 box
12619206 1.296204 box
12619306 1.295776 box
12619406 1.296204 box
12619506 1.295227 box
12619606 1.297180 box
12619706 1.295654 box
12619806 1.297607 box
12619906 1.295166 box
12620006 1.295471 box
12620106 1.295410 box
12620206 1.296936 box
12620306 1.295532 box
12620406 1.296021 box
12620506 1.295715 box
12620606 1.295349 box
12620706 1.297180 box
12620806 1.295471 box
12620906 1.296753 box
12621006 1.296448 box
12621106 1.295288 box
12621206 1.297363 box
12621306 1.294617 box
12621406 1.296265 box
12621506 1.296814 box
12621606 1.296814 box
12621706 1.295959 box
12621806 1.295898 box
12621906 1.295410 box
12622006 1.296631 box
12622106 1.296265 box
12622206 1.295593 box
12622306 1.295898 box
12622406 1.296387 box
12622506 1.295898 box
12622606 1.295837 box
12622706 1.295166 box
12622806 1.295898 box
12622906 1.296875 box
12623006 1.295410 box
12623106 1.296387 box
12623206 1.295959 box
12623306 1.295776 box
12623406 1.296692 box
12623506 1.296265 box
12623606 1.296204 box
12623706 1.296387 box
12623806 1.296997 box
12623906 1.296082 box
12624006 1.295532 box
12624106 1.295959 box
12624206 1.296936 box
12624306 1.295593 box
12624406 1.295593 box
12624506 1.296509 box
12624606 1.296509 box
12624706 1.296997 box
12624806 1.295471 box
12624906 1.296570 box
12625006 1.295410 box
12625106 1.295837 box
12625206 1.296692 box
12625306 1.295044 box
12625406 1.296387 box
12625506 1.295044 box
12625606 1.297852 box
12625706 1.294434 box
12625806 1.297180 box
12625906 1.295471 box
12626006 1.296082 box
12626106 1.294983 box
12626206 1.296509 box
12626306 1.296631 box
12626406 1.296326 box
12626506 1.296326 box
12626606 1.293640 box
12626706 1.291077 box
12626806 1.295898 box
12626906 1.293762 box
12627006 1.298218 box
12627106 1.294678 box
12627206 1.295654 box
12627306 1.295227 box
12627406 1.296204 box
12627506 1.296021 box
12627606 1.296204 box
12627706 1.295349 box
12627806 1.296448 box
12627906 1.295715 box
12628006 1.295776 box
12628106 1.296204 box
12628206 1.293945 box
12628306 1.294861 box
12628406 1.295593 box
12628506 1.294861 box
12628606 1.291382 box
12628706 1.290588 box
12628806 1.292114 box
12628906 1.291260 box
12629006 1.289734 box
12629106 1.288574 box
12629206 1.284973 box
12629306 1.286804 box
12629406 1.286011 box
12629506 1.286804 box
12629606 1.283020 box
12629706 1.286377 box
12629806 1.283203 box
12629906 1.284668 box
12630006 1.283997 box
12630106 1.284485 box
12630206 1.283569 box
12630306 1.286072 box
12630406 1.283691 box
12630506 1.282776 box
12630606 1.284302 box
12630706 1.281494 box
12630806 1.284790 box
12630906 1.277161 box
12631006 1.279846 box
12631106 1.278503 box
12631206 1.277588 box
12631306 1.276489 box
12631406 1.275208 box
12631506 1.278748 box
12631606 1.279419 box
12631706 1.279785 box
12631806 1.278015 box
12631906 1.272156 box
12632006 1.289917 box
12632106 1.296387 box
12632206 1.296326 box
12632306 1.294434 box
12632406 1.296082 box
12632506 1.295532 box
12632606 1.298401 box
12632706 1.296448 box
12632806 1.296631 box
12632906 1.295349 box
12633006 1.295898 box
12633106 1.296570 box
12633206 1.295715 box
12633306 1.297058 box
12633406 1.296082 box
12633506 1.296692 box
12633606 1.295593 box
12633706 1.296387 box
12633806 1.296082 box
12633906 1.296692 box
12634006 1.295959 box
12634106 1.296631 box
12634206 1.296631 box
12634306 1.296448 box
12634406 1.298706 box
12634506 1.297424 box
12634606 1.294617 box
12634706 1.297302 box
12634806 1.296265 box
12634906 1.296021 box
12635006 1.293091 box
12635106 1.296204 box
12635206 1.296875 box
12635306 1.292969 box
12635406 1.287048 box
12635506 1.288879 box
12635606 1.296509 box
12635706 1.296631 box
12635806 1.296448 box
12635906 1.295593 box
12636006 1.283691 box
12636106 1.278381 box
12636206 1.296631 box
12636306 1.297119 box
12636406 1.294861 box
12636506 1.295898 box
12636606 1.265747 box
12636706 1.257629 box
12636806 1.296387 box
12636906 1.295959 box
12637006 1.296570 box
12637106 1.295471 box
12637206 1.297791 box
12637306 1.233093 box
12637406 1.296326 box
12637506 1.295959 box
12637606 1.296936 box
12637706 1.295959 box
12637806 1.296753 box
12637906 1.255920 box
12638006 1.277161 box
12638106 1.295959 box
12638206 1.296753 box
12638306 1.299683 box
12638406 1.296143 box
12638506 1.294006 box
12638606 1.300598 box
12638706 1.294556 box
12638806 1.295837 box
12638906 1.292664 box
12639006 1.295959 box
12639106 1.295837 box
12639206 1.243713 box
12639306 1.289856 box
12639406 1.297058 box
12639506 1.295593 box
12639606 1.297607 box
12639706 1.295166 box
12639806 1.265503 box
12639906 1.267944 box
12640006 1.296143 box
12640106 1.296387 box
12640206 1.296753 box
12640306 1.295776 box
12640406 1.291565 box
12640506 1.238770 box
12640606 1.296692 box
12640706 1.296082 box
12640806 1.295715 box
12640906 1.296570 box
12641006 1.296509 box
12641106 1.253967 box
12641206 1.274658 box
12641306 1.296448 box
12641406 1.296936 box
12641506 1.296265 box
12641606 1.295410 box
12641706 1.275024 box
12641806 1.259094 box
12641906 1.299072 box
12642006 1.295471 box
12642106 1.296814 box
12642206 1.297607 box
12642306 1.293640 box
12642406 1.294434 box
12642506 1.296814 box
12642606 1.295837 box
12642706 1.295654 box
12642806 1.296509 box
12642906 1.296021 box
12643006 1.257324 box
12643106 1.275146 box
12643206 1.296570 box
12643306 1.295898 box
12643406 1.297058 box
12643506 1.296021 box
12643606 1.285706 box
12643706 1.249512 box
12643806 1.295959 box
12643906 1.296143 box
12644006 1.296265 box
12644106 1.297119 box
12644206 1.296448 box
12644306 1.251526 box
12644406 1.281982 box
12644506 1.296265 box
12644606 1.296936 box
12644706 1.296326 box
12644806 1.296204 box
12644906 1.269531 box
12645006 1.260071 box
12645106 1.296326 box
12645206 1.295837 box
12645306 1.296204 box
12645406 1.296509 box
12645506 1.297791 box
12645606 1.294739 box
12645706 1.298889 box
12645806 1.297974 box
12645906 1.294495 box
12646006 1.297729 box
12646106 1.294250 box
12646206 1.252625 box
12646306 1.274902 box
12646406 1.295715 box
12646506 1.297058 box
12646606 1.296265 box
12646706 1.296631 box
12646806 1.277466 box
12646906 1.255859 box
12647006 1.296448 box
12647106 1.296387 box
12647206 1.296631 box
12647306 1.296021 box
12647406 1.295898 box
12647506 1.249146 box
12647606 1.288208 box
12647706 1.296509 box
12647806 1.296265 box
12647906 1.296997 box
12648006 1.297058 box
12648106 1.266113 box
12648206 1.267944 box
12648306 1.295837 box
12648406 1.296570 box
12648506 1.296143 box
12648606 1.297058 box
12648706 1.294006 box
12648806 1.237793 box
12648906 1.296265 box
12649006 1.296387 box
12649106 1.299805 box
12649206 1.295715 box
12649306 1.296509 box
12649406 1.296265 box
12649506 1.298035 box
12649606 1.294556 box
12649706 1.296631 box
12649806 1.292603 box
12649906 1.296387 box
12650006 1.276489 box
12650106 1.252563 box
12650206 1.296326 box
12650306 1.296387 box
12650406 1.296814 box
12650506 1.295776 box
12650606 1.295959 box
12650706 1.247437 box
12650806 1.289001 box
12650906 1.295471 box
12651006 1.296082 box
12651106 1.296875 box
12651206 1.296936 box
12651306 1.265747 box
12651406 1.271790 box
12651506 1.296631 box
12651606 1.296570 box
12651706 1.296692 box
12651806 1.295593 box
12651906 1.293457 box
12652006 1.244080 box
12652106 1.296509 box
12652206 1.296082 box
12652306 1.296326 box
12652406 1.296143 box
12652506 1.297424 box
12652606 1.256226 box
12652706 1.273438 box
12652806 1.299683 box
12652906 1.296082 box
12653006 1.296814 box
12653106 1.295227 box
12653206 1.293274 box
12653306 1.299683 box
12653406 1.291809 box
12653506 1.295227 box
12653606 1.296997 box
12653706 1.296570 box
12653806 1.295471 box
12653906 1.238220 box
12654006 1.291321 box
12654106 1.296143 box
12654206 1.296204 box
12654306 1.296814 box
12654406 1.296448 box
12654506 1.260498 box
12654606 1.273132 box
12654706 1.296631 box
12654806 1.295959 box
12654906 1.296753 box
12655006 1.296875 box
12655106 1.288147 box
12655206 1.248718 box
12655306 1.295776 box
12655406 1.296265 box
12655506 1.295959 box
12655606 1.296204 box
12655706 1.296936 box
12655806 1.256653 box
12655906 1.280579 box
12656006 1.296875 box
12656106 1.295776 box
12656206 1.296326 box
12656306 1.296387 box
12656406 1.297302 box
12656506 1.297791 box
